MPNN_LSTM,0,5.43558,4.03613
MPNN_LSTM,1,6.57786,5.08436
MPNN_LSTM,2,7.36321,5.62651
MPNN_LSTM,3,7.77971,5.95023
MPNN_LSTM,4,7.47070,4.79964
MPNN_LSTM,5,8.08900,5.38236
MPNN_LSTM,6,7.54663,5.07338
MPNN_LSTM,7,7.17688,4.67482
MPNN_LSTM,8,7.15159,4.98804
MPNN_LSTM,9,7.21275,4.52014
MPNN_LSTM,10,7.81912,4.71970
MPNN_LSTM,11,8.07547,5.04157
MPNN_LSTM,12,7.55074,4.36537
MPNN_LSTM,13,7.68463,3.94984
