PROPHET,0,103.81083,866.14497,196.30484,108196.38235,312.84745,0.11096
PROPHET,1,112.29485,947.66783,196.30484,108196.38235,312.84745,0.11096
PROPHET,2,119.37754,1014.56707,196.30484,108196.38235,312.84745,0.11096
PROPHET,3,126.50530,1071.48702,196.30484,108196.38235,312.84745,0.11096
PROPHET,4,133.27460,1134.64058,196.30484,108196.38235,312.84745,0.11096
PROPHET,5,140.52681,1189.59266,196.30484,108196.38235,312.84745,0.11096
PROPHET,6,148.56029,1281.46409,196.30484,108196.38235,312.84745,0.11096
PROPHET,7,166.63820,1527.51993,196.30484,108196.38235,312.84745,0.11096
PROPHET,8,177.30439,1642.88155,196.30484,108196.38235,312.84745,0.11096
PROPHET,9,186.58716,1739.03168,196.30484,108196.38235,312.84745,0.11096
PROPHET,10,196.20081,1844.37896,196.30484,108196.38235,312.84745,0.11096
PROPHET,11,205.04161,1951.72144,196.30484,108196.38235,312.84745,0.11096
PROPHET,12,213.48301,2052.76416,196.30484,108196.38235,312.84745,0.11096
PROPHET,13,222.20146,2172.63959,196.30484,108196.38235,312.84745,0.11096
PROPHET,14,239.09065,2452.49045,196.30484,108196.38235,312.84745,0.11096
PROPHET,15,249.22697,2575.46444,196.30484,108196.38235,312.84745,0.11096
PROPHET,16,258.84994,2678.54530,196.30484,108196.38235,312.84745,0.11096
PROPHET,17,268.39580,2800.11199,196.30484,108196.38235,312.84745,0.11096
PROPHET,18,277.01856,2921.57814,196.30484,108196.38235,312.84745,0.11096
PROPHET,19,285.28225,3028.88261,196.30484,108196.38235,312.84745,0.11096
PROPHET,20,292.73056,3154.62838,196.30484,108196.38235,312.84745,0.11096
ARIMA,0,109.26184,1163.10748,182.38705,83380.88950,283.19574,0.33046
ARIMA,1,126.01125,1392.28584,182.38705,83380.88950,283.19574,0.33046
ARIMA,2,132.59378,1512.31399,182.38705,83380.88950,283.19574,0.33046
ARIMA,3,132.54844,1529.16463,182.38705,83380.88950,283.19574,0.33046
ARIMA,4,135.42080,1437.20862,182.38705,83380.88950,283.19574,0.33046
ARIMA,5,140.76301,1402.76688,182.38705,83380.88950,283.19574,0.33046
ARIMA,6,155.49649,1548.46077,182.38705,83380.88950,283.19574,0.33046
ARIMA,7,170.18987,1686.33262,182.38705,83380.88950,283.19574,0.33046
ARIMA,8,178.76737,1804.75958,182.38705,83380.88950,283.19574,0.33046
ARIMA,9,184.91699,1854.44205,182.38705,83380.88950,283.19574,0.33046
ARIMA,10,187.50622,1847.50162,182.38705,83380.88950,283.19574,0.33046
ARIMA,11,190.75922,1797.55675,182.38705,83380.88950,283.19574,0.33046
ARIMA,12,195.79807,1816.72347,182.38705,83380.88950,283.19574,0.33046
ARIMA,13,204.78355,1937.31291,182.38705,83380.88950,283.19574,0.33046
ARIMA,14,214.59339,2054.47166,182.38705,83380.88950,283.19574,0.33046
ARIMA,15,220.13812,2121.06781,182.38705,83380.88950,283.19574,0.33046
ARIMA,16,224.21177,2153.19883,182.38705,83380.88950,283.19574,0.33046
ARIMA,17,226.04839,2156.99219,182.38705,83380.88950,283.19574,0.33046
ARIMA,18,228.39604,2136.11828,182.38705,83380.88950,283.19574,0.33046
ARIMA,19,232.67840,2158.42590,182.38705,83380.88950,283.19574,0.33046
ARIMA,20,239.24511,2248.12980,182.38705,83380.88950,283.19574,0.33046
SARIMAX,0,78824.61295,9550980.51573,66310.74223,436844657961.28290,660942.25010,-1286894.69346
SARIMAX,1,2612612.61258,320825999.79910,270.71018,206338.44751,454.24492,0.38985
SARIMAX,2,88796266.73817,11139695132.64316,228.84340,103648.68596,321.94516,0.68768
SARIMAX,3,3074894853.32421,397365396149.14935,246.88955,197062.74903,443.91750,0.34847
SARIMAX,4,108137613773.04800,14492291293978.58008,430.07609,811267.16240,900.70370,-1.96444
SARIMAX,5,3857143062282.34717,538464494382199.06250,633.10901,1820781.79780,1349.36348,-6.22752
SARIMAX,6,139427839245942.12500,20318578609359268.00000,402.37496,859354.75759,927.01389,-2.61360
SARIMAX,7,5103874097234914.00000,776527978380082048.00000,317.84197,397015.83660,630.09193,-0.73541
SARIMAX,8,189040942635822080.00000,29987834247964454912.00000,303.68633,400561.10021,632.89897,-0.76822
SARIMAX,9,7078172862699848704.00000,1167991112264661729280.00000,294.50529,441647.05703,664.56531,-1.00150
SARIMAX,10,267657329054202560512.00000,45812936125620963770368.00000,53905287188107084933721081704873984.00000,1141596132825781013748340543811582930133351409647554170109253105003528192.00000,1068455021433181808417058045491675136.00000,-5666932030579840879373998172994300666712380673558185421469737025536.00000
SARIMAX,11,10211972358867269976064.00000,1807485333262884713529344.00000,206.18439,121242.51150,348.19895,0.36397
SARIMAX,12,392738888227949218103296.00000,71662211953137405816471552.00000,1010089074209355082558232571412480.00000,399506621049374653309804609331350968794308317118498356092292953014272.00000,19987661720405782962498953589817344.00000,-2213048404299235292320343761401686644911914711369835356927033344.00000
SARIMAX,13,15211629675243246865874944.00000,2853032750998193471670452224.00000,696401808997034838887159459462774784.00000,178416620322633420475932594110306694795218732524969152820781058886855557120.00000,13357268445405798489331608572196290560.00000,-1024509142347226737232852262263845525936054818417665336127925132460032.00000
SARIMAX,14,592882306194899931892809728.00000,113987886978525029772581404672.00000,1361069341033877286805924840256569344.00000,592156533825858939244363375452880015720865646251105412564415562803109167104.00000,24334266658887812704723342852305715200.00000,-3487349855305662879233386785851781373678200319329173561180102202490880.00000
SARIMAX,15,23235854510160106932840431616.00000,4568014862694968310109449486336.00000,14522849158412746528946454882435465216.00000,74775831544971161858558069066781077050732123398489145804749220853691831025664.00000,273451698742156574331058229407188516864.00000,-443847745310715283162002816053227369278646651263464877758602945924956160.00000
SARIMAX,16,915075223075806626682375241728.00000,183540135145899337864302624243712.00000,196.78653,108920.41726,330.03093,0.33939
SARIMAX,17,36191502583063036398026801283072.00000,7391214276043573722227942310805504.00000,181.55775,83678.11842,289.27170,0.44812
SARIMAX,18,1436755095609533346331250273550336.00000,298229853994222291165461545987604480.00000,147.56868,41702.43949,204.21175,0.71648
SARIMAX,19,57225292470515016426467421384081408.00000,12053830009776943117469788624182575104.00000,126.85802,37125.43231,192.67961,0.74084
SARIMAX,20,2285864240661552682832789038314815488.00000,487911625305012127526556644341933146112.00000,105.06457,25754.96463,160.48353,0.81886
LIN_REG,0,0.00000,0.00000,0.00000,1.00000
LIN_REG,1,49.33885,6173.03207,78.56865,0.94781
LIN_REG,2,58.62044,8991.55754,94.82382,0.92412
LIN_REG,3,61.83160,9806.10425,99.02578,0.91745
LIN_REG,4,63.92915,10350.67953,101.73829,0.91310
LIN_REG,5,64.74388,10462.90287,102.28833,0.91240
LIN_REG,6,65.75353,10751.40793,103.68900,0.91026
LIN_REG,7,68.69038,12045.92461,109.75393,0.89978
LIN_REG,8,86.90386,19515.92293,139.69940,0.83803
LIN_REG,9,92.65580,21383.15322,146.22980,0.82290
LIN_REG,10,90.94820,20060.40236,141.63475,0.83434
LIN_REG,11,89.78330,19093.70445,138.17997,0.84281
LIN_REG,12,88.64189,18280.67502,135.20605,0.85000
LIN_REG,13,87.82876,18441.71151,135.80026,0.84923
LIN_REG,14,88.57474,19732.97308,140.47410,0.83927
LIN_REG,15,99.31684,25908.62734,160.96157,0.78966
LIN_REG,16,100.97413,26000.23635,161.24589,0.78953
LIN_REG,17,97.68859,23398.83423,152.96677,0.81129
LIN_REG,18,94.50701,22193.17718,148.97375,0.82169
LIN_REG,19,92.47451,20717.37786,143.93533,0.83421
LIN_REG,20,89.28888,19617.91139,140.06395,0.84248
LIN_REG,0,166.93547,66941.53200,258.73062,0.44176
LIN_REG,1,175.12858,74103.51878,272.21961,0.37346
LIN_REG,2,182.46151,81004.89232,284.61358,0.30975
LIN_REG,3,189.03101,87325.68215,295.50919,0.25514
LIN_REG,4,196.15267,94486.60533,307.38674,0.19026
LIN_REG,5,204.59343,103251.93932,321.32840,0.09843
LIN_REG,6,213.53410,113274.09325,336.56217,-0.00303
LIN_REG,7,222.56564,124181.53215,352.39400,-0.11099
LIN_REG,8,231.14398,135250.83992,367.76465,-0.21621
LIN_REG,9,239.08716,145870.73896,381.93028,-0.31352
LIN_REG,10,246.59266,156102.73943,395.09839,-0.40358
LIN_REG,11,254.59899,167094.64637,408.77212,-0.50301
LIN_REG,12,263.63492,180048.23888,424.32091,-0.63532
LIN_REG,13,272.77095,194125.06634,440.59626,-0.77280
LIN_REG,14,282.11544,209297.83081,457.49080,-0.92152
LIN_REG,15,291.17200,224543.01819,473.85970,-1.06193
LIN_REG,16,299.59617,239093.27599,488.97165,-1.18990
LIN_REG,17,308.03573,253621.91981,503.60890,-1.31701
LIN_REG,18,316.62898,268624.72863,518.29020,-1.44873
LIN_REG,19,325.81920,285350.54787,534.18213,-1.60746
LIN_REG,20,335.94743,303857.84265,551.23302,-1.81155
RAND_FOREST,0,13.55329,982.98876,31.35265,0.99167
RAND_FOREST,1,67.53288,13270.52714,115.19777,0.88780
RAND_FOREST,2,79.83289,18499.14490,136.01156,0.84388
RAND_FOREST,3,82.25543,18476.96954,135.93002,0.84445
RAND_FOREST,4,84.18584,18898.67113,137.47244,0.84133
RAND_FOREST,5,85.64099,19332.80560,139.04246,0.83815
RAND_FOREST,6,86.18868,19686.14016,140.30731,0.83569
RAND_FOREST,7,87.23974,19880.21958,140.99723,0.83461
RAND_FOREST,8,107.01218,33280.03079,182.42815,0.72380
RAND_FOREST,9,117.10105,39781.39227,199.45273,0.67053
RAND_FOREST,10,114.03357,36188.21742,190.23201,0.70115
RAND_FOREST,11,107.72820,30447.71850,174.49275,0.74933
RAND_FOREST,12,103.79217,27534.70186,165.93584,0.77407
RAND_FOREST,13,101.87320,26077.27116,161.48458,0.78680
RAND_FOREST,14,102.39973,26406.65640,162.50125,0.78491
RAND_FOREST,15,108.94294,30295.02341,174.05466,0.75404
RAND_FOREST,16,114.09487,34043.70700,184.50937,0.72442
RAND_FOREST,17,107.00314,29135.14077,170.69019,0.76502
RAND_FOREST,18,99.83477,23984.11988,154.86807,0.80730
RAND_FOREST,19,95.19184,21647.93102,147.13236,0.82676
RAND_FOREST,20,92.53445,20829.66185,144.32485,0.83275
GAUSSIAN_REG,0,135.47780,40992.15767,202.46520,0.65816
GAUSSIAN_REG,1,282.61300,161263.35754,401.57609,-0.36346
GAUSSIAN_REG,2,331.42568,222004.64270,471.17369,-0.89173
GAUSSIAN_REG,3,337.28197,230698.26779,480.31060,-0.96778
GAUSSIAN_REG,4,336.50081,229912.50202,479.49192,-0.97032
GAUSSIAN_REG,5,334.05645,226117.95347,475.51862,-0.97441
GAUSSIAN_REG,6,332.07616,223206.56008,472.44742,-0.97647
GAUSSIAN_REG,7,330.38667,220931.14399,470.03313,-0.97656
GAUSSIAN_REG,8,329.24732,219610.65000,468.62634,-0.97479
GAUSSIAN_REG,9,328.58851,219023.65743,467.99963,-0.97224
GAUSSIAN_REG,10,328.52483,219145.94524,468.13027,-0.97043
RAND_FOREST,0,61.68470,10131.36681,100.65469,0.91551
GAUSSIAN_REG,11,328.15034,218856.17226,467.82066,-0.96860
GAUSSIAN_REG,12,326.57724,216752.48897,465.56685,-0.96869
GAUSSIAN_REG,13,325.54965,215484.52257,464.20310,-0.96786
GAUSSIAN_REG,14,324.46958,214203.64510,462.82140,-0.96656
GAUSSIAN_REG,15,324.01937,213887.82430,462.48008,-0.96409
GAUSSIAN_REG,16,324.27021,214331.30071,462.95929,-0.96310
GAUSSIAN_REG,17,324.45214,214730.14071,463.38984,-0.96171
GAUSSIAN_REG,18,324.52122,215013.78094,463.69578,-0.96002
GAUSSIAN_REG,19,323.84022,214308.84674,462.93504,-0.95830
GAUSSIAN_REG,20,322.07956,211810.22117,460.22844,-0.95985
RAND_FOREST,1,88.71984,18897.68978,137.46887,0.84022
RAND_FOREST,2,98.96998,23396.12913,152.95793,0.80064
RAND_FOREST,3,92.09294,21894.17685,147.96681,0.81325
RAND_FOREST,4,79.03396,16514.80533,128.50994,0.85847
RAND_FOREST,5,69.79553,12042.36519,109.73771,0.89485
RAND_FOREST,6,72.85308,12473.54315,111.68502,0.88955
RAND_FOREST,7,93.23348,21019.98097,144.98269,0.81195
RAND_FOREST,8,111.46319,30301.81801,174.07417,0.72752
RAND_FOREST,9,119.23819,35540.03405,188.52065,0.67997
RAND_FOREST,10,117.71596,35062.09216,187.24874,0.68474
RAND_FOREST,11,111.36592,30757.49863,175.37816,0.72334
RAND_FOREST,12,107.67150,27274.81935,165.15090,0.75227
RAND_FOREST,13,112.01755,28495.48078,168.80604,0.73977
