ATMGNN_GROUPED_AG_False,0,82.62290,63.58590,82.62290,20366.61480,114.09264,0.83376
ATMGNN_GROUPED_AG_False,1,81.13987,64.68081,81.13987,20353.56399,112.56325,0.83948
ATMGNN_GROUPED_AG_False,2,84.51707,70.43521,84.51707,22664.40619,116.89200,0.84725
ATMGNN_GROUPED_AG_False,3,87.13744,68.94453,87.13744,23105.36549,120.12586,0.84554
ATMGNN_GROUPED_AG_False,4,96.72383,76.49700,96.72383,28051.76440,132.75968,0.79964
ATMGNN_GROUPED_AG_False,5,99.56026,77.76051,99.56026,29490.41745,136.87896,0.80687
ATMGNN_GROUPED_AG_False,6,102.02283,80.71719,102.02283,30940.42936,139.49643,0.80302
ATMGNN_GROUPED_AG_False,7,97.01589,76.00871,97.01589,28341.69918,133.56828,0.81929
ATMGNN_GROUPED_AG_False,8,104.01442,76.78309,104.01442,31470.09626,143.69231,0.79978
ATMGNN_GROUPED_AG_False,9,105.93671,79.15461,105.93671,32901.50310,146.37925,0.79666
ATMGNN_GROUPED_AG_False,10,107.00753,75.11025,107.00753,32117.83092,148.03601,0.78396
ATMGNN_GROUPED_AG_False,11,115.55291,82.37130,115.55291,37493.66824,158.96782,0.75111
ATMGNN_GROUPED_AG_False,12,116.07312,81.32260,116.07312,37349.78513,159.44177,0.75821
ATMGNN_GROUPED_AG_False,13,112.84666,74.15542,112.84665,34441.22758,155.99117,0.76763
ATMGNN_GROUPED_AG_False,14,122.49650,82.40744,122.49650,40561.20429,168.65471,0.73594
ATMGNN_GROUPED_AG_False,15,120.72039,84.70257,120.72039,40054.39426,165.46334,0.74529
ATMGNN_GROUPED_AG_False,16,127.35798,88.29918,127.35798,44195.12059,174.48795,0.71432
ATMGNN_GROUPED_AG_False,17,122.23733,84.70007,122.23733,41087.76639,168.25308,0.72662
ATMGNN_GROUPED_AG_False,18,131.36065,83.50588,131.36065,45177.73554,180.74498,0.69027
ATMGNN_GROUPED_AG_False,19,132.31840,86.74333,132.31840,46711.22694,182.42082,0.68709
ATMGNN_GROUPED_AG_False,20,129.12257,85.97874,129.12257,44771.76323,177.79679,0.70099
ATMGNN_GROUPED_AG_False,0,81.42818,63.25565,81.42818,19933.45138,112.54968,0.84516
ATMGNN_GROUPED_AG_False,1,79.80443,61.28353,79.80443,19438.64203,110.90026,0.84956
ATMGNN_GROUPED_AG_False,2,86.92164,73.22690,86.92164,23860.85871,119.70526,0.84020
ATMGNN_GROUPED_AG_False,3,86.62765,66.95731,86.62765,22680.56380,119.90707,0.84143
ATMGNN_GROUPED_AG_False,4,95.50856,73.59328,95.50855,26905.56807,131.01269,0.80663
ATMGNN_GROUPED_AG_False,5,99.24658,75.19125,99.24658,28834.10053,136.40343,0.81383
ATMGNN_GROUPED_AG_False,6,101.19037,79.92163,101.19037,30221.43443,138.16403,0.80697
ATMGNN_GROUPED_AG_False,7,96.73165,77.25896,96.73165,28640.25929,133.43415,0.82061
ATMGNN_GROUPED_AG_False,8,102.28987,76.24533,102.28987,30716.69376,141.19465,0.80261
ATMGNN_GROUPED_AG_False,9,105.87587,79.80698,105.87587,33000.73784,146.04075,0.79806
ATMGNN_GROUPED_AG_False,10,108.00251,73.49324,108.00251,32277.52126,149.56784,0.78044
ATMGNN_GROUPED_AG_False,11,113.85097,79.95232,113.85097,36478.19244,157.37904,0.75457
ATMGNN_GROUPED_AG_False,12,115.04658,78.17189,115.04658,36337.52225,158.68353,0.76107
ATMGNN_GROUPED_AG_False,13,115.54521,76.94138,115.54520,36176.51707,159.26620,0.75883
ATMGNN_GROUPED_AG_False,14,121.95901,78.77175,121.95901,39555.65543,168.11656,0.73681
ATMGNN_GROUPED_AG_False,15,119.95184,81.95479,119.95184,39171.03320,164.70072,0.74373
ATMGNN_GROUPED_AG_False,16,122.84429,81.78943,122.84429,41024.90584,169.66247,0.72444
ATMGNN_GROUPED_AG_False,17,119.17575,85.58737,119.17575,40107.81946,164.43349,0.73887
ATMGNN_GROUPED_AG_False,18,130.81331,86.49853,130.81331,45795.02949,179.78592,0.68811
ATMGNN_GROUPED_AG_False,19,128.78281,84.90478,128.78281,44642.30571,177.81223,0.70576
ATMGNN_GROUPED_AG_False,20,130.59380,87.08964,130.59379,45794.36433,179.92050,0.69523
ATMGNN_GROUPED_AG_False,0,81.55104,63.01923,81.55104,19961.80088,112.86979,0.84640
ATMGNN_GROUPED_AG_False,1,83.17784,68.08258,83.17784,21776.65651,115.29577,0.83474
ATMGNN_GROUPED_AG_False,2,85.55872,69.22385,85.55872,22705.09147,118.20223,0.84545
ATMGNN_GROUPED_AG_False,3,89.90602,74.94510,89.90602,25181.43811,123.60326,0.83485
ATMGNN_GROUPED_AG_False,4,97.03351,78.10885,97.03351,28467.79506,132.83106,0.80472
ATMGNN_GROUPED_AG_False,5,100.47965,77.61991,100.47965,29864.66060,138.06907,0.80331
ATMGNN_GROUPED_AG_False,6,99.50974,72.68020,99.50974,28246.43320,136.67301,0.80867
ATMGNN_GROUPED_AG_False,7,99.29580,77.43035,99.29580,29756.51832,136.93141,0.81291
