BiLSTM,0,20.77564,3.50445,20.77564,1921.52368,42.24095,0.49165
BiLSTM,1,19.61317,4.01356,19.61317,1783.50104,40.34575,0.54487
BiLSTM,2,20.97882,3.90279,20.97882,1921.23945,42.00909,0.50915
BiLSTM,3,20.19934,3.67863,20.19934,1825.13367,40.82952,0.54373
BiLSTM,4,20.29125,3.49046,20.29125,1829.89115,40.89116,0.54533
BiLSTM,5,20.03944,3.42370,20.03944,1800.82884,40.54300,0.57612
BiLSTM,6,19.80317,3.17094,19.80317,1762.06985,40.16622,0.58573
BiLSTM,7,19.74663,3.15126,19.74663,1763.41336,40.14699,0.58743
BiLSTM,8,19.57874,3.08063,19.57874,1737.67256,39.81204,0.59036
BiLSTM,9,19.61084,3.15313,19.61084,1744.60603,39.82667,0.58852
BiLSTM,10,19.50377,3.26976,19.50377,1732.34290,39.59381,0.59828
BiLSTM,11,19.16750,3.00094,19.16750,1662.70434,38.70454,0.62642
BiLSTM,12,19.15152,3.14060,19.15152,1689.16802,38.90490,0.61916
BiLSTM,13,19.55749,3.15964,19.55749,1769.75336,39.90528,0.59817
BiLSTM,14,19.52555,3.32582,19.52555,1774.50855,39.84168,0.59380
BiLSTM,15,19.73045,3.43867,19.73045,1818.51305,40.30828,0.58912
BiLSTM,16,20.18770,3.48189,20.18770,1913.35636,41.49015,0.56676
BiLSTM,17,20.13329,3.38529,20.13329,1816.93730,40.60783,0.57094
BiLSTM,18,20.26582,3.38990,20.26582,1850.28647,40.91446,0.61864
BiLSTM,19,20.36760,3.48187,20.36760,1921.25591,41.60783,0.64184
BiLSTM,20,20.17530,2.46416,20.17530,1611.74223,39.43633,0.66469
