MPNN_LSTM_False,0,5.69104,3.80212,5.69104,163.04120,10.58905,-48.78298
MPNN_LSTM_False,1,6.17111,4.44185,6.17111,194.46612,11.31583,-18.58317
MPNN_LSTM_False,2,6.92356,5.24976,6.92356,257.18254,12.71622,-19.68375
MPNN_LSTM_False,3,7.17453,5.35370,7.17453,267.44030,13.19282,-27.24331
MPNN_LSTM_False,4,7.10033,4.97724,7.10033,244.96604,12.82172,-17.75190
MPNN_LSTM_False,5,7.52575,4.99571,7.52575,277.98664,13.82345,-19.29753
MPNN_LSTM_False,6,7.55187,4.90628,7.55187,271.14624,13.70671,-30.45296
MPNN_LSTM_False,7,7.06216,4.02984,7.06216,214.60587,12.53395,-27.86542
MPNN_LSTM_False,8,6.85740,4.26465,6.85740,210.02468,12.22138,-20.38037
MPNN_LSTM_False,9,7.28068,4.59256,7.28068,251.18182,13.26869,-23.58560
MPNN_LSTM_False,10,7.43879,4.48240,7.43879,243.93930,13.31334,-32.69739
MPNN_LSTM_False,11,7.72260,4.33692,7.72260,261.99915,13.95716,-48.64719
MPNN_LSTM_False,12,7.58307,4.34686,7.58307,249.37586,13.66477,-9.49993
MPNN_LSTM_False,13,7.45749,3.88317,7.45749,224.53992,13.09752,-6.29553
MPNN_LSTM_False,14,7.39188,3.49129,7.39188,222.19609,13.12803,-4.93991
MPNN_LSTM_False,15,7.84351,3.85109,7.84351,254.74075,14.00388,-7.46605
MPNN_LSTM_False,16,8.05892,3.83546,8.05892,263.37209,14.46256,-13.09169
MPNN_LSTM_False,17,7.88653,3.09219,7.88653,243.21250,14.27784,-5.63972
MPNN_LSTM_False,18,8.15808,3.45899,8.15808,257.98364,14.62846,-5.75195
MPNN_LSTM_False,19,8.19524,3.84023,8.19524,286.54361,15.07587,-4.77200
MPNN_LSTM_False,20,8.25610,3.57926,8.25610,281.37784,15.20287,-2.66331
MPNN_False,0,5.56213,3.83002,5.56213,166.41783,10.61343,-16.17328
MPNN_False,1,6.14678,4.79575,6.14678,219.33049,11.63033,-23.38886
MPNN_False,2,6.40900,4.91464,6.40900,236.16441,12.13918,-28.73179
MPNN_False,3,6.41650,4.93849,6.41650,256.83839,12.49053,-41.96805
MPNN_False,4,5.77165,4.29290,5.77165,202.98229,11.15207,-29.77194
MPNN_False,5,5.51747,3.64686,5.51747,158.39791,10.36906,-47.37135
MPNN_False,6,5.60741,3.61982,5.60741,161.92138,10.70191,-41.77250
MPNN_False,7,6.78866,5.24072,6.78866,236.31379,12.33671,-57.37722
MPNN_False,8,7.28923,5.33695,7.28923,278.80678,13.28722,-244.61078
MPNN_False,9,7.49253,4.97711,7.49253,286.65169,13.99476,-247.87397
MPNN_False,10,8.14163,5.71802,8.14163,348.09994,15.24643,-176.52064
MPNN_False,11,7.72758,5.17965,7.72758,295.01242,14.36645,-166.52492
MPNN_False,12,7.59881,4.98253,7.59881,297.95807,14.36702,-226.62604
MPNN_False,13,8.11150,4.79331,8.11150,302.58838,15.08890,-254.36952
MPNN_False,14,8.57300,4.60259,8.57300,342.94877,16.07358,-657.82850
MPNN_False,15,9.65344,5.22658,9.65344,424.18164,17.74505,-670.54168
MPNN_False,16,9.69767,5.71827,9.69767,469.59950,18.42141,-429.66708
MPNN_False,17,10.29833,5.21986,10.29833,497.81708,19.58144,-704.34289
MPNN_False,18,10.75909,5.55589,10.75909,524.98411,20.27821,-810.22911
MPNN_False,19,10.28835,5.23487,10.28834,506.96450,20.00164,-384.95837
MPNN_False,20,10.85077,4.66652,10.85077,515.53070,20.88627,-1358.28534
MGNN_False,0,6.39414,4.30457,6.39414,177.17262,10.79461,-24.87402
MGNN_False,1,7.33769,5.74603,7.33769,259.86709,12.33826,-31.07732
MGNN_False,2,7.03671,4.94612,7.03671,217.86532,11.82799,-27.92172
MGNN_False,3,7.37617,5.40475,7.37617,242.95928,12.21758,-35.65926
MGNN_False,4,6.75688,4.57989,6.75688,194.36600,11.04696,-44.93571
MGNN_False,5,6.86478,4.16378,6.86478,177.96358,11.10297,-51.29511
MGNN_False,6,7.44178,4.66637,7.44178,195.23828,11.65730,-69.08980
MGNN_False,7,8.19972,5.66945,8.19972,260.76230,12.97457,-68.95657
MGNN_False,8,9.04101,6.06615,9.04101,309.60075,14.11450,-227.83960
MGNN_False,9,9.25142,6.41636,9.25142,333.95270,14.75027,-250.98006
MGNN_False,10,9.38781,5.76139,9.38781,322.32598,14.96014,-173.28817
MGNN_False,11,9.82120,5.77482,9.82120,347.59283,15.69600,-265.33918
MGNN_False,12,9.36499,4.60446,9.36499,290.53081,15.00632,-276.13261
MGNN_False,13,10.16737,4.73222,10.16737,333.37118,16.27192,-424.26870
MGNN_False,14,11.01773,4.92129,11.01773,371.40240,17.23981,-1092.97763
MGNN_False,15,12.03956,5.37224,12.03956,484.42353,19.50158,-902.03361
MGNN_False,16,12.59070,5.69115,12.59070,558.61362,20.82142,-385.40758
MGNN_False,17,12.56857,5.16570,12.56857,538.87602,21.02821,-709.36286
MGNN_False,18,12.39823,4.45437,12.39823,493.57440,20.59590,-972.05315
MGNN_False,19,12.37665,4.29703,12.37665,504.74565,20.82522,-1031.19704
MGNN_False,20,13.20753,3.82605,13.20753,549.09875,22.09249,-1363.32756
