1075.00232,1315.27148,837.57123,952.09509,1085.40857,989.36646,888.05847,920.80536,882.93079,847.52155,764.96582,660.38574,753.27606,728.99048,552.88953,598.62677,538.54126,558.92883,507.07379,512.09998,527.69983,404.53833,467.35794,440.43387,434.80396,450.93484,459.25388,423.47220,419.70377,377.44025,386.86734,371.59265,388.27512,404.99905,407.05048,387.62112,450.95947,390.51477,438.58789,419.56931,390.43768,401.67322,423.44897,402.18130,471.46243,472.83987,483.94824,448.77734,474.90430,520.76758,516.50446,492.65698,554.81213,537.43060,539.41071,559.65576,523.08423,515.08905,561.79584,528.31384,537.61530,724.35657,693.98560,761.39209,667.46307,725.22113,695.92560,679.33490,571.22705,692.01208,657.25403,650.49884,629.89990,549.52740,546.87781,530.51929,523.19885,590.29865,543.70123,542.82379,488.13263,522.39691,501.20898,443.81473,453.04733,444.33948,406.47400,392.46259,419.18399,386.98602,377.85864,378.37906,386.96884,301.06766,383.48874,354.62964,302.03851,347.57153,335.34656,322.56610,308.53577,329.61832,366.34192,336.69940,416.60989,414.51913,465.68564,495.90289,447.54208,444.47333,535.47528,550.79413,490.40839,610.37085,615.71356,629.79517,682.22302,703.20007,699.40210,751.83130,722.34644,718.95721,718.12524,699.37653,638.18433,704.42914,642.09784,673.84058,656.77258,612.89716,635.97345,587.58557,574.79315,523.83331,567.94537,572.22583,527.35071,551.82111,556.67316,508.63654,464.38663
1015.10590,1092.20178,858.31763,937.44318,990.33447,971.55475,919.63269,926.18530,948.63739,904.05450,841.75476,750.46228,855.38458,837.24658,648.13330,701.27789,623.55927,645.29059,538.37518,558.44147,570.25800,341.28857,495.82370,446.73035,420.99802,427.72528,429.38831,367.27390,354.49094,312.33517,306.32346,275.64227,272.25174,272.86368,267.06158,239.17497,271.87329,228.10393,252.50360,231.30635,204.36119,205.33963,197.86810,170.83691,191.00325,184.85406,183.24731,161.48929,163.16884,171.57449,160.15985,153.45596,166.69722,154.34999,151.63222,153.22859,146.27872,140.40312,154.51971,149.78094,151.92278,203.77985,201.75221,219.81265,198.77708,213.86400,207.06609,205.00018,172.56686,207.63139,198.85309,193.91589,185.75095,165.68996,160.14818,156.74460,155.01225,177.21561,164.70282,167.28745,153.60655,167.38300,169.77859,158.72107,161.07954,165.12686,154.17041,160.93079,166.32069,150.09187,155.67584,152.05348,154.80176,121.08871,153.18491,137.35464,120.90259,131.71797,127.16766,120.06747,111.11222,118.98213,131.91953,121.45100,150.06538,150.30193,172.93153,186.34369,168.46884,169.61977,207.41000,218.07747,197.00229,240.75662,248.46136,252.14914,275.40585,296.50098,294.11737,325.14569,309.41211,319.51273,323.39398,317.95013,296.71713,331.40665,306.10318,322.28604,315.06570,295.91718,304.50653,272.83688,269.86453,244.94545,261.65689,259.63596,237.16048,244.02431,246.89311,225.51352,201.06000
2080.44775,2052.90503,1834.47388,2069.63672,2088.86914,2203.42017,2369.39355,2246.71777,2665.83789,2408.78516,2415.68604,2179.80420,2429.00049,2403.42188,1934.63867,2081.36279,1846.78760,1917.73730,1704.63159,1749.12805,1790.41345,1283.47693,1573.38806,1474.66895,1459.82642,1494.99731,1521.27209,1367.24048,1337.51990,1211.74548,1202.26941,1114.89368,1135.36365,1143.64893,1128.65076,1025.60193,1184.47339,1013.34259,1119.49146,1040.12561,951.53387,967.05176,966.48535,866.98029,1001.70416,972.43549,977.38446,859.31769,885.07434,955.14935,918.71863,868.69006,965.65216,908.04797,914.14935,911.71173,859.91052,815.77240,854.50458,816.70905,781.59100,1043.05017,1026.01587,1096.15674,948.63171,1006.59198,985.67242,961.75665,813.87817,984.95874,955.46136,953.45367,948.05737,841.15515,854.03259,838.38831,844.47992,965.40076,901.59058,917.11139,847.26764,919.64685,893.12537,803.80151,821.34436,821.52924,744.09717,731.77747,759.29346,701.17725,680.20099,676.50708,675.07019,516.55139,652.89441,598.02319,514.83923,595.67981,587.10791,560.78662,542.13147,597.21191,650.26404,588.89282,714.48364,715.61664,792.30188,841.10211,758.47351,738.77350,892.86139,900.92993,778.68884,971.93372,976.65961,967.61188,1051.82605,1081.28577,1065.10132,1156.32068,1099.56982,1118.80896,1128.31958,1121.73682,1041.66345,1171.85815,1083.24438,1157.72961,1128.48413,1063.22180,1088.56909,985.74829,959.35999,852.96399,905.14819,881.76093,800.14996,825.06586,828.98596,753.13080,669.06567
1713.25818,1976.43372,1329.92920,1534.75964,1708.47021,1601.43188,1523.40320,1530.19165,1599.72485,1494.81116,1408.71680,1282.97412,1450.55176,1422.57410,1183.58813,1297.73621,1138.90369,1210.37561,1081.04236,1085.58167,1118.39612,831.64532,974.28552,913.12286,887.68921,887.46802,906.14270,817.03168,792.78821,712.93585,696.97614,651.58704,661.02625,649.74274,632.49109,562.59869,649.16956,538.75110,590.73401,544.35516,489.12878,491.88370,490.55051,432.84564,495.04541,485.82248,487.70303,429.86847,449.64474,491.54376,480.42569,461.21725,520.88849,497.41742,504.80695,506.77701,497.76358,469.32458,496.64206,476.54749,461.01492,620.31360,610.21637,661.02460,577.69043,617.44366,605.13812,594.15375,506.97144,611.02454,596.79535,599.20123,602.96436,549.19025,558.35016,557.64392,572.09326,664.00183,631.19238,654.72687,616.96899,676.33209,678.94165,639.41602,644.47821,681.03455,617.17645,626.18396,662.28046,615.58057,586.65826,592.15259,590.51306,436.52335,557.49963,497.14590,419.99741,484.59781,481.72910,460.59937,442.63049,479.79245,523.88489,467.19775,558.47510,553.97937,618.43335,648.53571,584.21765,568.62177,691.09271,697.32611,595.73517,760.93488,761.46710,749.40332,804.24219,822.88861,814.25378,870.49438,838.52106,834.00696,831.96710,831.48907,762.80115,870.78943,796.98334,859.56140,861.89917,827.14459,852.22845,797.20361,768.68994,708.44348,746.80505,737.15497,666.15961,666.68695,665.25488,609.16907,535.12952
1459.98291,1870.87024,1113.15222,1294.88696,1503.33118,1338.65393,1171.29211,1229.33313,1138.02710,1095.19568,946.90637,811.05322,947.10248,911.08240,671.71259,730.71967,654.68237,673.58960,588.11536,603.27966,612.65137,407.34280,539.54700,495.57614,472.62881,490.53430,492.53204,442.12143,431.15817,383.35364,388.09503,365.53989,377.49826,390.53357,394.49878,376.70865,442.61029,390.36584,443.16782,422.15985,395.61749,402.43811,406.06781,362.96140,415.39999,400.40695,405.31229,367.00793,382.41196,415.40546,427.11868,404.54004,465.28094,458.63409,448.82550,481.37506,457.49493,451.24585,499.69962,481.04846,489.57288,653.99780,638.02521,683.87836,604.28821,646.38013,614.60089,593.49579,491.74408,585.05408,554.88019,543.09052,523.01416,458.35901,456.62228,444.18106,440.41721,499.51050,464.32950,468.59772,421.07217,449.21725,430.58051,381.13837,388.83725,383.60199,350.22858,341.71124,363.00800,335.22455,330.24655,332.01816,336.92706,264.29996,338.55328,310.42508,267.83301,305.42706,296.48035,284.58002,272.17334,292.27106,318.66043,295.95337,363.07095,364.25830,403.94904,433.49789,387.94824,381.36853,467.54095,472.28265,425.98019,527.37006,534.13416,553.91687,613.49890,632.80341,634.63171,693.95831,670.94794,689.36694,691.74152,690.97363,634.59131,720.24579,653.44672,700.75049,702.59180,663.01190,689.63324,635.10303,622.61023,569.26740,615.64459,611.25977,556.62201,559.36548,571.17920,526.28046,472.22681
873.35571,821.93988,761.70624,829.28033,811.36810,848.22717,844.49811,816.01788,882.75580,827.20184,775.44385,699.04486,795.80548,784.20599,642.50592,710.93469,616.26074,629.51270,528.09027,528.51251,546.92749,329.12076,477.27774,425.89499,396.39050,388.77026,396.51440,332.98654,323.84518,283.16364,272.65054,237.28572,234.36752,231.26320,223.12038,193.93736,224.06261,186.57532,209.02313,194.12703,175.99007,177.65970,176.35089,155.47110,178.49432,172.05647,172.84769,150.18466,148.29390,164.96478,155.08392,145.65526,165.00865,156.50270,156.91014,161.07257,151.74820,148.12926,157.62317,156.38335,156.14464,211.41928,208.40907,225.02863,204.14259,224.32188,215.33083,206.49007,173.85388,208.65172,194.45099,189.91490,176.28403,151.42064,149.48528,142.62396,141.24432,163.61736,149.93643,155.41557,141.24217,157.75528,158.80939,142.86105,143.53123,149.82867,135.87503,134.42725,144.51189,133.92737,129.63049,132.90443,131.42908,99.17706,125.99706,113.26070,95.71375,108.89898,102.40678,97.97079,93.52519,103.10210,109.90663,104.71782,133.14442,134.81813,156.10307,175.40057,159.38164,164.59332,210.04402,216.38359,199.16171,244.14467,255.75989,264.35190,294.07547,310.86035,310.44553,345.63950,332.38782,347.31546,348.62701,354.40259,322.93649,356.26007,320.13782,337.97131,322.20370,301.13507,301.04568,265.61661,259.17731,229.16240,237.21982,227.48186,202.87619,202.54495,197.77191,178.97932,149.37079
461.13150,484.43158,386.54541,429.47119,440.42447,440.08417,418.04703,414.16452,429.24048,406.04977,375.80649,349.26822,392.51587,384.55359,312.61746,335.95636,295.90436,302.25980,252.83498,261.59656,272.40811,172.66417,233.92598,214.19458,201.05980,199.31436,202.13222,166.71030,164.12785,140.46043,135.24419,119.89981,121.77203,121.73989,120.21659,108.98434,125.18601,104.69067,118.20403,109.44338,100.43313,97.78455,97.78342,84.52123,101.36456,97.26915,99.57621,83.14236,87.09024,95.71484,85.96115,81.19121,89.66264,87.78599,85.99818,86.83027,83.40865,77.71103,85.66471,84.29182,82.74471,113.48804,111.66315,119.97982,107.37285,116.06958,108.18866,106.89513,88.05806,108.54138,102.65067,101.55672,99.84081,84.97413,87.13670,83.43684,81.09908,89.10462,82.26071,80.18214,73.19653,79.01240,74.22153,69.93741,70.62825,70.84486,66.32655,66.23069,70.30488,63.88175,64.10183,63.26521,63.70449,49.72294,62.34228,57.41217,48.94450,56.25211,53.71181,50.09346,48.55242,51.30495,54.08284,48.91246,59.40048,58.15884,66.49373,72.62448,63.42820,65.62764,81.44616,81.35442,75.70462,95.81821,96.48637,101.82851,114.72097,122.42124,125.10597,139.58682,133.87671,144.07367,147.31839,150.44238,141.79897,161.46689,149.21935,161.82671,160.42787,152.38913,155.97966,145.49802,142.67676,129.38495,137.40938,136.80547,124.25432,125.13048,124.47404,115.59154,103.36017
17.04902,14.00760,16.05949,18.73258,16.80338,19.24170,20.72121,18.60555,21.54613,22.26601,24.00416,24.47800,25.18592,25.65284,27.12177,27.67107,24.57614,25.16342,24.37087,25.81141,26.11571,25.22680,24.09219,24.50573,24.77427,28.47868,28.62389,30.01899,30.25004,30.27542,30.09770,31.30610,34.76706,36.55937,38.66085,36.02663,42.30119,36.68172,40.78528,40.98969,38.64990,40.32866,42.77725,44.53387,49.93784,52.87504,55.46334,50.47860,55.44552,63.12765,67.65624,61.99060,68.70636,66.22855,65.69517,63.98468,59.44329,54.97033,55.43992,53.78395,49.68485,63.64915,64.92075,68.81967,59.08500,63.71211,67.72694,63.42933,55.79711,66.99736,64.69175,64.13941,62.71228,55.51772,56.86599,55.70403,56.06640,65.45927,58.94221,60.74755,57.22435,62.88686,61.69108,57.33968,57.85807,60.12363,56.53910,55.28262,61.90234,58.60065,59.37209,60.85740,62.66065,48.52360,62.14388,57.06762,50.20317,58.63636,59.16243,59.06209,58.79662,64.68389,73.03560,75.12457,94.47463,98.52619,113.48750,126.75792,115.40811,116.25769,140.15454,142.75255,132.33447,158.58247,159.88248,160.87674,175.26822,172.34978,179.68695,186.35435,185.37181,189.34256,192.27774,194.92847,187.38548,219.71426,212.67133,234.98837,235.04364,227.64905,244.98901,234.76749,226.94682,212.76488,227.88206,232.23735,208.71776,204.09000,206.25435,189.26683,164.23087
639.95490,639.07855,572.70459,627.89062,627.66260,655.79004,669.99957,645.65839,734.32385,680.85767,683.74939,645.84326,711.90417,707.98199,623.15173,684.03613,597.15222,633.45026,571.36554,575.08844,588.42993,410.88690,514.73657,477.46994,457.18008,460.79523,464.88754,400.97617,382.22641,337.03717,325.61472,288.76727,282.32800,277.94028,271.52325,240.41330,272.87540,228.27275,250.80525,229.37788,206.05606,206.22800,200.58125,182.55513,205.75633,198.44629,200.20877,175.89249,184.90187,199.00938,198.32935,185.39822,207.50394,198.34752,194.88506,194.24669,183.55717,168.70073,176.85422,171.43190,164.54384,220.54846,217.41403,230.70886,202.35234,216.88487,206.48149,200.29790,167.32268,200.85085,198.18936,189.47205,187.25439,169.57021,171.48882,168.12991,172.76784,200.78165,187.89542,193.77104,180.92143,198.62917,197.66867,182.76730,187.76215,192.70772,181.28763,183.03436,192.62271,175.89441,174.37825,171.88074,173.84286,126.61648,158.47807,137.21936,115.33062,121.83553,110.78029,105.13242,95.55168,97.37675,105.56012,96.07680,118.24252,117.27956,130.60808,142.47937,123.41158,128.31715,160.55106,164.54216,154.17960,189.82359,196.33572,204.19771,226.92291,243.16466,243.68965,272.22571,262.73325,282.16541,286.33813,292.41125,274.21384,311.30673,284.09995,307.54477,302.71725,289.92914,291.22296,270.14334,262.66876,241.37346,253.45184,254.27432,228.94119,235.73491,231.97430,208.96407,182.09048
402.01511,404.90588,342.06085,388.03165,397.52231,404.50803,431.44800,418.74335,516.13879,463.32095,486.29184,473.55875,510.59265,529.41919,475.01578,505.46237,450.53235,471.46158,427.22177,427.16586,432.51941,281.44089,378.61380,341.57205,320.52640,319.64749,323.49704,277.79501,268.46780,236.11662,230.98735,204.35706,205.37541,203.43614,199.95583,180.43375,209.71628,176.54451,197.70761,188.70581,175.66380,180.25479,185.87744,165.71002,192.45584,192.26970,194.46280,174.01459,184.80846,193.64554,188.38017,179.62302,196.11183,188.58676,183.94130,184.40262,176.94760,162.29515,175.32494,169.65648,161.28195,211.31601,214.46359,221.71375,193.53535,204.35982,201.87805,197.38060,171.08694,214.56401,210.93237,212.86388,222.17029,204.55186,209.92244,207.76277,211.88844,242.23264,226.13548,228.06519,206.62175,223.20042,216.86896,194.00858,195.38043,196.21652,178.21599,178.21114,185.34175,171.52251,166.66409,167.54301,170.54758,131.70340,169.30759,156.86127,135.71269,153.77507,149.85677,142.60934,136.12627,143.73560,155.31129,136.01721,160.55617,154.38860,172.19389,176.55069,156.51196,154.47302,182.82208,176.38875,150.35284,187.64305,187.95145,185.19031,196.43379,205.54317,203.54625,222.47588,210.60640,213.79312,215.11656,216.49086,204.59291,225.12619,210.61925,221.69453,221.58272,207.80092,212.17323,190.57333,188.41255,165.06203,176.05731,169.34773,154.45857,157.70900,157.31059,146.20711,130.61523
