22.84134,22.75204,21.53527,23.56304,21.42718,22.20907,22.77943,22.09011,22.16802,23.05043,22.38681,22.55578,21.77572,21.04537,21.53382,22.53326,22.15450,22.49193,22.01784,21.38399,22.46460,21.07407,21.58709,21.49465,20.90681,20.13353,22.08084,20.93883,22.17127,22.44791,22.84627,23.38660,21.49301,23.09059,22.27753,21.38499,21.03676,20.56615,22.85770,21.83693,21.16980,22.03927,22.78650,21.31988,22.40697,22.78108,21.60321,22.89499,23.45001,21.75404,21.43309,22.16257,24.15372,21.55393,22.52464,22.03094,22.38160,22.48713,21.38884,22.39396,22.97075,41.88071,40.74751,41.38508,41.78080,41.81260,42.44006,42.82141,41.57527,43.02569,41.74981,43.11475,41.41169,41.88799,42.13233,41.70877,41.37759,42.04662,42.24791,42.04882,42.05333,41.77468,41.75900,41.53687,42.53398,41.75697,41.69968,42.06298,41.79122,40.96889,41.70027,41.27676,41.88438,41.07389,41.93542,40.90245,41.46184,42.77697,41.74188,40.58662,40.86082,40.51408,39.97341,40.80891,42.47585,40.99150,41.22717,40.99304,41.42697,41.84167,41.15244,41.87199,42.46968,42.19652,41.25554,41.86498,41.62723,41.76032,41.55651,41.73880,41.93018,41.82411,40.64015,43.23102,41.71021,60.41269,60.79985,61.58748,61.37994,60.46456,60.82015,61.33359,61.07481,61.84745,60.48383,61.87505,60.66381,61.47164,61.78277,61.41100,61.46624,60.76664,61.76454,60.40059,60.37869,59.61969,61.77343,60.42753,60.25912,60.02232,60.62487
22.54524,22.35151,21.76724,22.32594,22.66808,23.15325,21.47213,22.86058,21.89507,21.83900,21.23595,21.78255,21.66431,22.36381,21.97670,22.22645,21.89484,22.13433,21.34657,22.27410,21.66227,21.43821,22.30684,21.80507,22.00644,21.39744,21.85578,21.61434,21.53690,21.80876,21.80738,20.73256,21.47965,22.27547,21.63665,21.84291,21.44980,22.40470,21.34097,21.97031,21.66891,22.40745,22.18775,21.91055,21.26049,21.54278,22.25655,21.14330,21.33259,21.21801,21.78155,22.22598,21.21980,22.24369,21.95357,20.75951,21.00662,21.48587,21.37267,21.44481,21.71488,41.03547,41.39245,41.27033,41.19901,39.80753,40.80928,41.08093,40.30372,41.67525,39.00770,40.12421,39.69194,40.16298,39.50058,39.33067,40.28533,41.02478,40.01027,40.50763,39.32208,39.62825,40.16187,38.95014,39.23886,39.37915,39.80460,40.24924,38.11953,40.23338,38.97642,39.88979,38.61300,39.28223,39.18470,38.84735,39.68194,38.27459,40.27457,39.59353,38.76013,38.82341,39.26272,39.59763,39.47655,39.06625,39.13298,39.61371,39.47076,40.16080,39.72207,39.28757,40.64271,39.76614,41.06337,40.22787,41.06656,40.86958,40.21475,39.60629,39.52254,40.96716,40.17531,40.77108,40.80513,58.53705,59.25505,59.87505,59.34599,59.25837,58.70310,59.00188,59.20951,59.85415,58.66418,58.87698,59.21856,58.78844,58.55054,59.37722,59.04887,58.14452,58.88964,58.63079,59.07256,58.19673,58.25481,57.59191,58.57875,58.44757,58.42255
23.40551,23.28031,22.55803,22.42807,22.78857,22.56062,22.65072,22.68690,22.85480,22.35145,22.93001,22.81543,23.19284,22.16968,23.74887,23.51352,23.09771,22.94972,23.49286,23.45951,22.85666,23.06743,23.72656,23.05849,24.09766,23.95334,22.99323,23.19993,22.82236,23.60811,22.99292,23.56028,23.11632,23.14638,22.76365,23.72593,23.51459,22.66322,22.52847,24.29707,23.37991,23.31899,22.96457,23.10702,23.90731,23.41070,23.16598,23.52382,23.66928,23.19007,23.83721,23.43029,22.79202,23.00327,23.73942,22.92834,23.18993,23.05603,23.11509,22.08668,23.41333,43.27446,43.22591,43.14716,44.15254,43.96855,42.32074,42.76542,43.20985,42.31066,43.12432,42.43102,43.23553,43.02674,43.09441,42.32032,42.55607,42.82317,42.73236,43.63052,42.40094,42.43813,42.39405,42.92738,42.63756,43.04387,44.00480,41.88307,42.41154,41.86480,41.58179,41.90229,41.28116,41.52332,42.10662,41.98684,42.01204,41.39060,41.54966,41.67952,41.22041,41.85141,41.78077,41.58029,41.21897,42.59534,42.92622,42.32787,42.03148,41.50403,42.82565,42.10500,42.67393,41.39560,43.02886,42.83064,43.50505,43.15461,43.68871,42.90882,42.80632,42.28774,43.22793,43.18273,43.87265,62.24776,61.98213,62.08356,60.93785,62.78741,61.29389,62.58318,62.91523,61.85715,62.36373,62.23782,62.26746,61.15759,61.97764,62.04525,61.50925,61.91952,61.38063,62.28382,61.22574,61.17777,60.68063,60.68643,59.39391,59.52599,58.80532
22.80994,23.12344,23.52962,22.02256,21.85229,22.41892,22.39542,22.21120,23.77080,22.28567,22.79587,23.23399,22.57728,22.88048,21.80490,22.67962,23.27985,23.01336,21.49625,21.95053,22.98730,22.35576,21.65930,22.49425,22.65876,22.03770,22.46025,22.57231,22.61111,22.54037,23.02772,23.17444,22.61473,23.17960,21.97132,22.24469,22.15270,21.98323,22.51371,21.32318,22.55369,22.21301,22.88612,22.32305,22.35232,22.49521,22.92149,22.69401,21.58133,23.01598,22.67002,22.92556,22.42401,22.50061,21.12481,23.13636,22.04290,23.16939,23.21065,22.67353,22.15158,41.22232,41.75334,41.55461,42.50808,42.59947,41.85595,42.40347,43.12582,42.77526,41.60612,41.41393,42.00541,41.98104,41.74652,41.36665,41.05319,42.65384,41.31704,41.98222,41.80910,41.89765,42.07857,41.69280,43.30657,41.67478,41.99001,43.03245,41.88930,41.88585,42.90963,41.34138,42.35398,42.38950,41.50453,42.01448,42.26298,42.25888,42.86710,41.75074,42.40639,42.12362,41.99130,41.37847,42.85553,41.98655,42.46915,42.69893,42.61062,41.77032,41.00785,41.74474,41.70053,41.73357,42.47980,41.97184,41.61434,41.39382,42.03819,42.13456,42.42313,42.74773,41.55169,42.17963,42.16535,61.75211,62.08571,61.42928,62.21323,61.40900,61.53450,61.15989,61.28003,61.72033,61.22742,62.07376,60.29246,61.76110,61.39373,61.82011,61.99176,61.51382,61.72980,60.92678,60.25243,60.63293,60.82695,60.63440,60.19942,59.94319,59.85318
21.92660,21.08494,22.42302,23.02147,22.15449,23.02754,23.44034,22.41485,20.79824,23.03829,23.04930,20.99137,22.84758,21.81166,22.65479,21.92940,21.97520,21.24193,21.43771,22.45533,22.30561,22.43072,22.48900,21.86996,21.73560,22.44989,21.31743,21.15078,22.62237,21.09780,21.33058,21.14556,22.19024,21.77417,21.65682,20.80077,22.12041,23.19837,20.69243,21.91227,22.46538,22.90564,22.61111,21.74388,22.07580,21.52498,21.73785,22.02985,21.77933,22.11671,23.26326,22.58484,22.18380,22.63242,22.54452,22.39947,22.43162,22.26262,21.68127,23.05274,20.44227,41.61937,42.15837,42.41703,41.94975,41.39492,42.94335,42.01394,41.85738,42.02669,42.02211,42.71832,41.27221,42.67307,41.80680,42.80136,42.38533,42.37356,41.69177,41.13246,42.01254,40.79996,42.26451,41.92441,41.89284,41.62321,40.71918,40.24310,40.58490,40.77814,42.92710,41.60424,41.14154,40.67089,41.79953,41.59266,40.59269,40.69503,41.24508,41.73336,41.05343,41.39108,40.49712,42.66930,41.36537,40.36141,40.64738,41.22383,40.74804,41.96989,40.56089,41.02061,42.13968,43.08387,41.06819,41.77900,41.62610,42.04605,41.37562,41.59136,40.76365,41.66553,42.54084,42.13966,42.65736,60.75248,59.47363,61.89396,61.78862,60.44469,60.89960,61.88766,60.99906,60.78598,60.76846,61.63354,59.97952,60.86818,61.20879,61.13308,60.72502,60.92376,61.05865,60.56829,61.16836,60.14611,60.73801,61.38498,61.62705,59.67931,60.49575
22.24593,21.93538,21.82494,22.48462,22.19861,21.17332,21.87239,21.98468,22.29444,22.13866,21.58560,22.36963,23.25585,21.93419,21.47628,21.54338,21.99107,21.50382,21.82149,22.53899,21.44349,22.19432,21.46523,21.19873,21.94369,21.43431,21.75187,22.57401,21.92332,21.92598,21.89880,21.46488,21.10342,22.27386,20.59907,22.06557,21.76635,22.04446,21.26750,20.48170,21.66054,22.09351,21.46976,22.69416,20.91955,21.75306,21.25118,21.34882,22.07133,21.86945,20.25337,22.04974,22.39545,20.79663,21.78011,21.27005,22.24315,21.80255,20.15679,22.12851,20.99677,40.61395,41.18175,40.53851,39.65507,40.27914,39.08630,40.30602,40.71440,40.73848,40.27632,40.45290,41.34476,40.20134,39.65039,40.07433,40.61282,39.87477,39.03395,39.92469,39.16421,39.98725,39.57647,39.40909,39.24345,38.75200,40.19081,38.75071,38.38195,39.54514,40.36880,40.69066,37.83676,38.64478,38.32644,38.54678,38.26470,38.11776,38.81167,38.87143,38.92699,38.91916,38.88486,38.50092,38.84838,38.77468,38.53561,37.93698,39.54797,39.32403,38.89120,40.48402,39.94888,39.75686,41.55268,40.24683,41.04365,39.50484,40.20052,41.03423,40.05714,40.47065,41.13657,40.71463,40.30692,59.01109,58.77085,59.19654,58.64783,59.30261,58.86591,59.45041,58.85351,58.70112,58.20858,59.69506,59.00115,58.65041,58.90698,58.02273,58.45323,57.84951,57.83791,58.09513,58.81581,57.86210,57.11050,56.05619,56.53453,53.87190,56.91074
20.49564,21.81584,21.97239,21.56398,21.75330,21.37005,21.76841,22.60415,21.93455,21.68955,22.56311,21.15671,21.56389,21.72368,22.31458,20.73237,21.49220,21.38114,21.62416,21.34052,20.72113,21.80489,20.67455,22.10265,20.93656,21.38319,21.91973,21.47333,20.83839,20.89047,21.30096,21.85451,21.57492,21.00011,21.08072,21.87300,21.15334,20.88335,21.58955,21.64042,20.89414,20.88520,20.87316,20.86068,20.21249,21.87299,20.71544,21.61209,20.71403,20.83560,21.96546,21.33710,21.24424,21.52743,20.86235,20.71764,22.27892,21.08966,21.20173,21.27708,20.81023,38.84642,39.02649,39.91414,39.60184,39.04851,39.69655,38.47273,38.37407,38.85315,39.95086,38.27806,40.16242,37.95497,39.52652,37.96642,38.36471,39.11491,37.86917,38.15626,38.70019,37.95384,38.54767,37.96654,37.34454,37.19402,37.11204,36.95526,36.70872,37.36911,36.67281,36.34510,36.22688,36.33662,36.03487,36.72786,36.77682,36.38226,36.97825,36.70448,36.11292,37.16084,36.36104,37.18893,36.40647,36.65775,36.05635,37.73420,36.32357,37.59019,36.02599,37.73321,36.96004,38.01482,36.98561,38.00890,38.22171,38.53359,38.81323,39.34180,38.91538,40.20162,38.72182,39.05487,40.44955,55.18566,55.64758,55.37210,55.68699,55.22824,55.57651,56.19146,56.35779,55.98514,56.19682,56.45483,55.74589,56.00198,55.70277,54.91661,55.55345,55.03771,55.42825,55.01715,56.69400,54.23616,54.30200,55.01114,53.91595,55.12209,54.18036
14.36367,13.73119,14.68028,14.02866,15.41635,15.20106,14.73215,14.90248,15.07786,15.61254,15.79203,16.79420,16.88361,17.70815,17.48149,18.13190,17.64437,18.32893,16.77662,17.72847,18.26093,18.42509,19.05404,17.92366,18.42152,17.36757,18.89561,19.03223,18.07151,19.18366,18.82813,18.84619,19.07491,19.49688,18.77542,20.09996,19.46935,17.86149,19.40694,19.70444,19.12838,19.81180,18.96545,19.66779,19.85443,20.53943,20.41442,19.35104,20.21420,18.81459,19.55554,20.30119,20.91145,19.69952,19.38157,20.01743,20.80095,19.66009,20.73745,20.49782,19.27466,36.01542,36.02574,35.98481,36.89885,36.94730,36.51588,36.52830,36.96382,36.80410,36.34136,36.52858,35.85123,35.91441,35.72460,35.53808,36.39162,36.78881,35.26264,36.60207,36.35339,35.90815,35.08824,35.40306,35.92191,35.44666,36.74222,35.96149,35.83959,35.54906,36.32555,36.35423,36.04533,35.29589,35.56181,35.89315,35.53901,35.59663,36.07154,36.28013,35.88235,36.52685,36.36866,35.55262,35.54393,35.38905,35.62422,35.70919,36.23190,35.67585,35.93047,36.39177,35.93114,35.27511,35.41101,35.93003,35.33627,34.82252,35.81297,34.76774,34.08952,34.51724,35.71194,34.10416,34.92436,49.58785,50.03936,49.30951,50.76553,50.90549,49.45308,51.35214,51.17732,51.53479,50.54961,50.52522,50.42582,52.08973,51.05697,50.70974,51.06569,50.17195,52.19896,51.27603,52.41509,52.21659,51.59860,51.62257,52.23861,51.02084,52.26078
22.22264,22.45128,21.63823,21.03751,21.54773,21.24842,22.17586,22.37119,21.64751,22.47313,21.26404,22.42767,21.52888,22.53156,21.80395,22.54641,22.75087,22.02496,21.88763,22.37477,21.60292,23.65069,21.53934,21.90713,23.10523,20.95683,21.76653,22.83042,21.29850,21.95073,21.75072,20.93429,22.08558,21.75575,21.86212,22.11489,23.25064,22.77843,22.71012,21.88045,21.77383,20.58533,20.95018,22.52519,21.74296,21.85431,21.40202,21.84915,21.54258,22.53602,21.12588,21.13089,21.87416,22.54080,22.00558,23.08248,21.28495,21.67129,21.76929,22.42375,22.54764,40.28539,40.77195,40.83178,40.44795,39.36545,40.15816,40.40692,39.82631,40.98635,41.21766,40.32870,40.17694,40.49113,39.78979,39.93734,40.25983,41.00955,39.43163,39.79499,40.23942,40.66831,39.23391,40.78180,40.10212,39.77054,39.86837,39.39859,39.73226,40.31342,39.32850,39.21843,39.42054,39.36922,40.09544,40.50087,38.82977,39.21650,38.34748,38.61708,39.44123,39.11901,38.15625,39.10244,39.61392,38.84697,38.99747,39.50950,38.57201,38.54997,39.05124,38.73335,38.17395,38.75737,39.92619,39.64892,39.27619,39.64803,40.86129,40.57870,40.11740,40.13667,41.01427,39.99380,40.37364,58.90239,58.63263,58.80768,58.33453,58.87440,59.17247,58.97906,59.41607,60.01359,58.26284,59.35030,59.18813,58.93107,58.85304,58.43639,58.65778,57.46230,57.63841,59.12347,57.37800,57.58272,56.80767,57.28770,57.20204,56.01733,56.46421
22.03832,22.41807,20.85398,22.35474,20.80336,22.33316,20.96918,22.32888,22.08807,20.40363,23.05348,21.06361,22.22934,21.19784,20.90383,22.17801,20.61589,21.19553,22.45237,22.53035,22.03642,21.35774,22.12859,22.14998,21.18507,21.87454,21.72345,21.07973,21.14429,21.84493,21.35874,22.02114,21.59530,22.65165,20.72499,22.84799,22.07027,20.96591,21.15065,21.33124,22.60605,22.51968,20.53992,23.41230,20.70708,21.41936,21.67862,21.86442,21.39832,20.69133,21.70699,21.02661,20.32497,21.96422,21.05620,21.79929,19.89744,21.13220,21.57011,22.22026,21.98072,40.09899,41.51739,40.37035,40.59589,41.20931,40.07162,40.62933,40.57843,40.51521,42.23055,40.60818,39.65089,39.73446,40.62649,39.84664,41.90946,41.42518,40.30604,41.42719,39.72174,41.02615,39.84613,39.07272,40.43372,40.87654,40.14783,39.75807,40.72485,40.70934,40.42976,40.08923,39.77718,39.54810,40.31646,39.45445,40.45795,39.10281,39.74261,40.15870,39.79578,40.09971,39.96898,40.58906,41.34050,40.34841,40.41435,40.06242,39.72302,39.58781,40.67428,40.81705,39.78550,40.67745,40.18220,41.00270,40.76908,40.26598,39.91315,40.27859,40.48779,41.25933,40.46727,40.15719,40.26496,58.94788,60.08650,58.42445,58.43540,57.62522,58.10075,57.64240,58.27708,58.09701,57.27880,57.91037,57.62551,57.71173,58.26509,57.34765,57.37851,56.68597,57.79152,56.08384,56.92787,56.92941,56.27050,55.11691,55.72286,54.94749,55.37008
