1113.53076,1305.95483,890.04883,899.32349,1073.33325,999.10706,855.45959,955.13940,760.87891,807.15894,816.57111,745.64868,767.18512,737.92688,697.80042,659.45551,564.77765,548.36200,546.55316,535.57159,511.87000,492.45938,470.10361,447.28259,446.80640,437.15912,404.55142,402.19141,387.99326,364.57086,377.84686,388.86325,364.72256,376.82675,387.46310,419.79889,394.56274,422.68985,481.61566,464.95364,467.27042,454.09024,478.42731,494.90320,496.23871,533.81262,534.97278,561.76245,558.18176,607.75256,610.47266,595.11981,669.60175,578.61743,653.04767,631.56140,650.38416,686.13660,606.26312,685.88062,703.73859,786.61407,806.82452,810.13562,758.03259,753.61450,825.95471,754.07233,788.38855,812.58606,669.86560,703.30164,668.64429,637.55475,614.68298,656.50800,623.19403,645.02148,613.57629,602.46838,556.24237,547.10754,561.92108,548.24542,485.11105,500.81085,471.29092,475.98141,447.68951,459.69922,432.25876,438.56302,415.90225,392.25012,388.72012,388.33127,390.85675,378.71024,389.29044,367.80463,393.72360,388.05670,409.06885,432.77725,463.07275,494.96362,539.44751,602.10535,565.44739,577.51019,649.57141,620.88525,663.04816,671.64081,708.75623,797.58929,803.31317,872.02332,854.42682,881.51636,858.39526,840.37714,887.46338,840.89563,822.19427,786.51428,754.36841,735.25287,672.70850,669.10559,664.75592,676.42548,660.42444,629.14191,570.85840,543.17834,527.97437,519.08032,574.12769,534.90912,506.19809,461.21326,415.87421,383.21564,398.37775,428.77777,411.77585,393.16278,389.44125,336.09296,331.22974,350.94003,336.35956,380.10352,360.62527
1024.42163,1112.96753,868.20276,904.14844,972.78931,1006.08936,880.67224,954.32800,809.05444,859.35980,871.68390,829.58447,867.52734,858.93359,792.92224,767.48834,658.49847,630.35815,610.75964,578.42749,579.54688,518.59558,493.64655,433.12433,425.14929,416.35709,367.26944,357.94455,328.12201,289.22784,281.12857,291.07227,250.42030,256.46191,248.94623,262.82379,239.83434,250.64388,270.72897,256.26236,247.87936,211.85179,223.64095,201.98378,204.75403,221.04059,198.69722,199.71642,186.08069,198.83746,196.07436,182.82486,198.55025,161.51903,182.90379,173.12704,172.71071,185.42462,169.33063,194.13023,194.01430,223.53931,233.49295,242.21526,222.49068,230.11781,250.82599,222.13116,238.30296,245.67429,202.68991,209.39949,199.65977,188.39337,179.95193,194.07710,181.12823,192.68079,183.71902,183.89075,173.83415,176.29985,185.99727,181.91367,171.32529,177.99738,177.95293,185.57686,174.44106,183.71536,170.47081,174.99789,164.33426,160.89156,149.62128,151.65579,148.64420,140.64565,143.03467,135.01305,145.11665,137.45020,147.54456,151.36951,164.71786,178.15356,198.14749,228.92055,212.49744,222.48024,246.25816,238.21101,262.22562,268.91513,289.03201,320.14142,331.49799,359.22269,354.38287,371.10056,368.91333,366.59683,399.08295,377.53946,388.68512,367.93704,354.56198,351.87610,328.09009,317.11478,314.71912,318.24673,312.14590,293.49146,254.51758,250.47900,239.03365,229.99361,252.43906,234.38258,226.97002,197.12041,187.13246,181.32178,176.74785,192.91353,188.66832,180.94212,178.57797,158.41597,148.51236,155.83376,147.00909,164.14388,157.54210
2040.96973,2084.73975,1840.11609,2027.65930,2030.52307,2369.58740,2255.83276,2305.45703,2123.91992,2329.52661,2476.06445,2274.42773,2445.41479,2419.23462,2303.13501,2229.23169,1955.26208,1860.64636,1872.18262,1819.25745,1774.53650,1665.84998,1599.89746,1475.96338,1487.30334,1467.08264,1332.07373,1308.29675,1253.70935,1153.58228,1137.30591,1162.25183,1049.54688,1060.89392,1064.32520,1116.39087,1040.41272,1094.50574,1207.48816,1155.91028,1134.39050,1047.68347,1093.78491,1067.81934,1044.87891,1128.11926,1042.88647,1078.68335,1024.29529,1094.18884,1112.39636,1048.54150,1163.95190,972.91315,1088.88757,1024.64233,1002.36737,1055.41504,946.88202,1042.80676,1048.13403,1142.72998,1167.30884,1157.40771,1079.19910,1061.66284,1155.65344,1051.30786,1116.28564,1156.93018,985.06519,1026.54858,1017.37903,982.92438,960.16876,1044.49829,1015.38733,1057.10437,1019.73956,1011.06787,955.53723,948.83777,991.95087,969.79401,867.25177,906.52539,881.82605,876.36517,814.32928,826.74615,771.03821,767.52753,720.67554,681.95172,658.41034,650.11505,664.54419,640.21301,665.25879,644.62286,694.45947,708.61963,722.02008,768.44366,800.64447,860.42847,921.66675,996.78894,945.22028,956.51886,1055.70911,1030.39441,1084.15710,1086.84192,1138.89954,1233.56848,1234.20569,1341.26477,1282.62793,1356.27393,1318.95605,1305.31812,1405.68604,1328.77002,1352.26965,1322.88794,1259.28833,1259.34424,1160.42957,1136.98364,1120.43884,1120.80103,1084.39209,1022.01587,899.65027,863.64337,783.28955,766.97607,841.84845,771.89624,723.04834,648.93433,588.16931,534.07892,554.00818,588.86444,554.99927,515.55328,498.17975,420.34296,402.98016,417.67715,409.12430,421.15176,411.36557
1782.36255,1971.74536,1398.74792,1481.69714,1673.01648,1647.19312,1442.63696,1597.95654,1325.36182,1466.83716,1485.22754,1381.19946,1454.00586,1436.18530,1383.55078,1353.65283,1177.04114,1153.17725,1160.09595,1140.55920,1093.24536,1033.30151,976.69806,897.49634,885.97870,873.68640,796.34149,790.62585,747.04535,671.34393,666.07288,660.87811,611.57928,602.96295,592.76648,612.31366,572.73779,595.73102,629.30463,601.45148,582.26434,525.90649,550.41736,535.17657,522.21405,562.17657,522.92786,544.17572,522.75281,572.49915,573.80719,552.82245,632.49261,537.40283,604.25830,587.06854,590.67108,603.25372,560.29498,603.22528,618.49011,677.37354,694.19263,714.85388,660.85803,645.30353,706.92651,648.22125,690.62848,719.46338,614.83789,643.01593,652.37646,630.90192,629.09125,703.18933,693.34326,727.35669,724.53497,716.71191,699.23590,696.90155,753.11981,758.94507,691.70337,735.09436,725.75446,764.37238,699.65240,727.06262,672.02576,669.30646,608.14233,583.00531,546.54755,537.06927,540.43042,525.32312,540.13782,524.50842,559.99316,562.46594,568.13983,604.88397,627.84283,664.68799,717.08881,773.46741,735.77557,733.60663,821.05011,798.96417,833.69458,842.36688,878.73242,945.87909,960.90857,1026.01123,975.42255,1025.96655,1002.24512,976.00836,1037.10620,986.43542,1004.31598,958.39386,936.74988,940.37805,887.17261,879.90485,908.47754,905.35938,901.65302,835.83948,741.44684,726.05835,642.82251,622.55798,675.21564,616.44946,572.96838,508.17789,454.66855,400.07019,428.44470,438.62628,401.34055,364.63324,347.80292,288.59607,275.86551,278.26190,264.49268,284.11020,273.98587
1549.62646,1864.23950,1220.92578,1218.80591,1490.69568,1337.50586,1113.69250,1274.49097,985.25385,1051.54651,1040.39197,947.19995,963.98981,937.00574,861.82056,811.47284,691.35651,659.90973,652.91010,630.06262,605.79260,572.30298,539.93909,492.66965,486.50140,473.44131,421.22720,423.47794,402.07410,368.57281,368.93591,383.47623,351.06665,367.67914,374.53061,414.28754,382.73999,428.91449,479.15335,469.14227,471.15991,447.49081,460.67447,457.65393,440.91452,462.29779,429.79971,456.01602,446.38943,493.45261,500.93646,489.45807,561.02893,489.49930,552.52911,539.00513,571.26459,602.28931,544.19244,626.08685,630.68451,714.74689,735.95227,727.68597,681.59448,676.52740,727.46570,648.46613,682.79535,694.92108,561.85925,591.38965,554.52234,529.00098,513.16681,548.72186,530.33740,546.55731,518.56921,517.84863,476.44376,469.63586,482.02673,467.39325,413.89178,432.57050,407.48358,415.44467,386.47314,397.38718,374.69318,380.65967,363.46628,344.39529,339.08621,340.82547,340.79446,330.88129,338.46045,326.13397,343.71097,345.41513,356.57416,378.80420,399.39450,437.01245,474.39026,519.81049,483.90305,497.33920,547.96527,544.92706,575.28638,576.81848,606.35114,702.86041,707.23895,786.00555,778.78778,824.22412,806.98792,797.78186,861.22510,822.69714,830.47113,798.90955,767.87543,762.52588,722.26678,708.88751,731.04443,734.28430,722.71509,678.79175,604.28864,586.86914,553.64795,527.13806,584.66760,546.45630,530.75024,466.33688,437.54572,438.58539,433.41144,476.62183,466.93478,457.88495,453.22546,400.80368,384.95871,411.40781,384.96613,427.80807,411.93860
850.68268,833.52325,778.72174,806.12073,786.65686,894.55664,790.99084,857.26434,727.37439,800.59650,815.01178,757.30273,797.54559,791.18353,760.87958,753.53406,648.04242,611.09955,609.50275,565.61047,552.28058,494.51700,459.86392,405.17166,386.49323,388.88510,337.36166,322.65750,298.79935,257.00461,248.72638,254.96626,212.57402,217.55612,205.02776,215.12814,194.21419,207.51646,223.38860,215.08311,211.77708,189.66319,201.31104,188.50764,188.63893,205.03760,186.64452,188.31392,169.32520,191.83459,190.44983,175.79849,204.89574,165.43991,187.67381,180.56227,180.03911,193.61391,179.55620,198.93977,200.76971,230.08047,237.40506,250.17513,231.64696,235.58276,251.84303,227.74188,242.73730,245.86620,197.72173,209.08278,186.69942,173.07204,164.33926,174.25558,166.28625,175.88297,173.83221,173.64853,161.18088,162.18076,169.92987,173.68539,156.73338,161.80750,158.52672,169.71088,153.66597,157.28836,145.70374,151.71904,141.67610,130.62332,125.60796,122.27677,124.36052,117.35752,118.37138,113.08165,115.63785,120.00813,124.26462,136.41893,145.72449,166.33389,182.98438,211.18385,201.71552,213.33861,238.10349,244.52991,270.34586,281.32153,298.51123,332.13025,345.08972,377.72327,379.40082,408.40036,400.60696,399.44473,433.96161,416.71872,420.02310,402.17270,375.09131,370.66705,340.05093,318.03375,300.34995,307.37082,293.28702,273.38989,229.90138,229.96104,197.17902,191.96347,201.97963,179.38496,174.69536,142.26132,132.37831,132.84286,124.04195,127.85598,131.08488,121.96833,118.84298,102.00597,91.79050,93.62152,84.05442,94.43438,87.99926
478.98859,489.82443,399.36481,417.25644,430.18802,454.33237,391.19034,440.20572,364.57776,398.48001,397.95462,371.10355,393.98117,395.32578,367.79868,356.92325,311.95538,291.72098,291.53275,278.40237,270.25903,250.63091,233.91916,205.13441,198.36461,195.60489,166.80359,162.58008,151.46216,127.29938,125.79803,129.21083,112.26789,115.76940,112.93326,117.35421,108.86928,116.56458,124.69555,121.60102,117.60271,104.63325,111.92288,108.63488,103.04961,114.79667,100.55977,101.53181,100.92015,101.55186,107.30344,101.39573,107.76344,91.19545,103.75490,97.83575,98.59831,106.24912,97.98959,109.40234,108.81484,123.08228,125.52962,129.20554,119.81103,122.66471,131.80647,117.29465,125.24648,128.10724,103.43792,113.60856,104.60039,102.13646,96.41168,100.80711,95.72639,98.66522,93.91107,89.77021,81.52303,79.53696,81.84377,79.76043,74.43661,78.06414,74.83071,75.10394,74.50954,76.68284,70.98140,72.87067,68.18302,66.83004,63.31914,62.10003,63.75256,61.49397,60.96922,56.98114,60.39886,57.01763,60.37069,65.62437,66.47208,72.61059,77.94881,85.85085,83.53169,84.11540,92.64491,95.16583,104.52164,104.70115,110.83268,131.44756,133.47151,151.99573,149.11882,165.74417,163.78592,166.58835,183.66273,176.05890,184.93732,180.04282,172.90610,175.36783,164.60927,161.99300,167.19452,166.73831,167.65448,154.48595,134.07567,131.67863,122.92622,120.44359,125.06300,120.14034,114.79607,102.08356,95.95378,94.32475,90.03646,96.13803,89.62605,82.68428,80.28898,69.81855,65.05594,63.89700,61.91118,63.65732,64.67090
33.55445,13.33231,17.60310,21.99682,15.32067,21.42485,24.12854,20.23170,24.27409,23.68890,22.78429,21.83858,24.97600,24.58796,26.51528,25.99520,25.03947,23.50411,25.73784,26.26897,25.87971,24.62920,25.29942,27.33669,27.13380,26.07291,26.13986,26.10475,27.20923,29.11209,33.35602,34.54617,33.19284,37.64347,37.00937,39.13983,37.28250,41.35277,44.53542,45.97488,45.08492,46.12836,49.78271,50.48564,53.02009,57.42337,60.39216,64.83149,67.78524,81.09221,81.70029,75.10998,85.95791,68.49661,79.15342,70.78070,64.96700,68.62553,62.48638,65.72044,65.22404,69.97659,72.76365,72.17957,69.39610,66.96647,73.65428,71.63232,74.90663,76.56149,68.55663,66.15228,68.61861,66.39883,65.06100,69.44801,67.80619,70.49574,67.04030,68.06911,64.16866,63.30399,68.93069,70.94518,62.52745,67.57551,64.08030,68.38565,63.67668,68.33504,69.06374,70.41182,70.77497,62.67619,61.74696,64.10950,61.11755,62.88429,70.57623,66.53187,72.98135,76.65945,83.92751,92.61021,100.02595,115.02511,129.92603,155.31075,137.75801,151.96567,170.28740,166.63205,170.77916,175.64696,179.79317,202.39915,203.37050,225.52055,215.54442,225.57826,227.04413,223.05893,232.59630,235.11798,241.47281,249.60062,245.33450,254.19794,234.49959,243.69899,261.93146,260.89706,267.80997,252.53136,231.61745,220.74786,200.92067,196.21117,210.73483,189.43947,172.01024,153.68083,137.32649,121.33026,130.31801,133.21039,129.91150,122.51778,121.14660,104.14459,100.45525,108.05259,114.48896,119.00700,109.98296
637.24200,655.54266,583.73999,613.02185,608.14404,697.39551,629.08368,677.82526,608.15753,663.16937,687.44159,656.98450,707.63281,709.06110,698.94739,700.03613,618.63617,597.06366,612.01935,595.33411,584.93164,541.82703,516.21814,467.01074,458.48676,455.22913,393.82632,379.22440,358.11331,310.92230,296.09299,308.52676,258.99020,262.69229,252.14777,263.44226,244.46921,252.10075,266.88806,255.82115,249.77582,219.58124,230.54903,216.42160,214.59615,230.85915,210.96106,219.25348,215.47755,232.20815,237.20824,227.63461,248.56645,209.28777,235.28453,215.99342,211.38234,223.43900,197.06873,222.11012,220.53555,242.20953,245.67734,247.47951,228.78485,228.77295,245.48848,215.78421,231.87889,238.23851,199.14990,209.54286,200.80258,194.61511,190.49863,214.51172,206.17250,216.64853,212.81961,216.49515,206.85510,202.08292,219.93727,218.38370,199.53577,214.40903,201.03595,212.17024,200.45906,212.75537,196.08203,196.78821,178.74626,171.88576,151.61108,155.05232,145.43132,131.79056,133.82719,116.39278,121.51769,113.23618,119.32529,124.16975,129.70816,142.33365,154.58446,169.78215,161.47672,165.03975,182.75752,186.32896,206.70461,211.15628,226.99554,259.38809,267.97403,296.32654,297.14026,322.28333,322.55130,323.75208,359.49048,342.45389,352.89569,355.45035,335.89688,331.84589,311.32236,303.39233,306.81506,310.31097,304.61417,287.56381,249.13939,247.17159,222.84067,217.80908,236.61998,212.68153,195.32268,171.01384,152.74669,133.22908,139.64508,144.66380,140.82201,128.30962,129.28870,116.61976,112.43765,117.03869,118.19668,126.67607,125.46796
410.98141,413.13254,351.88074,380.08127,386.63120,430.74078,413.54755,429.53024,420.33203,455.23297,488.58557,456.93427,511.19647,519.08765,513.13794,526.77484,468.06000,449.45401,457.82034,439.23495,426.16739,392.34732,374.11765,330.64536,312.71567,312.07129,273.53003,266.53195,249.64099,219.95418,214.82109,218.08556,190.24588,188.64513,184.72435,195.82610,180.85402,197.74391,211.20297,206.21660,206.07025,202.11467,208.28975,210.65123,207.12383,217.50699,210.42255,218.44139,213.05954,224.83829,225.14574,217.94957,230.83191,199.21394,224.50459,208.08936,208.37903,218.65778,197.97192,219.39897,216.03175,233.68138,239.18236,233.47960,218.01234,218.73663,234.01932,214.46225,229.71451,252.08447,214.39983,230.20721,239.94565,236.93454,236.55223,261.44003,251.89056,265.34692,251.51202,252.23566,236.24075,233.49902,240.43210,235.70245,208.50479,214.92874,210.35539,215.21883,198.31647,202.89676,188.20554,189.47444,179.59557,173.44174,170.13495,170.21992,173.72487,166.45241,171.33241,163.43631,174.25505,167.71783,168.16867,175.38567,182.38229,189.17557,200.47391,211.10472,201.19392,200.85309,220.49524,206.24797,208.80482,208.21268,218.10405,229.17729,235.52844,251.47609,244.83057,250.80310,251.72218,246.53517,265.34213,260.49576,264.41486,251.85701,246.84293,245.40295,227.71689,223.24359,219.74277,218.59746,210.10938,196.54187,172.73222,165.98802,156.15936,151.04210,165.22810,151.79544,143.88751,127.78864,120.16729,117.09977,114.44855,124.40064,118.30920,113.41660,108.15018,96.39621,90.04282,92.96719,90.12109,97.18139,95.32398
