22.74505,22.34596,21.71409,22.00355,21.67054,22.47477,21.89680,22.33879,22.07390,22.37096,21.46431,22.58249,23.14101,21.79957,21.69011,22.49899,21.36281,21.53881,22.20432,21.55403,21.70085,21.53543,21.66444,20.75980,21.90907,23.05840,21.03375,22.24644,21.31288,20.65453,22.42713,20.84471,22.44815,22.24989,22.13154,22.26714,21.04875,22.64265,21.80839,22.15558,21.73033,21.75510,22.08516,22.66204,22.64403,22.05742,22.16341,22.95472,22.06600,22.00248,22.73211,21.63643,21.12094,22.35543,22.56537,22.74892,22.12930,22.68163,21.58204,22.25077,21.92406,41.77292,41.14007,41.62231,42.95832,42.36476,41.88782,42.15781,42.21199,41.32680,41.67981,41.83050,41.64660,42.64036,41.78513,41.53798,42.21544,42.67865,41.55297,42.50490,41.00933,41.63323,41.82143,41.80928,42.63643,41.85845,41.58102,41.05344,42.09600,40.74873,42.16949,42.19566,41.99867,40.66005,42.04501,41.05175,41.09759,41.21867,43.58491,41.84116,41.29558,42.05746,42.20415,42.28649,41.57571,41.69804,40.71949,41.80415,41.61245,41.74361,41.83772,41.74988,42.10151,41.62961,42.11816,40.99561,41.61116,41.85535,42.11861,42.90603,42.07170,41.04707,42.32055,41.25784,41.05869,60.75816,60.17299,62.00650,60.48393,62.26285,60.92644,60.95811,61.14898,60.96693,61.59822,61.40987,60.76314,62.42860,62.39119,60.88319,61.12059,61.08332,60.31576,60.35439,61.05033,61.17114,61.28621,60.70986,61.47324,60.86679,60.60221,60.66111,60.47040,59.59441,61.36788,60.99593,59.91975,60.88860,60.23447,59.94693,61.00113
21.98089,22.14599,21.21867,22.34456,21.94635,21.86183,22.56143,21.23163,22.16162,21.64587,22.29958,21.02724,20.74302,22.54512,23.18571,21.62992,21.29908,21.76312,21.55544,22.05554,21.80663,21.48831,22.36108,21.71540,22.98303,22.63412,22.69996,22.02736,21.59565,22.09484,21.70561,21.33913,23.08913,22.41193,21.72701,22.77520,22.76915,21.94181,21.35704,22.17706,22.69835,21.62178,21.15394,22.53824,21.50507,22.07401,22.07788,22.21140,22.10326,21.79903,21.73473,22.82921,21.30779,22.27802,21.80795,22.06802,21.34006,21.85183,20.75969,21.97930,21.69214,40.31706,39.44864,40.84452,39.50648,39.68744,38.70321,39.56235,39.14394,40.21677,39.72892,38.67435,37.25842,38.95775,37.45874,38.95048,38.52416,37.69954,38.65255,38.47832,39.07914,38.31123,37.96354,38.93196,40.00303,37.00441,39.58626,38.51361,37.72390,40.07358,38.74273,37.62150,38.69242,38.01254,37.42246,38.27290,37.24471,39.08009,38.13938,37.78992,37.81009,38.48318,38.47631,37.92460,40.19381,38.54542,38.21155,38.18415,39.25009,37.90269,38.73978,40.19267,39.15087,38.95251,39.20831,39.66723,38.89940,38.77138,39.83721,40.19924,39.97968,39.88322,41.14921,39.51823,39.86963,57.79346,58.71556,57.76375,57.76351,57.89757,59.90424,58.53058,58.65136,58.90658,58.70816,58.39201,58.36929,57.15128,57.97712,57.74538,57.12149,57.45316,57.94997,57.97260,56.99567,57.02580,57.86788,58.22971,57.02361,57.29730,57.42010,55.84221,56.23388,56.20108,56.31947,55.94883,56.73027,55.93528,57.02035,54.79111,55.68784
23.43730,22.93924,22.75749,23.33976,23.63846,22.43274,23.80003,23.07792,23.17630,23.54790,23.67951,23.59999,22.67883,22.85128,23.16303,22.87877,22.88020,22.92387,23.70835,23.96303,23.73018,23.16176,23.92105,23.45071,23.58844,23.35536,22.21038,23.50498,23.11555,23.55541,23.33244,23.34750,22.36747,22.75991,23.12465,22.88346,22.77572,23.29078,23.42916,23.24432,23.21537,23.23345,23.92356,22.77726,23.21214,23.08944,23.30382,22.35883,23.44735,23.54252,21.97549,23.12760,23.87725,22.71144,22.90680,22.84574,23.79699,23.52556,22.79656,24.42430,22.45928,43.42659,43.40660,43.68379,41.65839,42.10217,42.21304,43.63910,42.60320,42.77457,42.43012,43.08135,43.44806,42.52383,42.12790,43.06682,41.98936,42.50871,41.97656,41.41189,42.28278,41.96695,42.06151,41.96116,42.05466,42.31829,42.88957,42.85320,41.42870,42.46944,43.15272,41.88890,41.32903,41.19244,42.02158,42.17375,42.48027,42.70807,41.27555,41.97129,41.35305,41.87090,41.69100,41.51110,41.76060,42.13751,42.22911,41.35829,42.04515,42.36750,42.08873,42.31181,42.53724,42.60617,41.65468,42.05025,42.27637,41.86687,42.91423,42.03372,42.28793,42.37440,42.66207,42.41083,42.63605,60.94187,61.99105,60.97295,62.32533,61.78295,61.93557,61.40931,61.14730,61.28383,60.19091,60.25890,60.96772,60.84420,60.88931,61.03604,59.76485,59.86827,59.91711,59.94470,59.91688,58.94344,58.84403,60.37404,59.59060,58.11148,58.87545,58.85046,59.02494,59.32035,58.32190,58.88256,59.17785,58.49641,57.59955,58.25977,59.75086
22.19591,23.50663,21.59756,23.21270,22.55279,22.43964,23.01178,22.46091,22.63409,22.63066,21.49508,21.38310,22.86155,23.04207,22.58526,22.41064,22.23507,22.86305,22.91064,23.37696,23.91697,21.76843,22.37941,22.29297,22.70083,23.19864,22.51283,22.47410,22.64697,23.55065,22.06659,22.91216,22.13066,21.97597,22.40810,23.09705,23.26259,21.84093,22.29130,23.05409,22.90998,23.19857,23.21677,22.51048,22.86687,22.41012,23.09458,22.88177,22.75440,21.89425,22.76729,22.60374,23.02518,22.20630,23.25422,22.70806,21.43927,22.25273,23.29528,22.14398,23.03231,41.28978,42.00091,41.26278,42.85040,41.88400,42.62219,41.27759,40.98691,42.15392,41.14034,41.79029,41.42487,41.86203,42.06268,41.37638,42.72278,41.88220,42.45883,41.97138,41.12325,41.10720,43.11097,42.00035,41.89783,41.89840,42.26133,42.63439,41.66077,42.69812,42.62199,42.08514,42.00037,42.16711,41.75588,42.06559,40.60289,40.27625,42.49511,41.28597,41.35031,41.50580,41.53922,42.40417,41.74206,41.71994,42.24352,42.28022,42.06939,41.72822,41.93769,42.68448,42.65105,40.93433,42.11290,42.13049,43.24099,42.57536,41.37091,42.91696,42.73690,43.15751,41.81288,41.15012,42.28046,62.09949,60.55225,62.41948,60.65375,61.74759,61.24151,61.32639,62.33687,62.40729,62.08569,61.20322,60.83315,61.83955,61.96572,61.16413,61.22440,61.28070,60.84112,61.16121,60.96384,60.46439,61.62028,59.78600,60.47722,60.15359,59.41977,60.78429,59.26780,59.32013,59.77752,59.03730,59.46088,59.02399,60.03043,58.67218,58.80149
22.27902,22.84882,23.04997,23.17221,22.27600,22.32492,22.37908,21.70811,21.41211,22.08568,22.09088,22.68514,22.53601,22.47877,21.57412,21.66189,21.98652,22.52671,22.88685,22.14557,21.88671,21.41517,21.93755,21.90814,21.96441,21.59626,22.86460,21.81130,22.02525,21.23170,21.78371,22.01347,22.09719,23.05379,23.09975,21.64730,20.97121,22.78951,21.83593,23.25760,22.21708,23.18017,21.19784,22.56347,21.68300,21.58842,22.13607,22.15232,21.60105,22.38056,21.15844,22.56366,21.91203,22.67369,23.39209,20.72839,21.69555,21.61205,22.58837,22.85833,22.51832,41.00124,41.60694,41.53692,41.87942,42.39965,41.76328,41.98524,42.58562,43.09342,42.20814,41.24258,43.07451,41.69410,41.85038,42.05479,41.48771,41.93195,42.12472,41.88556,40.89837,40.24383,41.42709,41.15686,39.72029,40.57663,42.49811,41.65197,41.78674,41.74031,41.84075,39.90051,40.87230,41.19672,41.28798,41.54856,40.58994,40.02357,40.75499,41.11130,40.59916,41.46393,41.46494,40.64800,40.33996,41.39062,41.70896,41.72731,40.85236,41.55357,41.18494,40.92268,41.44249,41.43126,41.28740,42.22905,41.42205,41.42769,42.17514,41.83933,41.60481,41.36549,42.74150,41.38851,41.44578,61.39037,60.50003,61.37455,61.09134,60.09893,61.09165,60.15353,60.00003,61.54650,61.43125,61.49920,60.95219,60.67468,60.39551,61.45288,61.54013,61.26260,61.65277,61.53481,60.53017,60.44923,60.80420,59.87051,60.68933,60.30476,60.27299,60.97725,60.74923,61.35287,60.92238,61.49266,59.79916,59.67173,59.57484,60.83856,59.49197
20.67415,22.02950,22.23642,21.58131,22.59515,22.36481,22.29865,22.93328,22.28707,22.41806,22.05290,22.56059,21.17209,22.09793,21.50552,22.37381,22.54717,21.77072,21.46287,22.11469,22.46043,22.78602,21.96750,21.34928,21.95979,21.80079,22.58656,21.25398,21.33938,21.24892,21.51010,22.03486,20.88241,20.37250,21.64525,21.68225,22.80322,21.29416,21.81476,21.89098,21.38790,21.38044,21.01837,21.68029,22.68106,20.90673,21.68794,20.99840,21.52114,22.02391,21.84359,22.45472,21.99159,20.83866,21.40985,22.05677,22.39624,21.72561,21.40573,22.68251,21.75601,40.56582,40.59750,40.94039,39.80072,40.32245,38.31531,39.60117,38.09352,38.20272,39.04805,36.89650,38.00867,38.01717,37.89547,38.60114,38.09590,38.46886,38.40105,38.46919,38.03741,37.20133,37.73590,37.69365,39.06647,38.50046,37.91592,38.24269,38.85172,38.06555,37.49477,37.86830,37.72752,37.98102,37.50107,37.95895,38.17720,37.57056,38.00093,36.86851,36.66622,36.74266,37.53055,37.91548,37.44428,38.27333,38.48549,38.31519,38.89904,38.09089,39.23575,39.17599,38.96452,38.63016,39.20826,38.71563,39.05416,39.33145,39.78391,40.40893,39.65300,39.78576,40.05453,39.29472,40.75282,58.23674,58.29760,59.03049,57.28864,57.04636,59.36783,56.74096,58.49225,58.03919,57.89454,57.27929,55.98494,58.26939,56.81729,56.97395,56.91985,55.23922,55.60409,55.59830,56.43970,55.50912,55.99566,55.30514,56.09513,55.14703,54.21315,54.21478,54.42896,54.98917,53.54840,54.74118,55.03135,54.71378,53.37020,55.00180,53.13117
21.87473,21.41559,22.84516,21.72533,21.56398,20.41034,20.20372,21.22380,22.54065,21.44069,20.69392,21.54150,22.43133,21.09905,20.62590,21.01406,21.54243,21.85200,21.25040,21.53940,21.51820,21.72219,20.82442,21.47789,20.63002,21.57707,21.69585,22.04075,21.35682,21.34697,21.35486,21.09274,21.08038,21.03916,21.37625,21.42386,22.36838,22.26560,21.80885,21.49037,21.43047,21.62581,21.52415,20.62683,21.18848,22.62152,21.16586,20.43246,21.76061,22.47008,21.66656,22.74837,20.25558,21.20494,21.88300,21.41413,21.16118,22.19545,22.04736,21.23487,22.23903,39.66438,38.98600,38.11678,38.58136,38.61591,38.68454,38.81262,37.44724,37.91485,38.98440,38.64285,37.71230,37.85946,37.63892,37.62783,37.72440,37.87032,37.50950,37.01849,35.92561,37.40578,36.47386,37.11505,37.60363,37.12568,37.39172,36.98627,35.96214,36.82953,37.38926,37.71238,36.17634,36.84367,36.28636,36.13562,36.07827,36.24594,36.09718,36.65588,35.22238,35.93858,36.67581,36.52391,36.57066,36.47173,36.49969,37.22849,36.61904,36.96631,37.39616,37.57197,35.84990,35.99961,36.31015,37.27172,36.96224,37.78843,36.99141,37.52463,38.50940,38.13671,36.98252,38.01921,37.96040,55.83096,54.94492,55.71529,53.81426,54.48574,54.82428,55.01613,54.83692,55.33029,54.64476,55.41610,55.13068,54.20508,54.97010,54.30933,54.33786,53.96514,53.27691,53.90387,54.81707,54.23193,53.20068,53.57077,52.73191,53.00940,53.19617,53.71894,52.60479,52.01604,52.94476,52.48298,53.11307,51.52745,52.95273,52.58569,53.09500
14.64896,13.80789,14.69818,16.14519,16.06764,16.48598,17.13145,17.05392,16.82648,17.34108,17.69077,17.76373,18.61126,18.16911,17.67847,17.90514,16.86426,17.93924,17.58380,17.55575,18.12897,18.41308,18.01997,18.68097,18.59346,19.04924,18.62924,18.07623,18.00768,18.87090,19.53381,17.81954,18.27660,18.25083,18.63595,18.59477,19.67267,19.95477,19.02389,19.52312,19.95865,20.47715,19.32390,18.93073,20.37802,19.10620,20.48944,19.49684,19.76881,19.08023,19.31686,20.26077,20.47572,20.90292,19.90510,19.99806,19.40190,19.82726,19.66074,20.46362,19.81256,35.60084,35.52621,36.11043,35.68290,35.52061,34.80265,35.17487,35.76423,35.61496,36.33625,34.62825,35.82472,35.37147,35.30690,35.80383,35.41133,35.26853,35.25455,34.47768,34.92916,35.73770,34.03820,34.91570,35.36155,34.26325,34.82035,34.19099,35.49947,35.09925,35.19001,35.85100,35.29051,36.03598,35.96909,35.67672,34.36169,35.72801,35.37952,35.52730,35.28794,35.58527,36.09455,35.77730,34.63223,34.57481,35.73935,35.30960,34.79612,35.70944,34.99983,35.64362,35.66615,34.50914,35.04829,35.41037,34.38299,34.72634,35.28619,33.81975,34.86824,34.65109,35.11214,33.88066,34.31872,47.98174,49.29728,48.89741,48.86628,47.72435,48.79020,47.88910,48.87701,48.93695,49.33662,48.34718,49.14573,49.57581,49.31478,50.14539,50.53079,50.25265,50.67805,50.08033,50.94857,50.67275,50.76800,50.98717,50.85221,50.55032,50.81791,50.56961,50.47697,50.85176,50.73587,51.41600,50.65448,49.71417,50.17930,51.37325,51.15667
22.08027,22.37157,20.91552,20.95069,21.56432,21.59309,22.12107,21.69970,23.05026,22.34987,21.39392,21.84768,21.91222,22.51605,22.31740,22.36661,22.65716,22.20327,21.89963,21.67128,21.75323,20.27156,21.42201,22.22762,21.43619,21.81977,21.11773,21.85763,21.50823,21.64759,22.33397,22.24657,21.93047,22.24749,21.35489,20.72344,21.41099,22.80175,21.17994,21.29843,22.47058,22.02665,21.93696,21.19447,21.39536,22.79964,21.27927,21.70069,21.35641,21.45365,22.46556,21.54918,22.17544,22.14586,22.29277,21.93699,21.68068,20.86418,21.51292,21.87481,22.36253,39.83412,40.00442,40.10560,39.10973,39.21294,38.39396,40.30146,38.55360,40.08019,37.43294,39.13975,39.75389,39.41186,38.89411,39.08642,39.67849,39.33403,38.96434,38.82498,38.06354,39.75427,38.87032,39.49891,39.33850,37.42191,38.90241,39.33729,38.52225,39.16898,39.77207,38.77849,38.84892,39.07004,38.88109,39.39302,38.59710,38.48045,38.70607,38.59295,38.79530,37.94294,38.29546,37.62074,39.01451,38.74009,38.29353,38.13182,38.56517,38.37305,38.33046,38.75273,38.76470,39.04232,38.88694,38.21947,38.83968,37.52134,39.35295,38.75408,39.39960,38.80768,40.50668,39.66198,40.31239,59.10069,58.89054,57.92797,57.03771,58.59204,57.55367,58.23015,58.26246,57.03691,58.45903,57.40618,58.24972,56.84868,56.24416,57.26493,56.21931,56.81829,56.85120,55.93126,56.27271,55.58691,56.14351,56.33090,56.04843,56.07059,55.43130,55.44534,56.52473,56.09336,54.67650,55.20243,56.25732,54.01257,55.09296,55.18970,54.60283
22.22630,21.36987,21.58460,20.81158,21.54132,22.40415,21.72622,21.20112,22.00482,21.89465,20.71585,22.14304,21.18222,20.82991,22.11102,22.14217,22.09004,21.82252,21.55575,21.49295,22.43657,22.44354,21.50943,21.66534,22.17481,21.72321,22.09085,21.26610,21.43236,22.37287,21.30115,21.15431,22.22013,21.83928,21.33414,21.08459,20.69380,20.89858,21.13196,21.02684,20.90287,20.92631,21.53548,21.79166,21.85318,21.69343,21.00662,21.81109,21.30188,21.98438,21.30676,21.43348,21.35754,21.79396,21.90884,21.26170,20.87815,21.68125,21.35531,21.37699,21.81239,40.83061,40.21164,40.35074,41.25589,40.28582,39.60423,40.36607,40.78730,41.01696,41.33998,39.92907,40.55958,41.09755,41.90388,41.10483,40.76239,40.81901,41.20882,40.95284,40.41674,40.11477,39.68123,40.50072,40.67153,40.25690,40.86344,39.99039,40.35590,40.13101,41.26457,40.41347,39.99345,39.76896,39.69887,40.48264,39.28210,40.03635,40.43200,40.27768,39.18155,40.11174,39.61411,39.88196,39.75311,40.02496,40.24340,39.73296,39.85710,39.49810,40.10594,40.20362,40.03239,40.17578,39.96000,41.60417,40.37089,40.24028,40.46792,40.13047,41.28314,40.27052,40.72237,41.13194,39.91600,60.09761,57.94495,57.17326,58.11131,57.94980,57.01342,57.28550,58.13176,56.81433,57.67383,57.41045,55.40146,57.15743,56.40383,56.49557,55.17029,56.38511,56.42599,57.00152,55.94604,55.85001,55.27960,55.89952,55.02901,55.24104,56.04082,54.93615,56.51657,54.94171,54.59993,55.35716,55.12624,55.65160,54.38503,55.45730,54.68775
