1104.59912,1402.31409,961.36169,917.32404,1035.62476,892.25037,869.51764,887.52533,821.00177,817.75085,775.51746,793.26892,796.86572,703.07019,645.96960,643.26874,553.34564,537.97351,508.07623,548.78351,479.22333,463.59174,462.17978,438.65692,416.97894,436.62491,383.40781,406.42795,385.46475,366.02115,383.94373,364.10248,366.63995,361.81149,398.00494,384.94009,422.76996,445.17242,429.25928,447.27493,442.78583,449.58859,498.26675,477.63046,481.68442,549.62744,521.33215,589.66217,563.58411,567.00824,604.99078,552.64410,598.98962,598.68866,621.51593,573.87024,658.94501,625.97668,655.58618,658.41919,686.04266,645.95135,667.46478,698.52930,737.26135,747.26495,700.57855,747.75525,668.47705,652.41986,587.65405,698.33466,582.65759,592.15369,581.55585,585.22101,530.24060,544.46771,538.22430,556.48163,543.58746,539.80341,482.39001,454.81860,456.06009,417.72125,410.73889,448.07974,410.71960,424.68338,441.20630,411.59134,406.04248,366.10843,387.84207,328.32324,357.65521,389.57803,370.37231,376.59396,376.06390,377.38452,391.97098,407.23981,473.13617,491.91165,501.13327,531.76038,500.60965,575.88739,530.34576,615.37823,688.49506,673.66241,694.98199,725.91504,737.10107,712.58002,826.67743,846.41797,866.79797,797.08496,808.68213,811.01849,761.52295,795.67175,840.72949,704.82977,673.90601,677.80786,651.18176,657.63269,633.49622,623.98621,576.97931,555.08624,539.35181,558.51837,518.30774,505.52844,473.59772,487.23178,423.71240,408.16592,388.18018,418.37375,385.23389,357.70447,362.15698,317.33228,337.01907,329.59665,353.83420,343.07104
1034.70288,1147.58606,919.00702,902.88324,953.21497,905.08081,902.21393,929.97589,884.92572,859.24493,832.41858,862.22687,883.75592,801.54034,744.16193,733.65698,643.29431,624.88007,584.07361,617.00616,517.16852,496.91635,491.47824,434.50851,397.99835,413.72495,352.93155,350.67252,327.33786,295.43097,292.20181,272.96753,258.47867,237.80002,264.70920,236.32513,266.42361,262.80353,250.46974,250.66788,233.16380,228.10216,223.15375,207.06139,195.18472,213.47540,199.20522,206.62848,193.37100,182.44000,188.25516,173.08105,173.61131,170.25491,176.35431,162.40135,181.09950,170.27321,184.86627,184.24435,190.27126,185.08807,191.95856,211.28940,219.52493,223.85942,209.35483,221.90437,198.18204,196.10559,176.66159,208.68402,174.32880,176.58371,171.74361,170.60896,159.01349,161.78568,160.00954,172.79715,169.30699,173.75615,164.02196,157.34064,163.41484,154.96129,153.09116,174.74304,158.45816,173.48528,181.38341,164.41139,160.85117,148.33833,152.47662,128.54333,135.79652,147.85402,141.47247,135.89935,134.84750,132.85829,141.32625,142.61459,171.23656,177.19778,184.52618,195.00108,186.08531,219.14090,206.36790,239.46909,276.55362,271.98874,276.07034,289.70471,296.13550,292.52304,345.20734,364.75818,373.88885,358.13455,368.39624,359.28397,355.54706,369.56314,395.77957,333.05048,320.16318,322.03647,308.75159,308.43289,298.70663,286.42410,263.78186,250.54843,244.29794,251.03831,227.91835,217.37958,206.37857,209.73811,186.30626,182.92360,174.63701,187.34105,173.14577,161.85414,166.45235,143.80838,153.44690,146.52292,158.68571,151.78520
2106.11304,2107.88086,1904.17615,1955.89050,1975.25024,2232.56738,2354.94409,2426.06274,2439.97266,2395.67017,2275.77222,2422.42480,2530.67017,2310.52856,2160.70776,2164.35767,1884.71655,1838.04626,1749.27136,1875.83398,1637.18726,1585.87830,1564.77661,1459.69946,1384.08191,1453.46936,1261.42212,1294.53271,1230.23840,1153.12720,1160.25403,1105.65698,1073.55212,1016.15643,1109.96497,1014.24268,1134.86292,1152.26978,1090.07153,1121.82544,1092.21631,1074.86853,1101.54053,1021.61639,1014.54126,1125.95667,1039.41248,1131.36572,1047.46045,1029.01111,1081.38855,975.93286,1026.74963,1007.60114,1037.90210,936.45343,1052.49097,975.67621,1013.86169,970.36249,1017.28992,939.43427,962.36560,1002.85638,1036.63293,1042.90271,982.03149,1034.05151,949.59698,939.15942,848.06384,1023.29175,879.24573,897.34723,921.92950,929.38043,864.69995,901.47870,886.71759,940.35608,930.41553,939.10559,855.77649,817.80707,821.54913,771.04382,748.23578,819.70856,742.42792,772.49225,785.76196,718.94141,705.10217,623.89392,658.09851,561.30695,605.89520,670.93500,653.90839,663.86182,674.85156,670.80865,699.47333,722.68518,812.68939,835.37219,860.01257,903.59534,850.82867,962.53705,874.72809,1006.08820,1109.36316,1072.75122,1101.77454,1135.42493,1135.19751,1095.24158,1265.59265,1310.75476,1336.96423,1243.21448,1288.91675,1305.14502,1252.28528,1319.49231,1408.55933,1202.85876,1162.89563,1161.47681,1097.51245,1110.87085,1055.36670,1016.31787,913.18567,860.02411,814.85284,830.48315,760.27411,730.62018,668.98511,693.20520,593.22229,578.23126,537.72852,578.39368,527.35175,470.94550,470.30453,408.53809,427.05228,401.20926,426.92572,401.50818
1765.58960,2080.70605,1470.02429,1487.99084,1646.73535,1483.16870,1491.51587,1541.05310,1470.76624,1471.02112,1381.07556,1443.57178,1511.93689,1387.41138,1302.18445,1304.51965,1165.85559,1133.74316,1078.27905,1161.80115,1005.29120,986.67499,965.28790,888.47485,840.17389,875.73230,760.56329,781.23706,734.43866,679.26831,665.61951,644.38025,620.84161,578.97137,624.45898,556.47644,620.53418,618.30829,577.36688,581.24170,563.59625,547.80762,553.48029,513.92889,505.70844,560.80121,519.02393,571.83881,530.53198,531.49097,564.66614,514.04614,561.65460,562.84113,569.94318,527.20856,598.81085,560.22284,586.51453,570.46777,595.49530,557.37964,575.45209,607.43274,632.48120,636.34259,602.17950,635.74109,588.62201,584.29419,525.79431,641.63983,560.06122,571.80469,611.21429,621.68060,594.49841,625.30432,621.96234,672.86823,672.63324,690.83655,656.42224,641.25458,668.77545,632.88098,611.90350,711.04718,641.65344,680.69092,678.82678,646.31482,610.88928,523.41003,565.13293,467.72522,492.87967,550.54791,517.50409,538.46252,541.63348,528.91553,553.94452,566.55371,645.44025,651.96667,671.38916,701.59180,653.02551,743.71783,679.37653,786.21198,856.59003,833.88336,858.07526,877.33313,878.26270,840.12256,967.92426,979.77234,1010.24835,924.69934,946.99585,966.00592,922.17761,984.93201,1050.53271,906.24841,885.77325,903.44910,881.68683,895.12683,867.49597,831.90698,761.72119,714.49017,675.78674,678.99268,612.99573,585.84607,536.20764,548.52466,457.61700,439.16626,414.38562,434.14490,392.56561,344.58182,330.66437,289.39032,291.69089,271.27274,284.91843,266.55212
1499.00879,2002.15833,1316.38391,1238.63904,1434.96460,1178.97473,1138.19189,1159.04419,1053.16370,1049.30127,980.16882,1008.56519,992.85370,877.02515,793.10077,791.88263,671.86542,652.57379,610.19781,651.69385,556.97968,533.43726,536.39862,489.64050,454.41534,476.82028,403.07062,424.80075,397.82559,365.16132,377.81775,361.49976,358.26871,346.89932,383.09265,383.97742,420.64590,449.17810,433.64975,462.41025,444.47513,447.00217,449.72281,425.56241,429.28656,462.25873,436.05206,486.92978,453.91605,464.00443,502.54245,453.09576,500.78104,507.46143,527.93451,498.35818,572.57916,558.62329,591.32660,599.75769,620.82806,584.89630,605.92560,634.99634,661.25220,668.04932,617.09070,651.63025,570.68805,553.52826,497.83618,585.34680,488.08200,491.53970,484.97394,490.46387,446.79083,464.46896,453.73813,475.89639,469.91064,465.20422,413.65765,391.42828,389.60944,356.72098,346.31119,389.43921,351.83014,371.05969,385.21136,359.63412,353.38913,320.12277,338.41217,290.26114,314.24475,346.92813,326.83099,330.76352,334.66663,327.24768,343.69833,352.30829,412.89658,423.74326,442.89810,464.94183,445.61444,495.69922,455.27994,528.08051,586.11432,578.23962,599.39612,630.01514,655.40222,632.65387,764.45166,794.98462,814.00909,762.62598,789.82379,796.97272,761.85620,804.77557,864.02655,736.93591,711.41821,726.71216,706.31085,712.79395,691.23181,673.22668,623.04865,591.29181,564.44177,578.47314,531.39502,510.18176,484.23053,486.44543,442.79489,438.57864,423.31473,461.76959,430.78845,413.01373,426.60291,369.59869,400.11496,385.34988,413.13458,396.14948
888.42682,831.98743,784.01984,794.90216,779.76178,821.58905,826.19556,844.52142,820.46387,817.10236,763.01599,802.49597,823.80103,761.37518,709.37268,722.23218,631.16656,596.32025,554.09973,606.30670,490.72787,470.33749,465.08313,406.40051,366.06500,378.35190,323.70773,314.09750,292.78165,267.28809,257.65039,236.96375,224.23436,196.85164,219.76672,191.54759,216.13177,218.79153,204.57042,208.02864,201.66698,197.26807,199.57222,183.80907,180.06474,200.41083,185.88181,196.28671,180.72775,172.80592,180.20648,164.07411,174.55153,171.37466,181.23024,162.85135,189.23297,178.78133,190.00258,190.68753,196.67097,187.91550,195.50465,216.48465,226.32207,230.30682,214.79010,225.55630,199.46930,194.32173,177.09033,201.00491,165.51987,171.04683,158.73334,158.16690,143.51909,149.51476,147.01349,157.57030,158.39511,163.28404,150.66513,144.00815,149.54536,135.78714,134.10045,154.23781,138.26352,146.71193,151.94130,138.97154,136.07266,118.10801,126.84115,103.24516,112.45342,119.68626,115.78846,116.82400,116.29559,113.21194,118.00854,127.39564,148.95944,160.47008,168.46648,181.70143,180.44649,214.28259,205.86748,240.07932,279.08945,279.45959,286.43149,307.17993,317.69598,306.20529,370.50421,391.69379,410.22559,390.54184,403.99838,400.26364,386.70160,395.64926,423.68570,349.61884,323.61734,323.02814,302.85950,300.44583,285.61227,267.62897,239.65143,221.03757,208.74820,205.64928,183.63168,166.63979,157.48909,151.70409,136.41664,127.90413,127.52794,125.62915,120.45146,108.40582,108.11344,95.10972,96.02312,88.85385,93.93279,87.12051
470.57480,499.36005,411.16632,416.33710,430.76843,406.29654,404.79587,424.94958,398.79468,400.42108,373.94925,390.78293,407.38068,373.85397,344.02960,345.05264,300.28168,290.70193,273.28067,292.19095,248.07384,234.51074,231.90027,205.45866,185.83600,195.33324,161.73076,157.81989,146.82275,130.91119,128.51866,121.67789,117.17658,108.16089,117.19823,108.96387,117.86390,122.57227,113.65048,117.02452,115.05587,110.92973,110.61520,100.13580,100.56474,111.41588,101.49000,109.18265,99.78321,97.55954,101.18717,92.77694,95.94013,94.91496,100.25533,90.67295,105.30107,97.04895,102.06170,104.85668,104.52460,101.31570,105.59010,114.23087,117.19185,119.61606,109.77086,119.83366,104.07103,100.96143,92.76134,107.11649,91.60767,94.85433,91.92574,92.13548,84.01561,84.89584,81.71919,81.54165,81.47495,79.12123,72.39522,69.12035,70.21722,68.90473,65.01039,72.42239,66.26978,71.97744,72.52789,68.10698,67.56235,61.54796,63.79941,54.84216,57.01493,63.18243,58.37428,57.52530,58.33322,58.04976,57.68381,59.96523,66.70097,70.64149,69.25491,76.11171,74.47489,85.69394,77.06543,91.72855,107.45430,104.63110,108.46434,114.12369,121.18139,121.34128,150.20137,164.63235,167.38742,162.76901,170.80962,171.66661,170.12433,181.35304,196.05734,169.68478,164.00719,168.32175,159.62381,163.24501,156.16382,150.11798,135.51736,131.76990,127.70117,132.11295,115.90675,111.97449,104.73742,108.47209,94.84967,91.70085,88.58025,93.16531,85.65680,77.23019,73.91957,65.07944,68.42989,61.56631,68.37965,61.12492
17.83173,15.14417,16.05449,18.82595,15.83023,19.96365,20.05520,21.12767,21.71277,22.08986,22.55632,22.42018,26.72490,25.60578,25.31180,26.00128,24.16584,23.19599,23.17994,25.38498,24.64905,23.30969,23.77570,25.54490,25.84195,27.26513,24.39973,26.91351,26.83707,28.73844,32.47049,31.37570,33.18765,34.35586,36.72006,37.19439,38.95633,42.31030,40.88306,42.76376,43.40057,44.73507,50.60694,49.68803,52.70657,60.37863,55.01135,70.77804,65.87157,72.03253,77.77883,69.08833,75.92179,72.08537,73.03888,64.91060,70.19060,64.04201,68.10947,59.37983,65.53531,57.66429,57.58892,62.56868,65.90932,65.47047,64.01529,65.02563,64.10014,65.58661,57.97865,71.05654,58.51143,59.94153,62.20363,60.15647,55.44271,59.60908,59.04598,62.48121,62.69331,64.93321,57.95178,57.32092,59.45803,57.28442,56.28580,63.32889,59.96746,66.01208,67.64393,65.14198,65.85404,58.16975,61.11249,54.13667,56.87401,63.98132,61.21237,66.61994,72.77111,75.35628,81.95784,84.16326,104.66398,113.30055,121.67097,130.20346,134.70775,146.29510,140.09044,162.47159,171.12607,170.22929,180.53859,180.23056,184.10452,174.10954,213.90404,218.08173,225.19785,214.33095,222.32602,231.27785,235.99318,254.85501,265.64749,248.73650,245.91856,255.22440,250.36914,258.72852,261.84369,254.76593,235.03340,224.88995,204.88660,207.81165,188.48471,182.11584,163.83189,169.31367,138.52060,134.40593,126.52559,131.69350,126.98112,112.82712,110.78449,102.55566,103.21798,101.86765,114.31907,107.00899
649.00104,657.37854,591.93573,602.45593,601.36792,641.34058,664.95123,684.20728,680.78601,674.38422,651.81256,679.73938,733.56061,691.87244,660.24927,668.84015,612.04877,587.73236,561.98834,610.19775,532.98907,515.57825,508.71060,465.68671,428.38116,446.49860,378.10812,377.98175,346.27103,318.75464,307.48206,291.42590,268.71558,247.20059,267.95413,238.43181,265.01758,262.22919,245.96104,247.12321,235.21021,233.09814,229.71756,212.31474,207.39426,228.59561,209.90627,233.24214,217.16864,217.98814,233.56750,208.70621,221.41838,217.64384,221.13475,201.89671,226.44081,206.57671,212.52052,205.89658,210.91856,199.12012,206.13362,215.60501,220.68469,223.25781,207.97148,216.70345,194.19888,191.43498,175.97150,203.71251,178.99503,179.68166,182.62770,189.23802,177.14886,183.17435,182.26591,199.92247,195.53375,203.64282,183.96605,181.58336,188.71085,182.06732,174.76407,199.89497,180.01764,200.33696,199.07260,188.79546,179.97244,153.39465,162.13614,130.51602,129.07484,133.02097,128.80801,119.03757,113.84431,111.95586,113.15146,115.33082,133.03070,137.82979,138.14651,149.73875,145.26923,169.62222,157.33180,181.87993,215.41374,212.42517,216.89796,232.34435,244.51897,240.83578,293.57202,314.51572,324.39188,313.72314,332.92621,337.25674,325.51160,346.04294,374.11066,323.90424,306.00696,314.82300,298.44604,301.70166,290.52237,278.64920,257.91916,244.96024,233.00868,236.91167,208.89966,199.85332,182.02147,187.93159,151.31317,143.84087,134.66447,141.94839,129.44427,117.00240,118.62552,105.04051,112.91613,109.61612,123.21146,117.20820
409.07678,418.78519,361.44232,369.49295,377.89963,404.51993,430.59747,455.46945,460.98724,463.39801,450.72424,484.36816,527.98096,511.52795,484.11984,498.22705,458.24802,447.82755,423.88080,461.29584,387.09177,371.98334,372.13046,332.52881,301.56613,312.14056,263.85672,261.90082,245.93063,224.08730,218.22487,207.52260,196.75887,179.12621,195.46227,176.25017,194.81215,203.64471,189.56984,201.51479,199.40819,197.21843,208.71817,196.96802,201.38791,220.77899,207.82817,225.69342,213.11972,210.17378,223.79489,201.49693,207.66624,205.93649,210.72198,193.59866,218.76253,200.75502,206.30617,201.72388,206.15338,193.19104,200.26636,208.00771,209.59587,213.96092,199.56712,211.06924,197.44427,200.25929,182.89371,229.58832,202.74684,210.02528,226.52176,227.92384,215.54025,227.20012,220.91270,234.72169,230.90935,228.55124,207.89577,198.06548,197.77596,179.72464,175.61548,200.96138,179.16931,188.27171,196.79559,182.31917,177.76314,159.16153,170.30226,146.58156,158.94145,175.92606,164.82767,167.33447,164.64996,162.32726,163.57564,165.83524,183.77002,184.24011,183.36359,194.06898,178.59496,201.91992,180.44957,202.42189,217.66743,205.39868,211.66479,221.54810,214.71234,206.83382,235.14943,241.54538,252.76843,240.32097,248.05492,246.07652,246.12146,252.83926,276.59357,231.89217,223.60881,226.42557,216.27510,216.42894,201.38109,196.02921,174.86206,165.76691,159.13834,162.87917,147.97224,141.16414,132.92439,135.85251,119.19731,117.00287,110.04922,121.35199,109.73430,102.57040,104.45342,88.40443,94.69030,89.17206,97.84447,93.11034
