1010.21600,903.46521,889.39087,960.70776,1071.00488,956.63953,922.17133,843.51837,839.88135,819.83325,701.24255,680.60291,734.35541,700.90845,643.76807,580.96765,560.13531,601.01459,535.42554,560.52808,547.95044,485.35388,455.54099,430.56522,447.48865,430.64047,447.03943,424.87766,395.75494,378.58142,363.93668,364.29172,340.23279,392.42239,374.28430,441.67136,364.60742,383.52554,420.97961,392.91721,385.34042,408.96997,400.24042,431.07773,455.63812,496.12134,481.40387,510.95850,505.06879,507.97003,533.00653,523.33698,529.51465,550.82141,515.71918,529.02417,565.11633,557.79669,533.40869,598.17102,587.78369,621.33173,685.11249,621.04865,661.11615,614.12012,620.22583,634.08600,629.27759,648.17444,555.46008,584.39728,538.60748,539.62952,491.60715,513.28375,552.99969,501.88467,471.41537,511.51797,476.89349,444.43448,485.39575,449.35898,432.12860,432.56918,402.74847,432.94702,386.18317,403.26297,371.98969,400.78012,384.05453,353.73828,334.42355,355.26062,313.25583,357.59900,346.50760,321.20642,326.12378,342.35208,377.35614,364.05484,434.24506,451.98730,428.93225,479.86627,498.21432,496.22079,527.37988,500.44247,576.84021,585.62970,647.28003,671.06403,756.02673,689.51672,737.95032,811.90912,756.00568,728.19556,793.83838,782.41364,767.51782,866.77435,692.91168,703.47864,682.88568,670.03320,667.59869,658.19958,649.12689,637.69977,589.16437,555.99005,556.10504,532.71606,540.49799,520.78882,512.58759,457.61981,416.48270,401.50464,408.08084,409.56573
956.38666,865.09326,887.46747,940.07092,1013.10449,968.75165,965.40692,887.39270,882.32703,860.20331,772.40857,762.30676,855.17065,807.51428,729.58289,671.64410,656.91187,705.35809,593.95056,620.54169,591.59656,521.85071,498.64291,426.73868,430.78864,407.13724,410.05655,374.77151,330.76175,299.72754,273.24075,270.62332,255.66931,257.45920,247.08951,275.94104,216.70966,221.22345,241.17502,215.26913,214.92865,205.51619,183.51158,195.67708,189.46143,191.94803,179.31476,184.01384,173.74895,165.68114,163.40787,158.81786,154.18077,156.39172,145.82159,147.46384,154.77959,147.94556,145.25066,165.40225,166.29350,174.15297,195.32202,176.03424,194.56340,182.59714,183.11493,191.66031,191.27400,198.06500,169.24176,174.52026,157.57266,159.15909,145.12810,152.43156,166.17157,149.08817,142.43837,156.86957,149.02744,145.82541,161.09511,147.10873,151.20667,158.55875,147.92087,168.24106,153.07213,163.43874,147.22403,160.83012,153.93434,141.96536,131.42508,141.77492,120.35009,136.47194,128.10716,119.87837,119.79209,120.61658,137.41008,129.39720,156.14014,164.47939,157.23953,177.02783,189.33363,190.11882,202.97635,195.88844,231.75752,232.61424,257.73837,275.06009,308.93347,282.48798,301.00323,346.70007,335.41010,317.72827,353.67215,357.44098,354.65540,411.22992,331.01221,334.47641,326.34235,321.57416,316.09833,306.01193,303.04477,294.55817,271.68066,253.23491,252.25038,233.43832,236.24855,224.69136,227.15878,197.71292,181.65213,175.60687,181.49042,185.80196
1990.06445,1777.59399,1919.96301,2027.50183,2168.46045,2378.43188,2594.87988,2448.09741,2484.53857,2299.36719,2308.92188,2219.27710,2393.49585,2321.83423,2167.75610,1999.47913,1966.03198,2083.17529,1815.94824,1908.52234,1851.27905,1659.91748,1562.53845,1444.67029,1489.99292,1424.42346,1469.93860,1377.83496,1261.20215,1187.94177,1117.67847,1098.96912,1029.14990,1073.98657,1039.18433,1179.46655,946.14465,987.87018,1064.73218,984.72302,955.69977,966.93262,914.19604,963.65033,961.52875,989.23407,945.11365,978.57971,951.73724,927.73956,942.67944,917.98236,902.92139,936.63586,854.46948,874.99646,903.58081,862.67670,836.11670,901.41028,886.89935,911.69354,970.53455,889.41058,922.82953,857.97144,877.05676,895.78864,887.97668,913.39264,819.65277,878.16357,808.40424,821.18933,773.16870,817.65149,895.02441,836.83301,790.51154,864.83942,826.46985,780.97650,861.07593,781.01263,781.76343,778.33716,728.13074,784.82391,710.04437,731.61719,670.08026,708.79388,668.19141,605.33246,574.97607,604.90161,535.54688,623.33099,611.68286,560.30066,587.92706,615.25568,671.07361,639.87347,773.04926,778.28455,732.04840,821.52081,831.79199,834.73529,873.89075,828.64771,940.58337,950.38043,1008.86359,1046.32910,1159.90918,1040.86084,1126.54907,1245.17664,1176.84021,1126.96790,1246.14319,1249.55786,1240.29370,1436.05640,1166.78955,1183.11462,1178.12671,1151.52466,1130.43860,1108.31323,1061.29065,1025.97754,935.06793,866.46039,854.09521,797.25024,798.57886,756.22223,728.22192,655.23322,588.04309,573.43054,574.39307,563.98175
1652.80286,1483.22583,1421.26648,1529.21667,1694.07825,1602.79785,1619.70044,1480.28528,1500.53162,1430.22803,1337.66260,1330.77771,1441.18811,1385.63892,1323.09509,1239.51367,1207.44434,1292.33813,1144.72583,1185.24902,1144.22668,1031.85876,971.65057,881.91760,893.72699,858.13019,876.33215,824.45532,751.99530,700.83173,657.01971,641.47687,595.49646,610.92444,586.40326,644.40448,512.84808,523.78491,559.40918,511.23721,496.47491,495.44983,457.83865,484.99463,484.54364,494.71500,473.74109,492.56619,479.35074,478.61761,492.66833,486.24033,493.54691,517.62537,473.90662,495.76651,521.99463,501.82303,485.73685,522.76947,525.17792,541.50653,580.09393,537.17657,565.84344,524.99951,537.29102,549.38458,549.97235,569.39508,511.45081,554.87823,513.70074,528.94373,510.95294,550.16736,607.98792,579.23987,563.28204,611.65491,597.10608,583.70215,646.68231,594.54321,610.48993,639.23163,608.40381,683.56952,618.28809,622.08368,569.42419,623.47009,577.32947,500.23761,480.90115,507.59409,439.25613,513.70294,494.92471,454.16116,474.56274,495.28336,532.46631,504.06616,593.33588,607.93353,570.62891,638.47107,638.42310,638.32648,675.31805,638.22064,728.10254,716.92328,777.16071,803.07086,901.49774,799.41309,873.09546,932.83105,874.86719,843.33685,914.94519,915.03870,917.21204,1057.91760,879.34235,895.79626,899.14081,891.90552,890.89178,870.28864,871.83844,848.18732,775.01270,723.92798,713.33453,643.66913,650.88123,606.82904,587.01160,516.09833,459.46548,436.20071,434.56241,426.74991
1384.89624,1239.53052,1220.32690,1293.04529,1463.56689,1276.96741,1202.32227,1072.55542,1081.14001,1051.97656,859.25061,853.57025,926.31085,866.14099,784.46301,699.24438,684.74310,723.87030,627.66693,662.28522,640.07520,566.60669,531.73615,478.39719,488.37506,471.99454,483.91379,441.77689,405.94638,378.73303,358.61502,357.61337,335.11026,375.98859,358.62335,438.66537,366.24597,391.19736,434.33490,395.57010,393.28336,412.28491,376.21286,397.75714,415.83466,412.89401,402.42767,413.86432,403.52975,411.51483,434.89743,431.66360,440.64029,463.74863,443.95450,452.49225,496.32742,484.49551,475.62036,537.38794,527.21613,562.94440,623.68134,558.04443,593.79340,548.10889,546.12305,547.91272,545.28937,560.11823,466.98264,488.46808,451.56076,450.63214,413.54434,429.75992,469.77103,427.09769,403.84152,439.23419,414.60977,379.52985,417.64786,381.83212,372.42996,370.95148,345.43835,373.71863,333.75885,349.43988,322.62946,349.43771,334.06650,312.11853,294.09372,315.98846,280.37613,317.35992,304.48163,287.46622,291.84332,304.17136,328.18872,318.19821,381.18427,395.11246,373.75165,425.35739,432.01450,436.43655,460.36823,429.02731,493.30557,515.47809,564.57581,590.90167,664.36591,618.76941,663.05255,754.90350,711.85443,693.84589,762.70386,762.08093,764.95325,876.15088,720.15961,730.43066,723.72858,720.20624,720.55865,701.63885,708.71954,688.71686,638.35840,594.08136,583.28217,546.66364,551.30310,527.53021,521.43567,467.57385,428.77548,427.30536,430.72086,449.44910
829.99921,728.29749,798.90015,815.51282,848.80823,871.56378,889.01154,813.25970,830.20795,788.89001,737.76556,728.08875,787.72357,767.66931,734.95081,676.75684,654.00800,666.44476,592.30188,612.53394,580.73969,489.40497,466.22864,396.42554,402.55042,369.29501,374.51871,342.25357,299.35306,269.88879,246.89503,235.53122,221.07967,213.36278,204.72079,227.65344,178.42699,184.37399,198.17801,180.68694,178.89453,176.66028,164.44164,174.17873,172.07999,176.69733,163.99699,173.17998,160.21399,154.90440,158.63832,155.98387,154.48955,161.20078,143.86270,150.65529,163.02441,154.38142,153.94859,172.53548,168.22038,180.74495,205.58989,185.66162,202.62184,193.17767,187.81102,196.57336,194.26642,197.80472,162.77010,166.02649,153.39297,152.29623,136.79265,138.12302,149.75728,140.25081,132.34621,144.12656,142.81021,132.87122,153.09854,138.49530,137.70363,142.35178,132.89037,149.55164,134.40051,134.71895,126.97273,140.25073,129.04723,114.71243,107.85691,113.72653,95.83187,112.96558,107.14069,98.14378,101.56645,107.17273,115.77904,113.90341,143.16519,150.59793,147.39740,170.16869,177.98129,187.49213,200.91122,199.84637,237.75856,235.94234,265.52359,287.51236,323.39975,302.52228,321.16858,372.89984,361.85284,348.88452,383.49799,385.50009,386.34772,438.27438,348.62692,347.13040,334.46609,323.56137,305.88663,302.53201,282.95474,271.32224,245.85088,226.53590,217.21758,194.66307,193.83017,174.56050,173.82637,144.26723,127.58110,123.04095,121.78185,131.77277
437.81430,394.30087,408.21664,430.31076,455.30286,438.40588,439.53397,406.83383,403.39438,386.07852,360.37064,361.32690,389.39709,371.74554,347.88333,316.68146,316.17310,333.05048,279.42026,296.76358,284.33658,251.03603,234.01399,205.24072,207.33769,191.62466,193.10681,169.81157,149.84711,133.65111,125.54159,118.73140,110.82177,116.59946,111.21558,125.26958,100.90533,103.52938,113.17239,101.92615,96.93468,99.06143,90.40232,96.40247,93.43690,98.27907,89.19643,95.64063,93.85983,89.38970,90.16815,85.55328,84.26062,86.55521,81.23710,82.62895,89.35346,82.64572,82.44888,94.32791,94.06200,97.69956,110.66965,98.38299,105.05280,98.51476,97.98492,102.39149,99.39328,102.71333,87.55425,92.60426,84.52615,85.23899,76.65544,80.37775,87.35100,77.29377,70.85585,77.76932,71.64227,64.52395,70.06017,64.50184,66.28406,67.34432,63.39939,72.25471,62.49152,68.57385,61.19940,65.41959,63.72412,58.99584,54.92047,57.54020,50.26688,58.01876,52.91380,50.63175,49.83301,53.01107,53.53766,52.36503,62.34227,65.31671,64.21194,70.28560,72.09922,74.33916,76.27956,75.98592,91.40917,92.18031,101.68161,110.72937,123.61713,118.30984,127.89482,152.08275,147.70702,143.37968,162.48317,166.54208,166.17467,196.53630,162.47624,167.52744,166.64441,164.55739,165.48274,162.16570,157.05180,155.95811,142.02901,133.37709,131.58842,118.31351,121.71420,113.23126,113.22811,102.60457,92.43574,90.84627,88.95518,91.03989
16.11812,13.03116,17.32175,18.44423,17.73407,20.41386,21.92484,23.04451,20.88761,20.17127,24.96707,24.60710,24.65322,26.07284,26.18074,26.49841,25.66635,24.89325,25.09188,26.51351,27.44876,25.10648,23.30956,24.49788,27.66488,26.08417,29.32742,28.43600,29.48296,30.02854,31.53253,31.02881,28.89688,36.75168,34.85046,40.02812,34.13794,36.34768,39.71272,38.93808,38.59330,40.91599,41.59602,45.10080,46.47035,53.47031,53.23802,58.26091,60.94053,66.01405,64.00040,66.06412,64.99332,68.68154,59.61971,62.29672,60.36982,57.52758,55.80585,57.18883,53.22231,55.92837,59.94127,56.88033,60.18528,57.53596,56.88666,59.20541,58.89091,59.51674,53.97712,58.74724,54.36804,54.45935,52.35547,52.08980,57.63896,53.46150,52.50707,56.52767,56.64550,52.48120,60.84365,54.04398,56.27992,57.17811,55.17838,62.07736,56.30121,60.55833,56.85266,63.31393,61.32947,58.89283,54.08443,59.16877,54.21529,61.13860,61.36825,57.36149,61.48766,64.33195,73.85580,77.19061,99.90292,105.64832,104.62910,119.44756,131.11545,131.32298,144.90823,133.03845,153.19366,155.06866,169.26192,169.69954,194.51987,181.13525,188.09567,202.24693,191.67020,188.46666,216.63103,220.14755,222.55040,268.12540,228.87740,236.23140,246.79237,251.03758,256.79440,256.44232,265.10269,258.04562,234.34299,224.00075,218.94084,202.39639,203.74823,189.52972,179.58327,159.25658,141.14737,133.51559,131.22897,131.68402
606.99323,546.35095,604.12122,617.75006,655.08490,681.95697,720.82025,680.07416,686.26471,653.61749,666.02698,656.80914,709.87665,705.03918,676.90808,656.54950,634.90240,670.72766,600.97729,627.88397,604.40613,540.38007,508.53809,457.73056,469.58392,439.67511,448.43112,406.13095,356.36044,322.71283,294.89658,283.32852,268.71585,262.23090,251.36014,276.05072,217.71954,223.12543,242.59349,217.17126,213.15799,209.70479,188.23918,199.54533,197.44162,202.67834,191.79605,200.22859,198.05533,197.20396,201.82506,197.08124,193.98735,201.25882,186.77826,189.86200,195.35120,181.56926,176.55702,190.10551,188.46243,192.00954,206.19460,186.82245,194.09932,181.27319,185.55405,186.83038,184.33812,196.01051,169.11858,179.05948,160.52998,163.59375,156.05208,163.76845,181.55022,168.18164,166.25389,181.32095,173.82086,169.36136,187.74521,172.75240,177.96396,184.01491,173.04691,199.96503,173.72523,185.17540,164.14502,178.62881,169.94220,145.46182,138.86639,139.36478,114.66921,124.04061,112.86277,105.79477,100.75424,100.13031,106.59726,102.69987,123.39929,128.56204,121.17761,137.46965,143.20071,147.15382,152.99590,149.80800,179.73634,182.70963,204.37805,222.52585,247.68237,232.71465,251.97992,293.09122,290.06357,278.57642,313.17435,321.69644,326.65366,377.19724,310.63171,313.44235,313.17068,313.83160,304.60526,304.32428,293.33054,292.47324,263.78574,245.14775,245.78757,221.61949,226.76117,207.36891,204.11369,174.83469,152.84207,143.44766,142.55658,141.79201
383.40677,343.17770,357.01981,384.54324,407.40350,436.26352,474.72330,466.80362,478.15143,453.18027,502.88449,484.87973,504.58252,522.96411,517.80579,497.09802,473.42444,494.18280,452.77966,473.51572,452.60019,389.36597,372.91711,318.32495,326.46509,307.00342,312.76758,282.34109,250.99207,228.61775,212.74223,203.79398,190.71323,192.97697,183.95233,205.82979,166.74466,178.92825,187.43028,176.95988,171.42787,182.47993,171.23976,185.18428,192.38519,200.08075,193.07980,198.88443,193.86156,189.58292,195.42278,187.44162,184.77681,188.29880,179.40039,178.51411,186.79201,173.40134,171.57150,186.03824,182.77780,186.66313,198.84816,178.48877,187.61423,172.95078,177.84753,185.56821,186.37019,198.72075,185.35507,204.67125,184.47266,193.40839,186.22614,202.95760,224.01411,205.95100,195.17548,214.23674,205.23079,189.30022,209.35165,190.18437,186.66367,187.58606,174.69455,190.74234,171.27634,177.38574,163.90915,177.02353,167.84605,156.01868,147.20097,158.66991,140.55009,160.91830,153.31302,142.98738,142.91743,149.86848,154.32631,146.06932,165.84402,171.36285,161.66177,174.53079,177.02280,175.60316,174.78787,168.66078,183.77919,179.41508,195.88823,198.47699,225.04503,198.86072,208.52489,235.33658,227.18738,213.93573,240.07390,240.23035,244.16249,279.15170,229.26633,233.18520,230.39709,224.20976,222.76297,214.15277,204.87993,197.45847,181.87093,168.54305,162.89868,153.68123,153.64314,147.11057,145.23128,128.68027,117.62622,114.12409,116.54783,117.48314
