1139.50562,1039.81018,893.61877,869.82751,1053.37061,954.03461,823.35394,934.74469,843.42865,782.26624,694.60565,678.38275,750.95142,676.67719,614.26752,567.95886,535.83929,572.09479,548.66663,552.87714,533.13043,487.76746,466.34818,423.79089,449.79697,431.77344,456.10516,444.84552,408.04169,406.94177,370.70279,387.85529,381.19025,369.38745,409.40646,394.48428,396.49319,373.80820,385.86136,436.37979,401.46820,399.56094,451.82956,421.98404,459.46103,494.40228,502.38953,481.59818,525.23956,512.15521,539.76117,532.34399,591.72552,523.31781,544.50592,599.52808,542.93988,572.48816,625.11517,610.88074,605.07428,571.10425,612.94397,621.33344,721.69598,634.57166,623.39545,607.29218,597.47693,641.56604,555.09637,619.08569,611.62579,577.96234,522.94751,511.99597,536.08319,508.18091,469.30612,491.03885,496.41589,469.31250,461.36224,440.05371,422.24966,449.50531,418.83127,406.01175,410.87195,388.97781,374.74017,389.93021,352.75342,348.91403,346.38519,362.36890,332.67746,349.74750,370.53149,335.48914,349.25183,345.04742,351.34900,375.18655,389.19922,419.83142,454.12231,512.90784,474.95062,550.22363,575.75458,550.57654,614.08252,639.23010,658.57367,707.47205,715.39099,789.83783,801.58655,751.57001,834.44281,783.97479,780.45245,768.80145,753.44025,828.30750,816.22943,711.78583,640.40869,657.18988,639.57898,655.08655,627.19232,662.75189,590.09503,549.62555,565.47791,565.66913,544.86780,568.17499,459.78815,480.26263,407.49969,428.95135
1050.15405,968.12225,880.81738,875.95441,975.33612,938.00256,879.29279,949.23407,888.86511,867.56146,763.07336,767.10266,847.76300,766.66656,718.62500,663.69446,622.36383,647.66730,608.95575,632.40631,568.50427,528.39270,458.58112,427.93301,443.15665,405.66281,422.05530,397.85736,341.64474,336.11786,279.76852,292.81512,263.57217,238.53526,261.59012,249.81790,246.42572,221.24055,228.87321,239.67960,218.07892,210.90105,210.92509,182.56429,187.39119,184.19493,186.45915,173.17097,179.27168,166.42851,171.73665,160.30054,174.91570,155.49843,153.19839,160.82162,152.85347,160.87646,170.38309,166.44395,175.04050,169.10304,178.31337,184.05777,209.32481,188.55458,182.34065,180.98999,182.82184,191.35132,168.99271,182.78221,181.20947,174.69867,151.87886,148.44135,161.13026,153.48160,146.05130,154.46519,154.17567,146.93913,151.25893,151.11542,153.41170,164.71591,154.14438,158.64380,159.51076,157.12932,147.35844,163.53233,144.04741,142.22858,135.81834,137.55698,127.04464,135.42943,136.92899,125.40832,128.95441,124.41466,125.25657,133.78915,140.19415,152.63344,167.92105,190.80101,181.00871,211.14977,220.03700,222.93271,244.22754,258.49719,266.08258,286.11111,282.55499,321.14105,342.85675,320.54160,365.40942,338.46255,349.83249,359.64420,352.47458,391.37949,382.86749,340.97443,299.43869,312.34784,300.65073,317.72214,291.42017,312.25574,270.11282,250.90302,255.45110,254.85411,240.09904,251.15123,204.74117,204.51140,179.45929,189.25938
2075.78589,1933.80481,1848.36096,1955.65515,2008.15076,2191.32520,2333.29980,2467.94141,2381.31348,2459.03125,2230.81030,2257.09814,2409.45801,2245.85840,2109.87329,1933.20227,1825.64465,1951.40515,1850.54639,1908.84961,1807.01099,1669.37146,1546.58972,1423.24695,1514.35840,1430.82556,1497.54150,1452.89539,1309.29773,1284.26001,1123.16357,1172.04578,1096.76929,1017.71869,1119.59619,1069.04858,1048.75781,974.22662,990.09558,1097.19458,980.45886,970.35382,1023.10748,910.39398,961.45197,985.97699,984.77679,925.73785,986.10046,939.17175,965.56726,930.95380,1009.94781,895.12695,924.91394,950.09894,869.86395,895.79889,939.25830,912.62732,900.34485,844.16125,896.62256,882.10187,999.89789,891.30206,875.86694,863.19366,857.55084,917.64496,814.54077,897.19324,909.84515,892.45319,827.14105,811.17358,872.00458,850.77258,795.31409,836.81683,847.02216,818.64124,803.34204,789.11682,757.37762,817.50171,756.32318,744.55658,744.52631,700.88287,676.07391,703.78192,614.76440,603.34723,590.42889,604.45135,570.37646,607.42792,651.58337,580.90503,631.03668,608.59998,621.15033,669.18237,696.96863,736.71326,767.64801,850.16687,816.33807,902.22180,940.28986,907.81793,986.77466,1046.40417,1043.29980,1109.72534,1093.33948,1170.09985,1260.36682,1114.01282,1256.18286,1201.22632,1220.53687,1260.17419,1211.88074,1358.98779,1361.58997,1222.76575,1094.92822,1119.23157,1069.37158,1098.74683,1025.39819,1077.98364,939.52637,845.43158,848.45569,845.08405,802.98901,814.21796,662.28748,680.33929,569.05249,598.95380
1775.70593,1613.63098,1395.23877,1400.16541,1638.86462,1539.30164,1430.05786,1595.40112,1497.97742,1458.98315,1296.27100,1324.77893,1450.39453,1346.09399,1269.12036,1170.12781,1111.34534,1198.48889,1164.04248,1178.72412,1121.27148,1025.96692,952.66736,870.04224,905.49725,854.33575,901.13550,855.61987,777.08459,748.14508,654.31036,682.00751,635.27753,581.76550,640.28687,591.70892,579.26361,524.97986,537.27142,570.94904,510.06256,500.06381,520.65808,453.68958,482.17654,487.18469,490.25098,468.54626,500.18738,484.84937,506.55301,499.56152,555.01373,491.09827,507.00931,539.84357,490.22952,511.90305,549.30072,522.94800,523.97754,504.40726,533.64514,537.63049,608.01233,543.14441,537.80804,535.61108,535.62708,569.09662,509.84497,565.22870,581.81610,577.74957,548.88367,539.09332,598.50421,595.12360,574.69604,599.86127,609.67786,597.22174,595.46112,614.93683,612.35986,670.71423,638.16241,630.41510,664.39764,617.56378,596.49438,620.95551,518.50580,507.32962,509.78558,497.49429,471.62457,497.86469,529.91705,474.73465,504.46814,493.08560,500.02057,523.63037,546.58044,578.44226,596.64288,664.45819,624.70447,701.86694,735.36078,695.37775,769.39172,806.51666,802.37537,857.17096,856.08978,900.77014,961.84906,848.04144,950.03815,905.17816,899.46429,922.83551,894.55444,1014.05261,1020.62756,928.80835,827.53571,877.18475,857.87683,892.15057,856.55786,887.29089,773.87860,703.92163,703.12201,695.53253,651.16028,651.56732,522.89435,533.45575,444.97168,456.48682
1566.41711,1462.72266,1202.93982,1163.77039,1441.51624,1276.72058,1057.21802,1231.18945,1101.67480,980.42120,854.22528,832.08728,937.08661,841.02826,758.19214,694.14258,656.66534,687.66028,649.19232,661.62665,617.64508,572.39099,515.39453,469.80038,501.09543,466.18442,496.11664,467.41858,416.92490,414.29260,366.45358,383.59869,371.70203,351.63223,392.71207,380.98721,398.21692,379.93616,389.47919,432.36938,401.69800,401.81485,424.02286,376.85687,405.94901,411.08374,417.01318,401.14310,425.17386,415.92163,449.68253,441.95880,494.64548,434.80731,456.61600,514.75818,480.73541,517.20392,553.66669,548.09705,550.59052,522.56763,557.50238,555.93695,637.25098,563.15375,543.87433,522.84784,517.07330,546.02417,473.24747,518.25525,509.78998,482.32941,439.63834,425.85440,454.12491,439.08447,403.19604,424.07983,428.73212,405.05872,395.71320,376.03711,359.36932,385.76038,359.03925,352.28973,357.44440,337.92639,324.83374,342.10428,308.43158,306.55179,302.00220,314.31848,294.80963,311.06320,327.05121,293.61310,308.37933,305.44525,307.94885,331.18866,341.23685,367.19006,393.79938,441.61435,421.35992,473.28149,483.74866,471.63486,521.27069,545.63507,573.95874,618.09308,628.87738,697.80707,731.03497,681.56079,773.53552,740.87744,747.04242,764.55505,745.52124,839.83612,838.39673,750.40411,666.83032,705.87421,689.41614,722.99762,680.60626,722.57812,640.07990,588.01831,601.37231,593.65179,561.05579,582.81268,477.04617,478.49997,428.30594,446.21786
877.07507,796.90759,766.36914,782.62567,795.42621,813.98450,822.51678,875.80054,821.10980,795.73175,713.85193,732.13269,788.55914,738.93781,690.46118,636.38934,603.15070,652.26843,613.25519,609.91156,545.42133,499.53241,437.05197,406.57999,408.38504,376.84637,375.90292,364.42749,310.68961,304.46326,245.46477,258.11243,226.19168,197.72696,217.59956,202.98813,199.87808,184.40088,183.07841,204.13722,182.67564,177.39734,187.37503,164.71672,170.44237,170.23698,177.76651,163.85806,170.57976,159.39587,166.67384,161.13510,173.95416,151.48668,156.69942,170.03856,155.56552,166.84563,176.85344,175.59085,176.18169,173.10803,180.26492,187.44977,218.70932,198.74252,192.74501,183.33125,182.76767,187.34247,163.24789,182.72054,172.25731,159.27151,141.68114,138.16763,145.70322,141.24059,133.62914,140.86328,144.99188,143.62323,138.91852,143.30753,134.74585,148.92978,140.99698,141.86742,144.35954,137.04698,129.22902,139.28543,116.76937,114.61494,113.89502,117.45362,106.95267,107.64606,115.67485,102.41280,107.87125,105.45603,108.54620,121.40342,122.94440,135.20155,153.76753,173.13878,177.56845,199.10455,208.74937,223.52066,246.99492,270.09613,276.48987,297.88846,298.29660,332.67786,361.33463,339.56699,380.99335,372.26782,376.12711,390.32913,376.35495,418.04172,407.73401,353.55289,310.76779,311.97107,292.66013,304.58170,272.13235,287.09705,244.66747,223.03784,216.89375,212.11278,193.51251,195.94189,151.20280,149.46858,128.44286,128.87889
484.89450,432.86621,397.39847,403.39572,433.11911,418.30264,400.45718,441.21631,408.32861,396.83728,357.11737,366.36942,383.94467,368.81256,343.99667,308.94421,293.21640,309.62787,288.37930,299.35413,269.60822,252.43333,221.82236,203.81877,215.41185,191.64326,191.84236,183.74382,154.94624,152.88713,123.42883,130.72462,120.67239,107.47461,118.53356,111.76255,113.16226,104.79406,104.32522,115.60587,102.23080,97.64046,102.69514,87.46960,97.65213,94.98438,94.59418,89.88235,96.98584,91.22190,90.02692,86.38012,95.28510,85.93933,86.36915,94.66518,85.81709,91.33652,96.95930,95.21907,96.63894,92.67184,96.27434,99.79751,116.18743,101.74918,98.23009,95.38071,92.87413,101.04890,88.02646,98.42774,97.55442,92.62827,83.05396,81.75976,84.98390,80.14295,70.18891,73.64575,74.13678,69.00848,67.54017,67.15455,62.39826,69.74802,65.81767,67.25101,67.80906,65.09495,64.12319,66.21052,59.67580,59.02362,57.88948,58.03468,54.41252,56.19797,59.00892,54.22684,54.79733,53.38984,52.42840,57.71094,56.75307,60.81828,65.91790,72.16868,71.37487,80.64382,78.84374,85.15757,93.60471,101.89056,105.84702,114.04015,116.19332,132.09622,147.56509,133.02806,156.31763,153.38144,159.02527,173.59109,164.91974,186.84911,190.71442,175.31479,153.40256,161.75383,159.36366,161.70267,155.10423,165.61563,145.89664,131.94965,133.67625,132.20306,123.14945,127.39767,106.55304,103.16297,91.43377,95.20093
30.77204,15.98769,20.42454,23.01643,17.54074,19.69713,27.54219,23.20366,22.06832,29.15829,29.13180,30.27044,25.09014,28.63066,28.46094,24.63184,23.83437,25.21398,25.10228,27.51391,26.80386,25.54687,26.57482,22.53829,26.92808,28.46554,29.79663,29.83488,30.59800,31.96354,31.99108,33.64745,35.84480,35.49515,39.64997,36.64402,37.71545,37.65001,34.83733,43.49066,40.62451,40.63846,45.33613,46.16308,50.57435,54.86612,56.92028,57.87083,61.53360,66.12502,70.71429,65.61630,75.15921,66.84411,68.73241,64.81483,59.09937,59.78022,59.15468,57.67549,54.78018,53.00611,55.09743,54.92697,64.41249,58.34950,60.12783,57.68372,58.92360,63.63411,55.63933,59.97370,60.59234,58.66113,56.01501,55.95913,56.72971,55.29747,53.69066,55.45503,57.34031,57.12235,54.95265,57.47652,53.29049,59.94444,59.81748,57.12218,60.92076,59.24179,60.45317,61.13416,55.42709,57.92057,58.50119,55.52899,55.50006,63.44290,64.67210,63.46298,62.53338,65.76866,75.29011,80.25461,87.67187,99.03974,112.83770,126.72498,128.92131,145.04257,147.43083,148.29323,160.15625,163.72766,167.60829,182.58054,182.99411,198.26372,202.27524,189.77972,212.57350,209.50269,207.80762,223.55539,219.14499,248.53601,261.75443,252.55609,230.32323,241.71111,248.77979,259.42624,256.51794,266.40881,242.12335,221.79524,215.65205,218.09837,204.05293,199.43889,158.41574,167.31645,132.58223,134.79628
658.89191,605.69653,577.71698,594.95410,613.35101,633.85388,664.02118,696.09052,669.36853,698.27374,648.13275,676.02551,706.16107,681.65411,651.79163,606.93439,576.30017,627.05292,610.01038,623.68610,592.05347,542.30420,499.59808,458.01559,480.23227,446.12766,448.06244,428.45001,367.40140,360.96753,294.38422,305.39520,273.76877,246.40083,268.96396,253.72977,248.94867,223.80902,226.90012,241.99319,216.23323,210.36273,214.38597,187.29991,198.72676,201.22993,202.78731,193.03769,202.99104,198.81595,208.55469,197.34393,218.23697,192.16925,202.10320,204.23344,186.76355,189.72394,197.15565,193.81927,191.95294,179.97903,190.59317,189.39508,211.17732,189.69876,179.21898,175.97249,179.20366,187.84676,167.17787,184.96312,180.28186,176.13780,166.15407,163.03511,178.14940,174.44966,169.12598,174.97733,183.97139,178.25157,174.89548,179.19351,172.44197,186.70238,177.21289,182.95325,189.77272,177.70647,175.52301,186.26834,154.29694,148.36826,147.51801,136.77245,122.38429,125.27832,122.58688,108.86954,106.50816,101.92264,100.46368,110.13200,110.97430,117.45302,126.57954,142.51022,137.48808,159.80817,160.26579,170.39458,188.76825,201.79131,212.75806,230.54601,230.11986,262.23672,286.36917,264.13132,308.66888,295.16571,298.27158,322.72284,317.89386,360.74405,364.66205,326.78061,293.04211,302.37762,294.05380,300.48941,283.48029,301.33469,268.66962,241.21831,241.73314,244.08527,227.38353,228.80376,176.39026,184.47171,148.55704,149.02240
416.99625,372.11896,352.30142,367.36221,385.07697,407.28146,420.12857,474.42099,444.91321,494.64417,478.76892,509.91467,501.23102,515.94177,487.08371,456.15054,432.57803,472.36484,465.52042,461.64148,436.52451,393.11423,358.08231,329.61740,337.49057,309.03671,315.23962,299.81525,257.89389,253.84332,210.97522,222.61685,199.95355,179.53427,198.17262,185.52487,186.56128,173.98068,178.60173,194.45641,177.36926,180.49599,193.95506,174.89899,191.63029,195.84772,197.47028,189.77095,201.97404,191.39865,198.84541,188.40187,205.90129,184.98317,190.55057,198.20418,179.75157,184.69890,191.14001,186.16402,183.97884,174.49207,184.12239,180.61003,200.32201,180.33440,175.86414,174.64510,184.00067,200.23738,183.69153,200.23936,211.44301,215.23387,204.78322,198.84389,217.87332,213.78206,198.48692,206.68828,210.60916,197.23401,195.93684,189.15649,184.00252,198.68907,183.80641,180.79051,180.30228,173.35225,163.17815,174.05772,154.90221,152.80899,151.19374,157.64793,149.38979,156.35167,166.44534,148.43669,154.53578,150.65901,146.53371,153.50430,155.76994,164.11967,167.85313,183.36491,168.67053,188.56329,191.74696,184.90125,195.57184,203.96388,197.95979,214.56189,208.64565,222.18027,242.66907,214.31792,245.10603,233.23303,232.83279,243.36905,239.83263,269.47977,267.62103,240.28714,211.08325,217.52266,209.68294,213.28835,199.00526,211.39217,183.23163,165.74347,168.59917,164.59099,156.69609,162.91551,133.21475,134.25955,116.54192,120.86407
