87.18536,30.42319,97.16478,63.94595,94.83427,14.46173,13.65500,32.79004,31.30345,20.89390,28.01950,5.63686,38.05050,9.58288,18.28382,0.80870,66.38213,6.56974,127.76161,9.74926
74.84386,26.15891,79.57900,53.89937,79.62643,12.50825,10.87903,27.64760,24.28601,17.54765,22.97842,4.60049,30.88427,7.98200,15.59861,0.88951,54.50018,5.33565,102.08598,8.03348
77.87206,26.07677,86.52692,57.75105,84.23539,12.80822,11.62256,28.98037,26.32946,19.05391,24.88438,5.06546,33.10296,8.42249,16.21549,0.64024,58.08097,5.89797,111.95805,8.01139
96.52899,32.81056,101.96666,68.29580,102.24022,15.42704,14.01190,34.65973,30.95485,23.78332,30.37764,6.11128,39.85835,9.94260,20.05667,1.34900,69.84596,7.19810,132.52011,9.38688
92.34058,32.18816,99.00484,66.99677,103.00523,15.70964,14.01988,34.38261,30.87027,22.30508,28.84138,5.62716,38.35423,9.79136,20.13529,1.29973,69.70692,6.50729,130.45438,9.86826
103.61906,35.57946,116.86536,76.26875,111.93918,16.92863,15.97536,38.85493,36.87418,24.98721,33.34927,6.78529,44.92428,11.40773,21.20929,0.83114,78.10985,7.88572,152.32597,11.31837
49.35648,16.50534,53.62210,35.71254,49.64960,7.69693,6.97362,18.22268,15.15813,11.63146,15.46998,3.42301,19.87733,5.39783,9.68282,0.43865,34.17390,3.89862,65.72744,4.91605
103.22910,37.12488,110.28166,74.18526,115.43897,17.97350,16.52530,38.96506,36.29345,25.92178,33.33730,6.67582,44.05352,11.37247,23.02200,1.49131,78.47762,7.53641,146.49815,11.74584
128.41693,44.26880,139.84167,94.22189,140.61755,21.76948,18.84273,48.07128,42.15605,31.66742,40.19320,8.26296,53.29116,13.57042,27.35397,1.03511,95.60744,9.10484,179.10040,13.40717
92.66656,32.60065,99.63985,67.22054,102.49191,15.87139,14.41777,34.37330,31.47769,23.24377,29.42284,6.08639,38.99627,10.02917,20.36012,1.30129,69.93777,7.02521,130.97339,10.07889
102.58314,35.41451,114.08042,76.64031,111.73193,18.00771,15.86130,39.16923,35.26889,25.70492,33.19064,7.33476,43.92440,11.78287,22.55490,1.42952,76.80840,8.23205,146.31622,11.31074
94.47356,32.40099,100.92849,68.53035,104.06010,15.85075,13.80164,35.41648,30.02259,23.47274,30.03515,5.97081,37.90221,9.96295,20.49384,0.75512,68.71298,6.64724,128.25829,9.30084
111.94227,39.00716,123.58916,83.67503,125.45090,19.62611,17.27760,42.88698,39.13496,27.92438,35.84256,7.51228,47.96308,12.24252,24.77037,2.12530,85.95603,8.26167,161.25801,12.68667
106.60928,36.88652,111.21495,75.72955,113.53732,17.69561,15.83117,38.60797,33.61778,26.58238,33.30817,7.06419,43.64383,11.27603,22.76333,1.40705,77.30622,8.14296,143.62123,10.83573
111.48681,39.27611,123.37756,82.83537,122.57217,19.45142,17.81223,43.05909,39.27037,27.64844,36.46930,7.75504,47.85897,12.95907,24.56970,1.79994,84.20760,8.87921,159.46184,12.80056
124.25014,41.97465,135.03503,89.69388,137.11415,20.20963,18.65632,45.08096,42.85605,29.88919,39.06514,8.09965,53.14311,13.16623,25.92915,1.79054,94.03439,9.24266,180.71817,12.83399
119.87189,40.60483,134.43834,89.22065,133.67398,20.34751,18.09252,45.31315,41.63861,29.66715,38.52565,8.05181,50.95072,13.16239,25.83992,1.06132,90.62939,8.81891,174.75923,12.63934
93.49030,32.58887,102.74378,68.46758,102.65098,16.31192,15.07593,36.21880,32.38679,24.13465,31.17986,7.38053,39.20272,11.29163,20.64417,1.88602,69.48109,7.96570,131.31996,10.68534
88.46246,30.78787,97.59306,65.50100,98.35800,14.71233,14.03050,34.05358,31.21118,21.45143,28.84871,5.38313,37.36561,9.80542,19.35900,1.07406,67.23605,6.44712,127.58240,9.76242
100.62609,35.06631,111.70712,74.65746,111.35841,17.32360,15.63707,38.38378,35.07568,24.78456,32.35814,6.78017,42.93351,11.24380,21.83558,1.31405,76.50073,7.60736,144.80672,11.22602
85.54895,30.20845,94.55758,62.30933,93.93060,14.56811,13.58125,32.07114,29.98091,21.49170,27.45358,5.91022,37.10519,9.43582,18.21492,1.23593,65.54970,6.65353,124.30470,9.69434
