932.38794,970.60217,1036.04456,940.32123,1040.05811,900.76825,893.52521,917.25037,862.04779,834.04663,719.56934,747.88110,756.09131,692.47656,665.49585,568.32941,515.54773,536.96490,528.04590,538.77979,521.16724,486.28802,488.65149,449.23636,442.05341,441.74710,441.63483,406.32489,411.52673,376.96512,355.23407,386.03497,377.23920,380.63617,371.00500,358.52240,383.62524,381.02737,391.49283,418.48398,416.26047,440.27838,435.92850,449.69165,467.08322,510.98260,498.02850,486.17929,518.68622,529.10968,507.81674,586.35352,544.51807,572.09119,607.01355,558.25427,632.11707,600.83594,598.37720,589.06042,650.50183,582.42340,606.89978,615.79919,679.60229,672.73798,667.91693,658.84308,585.37854,623.12177,621.16925,580.58374,602.92462,572.89648,552.03558,552.62671,565.43463,529.73541,529.28699,494.39746,503.55057,510.77792,468.79700,490.15680,451.93564,470.04614,393.40436,409.17627,443.88483,383.89651,390.90701,389.37402,361.83716,362.61612,387.20010,340.12717,362.20267,360.87091,358.25394,334.75616,338.20224,355.35657,359.49310,387.07822,414.09085,444.88824,515.47528,456.47107,522.56036,545.82489,553.42090,549.39203,675.23865,681.82684,733.67773,746.71143,772.50885,714.75507,802.42651,798.55334,792.31720,771.82751,776.78705,804.24188,729.84613,787.38422,804.59955,725.18628,644.94153,656.79510,628.49548,681.50397,624.07837,628.39282,610.29761,549.55627,511.42316,538.21545,569.14819,511.13214,501.41507,485.53473,435.16135,418.83969,378.49451,440.11099,377.90613
932.53723,888.77454,982.49774,935.02228,954.32635,925.95319,890.36877,958.24353,942.87506,898.50708,796.19977,842.01495,839.69189,776.10919,768.77118,662.50397,598.39856,616.04224,596.39001,600.18677,562.93219,528.36157,506.79242,453.23349,428.79202,420.75540,396.03369,360.78384,350.97632,299.90677,273.67517,286.01151,264.23883,247.82159,245.33408,227.85811,239.28545,223.14688,224.91490,232.84355,218.63860,208.86612,198.11778,191.32892,189.38405,200.21825,184.90714,177.11955,187.16954,169.69559,161.86676,175.66035,167.96445,164.64331,172.76065,155.75677,174.05949,167.96559,173.66603,163.67540,180.68054,166.48653,173.70369,181.45361,198.89706,199.77509,196.85686,200.51892,178.47893,186.90620,187.63388,172.27521,180.05211,170.77370,162.82231,165.77988,164.44293,162.82837,160.65594,153.34897,159.64912,161.73174,156.19327,168.84232,162.96165,172.44739,151.68568,160.93402,180.38707,152.92368,161.51379,156.84129,142.29742,146.63493,151.17714,132.57832,140.19148,139.21391,139.83968,125.59625,127.01461,129.52986,130.24670,137.52412,148.44833,161.29753,189.60623,168.38020,198.08791,211.57161,221.76921,215.22679,272.59674,273.30301,295.83594,306.45114,316.51599,292.91370,340.12518,344.20248,343.21738,335.69211,352.17380,367.43903,338.23114,371.10049,386.44446,342.29007,310.27292,314.39008,294.14569,324.88461,287.83960,292.11218,280.36899,248.93053,232.93248,242.81895,254.79453,229.52946,218.68279,212.98746,189.36166,185.08340,170.22859,201.16389,170.67282
1985.51477,1790.01636,2000.06506,2051.33862,1982.65430,2301.12671,2198.33667,2471.17188,2690.92725,2540.92383,2312.31665,2379.18042,2401.83936,2258.36768,2230.97949,1948.70288,1781.15125,1828.72620,1789.29675,1844.16895,1758.74475,1658.89282,1643.30750,1500.42651,1467.08838,1466.61780,1442.06299,1329.69934,1317.21924,1172.38623,1089.09033,1142.67676,1086.50708,1042.45520,1044.03015,970.28473,1010.90192,989.39661,1000.08582,1052.34009,1012.04694,1027.91992,1010.06049,965.20166,972.07379,1030.45178,968.57239,930.34387,990.99615,953.08612,889.24451,1024.84949,965.30359,960.90875,991.71716,906.51660,988.57489,929.77026,939.46814,878.95648,941.43500,843.83569,867.19519,878.74701,950.55457,950.01135,924.96051,932.38214,832.41418,889.75226,886.17480,845.34521,899.70264,871.37177,863.97284,893.48657,913.40350,889.28705,896.33008,843.56598,865.40625,900.37842,834.35083,873.31732,821.24561,841.69238,730.89453,746.07306,808.01917,683.99384,706.97998,684.68048,615.51630,623.44519,659.19501,576.86755,617.44214,630.05646,625.61499,587.47656,606.37769,619.66040,655.80847,682.66846,718.90643,770.57520,881.40552,796.21515,879.01843,908.10352,924.84418,919.01257,1077.15527,1086.93604,1158.88293,1146.24878,1150.86768,1113.72375,1244.94714,1219.40771,1219.82385,1188.60486,1237.59473,1297.42847,1186.07043,1315.98657,1357.73755,1239.75891,1099.60742,1123.17871,1053.36633,1142.18823,1027.74463,1017.65143,971.38251,846.05420,781.21747,819.93365,846.62671,759.37250,716.82336,688.00305,610.28754,582.72687,517.18793,597.17578,495.52206
1577.90405,1543.29236,1610.56531,1516.11792,1643.93030,1500.92773,1472.49146,1587.38354,1578.94666,1511.26343,1349.65637,1412.78516,1450.27759,1343.10706,1331.49585,1217.31519,1090.52625,1146.95410,1110.34460,1152.76965,1098.77234,1033.45496,1001.59271,917.35437,892.99359,879.51471,862.25861,795.89484,779.56696,689.41486,642.44525,669.65588,639.86426,593.53333,603.29089,545.95917,552.94788,524.21655,530.39014,543.59930,521.19385,516.40546,505.08786,486.50162,484.50299,514.22980,486.96445,465.46454,499.20160,490.02325,468.31744,547.07703,509.11810,529.51056,560.25623,507.82886,569.08209,532.27582,533.06458,517.86475,552.55170,507.34622,529.22156,539.45801,579.18817,576.73444,570.95294,572.20953,520.48035,550.76074,543.58936,529.87756,571.08038,558.27917,564.23865,608.60425,619.93768,623.32428,630.73187,608.01746,631.07208,662.65607,632.95636,676.54712,649.00598,702.03101,627.50122,649.73059,695.32275,607.92743,612.17346,588.63300,525.79041,528.20660,548.85919,483.23007,501.49442,513.16144,511.47260,486.20172,499.23441,505.50061,523.14612,539.53357,561.20636,598.76691,688.09943,614.42371,675.29144,700.96741,710.89227,703.31818,834.12830,835.17487,897.58081,888.85107,891.94507,834.17780,950.41479,916.97888,914.74231,889.96442,914.49908,948.15118,867.50421,983.84863,1006.47620,917.70428,851.56134,873.99225,860.80145,926.99329,838.23022,846.55389,801.12793,696.52563,649.06970,671.96094,689.56952,618.57947,562.46259,538.71667,474.02069,447.90894,394.40390,446.56000,365.06329
1241.88513,1377.21680,1425.68469,1262.97339,1437.64612,1187.70911,1192.75220,1210.98572,1106.15076,1052.64514,889.33319,947.00244,949.19189,856.76062,834.52960,682.31537,628.30872,643.52441,632.70831,638.48615,608.10345,564.67578,553.46515,501.28870,484.71558,486.32510,470.72968,423.02686,427.85974,382.62396,353.07758,379.63269,363.54419,360.71689,358.34714,343.47101,379.49905,381.25034,402.02884,426.66873,416.95847,438.96790,404.45334,400.87317,410.78937,427.67953,409.65475,395.70175,418.45947,425.43958,417.27795,481.92310,453.28265,486.27350,519.03510,487.74664,555.31689,537.72784,546.69543,524.91736,580.78271,526.85669,541.69922,557.31451,611.57190,601.42273,583.47968,576.39667,505.64777,528.49152,533.72620,486.22293,501.04926,481.08652,460.81335,469.42990,474.22504,455.00604,455.28085,425.98407,433.49304,437.77985,404.60394,423.87848,390.25702,400.85529,338.43436,353.50198,384.91937,331.30075,342.12881,342.31921,314.30634,318.39368,338.32236,300.22568,319.30594,321.55978,321.52823,300.44879,305.07974,315.83093,320.46362,339.64285,356.60037,387.49390,450.39328,405.62402,455.43060,473.06400,487.48117,474.13364,585.13501,578.18756,633.09613,655.53949,690.15253,640.30292,729.48303,732.51569,734.48865,729.84662,757.83844,787.24402,723.09045,809.95972,826.39386,752.14984,687.30298,704.16693,678.11804,740.65863,667.34229,689.59357,654.19751,579.41449,537.69537,567.86530,593.76880,530.93781,504.33038,493.49304,442.56152,443.86777,411.49789,496.95218,436.16519
864.40222,743.10773,830.00714,830.16229,779.74323,836.03827,803.82550,868.62036,876.93384,842.56238,745.87598,771.01849,799.72119,742.44025,723.91876,658.18945,593.01001,611.30145,576.32037,586.43109,549.30530,510.86493,476.39532,423.93311,403.20776,383.53452,359.72034,335.27359,314.88962,268.16000,241.03061,248.86371,229.41185,207.09514,208.85208,185.49443,194.37294,185.60359,186.02660,197.45154,187.02286,189.38341,183.33519,173.57755,175.27831,186.56956,171.02791,160.22589,171.02853,158.88794,148.23351,178.68019,165.04767,162.75769,176.45007,158.64763,180.75125,172.10713,178.49934,165.58261,182.46469,168.15868,179.00331,189.08788,204.73598,201.65523,202.40892,209.98885,181.53323,188.56216,192.81625,175.17792,170.42407,166.26505,150.73022,149.26335,148.33379,143.52167,153.15767,146.18858,145.81752,159.10365,144.79816,154.25525,144.24768,159.14485,135.30232,142.80042,149.51064,135.09305,138.78059,132.75856,120.67941,121.05965,127.25390,107.29330,115.29264,113.93701,108.86758,104.37909,103.03262,107.15978,114.40945,123.13702,133.88200,147.21709,179.50708,159.51860,191.75797,204.13046,227.30251,223.28313,278.54688,277.21979,311.41812,321.06586,332.01480,306.11487,361.03146,361.68515,369.43671,366.92838,388.40738,396.98010,371.56833,401.18118,407.85013,362.36353,310.47903,319.37289,284.14792,312.15280,275.88339,272.00262,256.66275,220.33104,201.68178,202.68886,218.45354,185.13795,161.23518,157.14215,138.02509,130.23613,121.74406,139.72113,116.05835
446.90637,406.72064,447.94296,432.76154,430.99133,415.26721,402.90616,435.04578,431.83801,409.48495,366.31210,384.87830,392.04559,363.90741,362.70709,313.69513,284.14978,291.09747,282.06601,286.77798,268.09787,253.11671,241.31752,213.91917,204.27185,197.47217,183.17816,169.01251,159.14587,136.37196,121.41833,127.84677,121.72102,113.22350,114.88445,103.63905,108.37006,102.63676,107.53342,110.66101,106.00100,109.33628,105.25359,95.49295,98.91692,101.83434,91.90108,90.03236,95.37113,94.73923,83.33339,99.05717,91.45654,90.98095,97.79829,90.24674,101.29208,95.73125,102.26529,90.85014,98.03181,86.95804,92.82132,99.47483,107.87994,103.34560,103.47981,106.88409,91.31607,98.55222,100.04144,90.76683,96.06478,93.13316,86.86137,86.12115,85.74632,83.24182,81.37355,75.62848,74.94437,76.37932,73.04491,75.14441,72.15633,71.63702,65.75001,67.18242,76.11263,63.20332,66.36823,65.27134,58.86651,60.56527,63.96103,55.99933,59.18788,59.08928,58.67930,53.98063,53.26870,55.99831,55.08744,57.70434,61.42597,65.60903,77.27575,67.50222,79.07036,78.95889,84.37962,84.21793,107.45155,106.55793,118.48007,124.57790,129.83932,123.79836,146.56696,147.52808,152.33867,153.11450,163.93338,174.35120,159.93010,183.02921,188.88091,173.37039,157.52681,160.81160,155.41531,169.44792,151.94032,152.10005,146.82063,132.80482,120.61909,126.57985,130.15968,118.78976,109.51608,107.54253,96.54127,95.82363,90.78905,97.91160,82.15877
26.33754,14.58051,21.64680,22.03972,15.49024,25.65273,21.20884,22.81106,26.66272,25.43869,29.82256,25.22691,27.27288,27.81765,26.64119,28.54359,23.57467,28.22058,25.88559,26.74552,25.51223,26.01127,28.06991,24.43125,26.35528,26.85148,29.38176,27.63942,29.91379,30.67316,29.29266,33.38110,35.90265,36.61764,36.74913,33.66028,35.73777,35.71296,39.18842,40.53288,40.14107,46.66218,46.30262,49.11950,50.91414,55.60617,58.78243,56.37954,60.60558,69.43579,64.78989,75.72827,72.30842,67.34844,72.58344,60.90918,67.07548,60.36190,58.18257,56.19977,59.46870,52.69594,54.63872,57.38751,59.53489,61.22063,62.09077,64.74187,59.57780,62.20623,62.13639,61.13321,59.58536,57.23188,57.84565,59.76821,61.82388,57.84349,58.73677,57.21091,59.74410,63.46859,59.02579,63.06480,59.33295,63.91731,55.91461,60.60096,62.04199,59.41334,63.51799,65.62595,61.31448,60.57043,63.28041,57.46566,58.14624,64.22731,59.79395,60.17009,70.13609,71.55945,69.55960,84.21990,94.36530,105.38336,124.28320,120.49043,136.14917,143.25104,145.88838,146.25970,182.59030,169.66370,191.82086,178.40776,202.03394,174.21164,202.03024,200.36940,204.78448,206.56479,219.53439,225.90298,225.03987,246.15372,260.40546,252.69102,235.87276,241.08032,246.30061,267.53821,250.20580,260.61191,242.93707,217.40175,199.12892,212.21071,214.96683,191.29118,167.87157,165.54407,147.63831,136.14412,126.90176,137.91789,120.52522
627.88904,562.50177,634.56512,622.91479,601.52924,658.86523,632.02094,701.69385,739.58893,714.58795,663.73419,684.20227,708.60083,673.58752,671.86511,636.37244,574.32031,600.25372,586.11877,605.92084,577.22424,544.21924,528.98914,474.93314,462.51321,451.94553,429.24142,396.12769,376.10287,322.37375,292.12689,299.20129,274.48306,252.87326,255.70012,232.59813,236.70668,221.74339,227.93687,232.21205,219.94795,219.23955,206.92049,199.97678,202.18695,209.77631,198.00468,191.25726,204.09720,205.45981,193.47922,220.68666,208.53033,209.96774,214.46701,197.34572,214.89323,198.25087,202.91718,185.29768,198.00568,175.99773,181.68501,185.72252,202.86656,200.92307,191.91429,195.39474,172.12796,185.64781,182.27472,170.29987,183.50974,176.90274,173.12813,183.07214,185.59819,180.71437,186.49785,176.54718,188.26591,194.39676,184.16127,196.66835,190.42880,198.87422,177.03795,184.59021,207.15221,176.45859,182.65508,172.70490,152.79225,157.14465,159.04118,130.34993,132.66226,129.48897,123.15632,109.32193,102.87234,108.49609,106.22581,111.45435,118.59665,127.33325,146.49702,130.08170,149.64218,155.60049,171.64391,166.21109,214.25810,213.60677,235.10300,251.19563,260.02664,240.21687,282.66440,288.10321,293.67950,294.40909,316.69708,332.46271,318.11633,350.58536,357.14624,339.76736,290.56985,304.07657,287.85938,314.27957,282.72446,286.01178,275.62430,244.59492,221.94841,232.38806,238.76326,213.22231,190.03075,182.82135,161.19641,149.16920,131.88718,150.06850,124.15749
404.30219,349.77618,387.19824,400.07736,386.64429,413.23779,401.90186,459.22595,534.27979,509.63663,492.43216,498.52142,518.49463,506.87231,492.29193,477.16516,430.25363,458.61209,439.92123,454.46811,426.75668,399.94046,380.84821,341.46078,328.62646,316.08633,298.66376,273.38812,265.67133,229.66585,207.13281,214.82639,203.45384,187.29596,189.70061,172.20721,180.44586,174.75604,178.23532,187.89328,187.21497,196.95132,188.50262,189.43521,192.30573,206.98990,198.25618,193.26068,203.98621,194.60657,191.05206,207.69273,196.23524,200.00630,204.86531,192.07420,208.18819,194.78857,200.01241,180.31496,191.34381,168.56424,173.13620,177.87730,192.59550,193.17923,186.49394,191.80879,175.86174,190.60979,184.36754,186.48059,211.88873,204.63367,212.44414,223.69745,227.50644,223.62958,223.82753,209.26212,215.85564,217.70830,199.78447,211.94585,196.25238,204.22540,174.19933,181.65541,198.87651,167.86708,174.57114,171.58878,156.78197,158.94734,170.05106,152.27135,161.93494,163.22548,163.65108,152.97446,149.81964,156.05414,155.04358,155.42815,161.59717,168.86247,192.45453,169.05016,187.82027,186.46077,184.12544,184.68042,211.49541,213.51440,224.67628,217.74113,219.14799,207.67953,234.28386,231.52997,230.81096,226.64587,236.47217,244.33894,237.32951,256.80142,268.27112,240.21663,212.81453,221.68884,204.20634,221.57997,198.23759,195.17018,187.86246,166.68192,152.55679,157.60323,165.96150,146.97005,141.38960,137.38023,122.45743,120.68423,112.53596,126.90789,110.07024
