1099.98596,1410.87500,876.54596,909.00293,990.47815,890.02515,904.35394,847.84052,877.27753,784.97076,796.11212,759.44208,829.57697,725.01587,670.50226,626.67920,541.76141,541.21155,547.20984,549.07544,522.87726,496.65219,448.23761,412.33771,431.23276,428.52960,400.77515,431.71777,417.78250,354.33826,364.96188,359.07135,367.37131,386.76767,391.11728,402.63184,414.68546,429.99716,418.05695,422.30911,449.29901,461.25073,449.18552,488.25165,461.60062,488.89856,540.77728,573.03186,548.56006,584.79846,590.56976,610.37305,573.55597,595.19891,620.80188,563.92670,609.97388,626.22803,651.27179,658.65356,635.61700,653.43091,654.81085,634.55725,702.36401,642.58307,682.65979,673.94910,649.45660,605.02667,681.68127,666.80298,605.56854,586.51587,587.11194,564.79297,570.83337,537.60242,512.21387,553.42358,516.82251,488.15729,507.84000,500.13550,435.82385,449.49985,453.70389,430.90436,425.21375,441.77655,426.08047,405.59586,385.19812,372.87253,388.72906,338.43369,366.72287,369.03360,371.88251,353.55643,352.62228,400.62448,398.02048,403.44202,422.85941,468.78204,494.22733,546.17896,542.96594,524.75995,658.16876,599.70251,590.38477,667.06110,770.94055,790.13184,768.44934,784.35669,825.21021,839.89362,810.80389,857.28064,820.97522,750.04572,741.95667,848.14075,824.39777,770.50000,685.05359,666.54431,648.62982,649.84955,633.64703,638.48065,584.44244,575.46210,523.21094,521.05280,549.13251,566.44385,503.46295,450.48251,430.38828,387.70636,403.71533,419.40134,400.75143,398.12039,367.54327,330.76532,352.17987,350.07080,354.24088
1022.99298,1132.42554,882.10431,912.90588,924.23560,912.85999,941.71252,903.95868,921.21008,851.20898,872.48834,844.87640,923.17316,828.81873,770.12079,714.44629,636.67999,623.03851,630.03656,597.57477,579.09277,512.13416,462.64731,431.49158,419.53195,393.67206,367.52448,362.47668,358.33041,283.37833,274.21176,271.46231,258.94815,266.92947,258.53378,250.45198,255.04218,254.21024,238.54639,231.85884,240.63591,223.18059,207.17581,220.99896,185.22928,182.40500,201.38188,202.65327,187.55618,193.14017,184.56203,183.34026,175.05376,171.04842,173.09497,157.62952,170.81384,176.41344,176.12383,182.71088,175.77559,186.96313,186.90225,185.45445,210.51053,191.32164,206.84761,198.67659,196.27917,181.37398,206.40060,199.91737,180.13029,172.87204,173.46300,166.76895,168.14157,162.65961,155.83740,170.83215,165.19516,155.05399,163.89104,168.66327,154.73485,162.79138,169.16949,171.72050,164.70299,172.49677,167.95479,166.03424,151.74554,152.52438,154.78401,133.03185,140.14117,140.14426,139.48756,130.68581,130.50600,145.46806,144.09225,146.10199,152.55457,170.97232,182.25256,201.01799,205.58617,204.23291,256.66727,234.01146,237.57339,265.58148,310.99951,312.64468,312.63611,322.79187,346.78421,366.90768,350.23801,384.03610,359.91113,340.07663,346.42255,395.71521,389.71027,368.17313,329.26358,316.75159,311.83096,308.49179,296.27423,300.70395,264.62271,258.36734,233.59277,229.47818,244.34550,250.33482,216.06145,196.08464,189.53935,169.83200,183.41560,186.01288,181.64803,178.81262,163.48698,150.75702,156.72649,155.16376,158.87599
2072.67676,2054.28296,1858.40930,2039.68787,1961.66162,2335.39453,2492.38525,2529.98804,2520.57275,2407.03613,2425.99341,2358.49976,2603.86157,2376.64722,2226.66479,2102.93384,1861.41663,1868.64246,1884.27673,1877.30127,1800.32275,1668.93506,1513.71655,1417.84241,1453.45581,1408.03418,1329.33020,1372.65247,1331.96448,1116.79834,1105.75879,1095.78040,1063.92151,1104.57727,1082.35291,1067.73657,1091.61206,1111.05823,1065.18018,1045.41675,1110.42200,1076.60962,1027.25562,1074.23889,968.77100,984.52576,1073.49268,1095.26709,999.14392,1077.21570,1062.53149,1063.03040,1000.77051,1012.60669,1020.50531,934.95532,976.71039,992.69183,970.29138,967.69080,943.98541,969.50256,955.40387,910.47156,991.73383,908.92096,958.19922,951.24255,920.50812,871.60773,976.17200,990.10187,919.71710,903.86169,921.58789,907.78168,925.25800,884.94995,858.98309,935.23901,896.91125,852.13184,894.96332,888.54846,793.55566,819.37817,834.96771,799.95056,771.78772,777.44940,752.92542,713.87299,664.95911,645.44934,651.07678,570.50299,629.97955,640.09906,650.93304,615.39679,630.44843,717.60760,714.93512,721.04724,729.23334,795.02087,850.18512,908.87439,894.14526,868.56940,1070.23157,980.17169,960.50934,1073.82898,1216.34082,1185.58850,1183.13586,1205.69934,1258.66479,1289.08167,1246.27246,1345.61377,1284.66650,1199.56775,1209.32764,1410.03015,1385.26709,1313.13464,1167.16663,1146.00391,1107.10291,1095.88110,1052.00928,1048.96753,927.41034,882.18768,785.11438,780.08118,815.87244,816.67157,721.94867,642.54077,616.49597,554.50751,572.47955,582.32056,530.57550,520.93848,475.32138,413.20203,421.39374,414.92200,418.91452
1738.23743,2103.93872,1402.04675,1501.21277,1551.82983,1506.67175,1577.23560,1522.66223,1529.72046,1442.40283,1456.52380,1427.98267,1549.72119,1411.29956,1344.76306,1274.14734,1139.04919,1148.19092,1159.54712,1167.28882,1106.68445,1027.49463,928.58893,865.78186,870.07324,845.17249,794.78204,837.33893,779.88135,660.62231,648.64398,628.20557,617.74396,628.37793,601.41766,583.65741,590.69794,600.32904,567.79987,543.71735,566.95703,545.48639,516.82977,544.76465,482.45239,493.09341,537.80359,550.24438,513.96954,554.23145,551.61865,568.79950,533.28113,557.91138,569.13513,520.92572,552.68445,566.25592,572.61847,570.27856,556.05878,577.00311,571.33362,553.06555,598.52307,561.13507,588.37042,585.86932,571.00122,542.56604,609.03845,623.01477,588.24188,582.21088,606.57184,614.40436,629.18884,613.07092,607.28076,667.57422,664.24457,631.71252,669.05048,694.32202,627.28418,667.48260,682.34485,679.98572,673.56396,683.80615,663.71490,619.13794,570.68054,548.38104,543.06207,474.21512,520.97723,520.01013,522.90137,500.47440,505.71985,574.75726,568.03790,566.28003,574.21893,622.64398,655.99866,714.09186,693.01678,669.58600,835.77252,758.66852,734.19336,825.65039,945.77637,938.04584,904.71564,914.51501,962.10791,971.18091,939.52954,984.82172,953.50903,883.10394,892.67419,1034.50269,1028.34351,987.35944,895.64667,890.40460,877.54358,880.02185,861.77869,869.16681,760.01898,728.18744,643.54358,633.20898,664.90131,656.86951,571.92261,510.30035,482.00665,428.83792,431.25934,438.81314,392.55148,383.29028,331.39160,290.31393,299.22052,279.14618,276.58542
1514.73926,2033.09875,1176.24158,1230.90076,1354.15820,1183.91895,1190.33557,1089.23621,1126.56433,1003.32434,1017.58575,965.20923,1037.86255,900.39716,836.23834,764.61877,663.62274,660.18036,657.79846,649.71667,618.47211,562.48767,509.49448,470.28067,473.65076,455.27783,422.91165,444.19785,430.79510,357.11612,360.11005,356.43100,357.21268,375.89157,381.44885,398.90906,397.77594,432.04590,417.90616,429.79883,463.22287,451.66360,423.30948,441.89249,411.46658,416.92877,458.52875,461.04837,447.12531,477.77164,485.27753,509.61163,474.95566,505.57886,529.72906,482.95328,536.54346,557.35248,576.66595,596.45386,569.68726,595.16675,593.39899,574.88818,637.08765,568.41705,604.81744,582.42920,566.40570,513.80688,577.96667,557.20087,505.24066,486.46185,489.26703,480.34720,483.72769,457.23880,438.29544,474.50491,439.65680,416.66968,436.77435,429.92062,373.29080,386.75055,392.03601,373.96606,367.11230,382.23224,368.35611,353.59326,336.69376,328.63129,340.77109,295.64612,323.43045,327.29733,326.65726,309.51990,316.46921,356.27820,353.45825,350.50372,367.36731,406.68106,428.51865,477.72525,458.17377,458.90244,562.44720,517.83417,517.59930,579.51251,662.02069,685.98950,683.46191,701.26654,744.86035,786.01758,759.93884,822.65118,788.72644,730.15698,738.78424,854.95868,843.33136,807.29431,725.43323,711.54974,701.57306,705.88568,692.94293,697.18671,626.52142,613.28516,542.88287,536.89929,565.44110,580.04962,506.71277,462.30267,440.15057,413.20676,444.33386,457.99539,458.73596,447.09143,421.18491,385.63013,403.13623,402.78717,409.60568
874.73163,803.91309,774.10730,821.90106,774.11499,830.48724,871.59674,842.36664,845.50018,797.98743,798.80682,786.67896,863.65753,778.79919,736.24921,696.16565,620.28064,615.99280,621.71912,591.01617,549.61902,485.73709,430.13239,389.11435,391.69940,366.36157,333.91086,329.39178,328.15295,252.50800,243.56253,236.19868,221.49422,223.91310,210.16933,202.24350,203.02182,210.44742,196.38348,194.53503,207.63147,197.54726,187.37746,197.50443,169.68819,167.59457,189.04494,188.34160,171.75555,184.41035,181.98404,183.76625,171.35223,174.00819,179.30399,159.01346,178.06522,181.75276,182.31783,188.34860,180.24837,193.54211,192.49176,194.24367,214.86426,195.58505,210.89992,205.70047,197.08902,186.39484,204.19542,191.17290,166.52214,161.57977,161.73631,155.31143,157.14018,147.27744,140.47746,155.31403,151.44803,147.35637,153.91293,157.11487,139.27898,148.35330,149.49155,152.00662,145.63765,153.65598,146.06700,136.96901,129.43913,123.87520,125.10750,107.23224,116.06019,115.69884,114.65475,106.39841,109.12007,124.12906,122.62632,126.16613,134.00038,156.63141,168.45152,183.29263,191.31699,200.14203,247.69022,238.52654,241.64850,275.59641,319.32635,320.59882,330.98254,342.53476,366.61572,394.73801,378.75031,414.78348,396.12177,369.95432,373.57913,429.31186,409.16336,387.70584,336.13556,327.26730,309.40530,299.55280,280.92465,281.58859,238.68930,225.78998,194.67831,190.17517,196.75494,193.82680,160.57941,143.20949,140.88188,119.69221,128.27666,128.19397,123.32368,121.08763,105.41689,98.53158,103.08588,94.69084,93.63789
462.27533,492.94330,404.50970,425.34540,415.76535,413.04678,432.20135,411.18301,415.28000,389.15485,393.59528,386.95074,414.41187,380.50287,355.82166,332.55096,299.02942,299.27905,293.56216,290.27875,275.76083,246.72340,220.58104,205.61961,199.66365,186.16171,164.50420,164.85223,163.41893,125.11270,125.33432,119.20257,116.49266,117.49755,114.16187,113.14115,112.09692,119.63805,111.74724,110.31741,115.20892,109.56608,104.14587,106.73344,94.18913,97.36848,103.08450,106.01687,95.65807,101.35883,100.26975,100.65158,95.72098,96.23444,100.74847,85.48592,98.73564,100.83616,102.06957,104.69957,95.71098,102.93469,101.04459,100.85104,113.13809,100.75445,108.66182,104.01213,99.80658,96.03778,106.16785,106.77288,93.43217,93.34419,92.32004,90.31336,88.25170,83.36633,78.96420,83.06889,75.53516,73.38668,75.37395,74.83426,66.24615,70.96185,72.82370,71.95812,69.84015,70.52425,69.62877,68.93449,63.69389,62.38621,63.64505,56.10398,57.80895,58.29410,57.83010,56.16590,54.71394,60.70108,59.92544,59.11455,62.28149,67.17673,72.77517,76.51736,78.35211,75.65633,94.88559,93.35935,93.11304,105.25603,122.19288,123.20238,128.01927,135.12064,147.24150,161.81322,154.69804,174.44003,165.67087,158.55632,164.09790,191.17265,192.41068,185.92390,165.72359,162.62851,159.63727,161.00165,156.30582,158.55377,138.92117,133.59875,121.26562,118.12630,125.93031,126.37575,110.43729,100.06119,94.27990,88.77062,92.20590,94.42652,88.87337,85.58835,74.75125,68.66747,68.22656,64.29061,66.43131
16.36887,13.93327,16.15314,18.46044,15.83643,20.46184,21.03874,21.68867,22.20361,21.38820,21.84638,22.90579,25.00646,25.29377,25.96893,25.87947,23.59921,24.63262,24.94159,28.23989,26.46325,26.89503,24.78390,21.92581,25.21404,27.93437,27.67238,29.95289,29.49291,28.26704,31.06460,30.46532,33.34746,33.96083,37.54672,37.43962,37.27357,42.09402,39.98794,41.23895,44.94903,47.26815,46.42211,49.46362,51.97490,56.45988,63.69415,69.28786,67.59798,74.96375,75.04087,76.68079,70.76044,73.58286,71.00266,67.07008,65.79281,64.77694,60.86731,59.66703,60.98007,61.16769,61.36588,58.12376,60.92955,60.20018,61.70588,67.19997,62.74670,60.01834,64.03760,63.68186,61.46236,60.70004,60.81167,60.58065,59.75460,56.14264,55.81659,62.99707,61.65700,59.92211,62.83247,63.84793,56.13245,60.29450,62.01509,61.69909,63.27797,67.23785,67.08536,62.98559,61.26260,58.53197,60.64459,55.06351,60.74860,61.42486,64.01170,63.89438,63.39809,76.95756,81.59180,88.20251,99.88676,106.65806,124.37321,130.91647,137.14583,141.70685,170.84131,160.46123,157.18860,175.07181,197.65710,195.91913,186.13892,192.78374,207.83716,213.52263,209.52534,229.50272,219.16455,212.20804,220.86528,264.50919,267.73230,260.86575,243.19981,244.58012,243.64743,256.27823,255.99222,261.20932,233.93794,229.21600,197.29379,196.00275,207.33205,200.95871,176.09752,154.05209,145.45934,125.67664,128.95222,139.55493,126.63128,125.82705,120.74464,100.13740,110.84725,108.73193,111.47472
641.88379,640.22638,582.30066,620.68567,594.14691,659.20190,702.95959,694.41766,698.14990,672.87006,679.93976,685.04059,753.75122,704.56543,682.35211,656.79285,592.00714,605.74261,611.82837,620.11975,588.04974,540.31622,488.30914,451.34772,458.54593,434.06586,394.69995,393.49103,389.89334,306.76526,294.11148,285.29855,267.79895,274.06400,260.16202,252.61629,253.57719,256.16541,239.95804,231.27695,241.61980,226.69034,213.27623,222.58902,197.11644,200.85019,220.73164,225.95950,213.14250,225.92461,225.36566,231.53676,214.39693,217.48482,220.89473,199.10722,208.00334,211.54971,205.62094,205.20874,194.65877,203.74965,198.19528,191.83601,213.26320,189.86336,202.51193,195.47417,193.65164,180.21278,198.67494,201.46384,181.17033,177.57687,185.53773,182.44714,188.69714,180.92157,175.79639,194.36591,194.27328,181.29872,195.98940,198.24394,179.41335,191.01787,196.65073,200.56538,190.51924,194.95198,192.27658,184.03561,166.18410,160.19112,157.12064,135.75652,135.62868,129.86844,123.02975,114.20369,110.91729,121.41869,115.32722,116.21014,119.97650,133.81242,140.08260,152.58578,152.34499,152.97171,192.47856,184.49693,186.23615,207.20358,243.60159,251.04411,256.52521,266.16455,287.72131,309.98502,305.14200,335.74152,322.61340,303.96747,311.86084,370.69180,365.35110,353.23935,309.22830,308.88748,299.10568,297.34103,288.21664,292.82190,255.65591,253.76872,221.42627,216.90364,230.92424,225.26958,197.35544,171.40034,163.72328,138.48140,142.28246,143.32895,133.61270,130.72609,120.57108,110.52471,113.74754,117.23279,123.71963
403.36899,411.35532,351.38394,386.30997,371.12933,418.47061,454.83936,474.80020,468.69278,475.79785,476.69318,474.99057,536.23553,525.00452,503.16724,486.23593,442.60495,452.17120,469.15308,455.71454,429.01956,389.72763,350.87659,319.01343,315.01605,300.63452,273.67572,277.40533,270.12463,213.83693,211.77315,203.88539,194.81129,199.03412,187.42287,186.51498,186.44527,196.89162,191.61728,187.35881,203.73878,205.17261,193.51295,204.66641,196.56911,202.51955,217.41960,221.19283,206.65985,218.58778,213.26274,217.92516,206.16579,206.64536,209.15089,187.88263,200.81583,208.18460,201.77983,199.36887,188.76994,196.66585,193.15805,183.99196,204.12379,182.78255,193.39806,194.91351,191.34987,183.40352,214.21729,228.72935,217.16943,216.90044,224.29024,223.79291,229.44972,221.30704,214.69426,233.72607,219.94551,209.89638,216.78606,215.45853,188.02715,197.14929,201.20506,192.50133,185.70341,194.79993,185.60495,176.33279,169.68991,165.04832,170.68375,149.71309,162.23399,163.50087,164.03207,157.78065,156.45879,172.96288,168.83382,165.52310,166.40172,175.83563,184.01610,197.85834,190.30614,178.59570,217.16951,198.53319,192.05569,205.99344,236.90742,226.25482,223.49632,225.06976,240.00554,243.67708,239.19930,256.05258,243.35695,228.98312,240.26219,272.20609,271.50134,262.85443,227.83998,222.59695,215.65656,212.27708,203.15417,202.83469,180.64607,170.09677,153.55165,151.26848,157.13057,162.15283,141.59280,126.84615,120.91988,110.22878,117.14152,119.04156,115.80885,112.51451,103.56248,92.62789,95.35715,91.97565,95.38622
