494.00153,377.13248,472.54114,416.53415,520.79187,496.86368,596.12598,500.22137,507.85757,474.61520,615.15234,523.21887,455.31223,479.91357,496.23004,462.42081,492.79584,510.00568,517.06915,456.03177,459.22220,544.82281,490.36234,496.99829,464.83301,460.54630,496.54611,556.12012,533.49249,519.61639,490.74316,417.49158,491.96521,464.58481,431.03732,488.40402,462.77252,515.50751,474.17542,506.50903,489.19467,465.29065,425.97180,482.66595,440.61975,495.24796,507.76306,530.13013,484.80399,541.69434,517.44452,492.69748,521.46698,467.95239,467.91418,473.79785,470.20105,496.06775,465.89713,510.48141,555.19135,899.88660,870.84766,851.02338,783.74780,791.77466,788.93835,764.68854,754.28345,747.00409,744.43744,723.53064,743.89020,732.52209,733.68628,734.47308,716.71948,731.61609,718.64032,718.87091,707.35034,700.98578,699.74091,690.96472,694.28314,691.08966,689.35175,686.77240,681.91138,668.88184,671.42932,670.01685,666.46021,661.82025,660.91876,649.55627,665.00275,644.55939,655.76703,656.56628,657.77344,664.09314,658.14520,667.99628,672.29004,670.74512,666.33698,671.93805,678.20020,680.98627,685.13348,692.22498,700.90173,699.10980,706.29053,709.35962,707.01776,717.16943,723.09723,719.09827,720.71210,722.47644,724.31525,724.14862,720.74237,717.96899,725.93268,705.46423,717.96698,718.22217,703.06415,700.07831,707.99646,691.42023,692.45105,688.45593,692.05957,693.48053,679.56000,669.39221,669.71234,660.58362,661.58685,659.85992,654.08252,653.55835,648.77460,645.59662,642.80188,642.29358,641.81696,636.30212,637.94110,618.63556,628.60657,622.19818,630.73669,609.65625,600.49579,577.39557,595.58887,584.84094
484.66562,375.38354,462.86295,414.87628,536.47833,499.76572,586.31506,523.78564,502.01562,482.33398,606.16479,513.94794,460.58084,493.73398,521.01062,478.63956,514.90717,517.80707,542.44977,475.24680,469.26727,551.43768,508.22180,500.47940,500.63135,460.27075,502.65564,559.47723,523.54895,511.30173,485.41745,435.40741,481.41394,472.80652,430.54831,485.91995,456.21735,471.96564,466.47583,491.63644,450.60538,450.58768,411.78552,481.08170,405.84756,461.54352,486.58044,488.19296,461.57516,488.16757,466.99719,444.64011,457.48022,407.75446,433.07962,420.14120,434.30011,431.00186,413.93243,431.85889,459.89581,381.77664,377.84171,376.03253,359.03482,366.11221,361.17252,353.36035,349.41196,346.03427,346.38528,337.68524,347.48654,338.73605,345.11371,343.02380,340.33856,345.38712,343.74756,344.22125,340.42929,340.65259,341.52533,339.02844,344.66022,344.75403,344.51993,343.16791,342.46045,334.65088,338.29828,338.84467,337.31348,335.21494,333.22122,331.90872,337.72620,331.76218,332.64722,335.34088,333.82480,336.22885,333.88351,338.44830,340.60162,339.75690,337.20126,339.61594,343.93192,343.15738,347.51990,350.52951,361.70056,352.25757,356.23907,357.21658,356.91425,363.92328,366.57263,363.79559,367.40216,369.22964,368.88580,371.34964,367.62521,353.90747,366.84650,348.53812,361.05630,357.34393,352.34369,347.62262,348.14966,344.67145,338.58170,340.68683,339.06461,337.27707,334.46661,329.39905,331.22693,325.69730,328.00119,326.74802,324.55957,323.50165,322.57394,317.78799,319.35696,318.83261,318.92239,315.65222,316.90723,306.93753,312.52750,308.40778,313.99191,303.25375,298.76022,290.64975,296.54938,291.41953
507.55023,389.82977,501.10916,460.86011,541.21484,529.76807,632.11334,567.71100,562.81580,558.15979,712.01935,582.36224,504.01370,555.81250,580.07294,568.79999,581.14630,576.33777,605.18744,528.31519,537.49072,670.06287,574.31403,583.99591,573.33966,549.73407,605.26312,671.12469,616.86615,599.48163,598.81079,499.60373,590.24719,559.78412,504.98969,575.63727,537.49353,585.61066,585.89026,594.77155,567.20325,559.05811,474.52676,566.29089,480.81448,551.55664,587.25867,620.51801,562.86053,622.54480,595.28644,551.31268,598.88373,526.56793,533.06238,545.45215,523.06696,580.24506,525.82202,573.39856,632.74976,1257.46338,1260.03162,1212.30884,1183.36194,1106.29956,1123.30652,1137.72253,1166.37695,1171.90430,1109.00256,1178.53357,1112.85437,1222.30542,1089.32288,1128.05383,1100.74023,1097.60779,1089.76746,1096.86462,1137.02502,1124.51111,1103.71423,1151.12781,1149.13171,1027.71082,1082.07397,1103.06995,1062.76025,1160.43225,1110.12109,1086.25745,1059.88623,1120.56262,1121.37207,1005.70038,1029.76196,1002.02820,1079.24487,1028.15820,1077.49463,1068.63745,1121.61182,1072.31763,1051.88501,1091.05212,1148.94690,1092.77917,1127.60583,1110.17297,1120.60339,1082.82373,1014.68353,1109.38525,1103.79211,1157.36304,1183.45105,1082.43127,1094.76221,1145.09839,1096.84326,1107.88940,1122.95007,1074.20715,1152.06812,1288.66736,1256.80273,1305.72339,1327.11853,1305.93005,1283.71082,1263.34924,1254.66589,1248.74316,1219.73071,1221.38574,1233.01001,1057.50806,1205.12354,1187.04199,1167.67151,1159.84534,1175.28601,1139.90283,1150.59802,1155.18335,1140.63037,1031.15039,1131.12805,1125.35596,1117.32703,1117.67175,1114.95239,1087.30896,1089.17676,1093.10388,1086.14148,1065.80969,1024.79346,982.89185,1041.41980,1022.55334
513.13971,395.30240,493.83914,447.52438,543.55701,510.36743,605.02295,542.27087,530.97235,529.45367,671.11035,545.38184,463.50381,524.71808,555.95959,523.60577,546.91998,557.00348,571.21442,488.69864,496.87848,598.42383,544.48901,542.09161,530.96698,507.79431,558.78644,618.27856,601.67041,573.16687,536.14746,484.50613,522.49261,526.29095,511.67883,529.67316,496.95132,532.42542,526.65924,570.26862,523.70050,499.36124,444.24362,515.79340,453.89725,525.47369,550.72968,588.36456,511.65094,573.75012,563.99683,524.89545,557.77618,484.43759,491.03394,509.20166,496.64954,523.58179,496.13876,535.95593,596.31494,939.29358,919.43542,899.35370,860.34351,861.02679,856.37952,858.82098,856.54053,867.84119,851.47870,859.50580,870.13586,881.77264,869.02716,891.20496,865.65796,881.80664,868.62512,880.79724,885.24945,892.19513,895.04089,892.05865,909.63788,876.44830,894.04248,893.09161,884.90533,889.29163,881.17700,875.02081,857.55084,872.74146,869.64459,835.49060,849.75830,825.68286,863.27142,851.37189,865.75806,866.85437,872.89618,865.10193,874.76221,875.08435,885.40515,884.86938,888.60217,892.46698,890.09723,889.29486,868.72717,907.81580,904.71271,912.52130,920.36371,907.59460,897.10046,913.48114,901.25684,909.77063,912.88940,901.42950,923.45288,972.52307,990.00879,955.91339,962.68921,965.55389,946.56464,924.60370,928.14789,905.91089,897.91150,895.11511,885.07397,872.17462,866.34125,858.83221,855.00238,847.72333,840.54926,839.67358,828.17603,823.25336,816.50513,798.49219,804.59448,802.86218,799.85931,792.87256,795.49823,768.06201,784.10486,774.84229,785.34088,759.02051,750.50421,722.39349,743.19958,730.15649
490.61911,384.25241,489.67331,412.81970,530.23004,526.47638,601.16663,541.70007,516.92072,483.23785,636.14905,527.22693,444.46490,495.17294,532.50092,494.02484,517.93921,515.68378,541.66827,484.47195,473.69153,574.50323,492.27966,529.05798,503.69547,485.91028,530.81360,571.07715,547.23730,528.06732,513.59497,446.35727,503.50464,509.91342,461.38013,505.15677,488.85242,500.44153,491.75717,518.57910,505.08258,492.21707,435.78973,501.30341,437.37573,510.39374,537.05811,541.61908,500.19196,541.91260,521.18286,510.39438,525.15973,439.32892,471.30872,471.69336,487.20175,497.49323,481.76959,516.00732,562.06628,847.53418,812.94238,806.72955,737.47235,747.40613,733.51373,704.11560,695.73706,683.65491,691.77063,665.87695,690.80737,678.77191,684.38965,684.99054,671.49457,685.14612,670.87238,675.57330,660.49902,657.98920,655.39227,649.18604,652.05389,651.58350,651.12158,647.35236,644.35663,630.70203,634.97766,634.80273,631.61493,628.40350,625.44672,617.97266,629.58362,613.61328,622.13745,626.10834,625.84052,630.26416,624.27820,635.88849,636.72034,636.99445,631.27618,637.92969,640.92047,644.00500,648.25214,655.54187,666.20819,660.02960,668.83301,670.26727,669.99854,684.79187,686.51434,686.03119,689.00256,692.29230,694.15240,696.36176,694.06372,717.98138,751.87366,694.66919,737.16577,718.48901,717.93475,700.28998,709.33563,689.42334,684.22363,683.40417,677.43201,682.64679,668.17126,658.58228,663.83514,651.82990,659.05566,657.90289,653.46832,652.20642,651.32520,644.71466,642.80304,642.23059,641.69629,635.14722,637.47980,616.53210,627.99774,620.88550,631.96375,610.29657,601.07092,578.41064,596.34448,585.85352
485.30826,360.81058,454.93011,426.76410,507.98053,480.52078,554.84430,504.35522,514.35938,502.74084,619.31451,508.40561,457.27097,491.67831,518.72583,486.53708,504.76929,506.57690,536.54761,475.06625,480.29330,557.86499,486.74048,500.59583,492.13651,463.90973,495.15744,552.21753,519.30328,501.00714,490.24442,426.74545,474.48187,459.97995,444.89331,465.43115,443.40646,478.16635,464.10046,477.23242,443.35806,450.91638,395.20538,438.14139,402.73212,444.24084,481.62524,457.35800,422.98895,472.72354,436.20529,428.55310,448.02100,406.17780,414.85519,420.36685,426.18530,427.06937,415.64236,441.44183,436.24448,374.65366,362.56467,375.14334,339.64749,350.77072,344.66501,330.56766,330.29068,320.57425,326.37369,312.35294,321.88501,316.16953,319.20627,320.50568,315.14291,324.29520,318.88339,322.23926,316.02234,317.26712,318.85318,313.62668,319.53070,319.76697,318.43076,316.54779,317.57867,309.40869,311.72354,311.73196,311.36121,307.09067,307.50995,304.76572,310.74307,305.54486,305.78140,309.61069,307.56500,310.37088,306.79837,313.32745,312.95493,315.50571,311.12616,316.32758,319.20850,320.38086,324.01907,327.74127,337.75992,329.80124,335.49371,335.64642,337.04202,343.72601,347.23538,345.24133,348.78546,350.84464,350.85202,352.65872,349.66437,339.77411,341.10159,339.41345,342.00043,338.43036,329.71252,324.40121,322.41776,317.67285,312.27225,309.61676,307.06802,304.04813,302.60788,295.18671,297.46808,293.28021,294.08365,292.84222,291.65878,289.48312,288.16656,283.58923,285.02200,283.54337,283.65289,280.54605,281.23395,273.09988,277.43378,274.81189,278.73169,270.20193,266.62775,260.34271,264.34915,261.09494
431.26782,337.57495,416.44125,358.33032,444.09351,436.06537,460.79202,421.04761,415.67984,411.34253,470.66885,416.06284,381.89584,418.44168,410.16217,410.64899,402.58401,417.93155,403.67368,380.67999,382.76553,399.56906,375.40808,378.63687,366.12152,348.94568,349.92615,344.11792,334.98334,332.66580,329.32388,316.22031,322.18417,316.44244,310.07297,311.24261,306.59851,302.52444,297.63547,297.22617,287.54068,287.93716,281.58594,282.07639,277.13635,277.34470,274.44745,265.26587,266.68384,258.95566,253.87245,254.45776,252.95715,255.09204,253.97969,250.14584,250.77873,243.38972,247.44905,239.87679,234.55997,196.39278,180.70872,189.92133,171.67084,174.09943,174.14499,168.85754,168.28575,165.83719,169.88934,163.08017,168.94777,165.62077,165.44374,165.02769,162.55571,163.65472,160.86008,162.41037,158.60388,161.04361,158.46565,160.07068,160.90912,159.96492,158.24246,159.09337,157.91045,156.67081,156.85078,156.77673,156.13031,155.01767,155.12794,152.79187,154.74426,153.74062,153.30145,154.16777,153.24380,154.60910,153.36037,155.49808,154.12007,156.18564,153.92784,155.70499,156.10562,156.58525,157.74350,159.05168,160.91029,160.10927,161.44913,162.38950,163.19550,165.49496,166.12755,166.45116,167.33412,168.59644,168.96892,169.87177,169.38800,181.26036,177.72485,171.70924,173.36226,176.71671,169.30135,170.58540,167.84447,165.77483,163.32611,164.10873,161.57410,161.44232,159.41681,158.27003,158.35390,156.65622,156.22371,155.58260,154.76721,152.47298,152.68642,148.86836,150.16554,149.36168,149.73448,147.79070,148.20564,143.68053,145.59843,144.02936,146.00536,141.60344,139.33974,135.65056,138.40509,136.59314
18.64557,15.16810,20.93831,16.61880,24.84207,24.29435,22.81989,24.60958,23.39426,25.62324,25.45904,28.19706,25.37728,28.46814,27.12333,27.96679,27.46091,28.33039,27.19366,29.32408,28.95489,28.56009,29.60100,29.76781,31.09625,29.66517,32.39954,31.38173,32.26741,32.79749,34.70086,34.30661,35.71910,36.10582,36.55583,37.55795,38.02900,39.31741,39.43200,41.36367,41.92514,42.96234,45.45908,44.95603,47.17056,48.57299,51.34001,51.26519,52.92072,53.56593,54.14958,53.27819,54.97683,54.45812,54.98177,54.88887,55.42002,55.42044,55.62605,55.41930,56.29634,72.66660,77.03994,69.63441,67.41624,65.48556,67.61674,66.59841,65.61827,67.26257,63.40397,64.27528,63.30835,65.37108,64.30830,66.45712,63.24418,66.52988,64.25755,66.55865,64.29253,65.58992,65.13246,65.31189,66.41449,65.84207,65.73697,66.47658,66.01844,67.47376,65.45308,66.59982,65.35416,66.40725,65.23590,64.95287,66.30840,65.56064,67.20496,67.94071,69.11961,70.07877,72.21474,73.66804,75.91666,76.24105,79.06788,78.85745,81.70287,82.45245,84.98926,84.14127,87.24150,87.78143,89.74349,90.52650,92.89302,93.19427,95.10399,96.09552,97.18723,98.59924,99.71568,101.67013,102.36279,165.58264,165.17990,167.69461,163.95311,174.58766,166.38322,165.67639,165.42500,158.27902,156.51501,154.05179,150.85027,148.34227,143.74225,142.52173,137.81111,140.24911,134.40198,136.58279,133.15266,133.56364,130.97881,128.65652,130.01874,128.27617,128.27353,126.17900,126.71728,121.73228,123.57815,121.91321,123.14724,118.71363,116.16573,109.66091,115.63754,112.77917
458.16324,352.52271,457.06311,384.33459,495.51932,480.16431,546.68134,501.50818,490.25232,473.38602,596.23743,497.96890,437.05789,479.67743,502.32083,471.25494,496.77557,523.76569,537.25586,454.47235,464.54736,542.53333,482.18744,496.41974,502.57410,463.97116,492.33420,549.99963,506.15970,494.86026,482.09247,433.05096,468.65964,467.46988,436.66434,473.02707,458.95197,473.65179,452.79315,480.77832,452.21152,437.50360,392.91434,462.01834,420.96915,444.31607,461.70834,478.33932,446.17435,468.98190,459.71646,432.42133,459.36655,414.23135,430.13712,433.93079,412.82248,427.30035,417.73169,434.26523,454.22202,368.25113,363.42596,364.85913,347.98273,354.27518,351.34650,341.82651,342.63998,336.98218,343.15927,333.58432,342.56744,337.86749,347.12042,344.78137,342.75073,348.13858,346.00873,348.14520,341.45105,345.86905,343.31046,344.08206,348.37799,348.95035,347.67383,346.52005,346.11298,338.99716,339.89172,339.47784,337.65759,334.53003,332.10449,329.02112,334.35043,327.51303,328.16257,330.56696,327.93237,329.66394,325.29123,331.02588,329.71503,330.01892,325.42392,329.03580,330.14633,330.98706,333.17963,336.21298,345.30893,336.98431,340.88391,340.47409,340.18304,347.73938,349.55554,348.32321,350.78397,353.35522,352.85727,356.04837,352.23270,348.96667,343.69745,343.16962,342.11884,353.09299,334.81741,336.23260,336.70215,328.94299,326.83368,325.57681,323.38815,320.35590,315.68866,310.21484,309.33499,305.38043,304.23770,302.80984,300.81210,298.95135,298.35641,295.29736,295.70465,296.52963,295.80719,294.25824,293.75922,285.97406,290.06668,286.75504,290.77679,281.57666,277.67203,270.66766,276.09021,272.18454
409.21274,321.41122,394.37881,372.56754,440.44656,459.23550,470.16278,468.16434,438.73529,434.22552,525.87238,467.53412,409.02811,423.68143,463.99899,453.47211,463.13394,468.04807,483.24774,425.77686,435.47305,489.22983,441.65247,450.38089,438.28397,413.96802,446.33636,456.56073,439.81857,435.44547,422.84680,389.21732,414.38791,404.79968,389.53891,412.98227,395.55298,403.09415,401.90771,410.46127,398.39832,395.86719,368.59763,403.86505,369.72476,393.94708,410.85730,414.33026,379.12961,403.27100,394.29758,385.07074,392.93533,372.79892,374.50449,381.16223,380.45276,375.25867,360.91739,382.13486,379.75940,304.15469,311.29480,304.41577,291.13885,299.77188,301.46393,302.45184,302.49411,308.07956,308.52994,307.09085,312.93292,314.91599,314.15869,317.45471,311.25070,317.25922,309.29401,312.17426,307.75708,306.95798,306.73349,304.24274,308.78506,303.16415,302.93265,302.42126,300.78455,297.84772,297.92645,297.17343,296.04291,295.54279,295.03635,290.79230,295.09085,290.49109,292.45502,292.74829,291.92868,293.39374,291.38181,294.16763,293.46313,294.60367,291.42215,292.94830,294.35757,293.88913,294.27234,295.15070,299.26727,294.52817,297.35748,296.58282,296.97040,297.99762,300.73242,297.96490,299.97873,299.53595,300.92676,300.32410,299.76608,283.00336,282.24786,276.66660,281.97559,276.67786,271.37021,268.76907,268.72113,263.80759,261.69290,263.25180,260.97018,260.76395,257.68771,255.65594,255.86194,252.94936,254.48334,252.87083,252.22926,250.24593,251.10873,245.04819,248.46669,246.30835,247.74507,244.39720,246.43704,238.68634,242.90120,240.48456,243.63312,236.00517,233.50810,226.89450,231.95277,228.98259
