990.54407,1003.14648,741.25098,988.61743,989.62115,923.91943,944.87140,857.76434,834.58875,765.27991,775.74213,764.97321,745.86005,720.28998,667.92950,611.11090,547.61023,555.28229,551.34149,534.85754,526.11621,490.33136,474.01752,442.05179,432.24878,429.24396,464.54837,420.73508,411.99481,381.07541,366.67886,379.30237,390.06735,411.54117,405.30991,463.88657,458.04163,485.11850,470.46323,509.31305,506.97266,527.38361,557.79889,577.43524,561.55573,611.79474,602.05658,620.26630,626.51038,652.73761,671.07202,669.57001,660.24060,656.30029,691.49542,622.11725,653.97949,705.26904,705.27905,757.42847,736.24408,731.05658,718.48364,774.48645,699.67877,756.93384,747.30603,743.87335,696.76874,786.72095,698.77502,752.04517,607.78198,641.81232,659.50098,618.96130,619.15680,642.01343,643.34723,602.83099,571.67236,581.18585,547.16284,523.52557,483.47168,483.30377,454.26828,443.81564,444.21173,440.45923,440.12427,452.29443,433.02411,390.29007,411.08310,383.65677,391.99878,404.71561,386.30533,403.63626,405.44101,402.94919,415.30521,484.47198,496.84677,516.14197,538.93237,590.71576,579.31342,637.21198,638.12262,633.68341,708.47632,739.31787,699.31732,778.04224,802.53644,863.51886,973.22461,866.14319,926.92603,917.39496,902.82739,826.16345,881.03290,885.35815,729.84326,772.10016,634.29370,656.41315,624.16199,694.00464,652.87976,666.51654,577.44403,567.47882,518.76001,615.76117,551.31335,542.28137,494.55707,478.21561,419.93726,433.48453,371.71515,415.78857,405.83350,357.93875,380.61310,329.06137,327.83197,314.91135,373.68622,376.83545,352.29068,351.43835,327.18939,309.79901,328.11960,332.00708
960.34277,913.06134,775.30518,945.02911,982.54254,933.20837,947.55627,878.15320,864.05072,813.53271,829.67279,842.37830,856.83160,802.40900,763.07574,704.65662,643.30316,634.91754,630.52057,587.57501,570.54919,528.83862,494.85013,443.18262,416.93219,408.38211,417.16269,364.46820,345.46854,306.47147,276.55527,277.91760,269.07037,278.91928,264.92599,291.41306,274.13690,282.30188,264.44568,269.22470,259.05383,267.90710,245.47691,241.21117,226.60234,236.61617,223.31096,215.06012,212.89133,217.56929,209.17624,202.21153,194.86649,187.56682,192.42000,173.28513,183.71831,196.36340,192.25725,211.97070,206.87343,207.57523,209.65633,226.30740,208.79494,225.44046,226.30675,228.46112,207.36623,239.73405,210.33716,220.17944,180.70186,189.08485,194.65068,182.95215,180.75003,189.03477,196.63858,183.06291,176.08238,184.91547,183.27588,180.50099,168.79611,171.71149,173.13333,169.69507,175.03900,174.53229,177.71584,178.46342,168.47752,153.19006,164.61626,146.88792,150.95364,157.21448,146.72971,146.70731,146.17339,143.86362,149.00720,175.82849,180.91405,185.42761,196.84700,221.42172,219.33330,244.25577,251.47145,248.88898,280.43420,296.63297,280.44247,310.38754,330.32504,356.16022,412.77475,366.80127,412.20737,410.62735,408.20297,382.94693,415.07730,416.79495,345.75558,367.73618,304.01675,313.48798,293.04391,327.50754,301.53076,316.95255,261.05060,260.00952,230.35770,272.42773,241.85799,237.94545,214.09592,208.85490,179.42592,193.10135,169.87030,182.52098,182.32120,162.68747,172.46097,148.55875,149.17766,141.10042,162.00546,163.99028,156.08180,150.49286,141.41682,134.60091,143.95709,140.19281
2010.32837,1815.41089,1732.73535,2017.65674,2247.41455,2267.13208,2331.37207,2139.98413,2228.47119,2192.22046,2290.24194,2363.89014,2406.99341,2334.65430,2219.02124,2099.92529,1896.25061,1891.22632,1893.47717,1827.34680,1808.63843,1666.78748,1605.76660,1490.69946,1431.62927,1421.89099,1518.25000,1357.91565,1316.29041,1206.84143,1126.71655,1121.65161,1120.14087,1163.57739,1134.88416,1248.45837,1191.05859,1254.54822,1186.86121,1259.56702,1226.97778,1252.44702,1224.75049,1229.30994,1157.00085,1252.44397,1174.55713,1170.58301,1157.38879,1205.50159,1184.33557,1179.92627,1140.21533,1123.07092,1130.28101,1015.81256,1071.10596,1114.16687,1068.80640,1138.39148,1085.45801,1079.87000,1044.28491,1096.72766,992.34619,1066.14417,1051.87976,1052.00842,995.17828,1124.75000,1032.37244,1093.67676,926.18329,987.23114,1032.96936,987.79541,1015.14044,1065.58276,1076.90796,1011.87524,980.88306,1006.63531,969.33740,943.30048,867.09216,873.40814,837.25177,810.64429,811.78699,800.17224,777.61304,795.91595,742.88263,663.25092,702.63269,646.45135,663.99780,697.37939,671.37451,706.72510,715.47467,729.74286,742.89636,851.76294,858.89929,899.05188,920.05463,976.91931,964.35370,1063.56519,1043.23218,1046.60840,1166.91785,1197.29468,1096.57104,1206.78967,1237.32202,1310.33398,1474.48560,1318.37732,1442.42383,1425.23962,1422.49280,1330.29907,1445.75635,1475.28650,1235.21362,1313.42786,1083.90015,1120.77832,1044.23999,1164.55969,1078.93433,1096.25916,920.60663,888.14154,791.29279,904.14270,807.87872,790.16309,700.07312,677.16357,585.71454,606.61945,516.99573,563.28247,547.72455,478.44400,490.66925,413.03729,411.45688,385.37909,435.48102,436.61273,411.17184,389.36710,362.69440,347.67502,364.71756,371.56161
1617.82886,1569.03064,1265.58276,1565.64832,1644.11584,1529.53210,1567.72314,1431.60547,1441.67334,1349.43872,1389.85742,1415.75854,1423.82898,1405.37903,1330.40515,1285.39453,1155.23218,1177.90698,1177.78088,1137.97534,1108.17932,1034.93799,983.99780,897.38733,871.16077,858.80573,905.17627,809.76245,785.22620,710.82983,657.68811,647.33832,643.96454,671.92297,638.13428,697.62128,652.19788,666.30988,622.05212,644.41180,623.36395,646.08881,617.03674,613.14996,576.29907,625.27032,590.19098,591.53656,591.30029,617.07855,619.23077,629.85150,617.89307,605.12976,641.14825,569.13971,608.13092,635.62134,619.75452,667.77484,640.86346,648.76184,633.86462,669.67896,609.93390,647.23853,641.57483,645.25446,616.31146,699.62549,646.99561,688.86121,590.89075,644.16754,682.27124,664.49017,693.05066,741.83484,760.02924,711.95544,706.47351,740.34967,734.74182,744.76263,700.26160,698.49829,701.76514,688.83313,699.24231,693.62939,681.44214,698.75110,641.20825,572.96100,581.97510,534.49371,548.56012,566.71570,554.69257,560.88397,568.75732,584.89539,583.91919,668.32129,675.13147,701.14764,716.64270,764.13226,744.10590,820.01056,810.53656,804.15070,895.51379,928.22076,843.61816,937.52466,949.62695,999.36017,1122.15015,1004.17761,1076.19897,1051.63635,1048.39490,977.57977,1055.92676,1098.56506,927.98755,977.88995,833.81836,870.25385,832.79608,947.27570,865.22302,910.86523,757.11481,737.72223,657.25598,734.25330,652.44153,634.80328,563.33997,525.32025,451.05466,461.28955,386.96432,424.75751,399.90942,349.21393,339.68198,290.13544,276.55869,253.74495,286.39944,284.65265,268.37219,268.97922,256.12607,242.11047,258.51724,252.91965
1316.40149,1401.18982,985.09222,1345.78918,1354.37158,1229.72473,1247.22632,1130.11597,1097.02393,988.65802,986.46869,959.21698,936.90070,894.41760,822.33478,746.27911,671.10809,668.34589,660.52460,635.60486,614.80688,573.77435,537.95325,493.78220,474.94910,468.89389,493.00534,436.66525,423.98151,384.98715,366.73041,370.22766,376.43378,399.32468,394.27533,448.25467,451.54865,491.93549,476.21805,511.23950,502.65979,518.04962,505.32413,509.92563,487.53629,507.60754,500.32974,510.07361,508.21942,527.71466,553.65515,556.41559,549.90881,552.09509,595.72687,541.08942,572.14960,623.78394,629.88623,684.46600,666.48193,656.73938,655.66345,699.60938,627.04401,675.22363,664.53864,659.97839,596.53894,673.08417,585.64160,622.61371,502.73459,530.47699,549.10938,519.46442,525.16016,550.30884,548.52032,518.22003,490.65961,499.66937,472.04156,448.18954,405.50620,413.20410,392.12207,382.41177,380.79889,380.50891,381.36945,393.66553,377.48666,340.75565,362.36124,335.58725,347.64099,360.82748,345.53186,352.91687,356.14813,355.31662,361.94949,423.75134,436.42407,452.29358,467.89114,508.62842,495.70862,554.92078,544.73053,548.46222,609.79456,639.86023,610.72534,689.95679,704.00507,778.28137,891.69629,797.63232,886.28223,875.25983,869.42926,813.27948,882.78790,904.51416,759.36865,802.86688,672.75806,703.86761,669.27948,754.52557,705.40881,735.01538,612.38971,611.10358,539.48676,636.75208,563.17041,553.72589,497.96738,491.04639,425.65720,456.51727,421.51434,453.77094,457.23743,416.61917,446.02603,382.31848,387.99210,368.18210,426.42157,426.24652,406.67062,396.14224,378.59778,362.56589,383.89651,394.55667
858.71283,735.49292,685.22797,806.52954,867.33459,841.70190,845.83905,775.45984,781.63751,738.62561,766.22076,772.38141,781.69226,770.37903,728.04535,703.97101,624.11945,629.56696,630.35065,570.12665,546.85370,500.51288,466.35318,421.34714,389.98782,374.62198,384.11557,328.77585,315.26816,272.84189,241.42581,239.75729,227.00664,234.90845,222.79184,237.36630,223.08604,235.36502,219.43132,233.52043,225.73524,227.80609,221.93121,222.04868,203.77293,225.62476,209.11996,200.69315,196.62027,203.00011,198.58136,198.96436,193.24469,188.45462,197.28871,176.18347,193.60542,203.86113,199.24721,218.28563,211.35992,214.73146,218.54047,235.86752,213.90091,232.80426,237.45534,232.73564,212.15843,238.38344,203.40036,216.20375,171.24968,177.66441,177.62888,164.86023,167.21899,177.43195,183.15216,173.27541,165.16812,170.62270,167.93373,167.52538,155.71289,153.86652,155.48863,146.43600,149.47870,151.63193,148.59668,156.11516,144.18846,128.59294,133.76343,120.81023,119.23672,122.62482,118.48522,123.62749,125.14130,124.13663,125.17558,151.17622,161.20525,167.71016,182.99414,202.92964,208.32289,239.20282,250.04831,255.08430,287.59119,306.98547,296.72589,324.68155,347.68076,377.00775,442.32172,391.60638,450.78027,443.89691,441.77521,418.57278,449.35590,449.42429,362.66312,388.15134,306.40601,315.65921,286.91327,313.88193,286.05161,295.40637,243.89510,230.40448,203.13760,219.37132,191.31128,185.91040,158.56058,151.61554,124.13563,134.52684,124.39566,122.20573,120.74791,110.37561,111.06726,96.86751,92.34651,82.98933,93.39866,94.80112,90.35284,85.43806,79.03053,74.97761,81.35027,80.09764
436.16327,412.55853,350.15866,428.81439,448.95697,419.58368,423.67999,392.89197,392.36438,367.06412,375.91385,380.89517,382.91702,376.43469,352.37463,335.38928,302.39496,298.39520,299.67932,282.93115,273.73166,250.07454,235.12929,210.49786,196.82272,190.61719,194.57469,162.60608,159.68947,132.60173,124.00203,121.43211,120.23786,126.22716,120.88410,130.80557,126.52332,132.98511,122.54066,131.16721,125.13208,129.16759,120.68677,119.98979,114.82080,124.87574,108.93419,111.63615,110.25226,118.39738,110.10525,110.68641,108.01871,104.95401,108.32912,97.67354,102.96774,109.47977,111.35569,122.93589,112.79677,114.03072,114.32975,124.39520,112.65079,120.07507,120.54415,119.49608,108.32722,124.52555,108.34306,117.39248,95.28150,102.44388,104.73597,96.19330,98.60818,98.61972,96.18712,91.70502,85.89003,86.47732,81.90372,79.05968,73.07851,74.23532,74.00222,72.89822,72.82795,71.14606,72.04980,74.16280,71.15012,63.30865,66.75616,60.88583,64.50732,65.68625,60.56406,62.91643,63.28502,61.41521,59.91748,69.55530,70.21824,74.36586,80.28168,84.53804,84.61314,93.25668,94.70751,98.44610,109.17895,116.51328,111.85391,125.88693,132.12231,148.01634,173.86656,157.54863,187.95778,184.49046,185.88434,180.00565,196.13184,204.02556,172.03850,184.01762,152.60626,159.36542,155.09111,171.81541,155.74850,167.99768,137.48549,135.56749,120.51601,139.40114,124.43349,122.05250,109.27380,106.05489,93.15438,94.28475,84.47065,90.45750,87.27586,77.43627,77.61617,67.69087,66.32944,61.38036,67.18520,66.78444,65.33197,59.51109,56.70008,54.09193,57.93819,57.00644
17.35310,13.34280,15.58406,16.80299,17.91403,19.10622,19.90936,19.27349,19.27215,19.79849,22.70232,23.77615,23.58663,26.99434,25.19134,27.87266,24.12810,25.02985,25.82015,26.65788,26.27175,24.96401,24.97050,25.86421,25.12836,25.24415,30.30071,30.03588,30.35297,29.70352,31.80614,33.09146,36.80130,37.12867,38.44316,42.25252,44.44378,46.05161,45.26480,50.37558,51.26953,51.09716,57.77376,62.11651,62.42504,65.60653,67.34890,72.31520,76.99796,81.94169,82.96780,87.66381,85.29427,80.13836,80.04078,69.37756,75.49948,74.39383,66.34499,68.46341,68.04576,67.22364,65.02477,68.74938,63.96307,69.03662,68.62951,68.15047,69.21616,72.66479,72.11242,74.14747,62.73425,65.23431,65.82555,63.81714,65.78249,69.26158,72.18909,68.07825,66.12094,68.18922,67.66163,67.65637,62.51059,62.93484,64.07650,63.15495,64.14500,68.74930,69.21958,74.52707,71.02398,61.73935,66.12249,63.65971,63.57604,64.42134,69.33016,72.38379,73.51869,77.70647,83.74660,106.59006,112.23697,119.41290,131.00011,149.38634,147.14378,166.58263,164.67796,169.80481,181.41534,191.29811,181.15382,203.14987,203.99765,214.85478,244.18745,218.70076,250.52791,243.56433,245.53165,235.57584,263.77612,276.45416,248.35591,254.28215,234.58795,241.43773,244.00789,272.67621,261.85928,273.03018,238.52777,226.29880,209.43394,227.02940,202.02397,193.99957,173.87216,156.05356,138.13837,137.69081,120.58935,134.81744,130.50954,113.66972,121.12978,105.42986,102.31431,101.36446,116.29134,121.49895,107.60331,109.18851,98.26751,95.30356,101.75402,103.26067
619.56580,557.19470,523.42163,615.37439,670.60541,653.42584,666.72455,617.96759,636.43921,616.55481,650.97504,679.57123,697.25751,698.15753,672.25482,673.70007,608.96985,615.48541,619.18604,599.86993,593.93610,545.18091,517.20630,478.94955,450.28564,441.27524,455.17801,395.46732,373.50226,327.92972,294.62866,286.70743,279.98730,288.73035,271.58981,293.92227,273.69522,285.46274,260.41739,270.46588,262.73389,269.04642,251.87401,251.79657,240.39690,250.53235,238.65128,242.93500,243.05128,255.16603,254.87558,253.61191,246.64233,244.45132,244.30107,218.77840,225.17210,233.49550,227.92723,243.67618,226.34618,227.21982,222.88947,235.57689,211.61836,225.62091,222.77454,224.45851,204.84111,235.30472,210.67772,218.50273,183.41364,197.28722,204.74644,198.76721,202.35683,220.05325,225.81267,212.10616,206.47705,218.67697,216.24907,211.61641,200.21881,200.28319,203.07152,195.08031,201.42146,194.88977,199.50642,202.63371,186.30431,162.81340,165.74783,149.09872,140.80014,141.25229,129.30167,129.64507,125.41909,120.04494,120.63910,138.86914,141.57246,145.88245,154.35089,166.85896,165.28716,183.33754,191.52528,190.76151,216.93680,233.60551,225.78424,252.56610,265.67474,295.96848,346.02005,310.20605,366.73422,356.21481,355.17175,346.12683,386.71423,390.54462,331.71146,350.82193,289.49496,303.61841,287.54053,316.57498,293.25092,311.90817,259.45361,250.82394,230.55286,259.35419,230.50328,216.52156,191.86488,175.95241,148.11903,153.15083,124.67402,141.80798,135.07495,117.12705,124.58389,108.58446,113.89215,111.15414,127.76653,130.22829,121.89703,118.94508,109.63736,104.26724,110.52634,110.16185
384.37799,354.55475,320.29160,381.25192,416.83887,420.26862,436.56863,389.96201,429.28528,421.37820,459.00372,478.54507,505.33759,516.96460,496.09393,504.11932,452.55225,465.61096,469.70837,449.12720,433.08655,400.28131,372.90012,339.29843,318.85626,305.90851,315.49710,276.22012,263.47620,230.66183,212.04877,205.47383,202.14439,212.41870,201.96671,218.65523,209.86101,222.59682,213.75391,230.78915,224.63914,232.66032,236.95963,239.14838,231.10985,245.66859,238.34656,239.38120,239.68933,247.71376,245.90225,239.42444,231.88606,230.16582,232.18681,207.73914,216.07152,225.70290,222.74742,238.79227,221.86568,218.25778,215.88437,224.28018,200.88524,216.05190,214.00493,215.79091,208.24754,243.29420,231.92148,246.12750,216.57567,238.15413,255.76619,244.25343,253.39835,265.31824,268.19720,253.63771,241.35487,246.83630,236.82588,224.68561,204.83960,207.63480,199.96016,194.49323,194.24635,191.88647,191.62900,196.34999,188.04512,171.27823,181.40771,167.88258,176.69843,182.48532,173.31842,176.60358,178.51102,174.69418,172.11241,192.78404,190.01740,198.80325,201.84334,207.36667,203.62154,220.12794,211.65973,208.58566,229.03024,229.44722,214.59045,226.44075,235.15894,245.70830,285.75549,250.31602,274.99451,274.56982,272.03061,259.37003,281.07458,291.89383,238.85341,258.74405,210.00189,219.67497,204.34680,227.32368,209.26439,211.44940,174.45619,172.73575,148.55917,177.48804,155.30766,152.14427,139.30901,133.76535,116.09653,122.63222,107.34161,116.36729,117.02088,103.36016,108.43366,91.15771,91.53022,86.02721,97.63281,99.45497,96.66055,90.08462,86.23663,82.75716,88.77502,89.77950
