1120.44690,1028.93884,1015.51697,1017.67542,1029.30322,1043.17432,1035.28467,987.23035,968.58624,941.01996,968.39667,937.49152,930.74200,928.27002,916.11243,888.09058,880.33099,874.50916,857.80957,871.12488,831.99432,840.52979,818.56812,818.65363,810.22607,813.09985,795.30981,802.15723,782.45929,768.86011,755.00818,754.48511,761.08838,753.15033,751.08490,751.03461,743.48401,748.05298,730.96887,744.97894,735.72754,747.86426,747.20099,747.65906,739.51202,740.62622,750.00317,754.69128,751.13281,753.18048,749.86786,749.14856,754.25732,759.33508,753.46155,747.72028,751.43127,752.42426,754.95953,759.01398,757.68091,771.57117,765.00537,764.22095,760.20160,773.67053,758.46088,774.42621,762.60107,755.87488,758.70575,767.87360,754.33466,755.60754,764.87061,772.71216,761.33350,756.49023,761.81262,753.48767,755.79474,734.83118,748.65753,753.50220,741.80530,747.14691,742.83594,742.14795,737.78876,720.31769,727.89697,729.90570,725.29510,707.66144,726.04639,714.14264,711.39990,711.67584,709.78369,705.93414,714.33209,709.21783,708.20844,714.09344,703.99408,703.47089,711.79047,706.59863,697.67816,714.01343,708.30457,719.27124,719.38544,709.82001,710.22247,722.32422,718.66913,737.24487,722.05414,732.38568,730.25232,722.67242,726.48627,722.00238,719.24847,735.26318,731.39587,717.01740,737.64111,718.97388,716.97327,737.35199,724.41949,736.95642,730.58759,730.15222,732.02039,718.82141,712.22400,726.99835,727.96490,727.84821,724.48383,714.54645,720.08502,723.61414,706.72455,717.06061,704.14105,703.13660,705.19196,705.45673,707.36230,704.59460,700.30481,686.31042,697.03851,679.65778,688.62891,679.56311,684.28864,681.08783,681.76581,678.50568,675.71564
1081.77100,1020.71399,985.42627,990.47449,1017.11206,1011.25482,996.08539,1011.01178,983.31470,980.17786,961.71912,972.32880,972.22736,946.77625,941.17230,930.76007,922.00122,913.68604,897.38202,892.56659,876.22803,865.97778,838.69397,830.11877,833.07062,813.24969,802.09424,785.36768,786.01367,771.53790,750.56549,749.80536,743.36206,737.13757,728.15668,717.16785,705.21094,695.56238,679.89789,679.97968,673.97583,663.07410,653.93347,647.01251,634.30695,628.97083,622.70746,615.57312,608.63867,599.31305,591.70721,585.07159,579.65363,574.22992,568.68225,563.23248,556.77545,549.06116,545.01678,542.87579,538.99243,534.71521,531.27008,525.41541,520.67548,514.25751,510.44589,507.58823,504.73215,500.08975,494.96124,491.00082,484.62540,482.57938,477.98364,475.72247,471.42993,469.29980,463.57767,458.54919,456.28116,455.76605,453.51431,450.43488,448.62973,442.62256,439.40524,438.73328,433.73050,433.00668,428.05243,427.48856,421.14832,417.30612,418.13452,411.78842,409.96460,406.85602,406.07843,402.96548,401.73697,400.46271,398.27048,398.48950,395.72986,394.72046,393.67035,391.31543,392.29639,391.91562,391.26459,391.60480,394.10950,391.82697,390.07956,393.59052,395.15933,394.92218,396.18802,395.37845,395.63068,396.11960,394.96741,394.77005,394.47275,396.72971,394.77454,394.10641,391.91000,393.45380,392.47559,392.31586,392.24585,392.38806,388.69199,388.85248,386.90253,386.39609,385.11151,384.61551,384.06448,380.44183,380.72708,379.02039,379.99268,377.46249,375.09940,374.34192,371.73767,370.74533,369.28256,368.26514,367.03220,364.02200,363.65964,362.06192,361.85306,359.40347,358.98935,356.94531,355.04141,353.64825,350.05460,348.35516,346.85904
1237.22937,1241.01465,1259.61499,1222.76282,1261.25830,1242.23706,1262.27148,1233.12427,1239.73767,1239.13074,1240.26001,1236.60779,1243.31946,1224.36230,1197.85229,1218.17432,1150.25659,1200.37500,1240.39197,1211.95251,1163.68420,1200.75330,1205.29163,1154.61206,1193.66687,1131.73010,1179.90613,1156.58276,1146.07678,1122.25208,1146.70398,1096.39453,1130.93201,1141.73096,1109.84131,1104.02014,1125.83826,1092.82251,1118.63562,1133.71899,1121.83521,1098.29089,1120.20996,1101.48364,1119.07922,1104.53931,1095.69067,1091.27380,1098.75256,1118.64124,1094.21228,1063.04919,1118.80396,1070.26282,1047.10437,1098.12109,1077.09778,1064.29578,1062.30225,1074.19727,1058.31921,1043.57129,1051.90564,1087.57104,1055.57397,1029.94128,1075.39673,1020.52966,1035.81726,1066.78320,1040.20813,1064.19128,1040.43286,1019.08887,1037.41296,1039.42712,1048.11829,1052.36450,1047.26733,1006.96527,1013.37177,1026.72510,1032.57776,1014.58160,1010.62378,1011.51874,1022.34332,995.58093,1003.60413,1028.89185,1006.00220,989.37146,978.04962,999.01874,979.89276,999.23499,1008.41217,995.05188,957.55762,980.39062,980.67218,983.64380,978.01306,951.85626,992.75385,985.73718,989.80713,988.73383,975.34692,983.67706,979.57446,963.71033,981.46014,977.66626,987.29303,975.21417,1001.30817,974.45190,982.60345,1007.23157,993.59460,999.77002,947.63373,994.86414,972.95312,1005.15283,958.40411,993.06702,1006.36664,988.55115,1002.14410,959.50006,984.66321,975.85846,976.17517,975.32190,966.06042,989.65289,975.74524,977.87823,954.24988,976.57886,960.47961,954.74866,960.51123,959.90680,965.98969,957.04248,981.97137,959.85266,961.55286,941.07800,981.57977,932.27917,947.67633,938.18640,904.76917,935.94330,927.62427,916.26129,922.38275,916.75262,911.89008,949.48193,899.29541
1245.26746,1124.90137,1143.83154,1196.12915,1164.93921,1198.94385,1186.33069,1171.39319,1151.33875,1146.87878,1147.32190,1136.04480,1126.69482,1131.18115,1100.54492,1096.71619,1080.20544,1075.16113,1090.32996,1089.96753,1103.18665,1060.12256,1053.35034,1049.99426,1039.85400,1077.98804,1043.16931,1050.76294,1031.58337,1039.28394,1036.78992,1008.39935,996.61176,1009.01770,1031.44971,1018.65558,1005.50916,1007.07697,1001.41510,973.54309,968.37549,993.90753,983.00574,965.91107,941.92432,946.71381,933.84692,955.87341,944.71014,933.48315,940.11438,945.86768,940.87653,939.72791,942.76038,905.61621,927.41229,922.62512,932.57123,925.20612,924.37073,927.42670,914.72961,915.94757,915.02875,908.99530,903.89624,903.35742,899.20978,898.75775,884.55945,893.66827,905.12720,893.99652,902.92676,883.24371,900.55573,881.26996,892.16248,884.70300,892.49493,883.33990,870.63196,902.27966,877.67725,882.87000,849.68341,862.21497,876.36652,879.32629,867.78229,892.45929,871.09558,864.13086,863.50958,869.01727,865.67505,842.06439,865.39917,840.73206,874.21979,857.88989,854.09430,853.15710,850.47510,853.48505,844.99536,832.27008,859.32483,851.75494,863.87885,868.58252,853.27191,834.98816,857.10846,848.88251,866.29865,863.68262,870.71393,846.16333,853.17853,851.30396,871.88257,861.55591,881.21576,846.50098,877.01813,870.52606,854.73883,857.23999,858.77588,854.92419,845.32355,853.67108,846.10944,862.26874,835.40747,837.04272,850.22577,847.51678,845.92969,843.06702,849.97552,820.53674,829.46075,842.24768,827.00116,831.01385,822.25598,837.64545,825.90826,833.45905,807.29712,804.04620,811.24182,812.13495,810.99524,827.11346,811.53241,811.00452,811.64374,787.66687,787.09143,781.09766,812.07135
1208.68921,1149.83044,1137.44910,1151.07227,1126.85291,1128.17786,1093.80872,1121.65845,1052.82898,1055.14246,1050.45752,1014.04431,1030.06531,1029.62854,1017.39728,996.07843,1001.34003,998.52209,975.78156,950.92267,951.98328,942.20569,944.20935,924.40820,899.80566,907.95203,889.00977,877.37677,894.72833,860.42365,855.15857,851.32330,851.64874,838.30188,846.60236,842.09760,847.06244,818.33691,820.36707,811.38666,817.59857,808.12842,816.77380,788.61908,807.35107,804.17303,805.12421,802.02686,797.64636,781.10822,786.91235,786.58270,772.89740,792.42371,794.61646,781.77338,791.25287,786.90442,786.49707,790.92218,788.35193,783.67499,791.81750,790.26959,779.40540,780.88483,768.90729,783.92987,793.04565,777.48029,780.78632,769.01569,775.28076,771.78430,778.66803,768.79449,763.42694,763.90216,764.05444,759.79480,745.92090,757.75330,743.17627,754.00525,747.20624,724.30878,733.14337,731.18567,724.98376,731.99768,726.84210,714.77600,717.88153,722.02380,716.82983,708.99359,712.70874,711.61096,703.25085,705.08105,694.59595,694.48364,689.43445,704.33417,694.36237,694.02863,703.98016,681.05548,699.03186,696.64355,694.84973,706.28723,703.43048,710.64111,702.22736,708.55835,714.69092,703.94086,707.33813,706.00165,721.77203,719.38037,715.10138,715.77759,723.61627,710.14728,722.89258,711.07294,712.93451,724.83215,721.36841,718.65729,720.57062,729.32098,723.50543,716.69849,714.29993,720.27380,729.40845,715.29205,710.40210,719.34436,714.87372,711.20483,721.22772,709.43359,709.18652,716.67914,712.03424,701.05664,697.91821,699.19226,690.58624,695.94989,689.56842,699.43158,687.34161,679.01312,693.42188,695.31195,692.56567,695.83313,681.62439,679.53308,677.26056
1022.69843,940.12994,928.47772,952.56482,968.01849,973.59009,979.60645,952.18164,923.98120,910.19189,916.92731,926.58197,928.52209,920.96313,900.22882,876.22900,869.18488,857.57208,863.67102,844.01917,828.66766,810.22052,791.58173,790.47528,772.30322,760.44965,757.71326,739.63409,718.79633,717.91992,699.91528,688.87616,682.62170,675.58661,669.10333,655.83228,644.59912,636.39691,623.09180,619.46619,611.60413,604.30780,596.20752,587.32886,577.92670,572.85864,566.73480,559.78143,553.59845,547.12659,540.39325,533.39673,528.62671,523.74115,518.08234,514.65515,508.70398,503.95102,497.80075,496.71677,493.66827,491.43106,486.16174,485.09790,479.48605,474.87729,470.79520,467.59128,464.20267,458.04633,454.51740,450.02618,444.73663,441.52103,441.27316,437.17114,433.49088,431.77469,426.81448,423.02545,420.24936,416.99850,415.33859,411.46136,408.62778,405.67502,400.98221,399.68054,399.27301,394.69327,390.60153,389.50668,384.15320,381.72888,379.82568,376.76974,375.96182,372.94446,369.50366,367.92789,365.63745,364.56323,363.09412,363.52280,361.17126,360.06870,358.29214,359.32779,359.20108,359.15585,360.77200,359.96524,359.65375,361.92157,360.71033,364.08569,366.42883,366.30222,370.03079,370.77045,366.94629,367.94272,367.97995,371.15536,371.04416,370.54193,369.72440,366.95767,368.09506,367.26599,366.25912,366.05838,365.01584,364.74744,363.22571,359.98953,358.52722,360.01868,356.38644,355.95590,355.11200,351.58508,349.67465,349.16724,346.91953,346.45221,344.72238,342.96579,341.45407,338.80267,336.88516,334.99423,333.90475,332.12494,331.16962,329.30579,327.14441,325.05042,323.82028,322.08774,320.38043,319.45285,317.18738,314.72079,313.65427
622.05524,542.23010,533.18567,552.32355,554.53558,549.16199,539.60474,526.50134,510.27237,499.93277,498.56757,496.21179,487.19522,478.80420,468.51450,454.28491,444.54474,442.04684,437.86044,426.57318,418.02670,405.97180,394.68790,384.26544,378.44470,371.18921,364.72260,358.35385,348.49448,341.17908,334.58994,328.90179,325.86023,322.04425,318.54822,314.57629,307.90363,302.83087,298.50110,296.39764,292.31512,289.50845,285.90436,281.71320,277.95975,275.84540,273.01907,270.38007,267.04810,264.11118,260.49237,257.77438,256.18024,254.74362,252.70796,250.35463,247.93114,245.53383,243.81985,242.10165,241.21935,240.26924,238.31497,236.54138,234.41289,232.10434,230.74457,229.41600,228.15419,226.37927,224.74860,223.04326,221.27310,220.02153,218.33273,216.82701,215.57729,213.70827,211.78897,210.26894,208.57950,207.22179,206.08710,205.00388,203.34464,201.86525,200.35324,199.25856,197.97559,196.66298,195.47940,193.94824,192.69221,191.03320,189.89072,188.90263,187.52884,186.43839,185.16695,184.07475,182.81082,182.11461,181.38313,181.00270,179.98209,179.35681,178.39590,177.68864,177.36266,177.29083,177.26099,177.06657,176.77684,176.62823,176.35138,176.61870,177.15331,177.92543,178.01054,178.16425,177.80501,177.57190,177.87718,178.34818,178.60765,178.74257,178.85175,178.33028,177.99763,178.25879,178.27266,178.35950,178.17976,177.76067,177.07858,176.67769,176.40669,176.25098,176.01668,175.54298,175.18633,174.37611,173.75558,173.22296,172.83694,172.25732,171.56444,170.93361,170.04684,169.29398,168.89432,168.21271,167.65297,166.95970,166.20944,165.37921,164.76814,164.09683,163.56938,162.83453,162.12572,161.43422,160.44312,159.61955,158.97423
18.60476,20.60580,21.34008,21.14910,22.00771,23.34094,22.90840,23.19007,23.25836,24.47113,25.08191,25.27636,25.38462,26.07178,26.39948,26.11656,25.86098,26.20479,26.37416,27.09848,28.18056,27.89296,27.81910,28.08704,28.47644,28.80652,29.61441,30.40085,31.07737,31.41117,31.69026,32.10385,32.93681,33.93824,34.59926,35.09697,35.47763,36.21708,36.93054,38.02776,39.19167,40.07323,40.98938,41.53980,42.81048,44.57771,46.32514,47.42266,48.15892,48.89280,49.46050,49.65511,50.17406,50.73943,51.34856,51.85077,52.10843,52.49613,52.47712,52.74140,53.38850,53.93476,54.66212,55.16166,55.29721,55.41650,55.63720,56.04269,56.37420,56.87621,56.93222,56.81129,56.80683,57.18024,57.65449,58.17631,58.32362,58.62590,58.56585,58.64694,58.62278,58.78572,59.30611,59.64503,59.82663,60.04232,60.14058,60.41455,60.53899,61.10908,61.14824,61.15364,61.09079,61.14059,61.24332,61.47132,61.98570,62.60360,62.99933,63.31247,63.81763,64.61948,65.95300,67.38694,68.79570,69.73062,70.83423,71.57303,72.68980,74.20929,76.24192,77.44184,78.57807,79.89334,81.17753,82.52930,84.23480,85.81174,87.35765,88.65755,89.75709,91.24288,92.75751,94.63445,96.28728,97.81630,99.16747,100.48914,101.90260,103.77350,105.31609,106.40928,107.53899,108.10813,108.57198,109.26330,110.02907,110.72234,111.03803,111.46802,111.44090,111.79857,111.87894,112.19080,112.65708,112.94162,113.02734,112.84056,112.97485,113.08720,113.23575,113.43897,113.57967,113.60719,113.53455,113.33562,113.23479,113.21085,113.18995,113.11060,113.08760,113.00671,112.75873,112.47768,112.37951
859.78583,785.52728,770.92719,815.26935,828.85626,838.72412,849.94629,839.81616,818.14825,816.36432,816.78406,823.67151,810.64252,823.84772,831.46216,805.28870,801.51129,804.71552,801.08832,790.54285,785.24561,771.71326,763.65118,740.20581,738.58191,722.68842,717.41846,708.44116,693.99304,684.18805,673.38245,663.85535,658.26605,654.94525,643.66077,638.51654,629.44037,618.40814,609.57843,604.91040,598.84448,592.28827,585.04291,577.29895,570.28558,566.92963,561.88385,557.78229,552.17072,547.47009,540.42352,534.31775,532.02948,526.77325,522.83673,517.11206,513.17090,506.81342,502.24658,498.57944,496.37656,493.05472,488.28268,485.19806,478.86398,476.18558,473.36221,470.91000,466.82578,463.57492,459.67001,454.31342,450.74713,448.79861,447.75970,446.06854,444.36981,439.68787,438.01401,431.95374,428.42899,427.70154,426.10434,425.36850,423.32886,418.59158,418.39041,413.45636,410.86026,409.61392,406.89194,405.16214,401.32138,396.70587,392.90585,392.53616,388.97516,386.05951,383.58957,379.60535,378.43460,376.65292,374.77911,373.98093,372.55936,370.76355,367.47003,366.43356,365.62381,366.32217,366.33694,364.96890,364.08429,363.32886,362.57486,363.24307,364.18988,367.18924,366.16501,365.69980,367.16977,366.34421,366.98599,367.55615,365.61041,366.48163,366.92264,365.57941,363.05527,365.93726,365.99362,363.31357,363.40201,362.44177,361.56967,359.68924,359.55801,357.32147,357.91653,354.48111,353.34036,353.48700,350.48148,348.95529,346.87589,345.82117,345.93762,344.08698,341.77133,340.58200,340.29657,337.68933,337.18817,335.46039,333.46155,331.41687,329.94476,329.56061,328.17841,325.97751,324.30768,323.80042,321.31342,319.33633,318.56839
520.30762,464.39145,456.58463,503.08868,521.47760,553.49164,555.09528,564.33667,552.16022,552.80487,567.52057,574.08453,587.69293,591.49799,585.50702,573.60138,565.35535,569.34186,565.29596,559.93109,550.98090,541.35278,528.55164,517.65033,513.85529,504.84775,498.33017,493.85208,480.61111,469.99451,462.68472,455.78772,451.51971,447.29507,442.83740,440.09769,432.89728,428.11786,422.16183,421.08667,420.03381,416.19641,415.13937,409.92725,406.29388,406.09012,403.57233,402.00299,399.74454,395.24805,393.00308,388.78967,386.09302,385.90103,383.00232,381.34964,377.95309,375.99655,372.70740,370.40646,369.79626,367.92218,366.43912,365.30865,361.63235,359.19757,358.50720,358.28540,357.50131,355.79810,355.16089,353.09268,352.58081,352.35019,352.64923,352.61850,350.27576,349.71448,346.26395,345.38052,343.84305,342.37296,342.21957,342.10623,338.93134,338.10580,334.98914,334.72125,333.61215,331.42825,331.89111,329.79019,328.10068,326.43216,325.37314,325.29614,323.47034,321.46765,319.98715,318.31488,317.76019,317.09760,317.62216,315.81384,315.74091,315.07214,313.40845,311.73828,312.17810,312.52963,311.98691,311.67218,311.21970,310.13205,310.11652,309.99765,310.53088,309.95343,310.30377,310.45096,309.29245,308.06549,308.44559,309.28275,309.12012,307.44592,307.99435,306.43124,305.40192,305.66739,304.03516,303.24628,303.44467,302.21350,300.02835,299.43008,298.74457,297.42151,296.69565,295.26532,294.62744,293.13916,291.89532,291.00192,290.01077,288.73132,287.64728,286.20966,284.78049,283.14401,282.34277,281.55121,280.47391,279.90808,277.72000,276.39148,275.27017,273.81705,272.97214,272.12173,270.62674,269.58878,267.57550,266.20428,264.88379
