974.86432,1014.83405,1051.11584,972.41736,1081.21240,876.33826,970.81915,891.40552,844.56561,818.40253,711.08405,768.73566,769.30560,693.20221,666.93024,584.88892,553.94006,548.48865,535.90381,558.35956,532.17212,463.07755,459.54977,418.75287,440.49164,431.32104,442.23010,440.81052,390.77585,409.36218,369.72104,373.02124,396.45547,386.28192,405.70221,390.91797,435.73218,404.59650,403.96503,430.94412,418.02841,400.05838,421.59436,419.80344,479.59232,432.86777,433.67081,507.37643,519.74664,496.01730,534.42621,544.73425,555.32788,542.63141,562.45990,554.36847,504.43045,591.52588,575.61462,616.08350,582.50848,584.83850,542.50757,671.14191,647.63458,587.01379,607.06274,579.14276,631.57489,647.26154,615.52393,630.97943,568.16602,531.04150,523.47626,585.19495,568.42963,521.83685,512.09448,515.43158,472.45212,494.56369,457.46124,439.18091,417.72153,442.47333,399.52444,399.70660,405.93179,401.14233,365.95139,395.86627,347.13220,357.10626,375.53897,338.80667,329.65967,357.76346,314.51337,309.64713,321.79379,328.24896,331.75598,359.37311,448.85492,377.63702,476.11554,463.46686,509.09000,491.44736,525.92883,595.57300,632.81030,653.38562,616.89929,684.84027,686.79254,748.78931,758.11951,838.20142,763.77808,770.42938,793.05444,687.32922,749.22485,830.80115,797.56812,771.51697,653.04700,670.28186,652.05151,654.23749,662.29944,645.40369,609.81696,533.14136,537.12866,552.26453,548.80286,521.71185,465.37875,456.29129,446.05594
945.07178,939.21167,985.55200,936.28778,992.93884,870.94598,942.06329,893.56262,922.34058,890.25665,794.80060,844.12024,865.56531,781.04510,775.96497,664.82617,656.78900,633.99390,599.17175,619.43878,585.14185,492.87741,485.06155,409.89523,421.70612,408.99805,395.66559,372.18967,330.33420,328.55457,285.62204,273.91345,273.78357,260.30994,264.80359,247.66014,266.98190,237.97136,229.16672,241.00349,221.68066,202.27962,205.78995,196.29152,195.25591,171.94135,172.27345,180.81575,177.27122,163.60628,170.77303,173.55005,168.04115,156.74779,164.99632,152.48997,139.07634,166.86076,158.00217,172.97484,165.48657,163.19423,164.56792,196.70895,189.37851,175.33878,179.52966,177.48315,192.42540,195.67828,183.80125,188.09639,170.97670,159.05246,156.43643,175.06412,168.26559,159.51256,157.73776,158.32893,149.16757,159.37709,152.37059,154.30354,145.28830,163.05280,149.03783,153.96924,157.44875,159.55695,146.19608,164.29568,137.08150,140.95924,146.68819,131.67894,121.56503,142.59309,122.21252,114.15437,120.16491,118.84232,117.36449,128.69901,162.04800,135.00005,170.81938,170.73351,191.04356,188.80391,207.02927,234.69218,250.28111,271.42807,251.60011,280.22165,281.26324,310.08746,319.18295,361.60599,333.95657,344.50537,363.73965,312.55893,349.97736,392.16882,381.56674,370.59882,315.41785,318.10669,309.42023,311.74506,306.62036,303.26321,280.56677,242.89439,239.45326,245.32727,243.88329,226.82434,204.49687,203.07506,192.08656
1966.07227,1882.18762,2009.25281,1994.79919,2092.72461,2137.89624,2139.71411,2106.07397,2539.21729,2546.69873,2363.70190,2460.00806,2480.40723,2299.89893,2273.24243,1992.33325,1928.51160,1888.41919,1812.87671,1920.34766,1823.69214,1563.86169,1559.07544,1397.82141,1464.75952,1416.05298,1452.10754,1401.58887,1262.63171,1278.85767,1130.39807,1118.39417,1123.75171,1087.60278,1131.06653,1054.02991,1144.61365,1038.61438,1028.95532,1072.47424,1024.93628,942.02301,971.97766,970.38580,1013.01685,919.73077,892.28204,979.43256,967.38562,890.60291,966.17609,966.97260,966.10480,920.84491,964.51849,890.18799,821.48694,915.81909,885.94763,931.75269,854.97357,843.08588,800.96112,951.68536,909.03796,833.69482,860.81763,823.91809,893.47559,943.86041,884.05505,915.05841,838.03503,816.74365,822.37067,926.79065,931.18903,862.09790,857.40088,873.82874,823.59839,862.80426,815.79132,785.45935,762.30017,806.87439,721.36060,745.43506,732.29730,718.23145,647.55322,698.75653,600.38080,605.84003,633.99426,574.52869,554.61676,610.30780,536.92249,546.65039,569.60120,604.24341,607.81299,642.46973,769.31604,662.03735,804.69171,778.08679,845.44830,832.24109,890.62378,965.12921,1033.61255,1067.81213,979.03619,1070.12427,1059.46338,1133.77759,1173.28503,1272.80347,1168.03394,1194.92224,1253.45422,1076.78040,1236.72266,1380.37756,1342.66333,1311.92651,1123.22766,1151.50317,1112.93408,1108.08191,1075.10913,1047.45251,965.25385,827.17645,800.53064,825.87646,808.50684,758.53094,669.28796,656.93109,621.59985
1574.52930,1583.32275,1633.98206,1543.55237,1735.18274,1446.24475,1554.61731,1492.43762,1519.73792,1506.95544,1348.04272,1461.63037,1474.48792,1368.07275,1375.08459,1257.39746,1207.26221,1165.70691,1138.94751,1186.80554,1128.51624,976.32935,959.37885,868.41858,885.68958,853.73224,862.48218,838.39685,747.79681,753.30334,659.87103,660.72046,645.69989,616.86798,630.43073,591.27539,629.78558,560.63385,546.23059,559.47595,531.46912,480.88416,493.39206,488.30576,505.97165,457.09296,448.10138,490.41690,495.13293,461.44156,495.90622,511.86526,523.01984,502.26047,520.54022,499.90762,462.79346,531.17834,513.26794,542.20697,503.07648,505.66428,488.31229,565.49847,550.53461,508.49750,531.24829,510.44827,552.90784,595.80164,554.46094,572.33380,530.93402,532.58423,538.49811,619.21082,632.07220,601.96405,605.31262,624.45270,600.72620,640.34894,617.82855,620.38885,616.74597,679.73242,604.63916,621.90289,640.54553,627.61749,571.92029,586.29059,502.16116,506.51901,533.41406,477.57974,458.74207,499.29514,438.79785,444.70798,456.15024,479.67148,485.04596,510.79562,609.37280,514.42487,630.29407,600.49872,654.75238,639.37445,675.37225,744.26941,795.18622,809.71790,749.90900,823.92523,816.40625,870.99487,881.42871,971.64038,877.03186,883.34564,925.89642,790.64606,913.13477,1017.18634,998.91589,997.96008,850.69641,885.02985,868.43396,886.15741,889.28143,868.81244,799.71545,684.62006,657.44244,676.29370,654.93439,612.81927,538.01770,519.90753,472.16000
1276.96765,1420.76184,1451.69946,1326.99109,1502.27856,1177.42493,1300.57446,1207.00916,1082.00195,1034.55579,866.88190,966.05988,956.45422,862.55334,825.62854,696.37390,672.71942,664.23267,632.49487,669.25983,623.38293,537.72351,530.83643,462.20444,482.98126,473.33859,460.16739,456.22650,400.51883,413.47217,370.78381,363.69830,380.01367,374.40472,393.44006,372.55624,430.64444,395.52191,403.82111,436.91739,407.21149,395.47174,395.34256,397.64365,414.22919,388.23688,391.42999,411.92380,421.75684,405.19034,435.37134,447.82846,465.18130,458.74146,473.88678,486.01926,435.27698,533.39093,517.86188,559.53900,527.97443,523.76880,503.40707,605.13641,575.81757,531.54309,532.29675,507.25046,543.03027,544.17010,524.97852,529.96875,474.16110,447.50217,437.74301,491.66464,487.02676,445.67874,433.43860,441.96469,405.73917,421.46136,395.05817,376.85147,360.57025,378.61398,342.57199,346.75549,349.91431,347.95432,318.27997,347.71466,302.75708,312.24310,329.42444,296.73499,289.16235,316.17178,279.77518,272.59229,283.94815,291.63721,295.32181,316.84814,391.35165,335.11429,405.90488,401.79010,440.84482,429.19962,469.17038,520.37720,540.83966,566.90540,539.35504,593.25629,614.86163,664.10004,707.03699,770.96240,715.21039,735.53943,771.00085,661.19312,750.49060,843.49902,824.66870,809.95728,697.30731,713.40210,691.45526,708.65741,718.14178,704.28101,663.93707,566.02899,553.48108,574.10553,565.97382,527.31647,478.17065,466.13416,448.41080
844.72729,755.54828,830.94653,801.90881,822.48413,776.20770,813.79193,779.98560,834.66736,829.38501,737.59198,805.04047,823.46948,755.27356,764.85590,690.22498,651.52313,627.28674,593.38141,608.38190,564.23273,457.29550,446.54208,378.46655,393.90475,373.99829,367.77209,338.13065,297.92178,294.27856,246.61891,239.09587,234.48442,218.22792,222.04294,198.97984,220.60692,194.96118,191.49423,198.35297,188.65854,177.04340,182.45427,178.96231,182.54700,162.51535,157.79784,167.80522,166.16513,149.29640,162.21776,164.03148,165.29520,154.01712,167.98994,157.48170,145.74825,171.91907,166.16563,179.94624,168.08261,169.92427,168.80946,199.92549,195.39520,181.46930,186.74731,180.86940,195.57343,191.41425,183.13747,182.10262,164.11577,147.03009,147.22186,161.40533,155.75838,142.16322,143.86333,149.48518,144.12775,149.20638,142.29173,143.38388,135.59752,146.20300,134.87492,136.28070,138.89369,139.08698,127.74604,134.80704,114.70463,117.20190,119.05991,107.99744,101.85645,113.61876,96.48552,93.14336,97.69611,99.97029,102.70068,110.05953,147.07031,122.83880,154.16933,156.54269,179.29097,185.08160,210.32910,229.83142,258.25589,281.98489,257.85764,286.43958,292.56592,322.98172,347.37836,382.56854,360.76880,370.47125,395.21451,335.38504,379.43906,420.81812,400.80267,385.27521,325.63788,324.60382,309.85303,307.71402,280.44162,281.78519,250.62202,214.82649,203.72803,205.88068,195.93048,179.65179,159.76007,150.78923,122.59750
447.46582,423.71863,446.79947,425.92361,452.71719,395.91711,421.27240,411.81339,407.49216,403.98175,357.62122,398.08688,396.59995,370.61664,370.50552,321.64960,310.58554,304.33984,279.87903,299.12021,279.86401,234.72115,228.29706,193.37819,201.25267,192.88252,182.73935,170.04581,147.49644,146.09015,123.45638,122.80593,122.63931,117.09796,121.72598,110.02103,121.29299,107.72865,108.22163,112.73293,106.10619,96.68185,97.47944,99.88777,102.63479,89.81026,84.83344,95.81146,93.42627,85.92194,94.90745,91.24329,92.68994,87.55948,95.06965,86.47336,78.84412,95.00477,90.74509,100.28123,91.30445,90.47782,89.92546,106.99673,101.88525,93.55087,96.89549,91.25331,98.41927,100.62933,94.22470,97.10603,86.10049,82.94746,83.48036,93.73205,89.76285,81.32161,79.00843,78.14746,71.47835,71.81411,69.23154,65.73265,67.48840,71.37827,64.22528,67.99627,65.37269,66.40118,60.68770,67.64153,56.72223,60.20103,62.17833,56.59214,52.64927,58.03668,50.69196,48.05367,50.14463,49.10504,50.59119,51.49236,65.82278,54.53047,69.49073,66.16294,75.35960,73.73817,79.84876,87.75922,98.90111,107.71569,99.29164,111.73569,117.27438,126.75187,140.48978,156.16406,146.99149,154.18565,167.55919,139.94736,168.80573,190.91629,187.75655,186.34981,158.24382,162.30156,159.78712,163.73608,164.28941,159.64409,147.80760,127.93175,123.30173,126.87587,126.62242,116.59182,103.89729,103.92692,95.19344
25.97490,15.58720,21.60131,23.87176,17.50969,24.91104,19.39767,18.22549,23.86845,25.77893,27.90878,27.29974,27.51907,27.29506,28.02191,31.87087,28.96899,24.71471,24.51624,28.55023,28.31058,27.41261,25.08428,24.53748,26.93175,26.87086,30.63725,32.45760,29.49354,33.27885,30.31433,33.11395,36.44557,37.08828,38.77011,37.75223,39.58318,37.91351,39.06079,42.03018,42.04140,41.47784,43.75217,44.50327,50.24916,48.66588,49.60882,61.27082,62.77089,59.11399,68.17906,68.39520,72.18237,64.98411,69.94831,63.41637,55.43782,59.95989,55.16531,57.31474,52.66619,51.40943,49.96366,58.55462,58.23444,53.52997,57.92014,56.46391,63.41076,67.11826,63.41691,64.47165,58.87836,54.92535,55.70045,58.91840,60.57166,57.07600,55.09176,60.70706,59.23152,60.19905,58.89242,56.22798,59.18927,61.36184,54.83614,59.38836,58.71078,62.90784,57.64836,63.88940,59.00255,57.67767,62.50922,56.19756,55.54888,57.08380,54.05710,59.09081,62.05141,62.64247,68.12926,76.63038,98.77050,89.26960,113.41371,120.46033,127.30550,126.99939,150.54381,159.92108,170.27400,169.34090,159.58621,169.30252,180.22713,187.10442,198.20682,213.94632,197.03117,201.39655,215.15361,190.23706,230.95667,253.46317,258.32422,265.84045,231.62164,251.57439,246.53537,253.57108,265.09271,257.16418,241.93587,218.87906,206.91872,213.95337,205.85220,189.92047,164.09822,159.04851,149.19717
614.47980,579.61163,633.26544,613.74133,632.53479,614.84399,636.94043,620.54895,703.91229,707.50140,669.14215,704.30255,734.27667,683.76129,706.47101,664.57312,644.96661,607.32825,596.19855,635.79681,599.71057,512.71277,502.47617,439.41251,458.95432,441.95508,434.45538,407.52145,352.95877,349.42511,298.71326,290.02209,283.00394,264.86923,271.71161,249.89255,264.52365,235.05016,233.13255,240.90306,222.18456,202.27895,203.68971,201.07291,206.27438,187.40169,185.27290,201.83307,201.46686,189.91075,208.54912,206.30615,210.29181,199.08209,210.71751,194.85081,175.39821,194.23116,186.52119,199.30547,181.74783,178.89230,170.29851,204.45195,193.27769,179.73428,178.27213,173.75285,184.43484,190.46368,178.98451,187.82463,168.65274,163.52686,164.82031,185.61426,184.54353,176.72366,179.07967,184.19395,178.50372,190.56673,182.68361,177.09099,178.90201,197.04549,173.33760,180.04236,178.65251,178.64600,165.64908,176.05391,147.81752,146.92445,154.39955,134.13934,118.36534,135.58607,109.46125,97.56134,101.10486,96.64196,97.38743,102.49507,128.13199,107.17515,129.23535,132.85536,148.45598,144.36162,158.23613,176.45665,194.36566,215.76201,199.42236,221.53395,229.01680,251.91420,272.60596,302.89703,287.15302,300.36694,322.37991,273.99942,325.15381,365.63943,357.75287,351.18927,298.73309,309.09528,300.29306,306.29343,295.91684,294.62140,268.79807,234.81374,231.55513,233.86795,226.79994,211.23643,185.86763,178.74681,157.23830
396.63342,365.14743,386.75565,379.54102,401.12381,394.89951,397.21487,392.95499,479.36157,497.19193,489.70996,512.15082,536.03040,514.87128,529.33771,506.93158,486.80576,457.60986,459.62659,470.62003,438.20703,373.92783,365.35236,307.49014,321.41055,310.05710,299.04608,285.85254,250.86227,249.78580,209.95934,210.15756,206.64565,193.06528,200.37373,179.85689,204.19040,182.56038,182.34575,190.52023,184.41225,177.36638,180.58443,181.76305,196.71127,180.21774,179.78578,196.44151,198.82784,188.29663,200.89551,200.50275,198.80560,192.80559,197.81430,185.14992,165.35269,191.54810,181.44170,195.99902,176.88132,169.02696,168.12103,195.64552,181.75049,171.27576,171.88690,171.87527,189.53986,213.47125,194.10857,202.00972,190.33902,194.67314,199.26974,231.14571,232.48880,216.57578,212.90347,218.12813,201.15341,208.76125,194.35332,191.97649,178.73767,192.58054,176.44853,174.64246,181.30171,176.73502,159.99930,177.02272,152.44446,155.98558,165.19698,150.29816,147.05301,160.43677,140.35020,137.12979,140.31094,145.83138,144.78781,149.18304,172.67551,148.10616,179.11191,165.95284,183.64795,172.91893,177.39185,189.58757,201.11543,208.26877,186.17004,202.47340,200.63632,217.51944,223.49866,242.59396,226.67941,230.13223,242.27525,211.05244,237.03975,269.95172,261.62317,257.06122,219.86217,224.26218,217.45551,213.91603,211.96875,204.50632,189.61642,160.03758,156.28175,161.23288,158.05449,146.93323,133.10414,131.66823,125.10367
