499.55249,415.32507,512.60461,499.98105,469.41751,378.66415,445.34988,451.32623,445.88940,501.51154,458.88138,514.88257,556.62494,519.73199,497.06934,494.13486,571.51270,515.10602,418.37741,394.18863,522.18726,433.01297,394.13773,421.19751,512.55774,548.14526,500.53314,449.44089,492.84140,443.98550,461.45554,499.06271,499.43076,479.39383,475.95340,415.11554,517.42358,493.41418,509.03726,432.98547,499.34967,455.62094,518.11102,536.96619,447.34732,511.34827,465.69455,415.05200,512.23260,491.56137,521.66125,481.64026,432.85025,455.40109,490.95471,511.93314,515.87976,484.30945,541.17651,480.37003,562.97198,884.08630,866.40192,845.38892,784.56561,785.93048,780.53687,802.99469,794.93176,782.78357,762.13159,737.93524,729.92200,729.16803,747.20331,745.25549,737.34875,728.99066,714.33435,706.73950,702.07593,701.90112,710.74524,688.44781,689.53888,683.28394,682.22375,676.34186,671.08923,680.79865,671.89478,672.83838,662.70984,651.83282,655.13196,656.27692,658.25824,656.93286,654.21246,649.42920,646.08478,655.23816,658.57208,666.37616,662.56934,666.99518,670.83539,649.06787,671.66003,676.50885,686.59436,688.55591,689.89819,694.45227,704.75946,714.33618,708.88147,726.64526,722.18225,714.46136,720.32483,720.50189,716.13995,714.09686,721.69299,716.74005,721.71173,705.25378,717.84845,703.75146,720.39307,710.89478,711.97943,700.71283,695.57739,681.89545,685.16406,683.37390,682.91321,672.56738,670.05457,659.78979,634.72400,650.64819,653.67096,650.59637,648.40546,646.02112,641.24689,629.25708,630.59888,596.88428,634.26526,626.12634,600.88116,623.38452,601.50140,623.72058,597.52417,599.54590,606.01227
485.41586,407.25629,501.86646,511.66858,460.16321,384.05511,465.83276,461.50546,444.24356,513.87665,482.51624,495.84851,579.44843,509.13300,513.13776,533.20605,598.94659,513.61090,403.12839,412.82712,528.98883,457.11234,409.03369,435.05869,541.09082,559.64600,504.06073,476.78772,506.92438,447.15140,464.13071,483.87259,493.15533,465.89886,459.64444,414.97824,501.01324,461.65234,485.98013,431.62625,461.28632,441.15192,485.10089,501.67932,431.53519,466.76010,436.73550,372.86240,464.95569,443.22574,464.28305,437.06555,399.52911,415.19476,442.64539,454.60245,437.24243,421.67337,461.72858,413.62814,465.90256,379.24213,373.46863,369.47397,356.98642,349.31656,351.65771,355.91873,354.19070,348.83167,341.12164,333.79453,333.20462,333.56570,340.26523,339.71320,336.26141,334.78918,330.69501,329.19861,332.84427,332.95517,343.31348,330.72601,333.15060,331.95093,336.87085,333.53247,332.21902,337.30511,333.02884,333.85437,330.01764,326.11337,327.05798,328.36526,328.55136,329.85764,327.22275,326.22916,322.95541,327.08890,330.31555,331.13541,330.60162,331.91040,334.83206,327.80417,335.34995,336.30203,340.65073,340.58771,343.26755,343.94669,350.79996,355.16931,352.16684,360.96271,359.57474,356.52112,359.39963,360.89392,358.63367,359.57394,364.12424,350.26846,363.30185,345.42291,357.39389,349.28064,360.09402,352.90741,351.79037,344.86670,339.10742,333.99542,332.08255,334.08063,332.79834,328.97617,327.57831,322.32703,311.41644,318.89154,321.80948,319.71371,319.52200,317.45352,315.18262,309.19913,309.77225,293.65256,312.16238,307.11926,295.60889,306.29282,297.53818,305.97076,294.88623,293.84280,298.12762
526.00159,425.18414,535.73547,548.29352,496.75150,422.86554,494.53967,507.61249,501.76044,547.44196,521.84753,547.07123,668.22205,607.66992,584.84576,588.56445,649.30994,586.31061,449.75961,469.52454,596.77838,530.03821,441.73630,467.71689,604.15002,657.06000,602.76367,529.27344,584.69482,522.14972,536.09290,575.91089,588.11646,568.19690,573.21423,476.97412,590.01642,565.79944,583.73151,514.17053,560.27753,568.10663,598.03625,639.49054,530.17456,583.61127,533.49860,457.79568,601.13519,542.94348,613.51086,559.73236,485.88229,503.83041,570.22418,596.54218,578.75903,553.77966,625.54523,535.38861,677.43408,1175.84167,1212.52380,1192.93848,1089.17273,1118.35474,1148.78503,1199.93274,1165.29980,1159.62695,1189.88342,1187.36743,1137.31982,1147.44055,1106.60852,1128.11060,1129.93872,1167.06836,1194.21228,1138.33630,1107.71790,1147.88635,1071.58545,1167.96814,1154.82593,1120.26147,1045.73401,1081.81604,1136.25989,1048.41211,1102.09998,1053.73376,1070.53369,1062.91565,1067.00330,1078.29614,1061.80640,1015.02197,1043.92126,1058.53772,1096.67944,1046.18176,1058.78552,1055.09875,1111.10144,1095.09485,1046.86743,965.64294,1115.13367,1133.06177,1115.26355,1123.22864,1156.93420,1153.75220,1081.48901,1138.73645,1166.17371,1125.62744,1110.40662,1194.65210,1160.78259,1143.86707,1161.24170,1209.93848,1135.68372,1325.84192,1267.39722,1305.65100,1291.77283,1284.87000,1300.15442,1292.41748,1277.53674,1254.41785,1224.66980,1214.02539,1198.05676,1184.89343,1196.13684,1192.43542,1192.61401,1170.11426,1126.66235,1157.57263,1146.84314,1157.81274,1128.29358,1114.42517,1097.46313,1100.97546,1102.95374,1056.52161,1115.18420,1066.63171,1032.21436,1077.58069,1042.38171,1070.47876,1045.45215,966.25439,1029.27649
509.26105,422.98538,531.70294,507.99536,489.53180,402.07355,460.99130,493.79584,461.77609,534.26190,497.16373,546.25208,630.31482,566.54443,544.32056,566.46936,641.88605,556.50244,442.65207,450.23740,573.45532,483.46100,428.54785,432.17856,590.60681,609.12836,556.07806,526.96277,533.98969,474.99869,495.62952,558.28955,558.33325,540.44464,513.46088,468.05463,567.73407,526.84576,549.33679,495.14023,529.79596,528.48291,559.41040,596.33270,488.80112,546.03052,492.68011,419.46780,556.77948,498.25415,565.75360,522.51764,474.68848,495.99475,537.76910,557.06378,543.54956,520.89703,579.99799,488.86215,616.71320,924.32996,912.04877,898.73724,839.69373,855.48090,861.06885,883.35205,874.88831,878.89062,875.14551,864.60864,863.33521,869.67432,881.44763,884.47375,895.84857,900.52686,898.78094,881.79120,876.66730,889.01965,889.70166,900.59094,901.55878,897.76044,875.82245,883.15741,893.10614,873.23267,882.81079,859.71722,860.88525,849.84088,861.06305,862.52509,853.05719,844.55017,855.97955,850.64966,858.55347,851.73273,858.56506,873.47089,874.79071,873.08704,866.37036,810.03766,874.62592,890.30774,891.35156,894.16541,902.01221,905.10126,893.61597,918.66614,917.31433,918.12360,910.70209,928.99432,923.57666,914.56403,918.84125,932.06921,917.96606,969.91534,988.70306,952.28253,961.44373,944.56030,965.79724,948.37872,942.70038,917.83411,903.23950,886.46979,880.83374,879.32196,872.35675,860.04974,849.93134,842.12048,805.08441,826.51801,822.95459,817.67780,811.11603,806.93286,798.59973,783.57990,783.04517,739.18225,784.26282,771.27350,743.51178,771.19147,746.69238,772.05542,742.78113,735.34845,749.60065
511.06927,427.87750,510.57388,520.94177,464.46216,386.91724,476.01376,481.44772,466.07333,522.94385,482.44992,523.57404,580.57874,546.23999,515.06769,544.20776,609.09045,524.75537,410.59143,425.31641,543.45361,484.22397,408.34842,413.34106,543.43597,573.87939,524.68292,485.44321,528.51483,449.51004,488.78110,507.47385,516.81403,470.56192,490.82446,445.62180,525.25067,482.59219,520.03418,458.18454,479.45105,487.22784,526.27051,557.19659,471.72357,504.09311,466.06357,409.40839,513.67865,481.35605,528.31787,483.79306,438.64069,455.34158,499.57901,521.82495,514.93475,492.17123,570.86346,477.81781,564.11371,838.63556,812.66620,799.75500,738.00275,739.68848,722.10425,736.62939,726.82306,710.12744,695.53516,672.89386,672.18250,671.52509,690.10645,687.58051,682.22589,675.89667,661.60095,656.62268,653.16998,654.21863,661.66718,642.34369,642.80127,638.60980,640.64398,634.50861,630.38702,638.79333,631.39429,632.70428,622.98859,615.25867,617.85138,620.45654,621.07281,621.73657,617.66339,615.52515,610.81915,619.06354,623.13245,627.70660,624.47418,629.26202,632.85474,611.40491,633.04657,636.13153,642.83392,646.13330,647.56006,651.90771,662.74670,672.51471,667.39459,685.54810,684.03455,676.27222,683.50616,684.68018,681.76752,681.78101,692.16913,714.76367,746.14539,693.16089,735.77557,699.04742,737.02631,710.59967,718.12872,694.79291,688.46338,670.38892,670.47235,670.73694,668.19556,660.82623,659.14417,649.96600,627.68842,644.35443,650.97253,647.52631,648.71185,644.50555,640.66681,626.51819,627.67743,595.02350,632.59705,622.66357,598.94971,620.66534,599.98993,622.04303,597.38898,598.66583,605.70959
477.29575,383.72296,487.87311,477.30237,464.30618,384.94861,456.80566,456.51270,452.82141,507.56119,467.88248,517.22955,555.23315,538.34564,502.44415,524.82294,577.73553,507.70087,409.29361,428.69333,515.85150,464.13266,389.40536,408.54050,523.23260,547.74237,492.73007,457.44724,471.98044,437.94748,455.53323,481.54230,474.26715,470.23383,454.98959,400.85657,475.15424,447.32578,470.89999,412.43347,458.03256,448.17383,472.12543,485.37103,398.37714,449.13440,424.84079,372.79108,462.82733,430.38535,446.59491,427.57654,372.38452,391.25705,434.23422,434.33789,427.16443,419.43314,439.44400,408.73062,447.01941,371.54892,358.13739,368.33102,337.69852,342.49863,330.83902,338.15656,332.84335,325.68939,320.17978,311.14072,311.24710,307.64813,315.24652,314.81711,311.85550,312.88663,307.78436,308.86685,308.16177,309.82327,318.13440,307.43439,308.66589,307.25098,311.48087,307.63992,306.53793,310.51743,307.30869,306.64389,302.86911,298.92682,300.70401,300.69937,302.19125,302.62668,300.63986,299.43069,297.16156,301.40182,303.71890,305.39194,303.66986,307.10333,308.78644,304.80441,311.03687,314.18854,317.06689,318.95639,320.77548,322.69247,329.16025,334.27188,332.88055,340.82553,340.83011,338.95471,342.09906,343.52289,342.11539,343.09402,346.47440,336.76938,338.44556,336.33124,338.92139,335.63565,338.98318,332.53610,326.23459,319.80762,311.36594,305.84280,301.75241,299.87610,299.75781,294.87097,293.91858,288.33176,278.69327,285.07968,287.17609,284.89584,285.06198,282.28079,279.87863,274.44308,275.10291,260.07690,276.07178,271.68188,261.47928,271.37723,264.01819,271.41882,261.82944,261.59454,264.92032
439.95361,354.47263,439.99530,427.46841,414.01245,341.94418,403.11343,402.62643,389.24063,417.67514,403.81818,423.08932,457.38928,427.95651,404.04456,419.32516,417.10034,406.52521,354.14975,354.40103,396.81070,372.04608,326.04193,332.43436,361.55978,356.17935,353.42215,331.62903,329.60495,323.67319,318.43497,312.88315,312.38727,305.71899,303.48590,287.15900,295.45599,287.47458,286.25223,289.98172,282.95395,279.49603,280.25983,267.51657,268.22418,265.16049,265.67697,268.19995,258.34937,261.46555,246.07954,249.43465,253.49806,249.91144,236.81699,239.73805,238.58534,236.74319,230.04129,237.42758,225.61514,194.27628,178.81502,186.80251,169.81944,171.83351,167.57907,173.09702,170.88844,168.87663,167.22775,163.26933,164.73093,161.72493,165.06441,163.24796,161.76364,160.34071,158.27603,157.17969,156.12219,157.62199,158.75999,156.17497,155.13420,156.01001,155.00830,155.61084,154.18845,155.55989,154.11281,154.23763,152.83838,150.98228,151.78011,151.68352,151.62193,151.37344,150.93213,150.69864,149.63393,150.56671,151.02367,152.03937,151.11508,152.55464,151.79233,149.81084,152.41052,153.96703,154.29424,155.65472,156.24203,157.08707,158.40877,161.66052,160.63507,164.24110,163.97368,164.42685,164.97739,165.89262,165.46831,166.75066,167.95169,179.94373,176.45714,170.59357,171.69783,171.35376,174.30501,173.95308,170.56201,168.22125,163.91855,161.41621,159.34737,160.92772,159.42490,158.45874,157.10307,155.24640,149.16705,152.87823,152.82932,151.71434,151.14978,149.46890,148.59262,145.18143,145.47752,137.51892,146.23370,143.81960,137.67828,142.81868,138.72580,142.62019,137.63312,136.91710,139.14386
15.85994,14.21609,19.46134,17.72824,19.17410,19.97554,24.00987,23.14559,23.10956,25.21993,26.27531,27.54435,26.74856,28.23050,27.28175,29.02074,27.67219,28.10990,27.10310,28.71365,29.24188,29.83114,28.16022,28.58633,30.71123,30.37250,32.80426,31.10348,33.48743,33.66619,34.56439,34.50373,35.88121,36.02290,37.55121,36.37138,38.93333,39.11442,40.18702,41.91734,42.64269,44.75034,44.84745,45.80232,47.02894,48.56739,51.82005,53.29446,54.73404,53.69648,55.38640,55.02560,56.06795,56.19785,54.67299,56.40690,56.78567,56.34130,56.15548,56.39126,56.61925,73.07819,77.53016,69.58228,67.74001,67.46773,65.92563,66.31209,68.20015,68.40220,67.27551,66.28842,63.37737,64.48467,64.55017,66.88652,66.15282,67.34009,65.53951,65.87662,64.56705,66.06435,64.75662,66.18319,66.13783,66.64763,65.97186,66.39417,66.39247,67.40461,67.09583,67.62096,66.12337,65.86210,65.50040,66.55367,66.25767,67.72108,67.80047,68.33495,68.88404,70.25779,71.63307,74.22843,76.46438,77.86597,79.79891,78.08357,81.99316,83.02874,86.60373,87.23266,89.01795,88.97840,91.19873,92.72179,93.99908,96.55125,97.49649,97.55318,98.80452,100.15650,101.35190,102.71162,104.20572,167.32527,165.78236,168.90161,165.16824,170.89032,170.42627,171.05692,167.36221,162.49313,157.99557,153.92297,152.13605,149.97589,147.18779,143.47437,139.77568,138.81540,130.46782,135.86984,132.85657,134.01497,130.75648,130.80437,128.50308,126.71840,126.50520,119.06249,126.79792,124.04031,118.66405,122.43754,117.87583,122.45114,116.56469,115.63374,118.03901
467.13959,395.59656,478.83401,476.98416,443.58215,377.38220,431.14520,447.61252,441.63300,504.05356,446.10373,472.87518,562.14777,524.92798,481.96231,501.52740,551.81927,516.24219,401.74594,405.37442,537.17627,448.88101,392.27362,420.85028,540.12427,531.31232,492.79794,461.74551,479.51489,448.10376,442.09955,474.79861,474.57794,457.83380,455.10922,393.95792,483.70493,443.58038,477.92233,422.69608,451.78967,459.11966,483.69952,481.27063,420.22156,459.71027,435.67432,382.17160,460.47644,442.85934,454.14667,443.55099,386.44467,415.69821,437.95819,446.59689,438.57568,430.48276,439.30432,413.61954,459.30942,368.23410,362.23236,360.23920,348.10672,343.74911,342.69257,346.41211,346.95499,341.91312,338.35419,331.57083,333.43350,333.02530,342.40613,343.81894,343.67667,341.47824,337.82379,336.86569,337.91663,339.92834,349.29214,339.82828,340.17142,341.19904,343.16376,340.96194,338.35080,343.30334,338.71518,338.30292,333.89764,328.01559,328.49445,328.44220,327.86215,328.67911,325.16901,323.32980,320.17792,323.68848,324.10037,325.47766,322.34570,324.56546,325.30820,319.76440,324.38782,326.00769,328.29092,329.24637,329.91769,331.25818,337.21021,341.06656,337.62311,345.79370,344.81650,342.94214,345.43649,347.41949,345.33081,346.78644,350.21783,347.09436,341.68484,341.62573,340.23441,343.11108,346.66397,345.79407,338.13095,334.32532,327.09222,322.29953,319.86285,319.15137,317.02631,310.28149,308.00519,302.53088,290.71213,297.90942,298.18689,296.41827,295.66180,294.47192,292.93921,288.47699,289.10547,274.19717,290.46112,286.84879,274.75943,285.96683,277.00061,285.55487,274.96027,274.33109,278.12482
417.65039,345.33340,417.91882,418.52048,401.88437,351.02435,405.09268,429.15979,406.30750,450.81067,430.87634,450.47122,506.50244,492.98978,472.54324,472.35349,536.36987,468.86517,377.32217,395.84308,479.72580,416.43903,376.56271,388.80319,454.44678,462.59158,453.19794,421.76425,430.62222,405.91608,411.22263,423.12674,414.91870,412.34201,398.49252,369.35074,411.23102,396.47681,404.86032,377.79245,392.09998,392.38513,416.09317,411.30121,379.13458,400.87631,380.12387,354.91632,404.56326,389.01898,389.19916,377.27124,358.32153,369.15018,376.61813,392.36935,382.84296,367.39627,382.74713,370.05164,385.82773,305.15720,311.28149,302.76047,291.21185,292.90311,295.95001,307.90454,312.07812,313.04327,311.90479,309.51874,308.32990,312.74915,317.67950,321.14102,317.91721,317.51331,311.72647,308.81534,306.22870,308.94998,312.71582,305.02454,304.79535,302.25476,301.66721,299.25446,299.70755,300.65668,298.79370,298.01257,295.31732,291.02472,293.09335,294.07794,294.06616,293.68762,291.99353,290.51645,289.09293,291.32062,291.50964,293.47015,291.39673,292.61923,292.36914,286.23505,291.30875,293.19901,294.23035,294.12903,294.04092,293.77319,295.76703,298.74646,296.45291,300.71851,299.15717,296.98752,298.71286,298.08884,297.60733,297.46689,299.66016,282.87997,281.66525,276.33212,280.92035,274.16095,278.82663,273.75214,271.92242,266.93222,263.38599,259.17175,258.78583,259.42896,257.96429,256.29214,254.73813,252.44345,243.42328,250.24487,251.40549,249.44806,249.42056,247.32916,247.07401,241.60922,243.49257,229.31273,244.58539,240.65234,231.70305,240.10017,233.54887,240.55096,232.29607,231.43167,235.29420
