1082.97363,998.97290,994.61908,1021.84662,1022.36755,994.94641,952.87476,999.47784,953.58215,940.19714,927.29004,913.93384,912.28711,870.36462,895.55493,856.17047,866.84229,859.34308,849.58313,827.72083,816.42572,797.99884,794.16534,794.57062,785.93640,778.52045,774.84412,758.59515,752.43127,747.58734,736.64575,731.26740,743.06519,727.46649,733.95020,724.57135,735.05920,720.53442,713.98029,730.83435,730.04340,733.14301,716.31744,721.89099,723.50262,734.07123,730.12610,739.55676,742.46155,740.85065,740.38971,741.29401,746.93658,745.96857,750.54199,738.41003,749.96552,743.49377,746.79810,745.36688,772.34692,901.16779,858.56506,838.71326,741.73828,749.62567,759.83923,753.11633,748.11548,735.68604,741.94855,723.81335,724.50372,729.61871,730.53729,728.30603,717.66705,724.40234,710.61029,705.71057,699.84857,698.96808,700.18256,691.84174,689.10211,685.95129,681.10614,684.01337,676.71985,677.91669,672.19141,670.40503,665.59229,663.03137,663.65369,660.04492,660.17230,655.99890,656.10254,653.61780,653.79767,659.70361,659.36884,662.75208,662.89886,663.86243,664.96436,663.24188,670.20312,673.39911,677.88940,678.95856,685.10492,685.71692,689.96387,694.22955,697.14117,700.29578,700.91614,703.19232,701.98950,702.65808,704.66742,706.04553,706.53302,717.61322,721.92371,707.90204,701.25531,694.37360,700.42755,695.68781,699.19232,693.98279,690.31995,680.58813,692.66730,681.29315,683.04999,673.84985,674.65540,667.82220,665.15167,664.97864,662.87268,662.33966,655.83716,656.99402,650.14966,651.29980,591.23145,648.40839,647.20251,644.22400,643.31128,639.16168,637.32605,635.83667,633.13190,329.07846,627.95093,627.46777,228.12099,621.82300
1086.82654,1015.44543,1014.82123,1009.51678,1047.29968,990.36694,1011.85822,985.04669,964.01495,951.49811,978.03253,982.88995,993.66132,955.68915,927.64636,911.05597,901.91486,911.87341,887.20508,876.80023,861.26825,855.02234,820.95306,818.07056,812.19879,784.16461,783.45862,764.07092,760.29736,735.03137,729.36749,718.61273,716.02979,706.49463,702.68433,688.73395,683.63208,667.81635,656.81097,654.09906,643.49878,638.72357,626.66223,618.22534,613.79315,605.26489,599.64697,591.28766,581.22479,576.40265,565.53558,561.81775,554.88110,550.15363,544.92316,536.71173,532.69733,524.04596,525.27783,520.13251,516.66315,389.96484,387.68549,383.28827,358.51370,355.80099,363.75912,361.24503,357.59216,354.84885,352.83337,349.38083,351.25629,350.74918,352.81870,351.10446,350.90482,352.18802,348.00229,347.58710,348.02716,350.04648,350.32907,348.67654,350.36966,347.58713,349.28036,349.38300,348.40506,348.29117,346.44666,347.66125,344.61786,345.49155,343.88284,344.71338,343.45111,342.74948,342.55078,341.01913,342.20828,343.51364,345.12534,345.39511,347.30212,346.43161,347.65695,347.17810,351.23282,351.68735,355.07452,354.33905,358.62454,357.76205,360.16516,363.25912,364.99554,367.30511,367.87274,369.26389,369.83267,370.72330,372.17798,373.32553,374.47778,360.33078,373.27020,356.04117,355.33331,352.01358,354.62634,352.82492,349.45932,351.33176,344.56961,344.24017,345.00665,342.72174,343.86194,337.82755,341.49402,334.63004,336.83936,335.60455,335.26016,334.39145,331.86996,332.21136,329.89471,328.88498,299.82492,327.23047,328.00388,325.19217,326.26288,322.98785,323.49213,322.07700,320.74493,174.53754,318.23224,317.08524,121.87854,314.50150
1276.85449,1219.08813,1265.45972,1289.33179,1271.35120,1240.94946,1250.29126,1276.82739,1248.07947,1242.38440,1214.30481,1240.37134,1256.80322,1198.78137,1210.11292,1205.31604,1177.08862,1210.53296,1216.50378,1212.82959,1219.30640,1186.05188,1181.32874,1143.77637,1193.26831,1170.84143,1175.49390,1140.23999,1157.34204,1148.88940,1143.58228,1130.68481,1155.81616,1128.27661,1145.69482,1111.42786,1102.02087,1128.77063,1111.53052,1120.22717,1100.14111,1114.95667,1100.49548,1080.83484,1096.02026,1103.65125,1078.74646,1101.98157,1068.91541,1105.89404,1092.46521,1087.92358,1092.92444,1073.73474,1109.23083,1074.77466,1037.73303,1087.81335,1069.25977,1065.41577,1026.65247,1522.92444,1481.11804,1462.63635,1352.66150,1353.94385,1379.64685,1384.40430,1376.95422,1366.27661,1378.48999,1362.44336,1366.54834,1375.71143,1377.26697,1389.81897,1370.00220,1383.17395,1357.85474,1366.59766,1356.89136,1360.48792,1361.38635,1351.03931,1350.58057,1344.08435,1341.65125,1335.21460,1322.37781,1324.00647,1311.35681,1313.22571,1303.03870,1297.51538,1302.30566,1295.23718,1296.01440,1282.93201,1293.41626,1296.44604,1293.81873,1298.45618,1296.98938,1300.75220,1303.10718,1304.86475,1301.67358,1301.74060,1319.92688,1323.86584,1320.52637,1331.10107,1334.12976,1341.46790,1340.38416,1348.99634,1350.89258,1356.30994,1357.96008,1364.91711,1365.99280,1365.22534,1373.92285,1371.56860,1374.41699,1376.89001,1367.63611,1365.18689,1321.23596,1326.83215,1311.61487,1306.35522,1302.62012,1296.45483,1283.33582,1272.75769,1276.85156,1272.26453,1262.63306,1251.78186,1252.26990,1241.71753,1230.15027,1219.86230,1223.73950,1223.70459,1211.76660,1212.92834,1201.86792,1198.93884,1059.78577,1153.86377,1188.92285,1183.86914,1180.51880,1176.06653,1159.03076,1169.82751,1161.59253,587.15845,1155.15637,1074.78259,410.03253,1110.06311
1209.82117,1108.58606,1161.68909,1188.04358,1190.33105,1197.64197,1180.15247,1195.99133,1150.02881,1130.32056,1166.18176,1145.23145,1120.31238,1122.28174,1119.78760,1091.88135,1133.82019,1101.27039,1089.71533,1103.54187,1096.83447,1060.77747,1083.16699,1094.60046,1044.23718,1053.39734,1065.14075,1029.56848,1042.80273,1036.52502,1011.33380,992.47113,1009.65863,1010.03613,989.06934,975.50183,985.48041,988.44684,988.41992,977.22687,995.36420,976.24988,944.93500,981.29156,971.07904,947.22156,938.25403,940.27020,936.20441,929.56494,909.26617,951.04126,937.54095,923.57941,938.78491,931.47290,938.62756,912.81726,938.59155,917.64490,918.08606,948.65039,928.49396,912.54041,849.60120,861.54327,870.09833,880.96234,871.52234,877.47180,878.93060,875.15778,883.68811,889.54041,904.74585,900.90222,902.97443,908.75623,900.38348,902.99933,899.26123,909.17108,922.12329,911.40643,920.22736,908.51520,915.36761,915.38739,909.10529,908.80804,901.60846,901.49658,894.48358,896.04199,893.42194,896.83777,893.62610,893.14087,889.11151,888.80542,890.72656,897.15320,896.92542,900.16425,900.21124,902.94653,901.36206,902.56354,908.34430,914.55927,918.48468,918.55542,923.84406,922.58923,928.90234,930.17633,934.36066,938.57263,938.65436,941.88153,938.06885,941.65668,943.30585,946.30524,949.23578,973.37378,992.96930,957.27649,940.56750,940.45331,934.78278,924.11743,920.12750,908.34357,905.08063,893.77551,891.59308,889.29352,878.81732,875.66589,868.46149,861.78094,855.25909,853.78094,845.15100,841.81183,832.92200,831.37500,823.10144,822.02966,741.61847,818.90955,813.74445,807.98535,808.13000,801.05670,802.67877,796.74341,794.73969,417.30066,788.51569,788.18756,291.93903,783.73199
1177.11401,1137.91589,1141.19800,1138.66162,1143.27100,1116.38391,1117.57458,1080.97339,1069.55432,1061.33777,1038.40686,1010.76068,1021.63361,1035.37036,996.39716,992.07166,999.77570,954.36456,954.64551,963.00739,918.21356,942.83929,893.63617,913.63019,866.59332,881.05011,876.83716,867.10345,856.71649,851.27844,832.29657,839.37274,826.33710,821.13226,822.13666,828.70026,797.71191,819.48779,802.60333,811.72577,792.85162,812.81329,805.37885,785.76117,784.20605,791.59833,786.39978,784.62787,761.88019,782.67883,764.63904,781.46301,783.04657,776.34814,781.13788,779.36438,789.95514,771.00208,778.79413,780.60803,786.39966,837.56958,805.45807,793.61237,710.31604,697.17523,714.33868,699.45312,696.65033,687.68597,694.84277,676.77783,683.52576,686.15137,688.11890,687.77051,677.67261,685.50183,669.00189,669.83514,661.46796,665.04865,663.14600,657.67444,655.61731,652.44824,650.07721,651.81525,646.39435,646.84625,642.73444,642.03998,636.51019,637.40997,635.35590,635.26764,632.71161,631.01868,629.62445,628.97809,629.98419,633.73767,633.17963,636.82623,636.87799,638.88922,637.65601,638.55286,641.88873,645.06470,649.58142,651.17944,656.22528,655.50323,662.10132,665.70056,670.03333,673.63824,674.96912,678.59326,676.67303,679.81219,682.95184,684.65302,688.28070,720.60339,749.20959,700.73193,721.62189,694.77637,713.79248,695.97546,699.33221,695.54376,684.66425,679.51941,681.62585,677.43756,678.18988,669.71198,675.58917,661.91821,668.28839,665.95428,665.97491,664.59314,659.59271,660.69891,654.22491,652.88361,594.78882,651.85254,650.55884,646.42572,647.56665,642.84241,643.04407,640.66461,638.67365,331.43250,633.19263,632.50958,229.67224,626.14850
1034.03210,900.27618,971.51935,976.28967,961.56323,978.33496,945.05658,967.34467,914.22974,931.02527,920.99023,901.92053,935.43567,890.65112,894.21246,870.40021,861.81085,867.35687,830.06543,820.54242,812.19751,803.94537,793.99371,769.61053,769.05206,744.80554,738.96643,716.04413,706.16705,692.19208,678.94501,669.27356,662.45807,653.74908,644.61475,632.90533,625.42511,615.76831,601.13092,602.14404,587.17883,586.29901,570.20422,566.78430,556.79138,555.22455,545.97382,539.42542,531.45148,527.92694,520.06061,514.26660,510.74246,503.44101,502.44247,492.80905,491.31003,484.48355,481.93787,482.32193,476.08328,382.25430,370.54071,381.18549,341.75879,342.87653,345.97189,338.90704,342.18494,327.29297,336.43976,325.99878,327.62491,328.94708,326.96182,331.83038,325.02225,331.77551,324.50089,326.37714,323.21103,325.81854,327.70511,323.05597,325.47772,322.10501,324.29208,323.57922,322.07294,322.08694,320.29913,319.32339,318.04175,317.17380,317.83850,316.19940,316.40897,315.75327,314.40814,314.91748,314.42227,317.04614,316.56522,318.86777,318.80261,321.56433,319.62759,322.82413,324.95956,327.35892,330.07379,329.69708,334.26031,333.56662,337.88794,339.71152,343.09891,345.21231,347.38083,348.98737,348.97137,350.70914,352.51910,353.19925,354.17654,344.26047,346.21524,345.34927,328.69809,334.98828,329.63895,329.82626,326.44754,321.64566,319.43842,314.90353,313.88504,310.58264,312.95709,306.20325,308.98575,302.30624,304.47672,303.04602,301.78369,300.47574,298.28741,297.19580,295.82993,294.02795,268.14185,291.92969,292.25455,290.32501,290.35324,288.45761,287.94446,287.34366,285.99051,158.93253,283.87119,283.49551,111.37581,281.77310
617.96735,476.48618,558.87189,534.42975,539.17883,527.34808,500.85278,519.43958,485.57092,484.49039,488.67255,477.39267,463.97983,458.78210,447.61829,441.60745,425.37863,428.21982,415.55435,410.58780,396.23212,392.81793,375.96017,369.05209,363.21411,353.13153,348.34393,339.68890,334.61264,327.90240,318.50839,316.78827,312.27319,308.96347,305.16895,301.64340,295.64423,292.42780,286.89450,288.44058,278.64978,279.86465,271.85794,273.12314,267.19681,267.30084,262.47089,261.89230,256.17462,255.48877,250.31775,249.51459,247.90851,245.91840,244.56529,240.26083,240.89967,236.67297,236.58186,234.88789,233.77417,202.69501,186.34695,195.39066,173.72067,172.65706,176.35574,172.84108,176.64056,170.17973,175.88998,170.87447,173.72128,170.97165,171.96687,171.44601,168.75632,170.61984,166.70593,168.59747,165.45633,168.42839,165.73039,167.64691,165.23647,165.91301,165.04449,165.52168,164.50146,164.36813,163.75569,163.71494,162.91522,162.12010,162.35135,161.87682,161.48143,161.52776,160.32745,161.14378,159.91505,161.45326,160.57140,161.90807,160.59656,162.36592,160.64058,162.17094,162.09264,163.00304,164.15247,164.17448,165.27740,165.41132,166.17130,167.77608,168.62007,170.06529,170.40652,171.36194,171.29951,172.42357,173.07176,173.89313,174.32365,184.58934,181.13274,175.36253,169.88509,173.03386,171.88000,172.58347,167.42636,169.50638,166.76067,165.85374,165.15446,165.20430,164.16884,163.62627,163.18921,161.21277,161.08072,159.87161,160.11397,158.06194,157.85541,156.76128,156.20609,155.01825,142.73848,153.93562,154.20210,152.47202,152.70361,151.59697,151.27721,151.05803,150.17293,83.74112,149.12140,148.06610,58.38024,147.16689
20.80752,18.61905,24.34688,19.85964,24.87942,23.56185,23.01010,24.64640,22.75877,27.47443,24.65929,26.54755,25.39756,27.66138,26.95526,26.64419,26.11265,27.20886,26.91960,28.35982,28.64181,27.77022,28.89680,28.19728,30.08740,29.22135,30.55034,30.98612,32.17461,31.77470,32.65519,33.01574,34.32677,34.96883,35.36526,35.92102,36.22419,37.77822,37.83498,39.67938,40.05513,41.35513,42.22912,42.44234,45.10413,46.08637,48.38847,48.34982,49.55201,50.47224,51.15553,50.86872,51.60873,51.68500,52.82013,52.54809,52.97926,53.63850,52.95710,54.18966,54.16678,71.84881,76.31116,68.10828,68.18365,66.22686,66.98986,68.04039,66.13564,68.10433,64.37138,65.41433,63.39919,66.02039,65.35946,66.38408,64.56995,66.91452,64.26573,66.29835,63.56892,65.37167,65.25154,65.30193,65.38478,65.27865,65.45647,66.13932,65.09154,67.06634,64.85463,66.32245,64.44256,65.79537,64.94951,65.33582,65.87888,66.58172,66.70506,67.07530,67.75709,69.06352,70.91964,71.94849,73.85375,73.96915,76.30421,75.74770,78.52634,78.81078,82.14743,81.14295,83.73825,83.87077,86.35066,86.80053,88.53055,89.50419,91.27815,91.65797,92.91642,94.44513,95.22812,97.53488,97.73457,162.99579,161.75377,164.52299,161.24023,167.85542,162.03412,161.44836,159.29938,154.40903,154.09416,149.31543,149.54144,147.57133,143.14311,143.81445,138.41914,141.63339,134.69214,138.04765,134.01532,135.07111,132.59959,130.86978,131.08006,129.46588,118.04131,127.58749,127.50643,126.62187,125.78728,124.63071,123.88231,123.09583,122.48026,58.90549,121.25258,119.80618,40.14396,118.72898
861.68713,728.21124,799.42419,816.49115,822.65302,841.29645,824.65680,834.39185,811.05682,810.63879,820.82434,822.73962,824.28308,803.10205,816.45648,808.57428,791.47308,807.97717,787.74292,785.58936,767.67249,762.96570,747.93695,734.79199,732.02576,713.69409,707.24438,688.73596,684.22900,670.60138,656.50287,651.30109,643.59833,636.29041,633.76587,622.00525,614.57275,604.81799,593.09210,594.27393,580.39453,578.46417,567.32941,562.51538,557.48071,555.40515,547.72540,545.97681,535.43701,537.31482,524.15851,522.55499,517.29266,513.77423,510.89151,501.67410,503.44846,490.26065,492.18332,488.41745,486.12100,369.95279,366.70132,365.26886,345.15601,337.82425,344.29962,340.52191,345.17273,339.29376,342.64719,336.30365,339.77576,341.82755,346.48157,346.08191,344.96246,346.25168,343.29529,344.88522,340.49432,347.65161,344.68036,347.97751,346.14014,345.17056,346.95081,345.44781,345.43036,344.71231,341.73813,342.46359,338.51019,338.93524,337.05722,335.72675,334.98984,333.39246,332.51697,331.48544,330.68857,332.20685,330.66159,332.86606,330.95889,332.31741,330.13199,331.65515,332.88293,333.64792,335.63971,335.41519,338.26788,337.17404,340.00272,341.48862,343.09930,345.43600,345.87030,348.75204,347.01846,349.71362,350.47760,352.22299,352.60516,351.30566,346.10840,346.69693,330.40274,346.33420,334.68756,338.24393,334.05310,330.76749,331.47247,324.14023,326.84650,322.94733,320.67755,316.97525,316.10895,312.05933,311.22348,309.66931,309.02954,307.51556,305.93781,306.20895,303.41782,304.21707,275.71442,302.47137,301.09506,299.57132,299.68839,297.40289,297.29132,296.10501,295.09940,161.65096,293.10910,292.46857,112.77888,290.50507
499.66547,435.44751,461.57663,539.40839,502.98956,582.73846,505.93939,606.48401,523.37817,583.54456,569.61646,579.73975,600.88861,572.14795,596.56189,561.50787,573.90576,574.34869,556.83521,560.57416,536.92114,537.31757,518.23505,512.85345,507.52142,495.66370,491.38635,478.40121,470.43726,460.41544,446.67444,450.71799,439.79984,438.81412,434.35114,430.03336,426.36710,420.15244,416.59576,415.62051,413.11453,407.82773,405.01190,400.89029,402.30652,398.98645,397.17010,396.70148,388.46124,390.97641,383.98569,384.90778,382.77866,379.87549,379.10516,373.08755,372.46725,368.72610,367.08841,369.94073,363.49481,305.74927,313.64651,304.83514,287.34232,288.32935,299.52472,306.72916,302.94345,308.50345,307.21832,306.64951,308.87015,312.05212,313.64188,315.39310,309.97360,316.62195,306.88647,309.61282,306.38025,308.32999,309.85101,305.44788,306.26965,303.56192,304.09256,304.17749,302.00027,302.05264,300.70224,300.54648,298.58173,298.06229,298.32928,298.24371,296.76593,295.94196,295.23624,295.29745,294.34720,296.02188,294.86490,296.86719,294.85385,296.80792,294.40787,294.69681,296.18921,296.23044,297.51129,295.70090,298.37518,296.31125,298.13718,297.57199,299.59549,299.10947,300.45657,299.32129,300.20963,299.18915,301.05716,300.73877,300.92032,285.15051,283.95523,278.94083,274.12939,267.36127,270.83185,267.51294,267.46262,266.84079,262.54407,263.27039,263.12903,262.39334,260.63992,259.03308,260.12915,256.84180,257.73697,256.21457,256.68484,254.65933,254.66237,252.82541,252.92809,250.47461,230.59294,249.67068,251.08514,248.69385,249.47189,247.88074,247.69757,247.03528,246.57574,134.70660,245.09984,243.71495,94.30407,242.62956
