100.48021,34.79977,111.42862,72.90226,109.40702,16.59822,15.73983,38.00316,34.91545,24.96124,33.08558,7.07978,42.64482,11.50015,21.22723,1.20345,74.28699,7.97917,144.04189,10.92770
107.40845,38.65144,115.74769,77.32664,121.09729,18.53311,17.21034,40.37627,37.19551,27.41542,34.42432,6.87838,45.57108,11.47991,23.68834,1.35205,82.79639,7.61905,153.22041,12.01844
111.93893,38.81575,118.95527,81.80301,121.73341,18.97807,16.52826,39.62106,35.12856,28.06955,34.41864,7.34226,45.39762,11.82487,24.95571,1.38283,85.36137,7.74005,154.99767,11.68884
125.19875,43.20622,126.32307,88.04200,132.20219,19.96720,18.32143,41.07520,36.63543,30.82163,38.89496,8.21464,50.12901,13.32325,27.47866,1.44316,92.05071,9.18545,168.73347,11.64499
122.77148,43.26741,122.69201,86.27488,135.18623,20.68632,18.86675,38.94714,37.13265,30.88692,38.36086,8.62383,48.77436,12.87652,26.86718,1.52904,92.57132,8.66243,168.26329,11.77643
115.78483,41.10613,110.07912,78.29655,122.24585,19.14108,16.56909,34.15371,31.76725,27.94313,33.95026,8.16464,43.54836,10.81012,22.58652,1.19099,83.01572,7.71641,148.42610,10.90979
115.39204,40.87904,111.93796,80.39017,120.98829,17.55837,17.45004,32.27556,31.69742,27.90370,33.84474,8.17393,42.47157,10.92308,23.00134,1.47123,84.55045,7.92188,149.66724,10.23380
123.02341,44.68901,111.02470,83.88322,125.21148,18.04346,18.51483,29.64457,33.33447,28.19320,35.96804,7.77157,45.73268,12.23389,26.20782,1.56584,90.14751,7.69715,156.12685,10.22249
114.22889,42.96463,106.16241,81.65160,122.90089,18.74154,17.99926,28.48020,32.95828,25.62492,34.31842,7.57553,44.38762,11.73817,23.79648,1.30355,86.87876,7.40957,149.17619,9.96873
113.17117,41.09340,102.46110,78.82920,114.75645,18.47510,16.67841,25.57343,31.54658,23.63732,31.83905,7.71832,42.56969,10.50561,20.34681,1.08921,82.41905,7.35844,143.63170,10.15756
110.21678,40.29336,97.94391,76.05051,112.79142,16.85216,17.38659,23.90843,31.38750,22.82332,30.54063,7.21716,40.59120,9.45687,20.03471,1.40086,80.24590,7.42087,140.61424,9.57517
108.74368,40.09332,96.78808,77.37414,110.30180,16.56934,16.47572,22.74340,31.94237,22.06533,29.94442,7.12800,41.02405,10.78315,21.16256,1.47744,77.57013,6.49905,135.91872,8.77377
95.22604,35.95270,86.54560,68.79990,96.89286,15.53825,14.32515,20.60037,30.48189,18.84389,27.01669,6.57850,39.25101,9.33474,17.35272,1.14855,69.65902,6.59772,120.41360,7.96573
92.25442,33.40409,85.81746,65.68388,93.48415,15.00953,13.90787,22.61169,29.15993,19.22189,26.65425,6.24680,36.01863,8.87520,17.11898,1.25486,65.85900,6.36236,116.50272,8.29455
