925.75977,1235.20947,817.11139,1082.70618,1075.27673,939.54871,1007.61499,963.61804,806.81500,771.02600,831.09570,725.55792,781.75989,712.15564,645.61267,627.76862,584.07739,547.64203,536.70972,548.43591,520.66083,485.82745,461.18945,420.14713,433.73022,419.18253,417.34286,413.55560,393.80511,366.96002,377.40634,375.00485,376.31061,380.36832,377.92307,375.33887,420.79132,433.48120,409.63388,441.55655,431.48544,455.46844,452.28271,493.58829,443.22675,501.00226,521.24506,531.19470,519.68756,557.04614,547.14319,564.47656,582.13544,575.72644,543.97113,611.79474,580.26361,624.93915,622.60577,638.53497,633.55072,638.80963,642.52582,602.69720,673.81940,680.55597,638.41504,701.84296,633.01196,615.17303,597.13550,645.23364,592.90771,630.49548,583.02344,537.73688,558.44141,530.41187,557.18915,558.81085,518.52411,519.13428,528.77673,483.80270,446.56906,430.75211,417.75528,424.65115,407.80240,417.44324,412.14740,382.15347,378.36545,385.40588,378.12546,372.03214,367.62595,333.40515,369.11493,344.97302,344.20792,366.41046,378.42020,428.87769,434.90717,440.18253,488.57785,514.60547,596.17834,545.69971,543.77600,642.82758,653.81281,670.02594,681.94287,724.28387,767.08997,803.57758,888.99597,812.26898,814.41754,804.09100,839.43036,792.48865,754.13373,829.50653,771.91040,705.47229,626.12872,651.52277,658.23846,620.16937,664.44025,632.30713,597.35016,558.70154,526.59143,552.87439,551.08527,544.05188,461.77246,443.38739,380.20294,393.59732,402.45380,430.64664,375.51950,382.94974,346.83749,294.63062
931.00439,1038.54419,846.89313,967.51251,997.63171,938.42456,978.77600,958.41138,871.54669,854.11597,898.91992,798.24982,879.19916,808.29681,740.97461,719.39630,667.86334,617.90985,600.87097,614.81055,556.74933,534.02136,479.09058,418.98679,437.28644,374.04800,383.72415,359.86240,341.16055,292.20325,299.09778,278.25519,272.36475,256.41574,249.23190,231.17296,254.11501,251.70833,235.66074,234.89977,233.54356,227.29688,213.54868,208.66077,178.69551,198.06763,200.31313,196.43166,185.93513,187.14197,171.33017,182.16098,172.96347,174.76350,153.68095,170.68875,162.03596,172.38835,173.34114,177.03123,178.87230,178.42017,182.35039,179.66190,198.67882,201.83296,188.78235,212.94754,194.60973,182.57886,182.47571,195.14359,177.87668,186.55208,175.37228,161.45514,164.40704,157.27531,171.17485,170.40799,162.19167,169.76477,172.34421,168.60089,156.64882,161.24251,151.68085,171.04091,163.92468,159.85001,167.70528,159.83305,147.59474,153.51178,146.65182,147.97511,144.25139,125.39603,138.67400,127.14452,126.08854,130.79654,135.35226,154.89157,154.12140,156.95609,181.49330,190.28612,220.97946,206.53568,213.91273,253.21533,258.36496,265.00909,273.60931,291.08142,315.65179,332.29263,383.55365,342.21146,347.78568,353.82513,376.95190,366.30869,353.85889,395.18024,368.85266,335.96402,296.51520,310.65585,315.37021,289.30176,312.11829,291.42615,275.53436,258.12271,236.36206,249.89455,240.87491,233.51143,200.61877,192.68837,177.70276,180.83322,179.38399,196.30460,164.62291,175.76694,155.20291,134.38899
1966.74097,1931.57300,1813.22937,1929.22046,2075.71436,2230.07007,2267.23340,2173.16968,2412.55591,2449.29541,2421.12451,2285.32812,2508.65356,2337.87134,2167.00562,2115.76147,1969.45935,1857.33167,1821.31055,1896.33850,1757.22302,1647.29370,1548.71497,1412.10522,1464.16882,1363.38916,1364.96228,1324.55688,1296.11755,1152.84497,1170.70361,1102.58984,1105.69836,1072.05164,1047.16589,987.10834,1092.87170,1111.90356,1044.45752,1088.23438,1065.86511,1086.55371,1038.31372,1050.89929,922.94775,1037.45569,1042.19153,1038.68262,975.12054,1022.58087,975.06183,1002.05426,1010.85278,988.70667,915.56189,984.37939,950.28931,972.99408,953.82971,950.65973,937.96222,940.55438,916.85724,877.41132,965.04773,942.32001,896.28375,983.86737,898.87610,907.64203,877.78119,942.37567,906.04541,961.67645,917.02081,870.70526,907.97345,900.02014,941.45691,934.69122,896.76593,890.87933,914.95026,862.67560,801.90985,794.77301,752.72980,790.05548,770.50183,744.52515,728.97424,682.16736,652.40015,660.70081,639.51752,630.80554,633.86511,566.76385,644.29718,610.96136,610.87970,650.99774,690.66064,739.01208,764.50696,757.72253,824.10760,873.31354,978.25171,900.46948,924.78076,1056.75427,1073.49854,1053.37415,1065.44592,1127.85864,1197.80920,1245.26038,1399.78784,1238.93311,1251.30286,1242.48535,1342.85999,1272.74060,1247.63562,1395.79529,1320.21912,1204.92151,1073.12451,1115.64648,1109.67029,1060.34375,1096.52856,1021.43610,952.07013,864.70923,793.21759,833.27502,810.90485,780.74829,659.37830,626.37860,520.18463,554.63330,560.81036,582.29999,507.82962,513.98145,450.97968,373.38873
1540.73828,1860.23901,1308.37170,1700.02869,1700.18311,1542.42725,1664.16467,1569.58228,1465.84924,1443.86694,1500.85242,1364.46448,1480.93274,1390.49023,1300.13330,1289.76477,1195.66003,1162.43835,1126.16260,1170.13782,1090.59900,1034.80945,958.54315,855.93866,884.11005,821.59406,820.23608,791.88403,764.02966,659.39075,678.16010,641.63940,634.49225,602.52722,590.56531,549.36298,585.10431,588.64368,553.18237,561.48328,552.35437,553.95398,523.46362,528.04425,463.06094,518.05145,520.19073,513.06079,493.61572,524.82861,508.01218,533.97412,542.07709,543.86200,505.82986,549.15686,536.58252,560.60028,556.55292,557.98181,552.93878,559.87695,547.00348,531.25653,585.40674,573.92200,551.17950,604.38336,557.43707,565.58392,548.96399,593.53564,577.89038,618.51050,604.61493,584.11322,614.33002,632.96613,672.11829,670.41632,655.34106,670.65790,686.86224,674.88934,639.71997,642.02087,625.17877,679.29193,655.83502,669.26917,634.88385,586.34662,553.55243,567.71722,535.12494,529.69098,511.30438,469.86563,526.11908,491.50702,491.13855,522.56567,540.42932,589.98065,599.12946,594.09698,640.02350,680.76392,764.27081,699.22797,698.10986,819.82599,825.55591,826.01947,832.74994,885.84906,915.01245,956.90887,1039.03369,950.77802,941.30951,920.46643,992.46759,933.71161,919.01666,1023.46729,987.23224,918.41602,816.17047,866.49133,892.34888,842.51874,902.23010,841.61218,797.11121,718.46228,654.08325,689.18695,643.97681,627.86664,525.10645,502.64774,412.90912,418.87338,423.72437,436.35431,381.53207,371.77853,325.09778,252.13890
1189.57251,1756.67529,1081.62415,1522.09607,1475.06653,1248.90186,1369.71118,1292.72778,1043.49036,967.11591,1071.56287,910.61230,973.92767,885.89752,803.20398,766.14020,714.41199,655.21082,634.18182,650.22266,601.46405,570.64886,527.30432,473.14337,482.59821,441.27576,444.49185,430.02231,412.97952,374.09399,380.41415,369.22992,370.62189,370.30792,363.10718,362.75439,417.51761,436.64584,424.86435,429.03839,431.97687,455.16370,425.05743,435.48413,391.87601,417.56122,443.04291,438.92645,425.44168,453.83203,444.34436,464.13116,481.42728,484.76529,458.57059,525.57593,505.23581,555.95001,556.49933,578.59753,571.88727,573.35065,581.71619,554.27997,606.55023,601.13196,557.47034,616.18048,544.36011,512.79559,501.05594,542.77618,495.85397,524.30090,490.21841,452.79373,472.97998,458.94641,478.69266,472.96884,443.34833,440.77356,454.12708,413.92316,380.09915,371.14087,351.60181,372.26706,357.54529,360.55627,359.06415,335.69708,329.56329,336.53448,331.94373,327.77951,326.35159,294.52649,327.86957,304.42480,301.33295,318.57507,335.81180,373.99805,380.84454,386.04630,426.24106,448.76526,501.24994,468.67480,480.09219,551.03210,563.35925,577.23004,581.22266,631.02417,681.46033,717.58960,837.73065,746.34381,762.75873,762.95764,822.65363,779.15137,759.45685,843.80383,809.68152,739.34277,661.59625,698.84515,724.39197,664.03296,727.54346,677.75964,641.58289,599.35156,550.06110,576.94379,558.18329,548.96417,471.38538,453.43185,402.88373,426.55264,436.91382,485.08868,411.79160,446.14850,397.70770,346.21661
863.22302,772.02094,760.24750,779.42944,820.50610,835.17682,852.74255,831.34277,806.16846,791.58325,827.41736,747.98254,814.59332,767.98999,714.26001,702.91290,652.97217,610.15271,585.39136,599.78473,540.59564,497.85645,454.86520,386.49750,408.17450,347.68695,353.39621,330.21997,311.81409,259.64832,264.83444,239.67081,233.89639,214.09946,205.93222,189.46443,209.95300,209.63145,196.37640,200.60667,198.05952,198.66534,190.87877,189.80814,160.59950,185.16284,186.46461,177.74330,165.52724,172.72418,163.09810,172.52240,172.24359,170.44316,156.48009,175.62834,168.53061,181.01959,178.57899,183.71185,183.13602,182.91138,188.21513,185.55331,208.04773,205.18248,194.59608,223.42587,195.39864,182.39008,182.81868,181.48451,168.16385,174.47874,159.60335,145.05988,153.33185,150.49251,159.16673,158.42230,153.22929,157.46712,162.03236,157.49408,145.77878,142.64420,136.69351,152.12007,145.06763,145.78685,142.71838,130.23560,128.31302,129.93475,120.98040,118.50285,114.39998,103.06194,112.00860,106.04159,104.27557,113.24360,117.70441,138.77650,140.78392,143.81465,167.62740,175.90471,206.40875,198.81813,216.42070,255.64288,267.99390,266.06516,280.39432,305.86349,325.61163,349.24893,411.24969,367.95084,379.39154,381.15146,413.01743,399.71643,385.97107,424.08615,393.05792,349.29172,304.81705,314.48276,305.31219,288.01620,291.12598,270.67746,255.26047,224.64877,200.02451,206.87738,189.81462,181.66095,151.49811,145.43489,127.79279,126.63548,124.44692,136.35670,112.74547,119.27416,105.42490,86.35986
441.73489,456.95486,386.76273,439.11710,450.02292,420.69391,449.81833,433.75351,399.47446,384.71399,405.51041,369.61365,399.81256,376.80530,352.73688,336.33994,314.46274,295.03021,281.46768,295.64767,266.64322,248.14902,229.50890,200.14740,203.60767,173.92395,178.66728,167.09399,159.10097,131.53680,132.07013,123.45509,121.64018,115.49820,111.55913,105.70291,115.23324,116.44553,113.11639,113.69890,111.98234,113.65087,106.03597,106.57527,89.73995,105.24039,101.28260,102.66729,92.81055,98.70049,94.16126,96.31896,96.30434,99.02284,86.36392,99.02669,90.83567,98.63610,98.16257,103.62701,99.56825,99.02354,100.82168,98.50801,108.68962,105.60652,99.53045,115.31677,101.02655,98.87453,95.25462,98.50336,96.33851,101.91722,93.44931,85.75915,90.46188,82.72274,83.41048,81.83194,78.17539,77.63477,78.64251,74.27077,68.13388,70.40717,65.35528,71.06888,67.53230,69.37103,70.22001,66.34334,63.17189,64.14942,62.46172,60.63625,60.43049,55.43388,58.67271,52.79033,54.74940,57.93477,58.68645,62.30135,64.24550,63.89235,70.09115,75.27840,84.83103,80.89067,85.27414,99.01727,104.38998,103.25351,103.88328,117.68381,128.81717,140.59367,172.67612,148.35999,157.12587,159.44839,180.62605,171.37125,172.36285,191.73070,185.32567,171.09442,153.46362,159.45157,163.49644,151.85300,166.14626,153.50723,145.27762,135.20555,122.57375,129.61081,119.82944,118.93510,102.05232,99.75568,96.06757,91.44544,89.81093,97.61132,82.75932,85.41539,72.97260,59.42209
22.73217,13.39734,22.09668,14.19099,17.39565,23.27476,19.51142,19.38070,24.71990,28.66198,22.27583,25.60147,27.10288,27.55733,27.44785,27.36438,24.96429,26.03150,25.22108,26.88469,25.84255,26.95450,24.68921,25.28186,24.29657,28.83734,25.58718,28.56186,30.00495,30.11459,30.54133,32.65981,32.58303,37.10868,36.24419,36.80709,38.76229,40.99662,41.11899,45.58006,43.44770,45.43780,47.05432,54.13736,48.84390,58.58497,56.59942,62.99247,62.41521,67.61102,71.15437,72.26907,74.67011,71.79813,65.58037,66.66708,67.79556,65.33798,62.12773,59.48678,58.51048,56.67986,57.61133,56.32286,63.15242,60.95001,62.19729,63.68725,60.76348,65.12186,60.13026,63.48915,60.20386,62.69233,60.01521,56.14846,58.46224,59.76744,65.13264,65.60213,61.52084,62.64981,62.96689,61.75312,59.39027,58.92717,57.92673,61.13740,59.83223,66.34607,64.35845,60.37263,64.64522,60.20210,63.76353,61.39719,58.15268,56.18599,66.76077,63.78290,66.50388,74.00834,75.23389,89.49498,95.87454,99.37998,124.07822,125.81561,144.60167,139.89168,145.47195,159.67886,172.34306,173.87582,174.71323,182.19939,192.15222,199.72426,221.11604,207.73430,217.64708,215.08691,228.35402,215.51477,229.24936,264.31915,260.91269,249.91296,229.68190,235.58078,246.88885,249.03342,268.95270,260.36816,244.01233,222.30638,205.04079,216.40031,201.45863,197.93578,162.28964,153.04945,146.26500,132.87184,133.09192,133.68060,123.75938,119.88875,117.31680,98.40445
622.59802,601.11615,567.10272,597.88147,629.36597,651.37769,667.42590,649.39832,679.97760,692.17676,687.62781,662.93317,733.68048,702.40204,660.35480,663.06830,618.72272,602.31140,587.00739,617.62115,573.74261,536.53040,504.18781,452.11588,461.50592,409.90704,415.31686,393.84085,372.87238,313.57996,317.22733,289.25510,280.96204,258.34439,253.18953,233.04527,249.54700,248.91019,238.35352,237.98761,235.72401,233.30461,216.66077,218.57399,189.35078,212.09462,213.39153,217.30193,204.16762,217.78372,208.68111,214.65608,216.97589,212.74278,196.13731,211.72751,201.80484,205.85120,202.67091,204.84645,199.23293,198.94260,192.75816,187.22891,206.33467,201.18069,186.48195,209.54765,187.77968,182.59845,177.85336,195.82487,181.00587,190.24664,183.87221,173.48479,181.88797,188.96790,200.08908,202.03050,191.99194,197.53358,201.92957,195.83755,181.11975,185.19173,174.30939,195.68718,183.67191,192.23859,190.08302,177.36848,161.44443,164.84383,151.72469,146.69128,129.84467,116.97598,122.40220,108.35680,108.31136,109.05695,112.67458,121.51911,123.79943,125.32374,135.96725,146.10709,163.21252,159.81694,168.79187,195.63683,203.28355,208.54822,213.97574,235.98340,254.73587,272.68503,326.78967,293.09909,307.44437,308.61581,342.18414,327.88123,326.76459,366.89661,354.30585,323.79276,288.67767,301.02402,302.46747,281.62860,302.79434,286.30652,268.54590,247.66762,226.11844,241.75807,224.54909,218.02420,182.33472,169.11871,148.40479,144.96159,138.80473,141.98294,122.29769,127.17124,112.78107,99.38095
405.00211,379.66599,347.15958,378.82352,397.94162,410.25916,427.88168,408.52997,483.38345,499.43365,467.03180,481.73935,533.06213,519.56812,492.71841,494.27151,458.07727,452.60999,447.31400,455.59525,427.66470,394.33011,364.99292,317.31442,327.27582,285.97827,285.38931,273.73157,264.21890,222.09491,223.02744,207.43716,205.26680,189.36665,185.48500,174.49924,197.91542,198.53595,187.43973,192.79427,190.85710,203.40146,195.87640,202.86310,185.13017,203.64813,211.23097,211.12096,202.26819,213.23761,202.56860,208.41603,207.24376,205.21312,187.38805,203.53162,192.75272,201.43748,197.25537,201.85878,193.21751,190.80301,185.32552,181.75354,196.92921,191.29582,180.73544,202.24922,186.52901,201.56021,194.45012,217.81581,214.17059,231.17036,226.43687,216.08495,226.75507,225.08893,236.26236,231.86427,219.71436,224.18585,227.02768,209.18126,195.03369,192.84181,179.05087,193.73784,186.08603,182.21796,182.96217,170.56952,164.33080,171.34439,168.59576,164.67517,165.85747,151.76732,165.89397,151.05569,150.86568,157.80981,163.94278,169.69377,169.92764,170.34259,177.94569,189.29443,207.55182,190.96883,191.36116,209.48483,214.40752,202.48438,203.14726,216.24251,225.78391,234.54297,254.98874,237.80972,236.65999,237.08180,253.48277,251.32529,243.51254,270.78336,258.21497,236.14290,208.93555,217.62379,220.03255,203.69368,214.44257,195.64682,183.02118,169.04117,155.81215,159.69939,156.46648,154.79916,129.60213,123.38979,122.99149,119.18452,116.64864,125.63567,106.41359,109.58258,98.89581,84.71314
