1157.93494,1070.04639,1134.63074,1086.83899,1114.31824,1114.71143,1093.84607,1062.29382,1068.43921,1065.72180,1039.24585,981.10162,979.12024,946.75891,919.44507,856.84619,815.34241,803.51147,778.93665,767.98932,756.99701,722.33771,684.52478,661.41626,647.86871,640.61255,643.40918,633.94562,612.74188,601.70984,592.74902,590.54132,601.82184,603.39612,613.06976,603.67377,602.17468,595.64032,589.89014,609.38446,618.96936,632.86511,634.95819,636.31006,633.78003,654.38312,657.69025,677.23547,676.91864,677.52899,678.06891,682.01880,686.03436,693.40253,707.92499,708.14331,720.05792,708.63324,718.52448,708.06500,733.95593,730.34137,741.28510,727.96381,731.02740,734.71509,732.99951,733.04987,740.79486,732.03595,725.56488,727.02197,721.38605,731.07373,730.84686,733.49329,730.20819,718.23419,716.73456,702.81262,700.61969,709.27521,707.83704,711.49817,695.44946,688.07629,685.34570,681.53516,674.22198,679.26770,668.98206,661.00970,661.38318,657.94916,656.53687,643.90356,652.22852,646.31287,653.00812,641.92560,638.85980,646.36536,645.04773,653.69220,652.65710,651.04260,652.46295,651.12592,650.05261,669.76031,674.07208,672.22614,679.54895,688.48914,683.93805,698.04791,704.00854,705.14325,708.99353,709.66504,703.74225,709.33508,706.53741,722.63397,712.90906,727.45300,725.60632,724.48566,717.02875,722.49414,711.63245,714.66998,718.94806,712.91858,707.50110,699.99652,708.36835,694.59338,696.64789,695.54553,697.08679,686.30609,685.93750,684.61914,683.31305,680.58362,670.54138,678.71472,677.58124,670.80475,662.55914,665.25726
1063.81018,1039.27197,1022.99603,1034.22693,1066.80676,1056.34119,1057.99585,1050.03992,1055.57019,1044.11780,992.26385,1003.98517,996.22296,955.59387,936.77258,891.89105,877.15106,864.43591,830.93280,821.17957,792.45612,771.95422,732.13232,698.48877,686.80188,661.47833,648.89563,630.49567,603.19617,570.71362,550.20392,533.50446,530.43152,519.77106,514.33124,495.33005,478.30463,464.47440,448.58585,446.75827,443.10410,439.47903,428.25122,420.84549,415.22034,411.17261,409.92407,405.53726,399.39011,391.13965,382.52072,373.39117,371.21326,368.51291,364.98257,363.84497,362.44708,355.66000,352.36203,352.28470,351.63263,351.29678,351.60666,346.09442,344.48807,342.76306,342.95584,342.02301,340.01529,339.59781,335.99274,332.79007,332.80176,330.89435,329.91162,329.61008,327.77545,324.06726,320.26154,315.44296,313.82172,313.64551,314.00815,312.38605,311.03287,307.18167,305.64636,306.13034,304.37698,303.41968,301.66751,299.82748,296.86996,295.69928,294.01636,292.48596,291.58057,291.02682,288.96039,286.74271,284.55927,286.01053,286.15768,287.04092,288.05643,285.34369,285.47067,284.57715,288.03058,288.98352,293.03714,293.94357,298.34595,297.90677,300.99789,305.16617,309.66379,312.30008,315.18448,315.72845,315.99197,317.76877,319.48810,321.97382,324.69879,325.21100,325.85211,323.25635,323.92368,323.72812,324.95505,324.36603,325.34497,322.56866,319.31143,316.90182,316.91183,315.28967,314.16763,313.74329,312.38565,308.51190,307.45743,305.73514,305.78937,303.84335,303.38159,301.10809,298.36972,296.70294,296.13968,294.01855
1239.19128,1191.03040,1251.98132,1252.88086,1310.19519,1209.28577,1301.96143,1230.76990,1224.41931,1241.97095,1270.83899,1253.00452,1202.91724,1201.11707,1199.23645,1192.58606,1206.94177,1196.08643,1207.62976,1191.38477,1175.53992,1132.05774,1130.92029,1134.49707,1099.62390,1125.98706,1098.16968,1115.54077,1104.77832,1078.39417,1039.95422,1065.28784,1069.46411,1034.35754,1005.56451,1026.53125,1014.95483,1018.57642,1023.80560,1010.30524,1060.25806,1030.85010,1003.81744,1006.57367,1035.32996,1026.57874,1020.71051,1023.47675,1006.39868,1016.75122,996.23254,1016.93524,1032.08594,990.82922,997.69080,1004.11212,1017.52368,986.52576,999.56055,996.01910,984.45502,980.98083,979.13733,1003.91669,981.30566,992.30310,1013.57202,1010.97040,987.22559,985.42981,991.02264,981.48865,977.77972,967.95532,970.17334,980.55219,952.57019,998.57513,969.03943,982.33942,961.70215,969.46301,963.89294,959.38544,974.84155,952.97809,958.50006,968.59882,967.77905,926.47833,941.64062,946.91394,943.80573,917.05023,906.04510,918.74268,929.52051,915.50220,930.20306,931.27411,936.41376,890.69312,931.13806,917.83820,937.95123,926.09784,918.48297,912.50854,941.13013,916.75360,935.80109,945.75909,925.89587,944.42493,949.15607,896.29095,932.40393,940.28168,954.15961,948.68811,969.32709,955.02722,960.88611,956.31268,948.02612,938.63934,967.04706,946.41565,972.61890,936.44415,972.04865,957.76910,938.32520,931.84674,947.84174,931.14612,960.55682,944.75024,960.20117,955.18933,914.94983,939.00745,926.13336,901.91504,931.08545,920.96143,910.75031,922.16272,890.76630,899.74939,887.28241,898.33502
1240.77747,1227.76086,1212.16797,1218.83923,1210.58582,1210.97156,1208.75964,1203.41125,1199.70984,1168.27185,1171.49426,1178.34448,1128.75793,1136.54102,1099.31323,1088.73218,1103.65796,1039.03003,1063.03992,1038.81909,1041.37085,1034.61609,1028.27197,985.37842,992.45312,954.54828,953.71667,958.73981,955.49060,932.55475,923.82947,881.06543,932.16235,896.07648,910.40582,894.99084,874.92603,864.47034,846.23132,854.80322,844.49371,857.15027,847.24139,845.03204,827.74255,839.92090,836.42438,844.31183,834.42255,850.16345,820.06219,824.11023,824.56018,806.11938,831.98053,806.68536,823.87885,815.10889,824.01489,812.17419,826.88593,808.85205,815.40869,804.50378,807.27081,794.99432,812.81091,796.05194,788.15265,807.83667,816.99603,801.02649,791.25641,797.08777,795.97235,806.14178,804.64825,804.17358,798.61108,793.61676,791.30853,787.41553,812.42273,799.43622,794.65283,812.00214,801.39905,798.20667,797.01013,798.10217,795.26202,783.78259,791.01550,781.15948,774.66541,791.53693,774.43927,787.27808,785.83704,771.46198,779.00677,768.83490,767.29639,757.33295,779.79871,757.94171,760.45868,762.47382,779.74762,780.91870,784.03491,797.00708,796.24701,790.73877,795.46356,802.43683,816.18781,825.36823,797.19098,803.39349,823.50482,818.22668,813.76166,819.95471,843.14630,823.49475,809.13550,831.45795,818.38525,818.21558,823.75208,813.09509,814.67981,828.66016,801.01874,813.22021,803.39972,803.44391,813.13849,806.68561,787.75208,793.49548,800.97101,799.85913,788.41144,780.11804,781.41412,765.75964,762.67169,773.45837,778.77313,745.67664
1206.67468,1165.06580,1197.44214,1227.64917,1188.14075,1198.49072,1199.96851,1206.68579,1201.81299,1136.20447,1131.90247,1101.66858,1063.30188,1050.76111,974.62268,972.23022,950.25378,906.07758,903.74866,869.96277,856.26239,822.23083,771.43445,751.81616,731.42352,716.07043,709.94427,701.97113,672.73553,656.16693,636.65094,629.04669,638.37354,641.86066,650.14697,641.31085,633.31183,623.39307,615.54999,623.37433,633.29834,635.01538,628.49591,631.25122,632.61877,641.32037,646.84668,661.65613,656.39215,660.83453,651.79431,637.29059,654.82892,660.62738,666.51562,670.74054,679.22949,669.21643,677.18677,683.17798,689.79779,700.87018,701.23163,698.45026,684.90265,689.65063,689.34607,690.10059,696.67200,694.98267,695.12305,693.10583,685.84222,686.33838,692.90564,680.10120,679.58130,672.02283,658.51080,664.84937,647.96118,652.94507,646.52155,652.18732,641.31073,636.37891,630.06445,631.02936,630.18604,629.17572,625.48175,616.42474,613.25916,609.87573,602.43091,608.04413,603.72913,602.69379,596.45032,598.03815,596.36493,598.23969,600.65295,603.05920,600.10638,605.55212,604.28772,605.82397,605.46130,615.72205,615.41663,622.90558,629.30414,626.53973,637.45660,645.32935,653.98883,659.58606,668.57812,663.12775,668.86389,666.40729,661.63556,675.99921,681.40826,674.85120,681.24945,677.92108,680.40625,687.53668,679.18750,686.81763,683.93762,679.66907,680.28412,678.77942,661.10431,672.46948,672.04004,671.84247,674.72595,656.68372,657.07623,654.24286,661.68976,658.99170,657.53802,652.72314,646.95197,633.70978,642.35266,639.38245
954.34845,879.95770,952.94318,929.43262,931.76715,916.93488,910.61053,924.76099,898.52142,940.31909,920.09796,917.71344,924.54163,925.50922,910.12695,863.08087,832.40845,818.23297,803.84637,792.93677,769.04968,734.05817,706.09778,672.61401,661.24738,636.46893,624.14014,596.36169,569.94769,533.57733,507.56604,485.65073,479.80438,467.22189,462.30331,445.59708,429.90845,415.69556,403.13132,403.06161,396.84531,394.38928,380.74255,377.09286,366.12338,370.95889,365.32715,366.40784,360.05960,357.78708,350.84149,346.34842,344.57562,343.19131,342.13184,339.25314,340.80994,334.18848,331.46744,332.93719,332.99298,334.20438,333.79767,333.34109,328.02335,328.15723,326.05780,325.64008,324.13828,322.37601,319.70853,316.11557,313.64392,312.49933,312.47327,310.47205,308.78259,305.90775,301.38104,298.50537,293.77731,293.93896,292.78625,292.02179,289.24164,287.38608,285.26880,284.37680,283.33670,281.72961,280.43695,276.73972,275.05417,272.64856,271.76535,269.66830,268.88211,267.79865,265.83557,264.13760,262.19540,263.04153,262.41037,263.84634,263.65988,265.24728,262.83765,265.44885,267.18173,270.67804,274.02222,276.65057,278.99353,280.36758,284.10236,288.43997,294.04221,297.10165,302.49994,303.97092,304.96243,306.44498,309.05304,310.52045,314.12424,314.60086,314.33490,313.00967,313.22278,313.59311,313.13342,313.11844,311.49423,308.41196,305.41446,301.71393,298.66867,295.68445,295.40244,292.51898,290.76877,287.10901,284.99771,282.89700,281.94962,279.12057,277.85300,274.18704,271.90717,269.20868,267.61417,265.84253
576.98828,508.06244,563.82483,538.98871,559.13916,521.67456,542.57794,529.49377,531.58527,529.92786,528.88403,515.92871,494.67896,494.22778,459.42969,436.11514,410.47150,407.73511,391.34906,386.13651,366.26907,350.28433,328.19226,313.32474,302.06738,292.46246,284.02161,276.90063,262.72455,250.63525,240.68523,233.55711,230.04283,226.58372,223.43105,217.04636,208.06017,203.55411,197.98769,199.94710,195.84590,196.65791,191.02887,192.21378,186.50752,189.73720,185.80803,187.93172,183.21535,184.22182,178.42371,177.58005,175.91505,176.25960,175.45508,175.04205,174.69740,171.17815,171.22697,170.97758,171.48891,171.14369,170.91708,169.84389,167.96303,166.67558,166.60677,166.64648,166.11874,165.96230,164.97260,162.98949,162.52385,161.44322,161.17607,159.74693,158.71239,157.00806,154.72203,153.21744,151.48639,151.72781,150.13420,151.12724,148.31807,147.68088,145.63727,145.61407,143.70253,143.59869,142.28899,141.45235,140.13177,138.95740,138.37602,137.69241,136.90967,136.61308,135.49828,134.67456,133.50356,133.66805,132.99332,133.77844,132.41200,133.29993,131.47244,132.41316,131.99289,133.10745,133.57710,135.08591,135.15443,135.91861,136.45425,137.92728,139.80344,141.36380,142.82124,143.53760,143.51372,144.52684,145.71037,147.18118,148.11295,149.57127,150.09468,149.92291,149.96495,150.91281,151.14420,151.64409,151.62978,151.21275,149.98392,149.35576,148.67009,148.77940,148.21794,148.08260,147.51703,146.15936,145.16127,144.25421,143.65495,142.82204,142.41393,141.04587,140.03616,138.64757,138.37589,137.49316
16.20346,15.20315,17.67148,15.43175,17.75476,17.22660,17.40442,17.18633,17.92150,19.31295,20.64972,23.00816,23.00855,26.18745,26.01017,27.48609,26.26110,27.87022,27.23898,29.66665,31.01828,30.61750,30.66928,30.60984,31.94639,32.01818,33.65347,33.79575,35.27560,34.93279,36.49494,36.42350,37.85901,39.19201,40.64276,41.08032,41.83524,43.03895,43.56649,45.97253,47.43502,48.98298,50.05663,51.19257,53.18244,55.47764,57.89362,59.03485,60.62719,61.32486,62.47404,61.93891,63.26062,63.49213,64.81703,65.32100,66.19962,66.47664,65.79395,66.06725,66.60011,67.14877,67.37606,67.00272,65.95215,65.67070,65.45741,65.68929,65.77539,66.33678,65.97087,65.76753,65.30592,66.19769,66.33312,67.21755,66.88321,67.85709,66.60856,67.18318,65.96581,66.47343,66.47132,67.35467,67.11426,67.76774,67.33426,67.75039,67.59220,68.90180,68.35666,68.54762,67.59677,68.12624,67.54323,68.39260,68.67289,70.12833,70.21236,71.06690,71.37863,72.43340,74.35335,76.17888,78.31528,79.17377,81.24892,81.54220,84.22573,85.92848,90.10409,90.75927,94.11995,95.37654,98.63630,99.67424,103.32661,104.85758,107.87648,108.94010,110.82974,112.44619,113.96868,116.71484,118.59925,121.02051,122.37648,124.24498,124.84083,127.96606,128.96976,130.48111,131.35699,131.79039,131.79370,132.22734,132.66101,133.09918,133.04898,133.21719,132.43094,132.40005,130.67574,131.19537,129.87245,130.17792,128.44847,127.71092,126.06626,125.93754,124.85529,124.84404
793.21588,724.90710,781.08130,773.31946,798.44080,769.39398,795.55078,783.83380,776.33075,794.01141,806.15967,815.10455,809.59851,831.11658,825.85400,808.99878,778.66626,783.27441,792.39752,791.00726,763.28741,758.24475,718.37457,699.11023,690.05103,676.77063,667.64514,644.86780,622.82837,596.31744,577.06451,557.21472,551.50226,539.33521,534.00610,516.76678,495.64310,481.39792,465.67566,461.54114,455.76889,452.15594,441.21121,435.99069,427.97430,429.55710,427.15121,428.01553,423.14038,419.35712,405.61166,404.86194,400.19180,397.21759,396.35196,393.76849,394.48129,385.23117,386.55447,382.46945,384.35324,380.78436,379.30151,373.72940,370.53650,367.32001,363.46518,361.41449,360.43311,358.41943,355.70908,352.97260,349.38974,348.52258,350.28052,348.15811,348.82706,344.01523,339.70255,337.76532,333.89929,336.28995,336.47482,336.19693,334.58099,332.72430,332.12704,330.67084,329.06180,329.09613,325.15753,322.96127,318.31506,315.42429,313.37485,311.33835,308.99533,308.52020,305.16855,302.31335,299.80048,297.66547,295.40866,296.44482,294.34930,293.11349,289.85776,289.87067,289.95563,291.65421,293.28207,294.75354,295.88187,295.62778,298.81580,301.00122,304.00314,305.96506,310.20309,311.16525,311.09747,312.96362,314.11896,318.65979,319.22665,320.84747,320.53748,321.38937,320.32312,322.64679,322.96732,322.98395,323.39200,320.73819,318.42401,317.10318,314.71774,313.96426,312.67410,310.44113,307.74023,304.19989,302.20639,300.41223,298.87863,296.89929,295.92795,293.57825,290.65851,288.68796,286.66025,285.28839
477.71399,438.49573,470.59106,491.59055,489.45047,512.25726,487.07254,532.66504,482.94864,534.57422,529.50110,570.72974,572.13318,602.69818,589.95044,581.64667,575.78766,579.63202,582.00665,577.96680,575.16254,552.21259,528.02740,511.59344,503.60474,487.11423,477.43787,465.93875,441.89432,424.06662,398.74695,388.67322,381.70889,377.35129,374.30112,363.30359,352.33881,345.12167,337.71295,338.17819,340.10184,338.10205,334.43115,330.64502,329.65698,331.36035,332.16714,334.65057,333.23511,332.86359,326.93765,325.99841,325.45691,324.82495,324.36963,324.04080,323.51181,318.64362,316.44232,316.95871,315.73254,313.91504,313.49878,310.45822,306.62088,305.42407,305.77243,306.91934,307.20258,308.13977,307.23187,304.77319,304.20828,305.77533,306.02927,307.77841,306.99307,307.53925,303.66901,302.99631,301.03076,303.92233,303.69690,304.26144,301.55850,299.19479,297.27667,296.04263,294.85043,293.45892,292.44220,290.58087,286.94925,284.92874,284.36636,283.07117,282.20184,281.97455,280.30017,278.71091,276.75146,277.19519,276.60648,278.68152,276.96729,277.43698,275.09766,275.04517,274.91724,277.00702,277.04987,277.17566,278.68863,276.76562,277.59683,278.26324,280.93903,280.02121,283.30518,281.52554,281.65518,280.05206,281.88705,281.95001,283.17038,283.04764,282.80930,280.28397,280.01749,279.44507,278.69885,278.90353,278.20261,276.10907,274.57932,272.67984,271.04330,269.61386,268.68103,267.57608,265.79532,263.10635,261.57318,260.24805,259.06335,257.61688,256.83179,254.16800,253.17986,250.64015,250.18825,248.35042
