93.37053,38.22858,106.53418,82.63640,94.70686,15.07170,14.41702,1.71086,29.52350,28.20532,28.03989,10.87902,37.75309,7.73172,20.08613,1.36038,74.50094,5.84130,125.06528,9.47251
88.08705,35.43853,102.54434,79.57372,93.08263,13.93268,13.10416,2.64565,28.45221,27.50189,26.58530,10.43771,35.39049,7.43132,18.91259,1.32976,69.17648,5.26451,119.07372,8.82850
95.30770,37.32125,108.34312,83.71747,93.73479,14.47658,14.02805,3.60757,30.42850,28.31667,27.36135,10.18616,38.60608,8.11145,20.22648,1.54405,75.82860,5.76376,125.19776,8.83816
55.00674,21.69453,61.87808,50.69127,57.14443,9.05571,8.25356,0.81028,17.48220,17.20323,16.36031,6.39519,21.59127,4.46801,11.30172,0.79703,44.27922,3.10640,71.85014,5.18277
41.45744,16.52257,47.71272,33.19727,37.91906,5.95220,6.20780,0.00000,13.25825,11.92893,10.95967,3.79892,17.42739,3.38558,9.35566,0.56135,32.38425,2.47615,54.45871,3.72929
56.47561,21.55635,62.88555,52.47811,54.91120,9.02584,8.61747,0.66117,18.52946,17.64319,15.77531,5.95511,22.43664,4.64046,12.14566,0.97673,46.69664,3.21240,72.37988,4.93791
68.92752,26.26695,82.38853,53.01162,63.78133,10.13144,11.56878,12.53740,21.19080,18.09272,20.37530,5.87901,29.20365,8.32160,15.41704,1.40617,47.68106,6.05518,88.62730,6.81402
65.30291,26.37525,73.36134,61.35237,66.16944,10.18433,9.46196,0.99334,21.06252,19.75595,19.55405,8.21452,26.04055,5.13879,13.88246,1.06564,53.22358,4.02137,87.65199,6.88480
79.36205,32.17664,90.02052,70.99216,82.36322,13.17678,12.64497,1.59814,25.59221,24.24205,24.09400,9.40772,32.84337,6.78033,17.38272,1.08296,64.58814,4.83827,105.54142,7.83336
70.61292,28.72436,83.06364,63.94137,71.27757,10.54132,10.52956,3.02593,22.59767,21.38614,21.39530,8.64987,28.57078,5.63726,15.64350,1.19043,55.06192,5.38097,96.18975,8.05156
111.69781,46.47646,129.37148,97.67498,116.51291,17.68430,16.69396,1.36831,36.46223,34.05524,34.09203,13.51776,45.79474,9.56016,24.78006,1.35733,88.75262,6.97320,150.98732,11.57621
99.34092,40.74284,116.49682,82.94958,99.51786,15.23443,14.79202,3.91489,32.84895,30.04152,28.84183,11.34392,40.43252,8.71192,22.88081,1.59984,79.53071,6.05602,133.11388,9.48672
97.03752,39.79734,109.56151,85.28002,95.90227,15.53674,14.87690,0.00000,31.48468,29.59232,28.66569,10.92337,40.07512,8.21426,21.18895,1.54547,78.16327,5.84674,126.57191,9.45888
92.90394,36.74545,105.08729,84.98181,90.19146,14.05646,13.72806,2.88843,28.52689,26.66367,26.81826,9.95121,37.23191,7.67177,19.23254,1.51561,73.52142,6.03890,121.58555,9.35977
