1143.79114,1071.64246,1094.37708,1104.19995,1126.52051,1112.17554,1057.39429,1039.20215,969.11182,928.96899,902.99371,877.33228,849.64087,807.22394,810.19580,781.35791,777.90808,748.72913,733.49689,708.04932,690.69714,675.53839,663.58630,661.07275,649.76746,639.68018,632.41547,621.42621,618.20514,609.89105,610.22516,606.57355,616.42816,611.68335,617.42957,618.30536,617.53296,619.00671,616.05249,629.52966,634.81519,647.05457,647.48511,656.50916,661.22937,675.01263,670.81171,679.23584,674.57324,682.23596,684.29407,692.65576,703.70959,700.84845,711.18237,703.79370,706.17218,694.53339,711.25476,714.65430,729.42621,721.51416,733.43585,732.63098,729.90582,735.40332,725.20868,728.86383,726.67950,729.70959,733.00073,717.66992,726.08679,719.08331,712.88104,713.02411,706.42786,707.91638,708.61914,715.57941,703.08655,692.92670,696.34375,702.47906,682.32715,690.75470,683.00671,687.53699,682.55933,675.55023,679.67426,665.06842,666.28607,667.26654,667.02393,669.49115,655.24176,648.53687,656.47125,651.66626,663.51489,659.59943,659.94354,657.64282,662.46008,671.07990,667.26172,667.83929,667.34479,664.07867,680.33765,671.67456,689.52832,692.49799,699.48999,695.92963,705.90765,712.60876,709.33362,718.81921,722.52441,712.03333,717.22632,713.13184,707.41614,720.27417,708.86499,706.25946,710.54480,710.07922,714.25397,707.70172,707.95654,706.31628,704.84979,710.41974,706.73102,697.97119,695.49603,697.23383,694.33850,698.17511,695.06232,670.42535,692.98700,680.91138,670.38599,675.74524,675.92017,668.64929,658.90356,670.92932,663.44995,665.18506,656.89691,661.15179
1059.89185,996.69720,1062.88367,1071.61145,1048.67786,1036.13049,1018.02673,1018.01794,972.23352,953.18610,948.14545,930.32544,913.76019,882.32721,898.28845,861.02301,847.36444,834.21875,792.07080,767.82196,755.10693,732.91327,715.00757,699.66962,686.38794,659.60339,640.39478,621.62665,605.55231,589.50256,578.96954,558.43152,556.31653,541.96112,538.83832,530.25458,522.42535,512.87610,496.41849,491.12827,482.46042,479.09729,474.98282,470.47086,467.35712,460.59509,452.33603,443.14612,434.57462,426.31528,421.69043,420.00656,418.69299,414.70193,410.02704,404.60175,400.04285,397.87195,393.89597,394.24921,392.34821,388.20465,390.83252,386.25406,386.10959,383.22403,381.00369,379.34637,375.11618,373.04327,372.24805,366.86258,364.20004,364.67136,360.31134,356.34491,353.83896,352.69931,350.94028,346.62756,344.22250,341.85968,340.71030,340.25037,339.63785,336.66983,335.20105,335.01224,332.80450,330.13010,327.23224,325.68057,324.20575,323.27179,321.70999,319.40747,316.21964,315.68536,312.27344,310.80240,309.79709,310.02490,311.39557,310.43228,312.70963,309.72543,310.53433,309.43677,312.11517,313.39630,316.83743,317.01233,321.63699,322.40106,325.10461,326.29395,329.35217,329.65802,332.57428,334.76526,335.52719,336.69870,337.83047,338.30151,338.91162,338.97528,339.46161,338.10831,338.88870,337.38229,336.97418,334.53381,334.87936,332.30783,331.79272,331.57419,329.48322,328.77499,326.52704,325.33826,325.25357,323.46802,322.82761,320.18848,319.87939,317.29187,316.77527,314.74017,314.00525,313.16562,311.82794,310.29459,308.34332,307.34540,307.01581,304.43689
1240.58044,1219.31860,1258.02368,1219.04797,1245.96997,1201.72778,1250.56348,1223.69983,1251.18140,1207.44214,1199.40222,1197.99902,1196.37646,1205.33313,1160.70361,1240.33679,1151.36768,1163.38269,1170.66211,1154.35547,1146.67175,1119.01282,1147.19739,1119.45410,1096.86426,1094.27563,1080.94763,1083.16260,1052.46594,1091.92480,1096.66724,1065.24561,1064.61951,1009.30908,1063.03479,1039.42053,1045.89929,1031.88953,1043.98706,1016.48364,1046.68835,1021.32623,1059.21924,1010.78589,1034.52747,1042.01453,1012.18652,1042.50061,1007.01172,1024.46936,1025.70996,1025.57605,1014.17188,1004.09705,1033.90186,1006.09857,1023.90009,1002.74738,1019.80231,1006.58649,993.05933,1010.14392,1009.26398,1023.23022,1016.04309,1015.24982,1003.82721,1009.70264,1014.36957,1006.54474,982.99786,1001.07166,1006.88269,1006.69189,1002.28455,999.20007,986.51593,1010.70905,965.93219,993.45538,977.48993,973.00940,974.08990,990.18195,986.01294,970.77435,969.65063,976.77765,972.87170,965.23859,925.08929,971.50574,932.09839,959.95306,954.58179,953.40979,934.78900,929.44342,897.83087,928.45117,936.67285,936.20593,929.76459,950.60516,950.88678,911.73230,941.27722,924.67670,955.83081,956.43390,942.20068,960.79773,946.70355,934.48639,995.08429,928.54761,950.96643,932.86566,960.19324,954.18915,956.96008,959.45996,948.85010,965.24634,955.81433,961.01147,966.46881,959.26666,932.34839,965.75684,969.04187,939.91461,970.70245,949.10132,966.17603,928.91675,945.83368,937.05396,936.69476,945.99799,931.00696,921.27032,920.86505,958.29791,921.13019,913.95361,925.94885,897.77197,943.47894,907.57825,905.84113,907.01208,905.94232,908.19318,902.18311,911.99933
1224.22913,1193.01990,1182.07581,1238.22986,1214.64380,1226.73560,1199.86536,1168.36218,1133.34314,1161.75830,1141.58606,1104.81482,1104.94446,1076.28210,1093.54419,1061.21667,1099.49695,1040.21643,1038.57422,1001.68732,1033.60339,1040.80518,1021.26489,1007.76044,973.99780,983.05981,956.59314,967.98541,928.55951,950.03290,914.74792,906.62744,901.32648,934.33893,901.95081,913.13232,896.56146,911.92090,876.75726,877.82111,886.88824,882.51837,880.92657,859.46155,867.21851,862.30847,848.67908,868.23138,858.98907,828.46997,854.78888,848.77887,855.12073,833.18915,849.51129,838.19403,863.09650,842.93494,844.11700,833.33380,852.49091,811.54614,847.70343,835.06714,825.61920,826.90131,832.87488,821.87323,831.08661,811.25739,812.06165,820.99323,822.69910,821.18835,814.58063,819.52405,824.51312,832.99017,816.25690,801.83411,822.37476,822.21503,827.50549,821.72906,824.22534,831.12469,814.30353,814.27356,814.94611,799.24481,801.31134,796.53296,801.23267,816.88361,791.90173,798.56256,802.42053,790.86517,800.31952,776.76154,775.83630,793.64282,794.13086,792.58441,800.42609,800.79510,797.22668,795.75287,794.72870,786.17590,814.68231,807.06232,813.15936,811.38763,799.64240,819.40100,815.02008,829.55273,805.84583,823.62604,816.69037,833.69800,832.35809,830.04407,831.33246,820.86438,816.85730,820.33295,833.22961,842.84381,825.50708,818.67914,817.85211,824.97253,805.56708,839.33887,808.23676,826.65894,809.08527,807.02472,805.95807,793.43091,805.74750,815.28394,772.02521,781.39246,795.61346,780.49127,762.72620,767.83990,768.91791,758.65948,769.94299,759.61804,758.92688,762.02588
1224.88611,1164.27209,1187.65259,1197.82275,1211.42773,1226.14551,1153.49646,1097.08679,1099.28589,1083.05737,1012.39648,988.70093,940.42798,926.53662,917.22021,892.66113,896.86871,861.36884,831.60229,815.72150,786.35663,772.12061,751.95312,742.36652,735.77399,727.35645,707.50079,695.45056,679.56439,674.90790,664.71967,652.51227,661.79126,652.85718,661.83862,665.33563,667.89764,661.72729,656.99854,658.38538,653.83801,660.66827,657.87219,661.96863,666.28070,666.39441,676.02020,673.04413,664.57874,671.10657,665.22705,665.01587,671.58203,682.10889,672.17896,685.48090,684.56671,690.10577,703.50037,688.05725,701.78503,705.74274,702.01923,702.06189,711.34253,697.48712,707.84668,699.54114,688.50208,699.46228,700.62115,678.16083,687.06122,689.61835,688.85919,679.91876,676.44440,673.86646,677.08026,671.69055,665.54150,665.07367,660.99377,657.37207,658.39099,658.75684,649.84802,650.72351,636.71191,639.48468,630.12537,627.26050,633.99500,623.58948,627.05585,623.62817,616.19055,619.75970,612.70813,616.23041,614.73248,614.79944,616.61841,621.46021,621.15839,620.83588,617.87469,625.62976,624.15570,627.03473,627.19952,634.03198,638.71844,649.42938,651.83270,656.92682,658.49902,661.88037,663.44116,670.04767,661.19781,675.58807,680.22308,682.03735,686.00757,681.40259,687.30957,681.82410,684.19543,680.64545,685.85901,681.17145,681.73102,681.75299,673.49683,668.54340,677.29700,675.09387,669.31360,657.35431,668.46222,661.07892,665.87372,655.27527,662.83807,655.89893,652.37280,652.61792,652.94379,652.24792,656.79688,651.99109,650.58228,640.63336,645.95660,637.84985
943.43597,874.17700,951.12335,929.86548,949.14264,913.54413,918.78333,911.35437,896.42487,892.70172,917.62640,886.28088,872.80060,868.61096,865.25537,830.68658,831.55615,794.27399,778.49182,734.60468,721.82294,699.43018,687.94043,676.59320,656.98700,623.94312,597.57800,573.64679,562.25488,541.57922,532.45282,509.16400,502.72787,487.95306,483.46564,476.72409,468.81186,462.02026,446.20013,443.40799,431.87332,432.73102,424.17404,424.57803,416.25027,418.34198,406.70923,406.09610,395.04373,392.45074,388.11823,386.68930,386.97238,383.19739,377.37793,374.44913,373.28723,370.37961,370.93671,368.77701,369.32181,366.15314,366.09387,367.78467,361.43118,361.71304,357.96091,356.26862,352.61295,349.41431,349.64642,345.00192,344.15161,338.68008,336.73984,334.30359,331.48099,329.26105,325.52454,324.62503,319.33563,319.69260,317.91016,316.36057,315.46124,313.68701,312.36047,310.52814,308.64868,305.39630,303.09241,299.38617,298.26331,297.09570,296.00119,293.98871,291.03726,289.59979,287.37720,285.93750,285.47626,285.49994,284.47244,285.26562,285.20441,287.88266,285.51205,289.07184,289.78455,292.52017,295.06805,297.28085,300.50970,301.67261,305.03720,308.16562,312.39630,314.05829,318.82541,320.54138,322.56281,322.43799,323.98026,324.81781,326.32370,324.90515,324.99817,325.09073,323.54324,322.99402,322.07376,318.52438,317.83884,315.06528,313.78494,311.15417,308.40588,305.95547,304.38409,302.31613,301.55908,299.04001,298.80554,295.51108,294.08389,291.33881,289.60193,287.32965,285.91495,284.42236,283.17944,281.24701,279.77975,277.75851,276.84253,275.25684
579.16046,510.95724,561.22211,538.28912,558.61029,523.34979,530.16473,509.09836,501.73648,493.78549,481.10349,467.25864,431.17715,431.08307,415.46497,409.64224,395.79388,386.22205,369.31393,358.09091,343.42419,335.79565,319.58813,314.09412,300.59052,288.53732,279.20010,272.37625,264.77435,258.91684,251.48392,243.41167,239.23918,234.33488,232.62012,230.91370,226.76712,224.64447,218.51067,219.74438,213.74142,213.54282,209.89626,212.15527,207.80675,210.92616,204.61258,204.42918,197.77727,198.51257,194.54991,195.36485,194.66878,193.63597,191.96559,190.57866,189.53479,187.35936,187.62033,186.68442,186.65968,185.79057,185.38251,184.91745,183.78828,182.58011,181.46387,180.62566,178.79919,178.30576,178.04416,176.74969,176.61937,173.99684,173.06944,170.47118,169.38434,168.33797,166.97603,166.31500,164.05435,164.01753,161.91269,162.21165,159.79071,159.74698,157.87819,157.58340,155.69560,155.05678,153.74547,153.13368,152.28555,151.28375,150.62723,149.50987,148.15355,147.55911,146.31789,145.89134,144.90018,144.99973,144.24556,144.67952,143.24048,144.14995,142.38916,143.64748,143.11557,143.96002,144.35071,145.38237,145.59001,146.38385,146.77060,148.05360,149.31306,150.33690,151.55182,152.33057,152.44603,153.62695,154.18633,155.32051,155.50233,156.16110,156.61797,156.59538,156.67447,157.17072,156.80797,156.29083,155.80249,155.60558,155.18491,155.06905,154.42392,154.11493,153.03978,152.60362,152.19804,151.61034,151.08905,149.99870,149.40752,148.07550,147.47092,146.68982,146.31610,145.39633,145.06151,143.98479,143.42496,142.09422,141.68466,140.78653
16.20409,15.20342,17.67100,15.43141,17.75400,17.22562,18.10486,19.46007,20.92263,24.08561,25.36654,26.81181,25.94958,28.54135,27.29068,28.64442,27.26260,28.82283,28.01293,29.71040,31.30839,30.65654,30.86215,30.60787,31.44391,31.46613,33.01935,33.24799,34.77129,34.65722,36.40536,36.45375,37.94589,38.67922,39.29096,40.08117,40.96219,42.37839,43.25417,45.27152,46.13506,47.29280,48.10853,49.20010,51.50190,53.98095,56.23594,56.86668,58.13484,58.74859,60.14474,59.73401,60.96598,60.71788,61.41355,61.74272,62.41553,63.04155,62.19975,61.72425,61.54948,61.63244,62.18435,62.52017,62.31158,62.70699,62.63684,62.98111,63.01491,63.30933,63.15690,63.05850,63.09277,64.15634,63.99008,64.72672,63.78655,64.59712,63.72718,64.64998,63.83672,64.42754,64.26223,64.82455,64.71848,65.79619,65.66010,66.17938,65.70428,66.46674,65.78360,66.03106,65.54228,66.45242,66.00069,66.96339,66.77295,68.02318,67.95823,68.75984,69.42373,70.51375,72.48889,74.00105,76.22916,77.30128,79.55322,80.27069,82.93477,84.41856,88.12832,88.28222,91.41953,92.58714,95.83266,96.70224,99.52384,100.04411,102.26831,103.18729,105.25921,107.40691,109.17844,111.34762,112.35621,114.31847,115.75890,117.72523,118.93148,121.87286,122.34496,123.57474,124.19724,124.61333,125.20341,125.58115,126.09405,125.96761,125.29591,125.45970,124.72420,125.24254,123.69907,123.86463,122.33260,122.89326,121.31470,121.75013,121.01868,121.25982,120.55652,120.33430,120.31409,119.80985,120.14422,119.43822
787.16217,723.82886,785.65564,770.99115,808.76953,763.19232,796.32892,791.74969,789.51361,807.21155,807.14551,816.28601,791.64661,812.74762,801.84375,792.43353,791.60059,778.92511,765.27618,756.60126,740.08246,725.11713,711.98883,702.79395,684.69696,665.61108,648.40497,628.07556,611.21637,596.25769,586.93890,566.27039,560.45770,544.26562,538.52332,530.44592,519.99127,513.76392,497.36002,491.83289,481.90076,479.91260,477.10202,474.58356,468.51114,470.22702,459.64279,456.97943,449.02094,447.49545,440.41766,438.33826,437.88339,434.00525,429.03207,422.96597,423.00992,419.29926,415.88379,414.22165,412.96970,407.64493,404.49026,400.13489,396.99808,395.19635,392.38220,390.08432,386.10995,384.32697,382.19086,378.36017,376.94083,373.87625,373.64124,371.69354,370.21161,367.53574,364.44159,363.62753,359.56003,360.62100,358.68039,358.80917,358.56873,358.42233,355.87137,354.69711,349.59790,347.20169,344.94498,342.71964,339.23917,338.01053,337.19043,333.06912,328.72382,325.93774,322.68689,320.44186,318.99106,318.09146,315.84305,314.98270,313.33768,312.58005,310.34418,311.51315,311.72787,312.61511,313.92056,314.48666,317.08090,316.77979,318.75742,320.50021,322.04504,324.38971,325.91574,327.91763,329.06543,330.85147,332.10699,332.85486,333.40894,333.93344,333.67325,333.99603,333.26123,334.00897,333.83383,332.36014,330.18738,330.40689,327.74332,327.22858,326.00565,323.77939,321.30206,318.44284,318.30893,315.16177,314.47232,311.40369,310.14606,307.39847,306.49539,304.76669,302.51068,301.87473,300.06537,298.60205,296.59076,295.57974,294.04391,292.87405
476.45578,437.11710,467.10077,492.03500,488.97308,511.87384,497.48956,560.28625,519.03729,573.88666,560.24829,590.59985,580.47095,601.20837,598.51257,600.23145,600.76501,592.91315,582.65161,557.73438,551.10925,532.67926,519.22266,512.48560,494.21695,479.42551,459.72238,447.27771,428.74860,419.19962,408.68948,396.91153,388.62674,380.33939,378.20865,376.43396,373.34927,369.38290,360.83575,360.19003,360.26962,356.44131,361.09030,357.70316,359.95087,358.48410,357.97958,355.98358,351.12698,347.93469,345.35101,346.74121,348.29922,345.11264,341.92963,339.76761,337.57611,334.57465,333.97678,332.82272,330.52606,327.44287,326.74585,325.66135,322.92407,323.19427,321.79678,322.46686,320.97272,321.66360,321.08533,320.23712,320.48288,320.55829,320.25421,320.92639,318.99191,321.15747,319.54083,317.88763,316.80139,315.61017,313.92868,314.60153,311.72787,310.71652,309.00711,306.60632,305.01688,302.70374,300.99234,299.02625,299.15579,298.95218,297.00168,296.92142,292.75827,291.39572,290.58612,290.08493,289.69974,290.31653,288.84653,289.28433,288.03772,288.97430,287.05536,286.91418,286.77298,287.96933,287.79449,288.13324,290.54163,288.71100,289.70770,288.60629,290.76013,288.78088,291.07620,290.62970,291.29413,290.15073,291.69891,290.58209,290.66595,290.05988,290.03101,288.01355,288.60498,287.46838,286.24673,284.56018,283.09036,282.26263,281.03848,280.23978,279.15253,277.14709,274.88693,273.86868,272.74326,271.14343,270.64169,268.89520,267.63394,265.63333,264.69760,263.01547,262.22360,260.23071,259.55420,257.49020,257.15231,255.33510,254.93648,252.70679
