1122.61035,967.78033,892.67761,884.13428,923.31287,966.40405,875.14972,878.03564,855.65186,793.62964,768.34033,667.62732,771.53131,716.90881,664.66125,606.41138,567.29840,554.69067,553.66980,569.40363,546.64215,500.27649,468.65375,463.49475,424.66919,439.49213,439.30002,426.03900,401.07278,369.08722,357.92926,392.35019,352.23889,377.83173,373.77496,396.49170,394.23203,395.57379,403.80722,379.98184,403.62021,392.03442,456.21237,426.69403,488.69824,492.55417,542.05353,479.74423,541.42651,561.78210,530.53326,539.45935,510.88409,559.00159,569.72888,597.00006,542.51617,587.60321,508.30084,586.64496,604.63800,609.50348,632.81500,633.11578,668.22552,596.10657,663.88239,661.16272,572.52783,586.43884,656.38751,556.84247,560.69440,531.50421,538.60919,539.98016,533.15094,505.24207,531.86487,490.84021,507.82870,474.56647,439.34055,446.06308,422.84500,460.13467,421.70392,389.18408,379.51514,374.12131,370.17981,368.44116,354.80136,346.91687,352.43515,332.62244,338.92557,326.00769,356.74130,330.60440,329.58725,331.18240,350.99759,344.44446,404.77121,394.22836,440.39877,433.12601,485.75641,480.89868,556.90179,542.30725,523.68494,595.91180,634.40137,696.57013,645.99390,676.45508,740.43323,682.98260,783.00928,675.52521,709.14777,739.80981,660.76910,782.24951,749.22577,746.64221,669.85016,667.02527,670.58795,668.17200,647.33594,629.05139,565.08551,561.26599,538.62537,564.04773,573.77124,544.47540,479.20563,501.38559,439.26248,398.46103,380.00589
1032.43665,915.19086,888.52539,881.48523,922.51685,949.40973,922.75854,920.66302,901.08533,877.45074,843.64636,739.84644,859.44489,829.00171,766.72540,690.69727,652.34497,644.31110,623.38251,644.18616,600.09375,517.67383,487.45026,457.78406,421.68573,408.84985,402.32425,370.02496,332.44107,303.83685,269.73846,279.41498,254.55858,256.51834,242.03346,252.21281,240.66057,233.08379,228.30157,209.88179,205.09554,206.61092,221.49965,196.88142,198.15619,189.39833,199.15475,170.88466,187.25684,185.81470,168.01746,169.84746,155.40346,164.19089,162.82494,163.04198,148.38370,159.10429,141.12814,160.97324,170.59837,176.01714,179.74411,185.68602,194.72418,177.51059,198.96974,201.51343,173.69006,177.29726,197.17984,164.76819,167.67239,161.31044,158.19191,157.73199,156.41190,153.70062,162.78709,150.18698,159.86188,153.92064,143.02710,156.50452,150.68916,164.28439,158.98601,153.95506,148.13225,146.01352,148.16998,148.13934,147.35091,138.09154,135.37846,131.65434,130.63518,123.04167,134.56404,122.63740,119.95590,120.84179,123.33273,124.15579,145.41989,140.15442,159.29515,159.79951,184.48079,186.19556,217.90526,208.02144,206.52808,239.11041,252.72116,281.96140,264.65207,280.89224,309.30084,294.28613,342.82834,299.61453,319.50314,335.29730,306.71439,368.94141,352.58316,354.65314,317.59302,315.38315,319.98608,311.05368,300.99374,294.25858,257.30551,253.42001,240.24405,253.62718,258.81879,236.40063,209.27258,220.52167,191.15428,172.49248,167.00368
2080.23804,1873.67151,1879.52356,1961.14746,2071.32373,2230.18433,2442.58691,2495.31006,2489.95312,2520.75366,2412.22437,2179.14478,2473.70581,2413.69067,2259.28027,2040.72852,1930.93567,1915.68579,1882.71240,1958.47327,1866.36829,1688.16248,1570.06519,1533.88245,1424.13635,1451.33582,1450.12622,1376.40320,1270.67883,1170.94922,1085.54370,1147.48645,1042.59583,1071.75488,1023.82831,1069.30627,1027.04968,1017.03833,1011.08521,958.71765,973.59424,958.36877,1049.36426,965.43597,1000.03143,1019.49335,1054.75867,907.95837,1026.12634,1036.32825,961.40393,972.09387,891.75549,948.66772,966.99500,971.48712,871.67792,912.91388,779.71997,886.20770,908.49103,892.89447,900.07410,906.64484,936.06256,842.81500,935.59839,933.98364,812.41833,829.30469,937.49719,827.72028,834.18127,828.80157,849.31458,857.85559,860.65741,840.94409,895.31458,839.45947,869.38770,822.34448,776.87982,805.63086,760.46051,830.29761,764.95911,715.31927,692.33649,684.55255,654.37744,655.29474,627.13495,598.74121,586.44122,566.56885,571.23053,566.74530,619.88934,593.87396,583.58392,591.90326,638.34399,612.44830,711.93658,670.87244,749.69910,752.63788,814.54700,811.69617,895.26837,915.09222,869.01984,945.11005,1023.92316,1083.06470,976.97021,1037.51953,1132.21143,1049.37158,1211.50916,1045.75867,1113.49268,1185.48523,1074.07227,1299.61853,1257.16687,1273.35425,1156.91150,1137.71936,1137.91699,1107.29883,1061.37573,1026.62317,896.71887,867.04077,820.12335,853.82416,865.05273,786.91071,682.09607,713.37006,613.87976,556.05188,526.31012
1767.73413,1550.37610,1403.39111,1431.22339,1510.95654,1590.33728,1499.78162,1546.52148,1524.56348,1453.59497,1421.02808,1289.77551,1470.58362,1437.54834,1364.22681,1235.20129,1180.89343,1183.78052,1172.19067,1210.10193,1149.37793,1042.34009,975.09808,934.74786,869.96472,868.93195,875.81921,821.86115,738.57220,685.08984,642.54663,668.00488,605.20435,607.82507,581.58313,591.76160,563.14490,543.03967,534.28699,500.04288,496.39566,491.35455,532.27716,482.96408,503.34848,509.91852,536.55939,461.42334,518.09363,526.19836,501.30347,507.20703,477.65121,518.07520,526.88098,543.14337,490.68304,527.11407,453.02417,519.60803,530.28357,523.45093,540.45032,540.48163,568.37085,515.07208,571.05194,577.63623,497.95444,512.55811,585.65295,523.51013,526.70801,537.23450,559.50348,570.78003,578.81360,592.56274,634.97742,608.80841,637.48779,603.40930,582.68103,630.14801,617.91882,658.97119,641.02765,615.95483,597.64160,597.56738,571.07812,569.28033,546.06940,503.84845,501.96906,471.13171,469.92148,468.65961,497.05832,485.21335,474.80133,465.42908,501.35745,484.00992,562.66705,525.44165,588.57166,584.03033,629.36304,621.31934,700.82867,699.75116,664.00842,725.22522,793.02838,843.87231,761.50134,784.93988,859.80853,797.50214,914.39465,784.05444,816.68195,868.32104,782.10480,962.32697,933.20648,974.18689,876.99493,876.60461,921.53308,883.03613,874.62958,851.86121,736.70831,714.06348,675.19452,701.39874,704.14038,622.01276,546.46582,563.74249,475.55154,434.55685,403.73331
1530.22681,1331.56311,1193.79395,1183.22485,1253.29382,1299.15698,1134.23352,1144.66089,1105.32825,997.12170,964.59039,827.47095,965.91541,892.22260,818.77148,744.53204,689.10529,670.28717,653.45380,681.32910,638.22888,570.51794,532.13971,514.28516,470.64435,473.75281,467.71332,445.22949,407.29990,374.07062,349.86111,381.00363,344.15350,366.01270,354.14874,389.11536,378.75381,395.43707,418.14230,381.71191,408.13354,414.95767,429.96350,397.72879,422.10959,420.19296,449.43790,391.09360,436.99872,450.08771,433.65314,440.26407,423.28793,475.35318,479.78949,512.14984,466.05115,519.10944,456.74982,523.73029,547.83154,557.13397,569.98596,571.64783,598.18658,530.14429,590.29315,581.85101,496.93307,504.91278,556.59552,467.93173,464.84509,445.26523,451.84082,451.79712,449.89279,434.26163,453.85327,420.97766,431.99432,410.55014,376.00723,382.69116,359.40546,395.89368,362.16138,337.19836,323.77100,323.48709,318.56631,319.64590,312.87155,304.16077,306.94040,294.25616,297.43417,290.02081,315.57184,297.21405,291.13757,294.25357,307.33200,306.05811,353.44806,340.11539,385.90506,387.29892,416.70929,422.26373,476.06912,476.98636,451.69598,516.82684,549.35242,605.64606,573.40430,611.26080,669.63971,637.61823,740.59106,640.95001,677.99243,726.31537,650.98688,796.66937,765.19708,791.29175,705.04449,706.16296,729.94995,717.63434,697.24817,682.57794,608.94086,596.06946,562.06464,585.30200,597.17896,545.21466,491.95050,514.57489,451.09015,411.56406,413.35794
865.62897,761.77887,779.83728,779.39508,816.94922,840.77008,845.35620,836.33765,845.77649,798.94232,784.37946,700.96899,815.29523,790.86792,759.85602,683.66132,647.31012,634.24683,617.91071,628.92175,590.23254,487.92535,461.66559,434.81549,399.77771,375.56009,370.51401,331.24905,301.49472,273.14276,238.51683,240.22919,221.81596,216.07730,199.64053,207.45863,194.27718,189.50862,186.87163,174.61809,177.98079,174.84882,192.95399,178.52472,177.27103,179.02872,185.63480,159.16017,177.98364,174.90889,165.23468,164.98268,150.43442,160.52478,167.05829,169.67949,154.00502,167.29723,145.00337,165.48584,175.31969,177.65895,187.78468,190.59158,202.31322,186.36658,204.68083,200.52039,179.02179,177.95775,194.18489,161.84900,160.12477,147.34601,144.63493,146.64537,141.34888,142.88521,146.24146,142.18314,148.02625,140.01424,133.31506,145.21902,137.87106,144.49057,141.46419,135.13347,131.66232,127.76464,124.90582,123.67023,121.55827,113.85456,111.87558,106.65630,105.02345,99.54306,110.56316,99.92702,100.09164,102.24325,108.77794,112.54639,130.25908,124.82383,144.66965,151.98520,171.93637,179.69719,203.88028,216.28564,218.18420,243.89731,267.82162,291.80518,279.56979,297.53159,327.78235,318.07297,374.29013,324.78729,341.06552,366.73566,327.93491,397.68137,376.54556,369.38565,330.88364,321.01544,312.97464,297.53903,279.84348,275.61771,233.24350,220.06839,208.12737,212.63637,213.66188,178.67906,159.97562,161.53951,136.92896,123.85410,115.60577
473.71729,410.70621,400.32541,403.61417,421.32886,432.30420,410.41672,418.30649,416.50833,386.10892,381.09256,350.27399,398.00452,387.54230,362.87271,324.84201,309.78882,304.84824,291.33783,305.79489,280.85336,248.68690,231.81500,217.50270,198.91902,194.06125,190.08345,163.09248,147.13837,133.40459,119.74751,125.29723,112.25188,115.72438,107.96967,114.87572,106.97879,105.75829,107.29780,98.27673,97.52629,99.22336,107.19893,97.29216,97.69720,106.15194,102.38403,87.97031,100.01070,101.82192,93.21267,92.52707,84.56522,90.72584,92.34547,93.70231,83.32353,91.91927,80.94325,90.38589,94.24362,96.13451,100.23193,101.33223,105.75729,94.82518,104.30086,102.37849,90.27303,90.04216,102.38215,87.74043,88.59067,82.15345,84.72021,83.33405,85.84560,76.65330,80.46588,72.46194,75.33059,68.95905,65.10515,68.69447,63.72636,71.65479,67.26749,61.66776,60.95727,61.72090,61.50613,62.09847,61.54438,57.51863,57.26505,54.55466,53.79044,54.16031,55.46393,50.26496,51.27449,49.96556,51.38757,50.99276,58.50035,57.39848,61.97841,63.58020,70.44727,71.25884,79.42996,85.66450,83.41302,95.64533,98.99684,112.26704,108.39828,118.57687,131.12804,131.03264,154.19540,134.30341,144.48189,156.03270,143.01404,176.18620,172.77296,180.79303,163.10043,161.23384,166.47174,164.38950,161.09729,154.79112,134.43398,132.18803,124.97534,132.06479,131.80278,118.72516,107.78295,112.21101,95.95650,88.95189,85.88531
17.19010,13.27236,17.08340,18.91018,18.61456,19.52341,21.03826,22.14307,21.73438,21.65656,24.23611,23.81552,25.38799,26.47055,26.61323,24.64285,25.17690,24.34986,24.19660,26.81379,26.37144,25.73055,24.22770,25.41959,23.50330,27.92725,28.31632,28.33895,30.61846,28.46922,31.25137,34.35139,30.86671,34.82221,35.09104,37.38379,36.34293,36.49591,37.69021,37.39608,42.28661,39.32207,46.39463,44.72144,53.32827,52.79984,63.80345,56.10976,63.93301,69.92126,68.25443,68.23738,64.91841,68.46262,70.41109,65.90403,59.88687,59.84885,50.14209,56.39798,56.33880,55.04889,56.44220,56.24487,59.28212,56.12096,60.25752,60.52478,56.64265,57.32246,63.42327,56.37716,55.13781,55.31820,56.21848,56.34822,54.14733,54.87345,58.82790,57.71239,60.67408,55.72930,54.02484,57.12381,55.42871,59.81762,57.04325,54.16163,53.64490,56.97622,55.94160,57.09130,54.83026,59.12579,55.85981,55.50100,57.99849,56.49212,60.09754,56.88059,65.34205,66.23567,72.07713,74.59355,87.40998,91.67160,101.61857,106.33402,125.41689,126.47050,145.10326,144.11389,141.04004,155.57907,165.42731,173.67114,166.95357,168.19601,185.26225,180.02455,207.00127,177.93414,191.90309,211.72591,196.67397,245.90186,244.59077,256.65445,242.17722,246.95950,257.91183,258.84741,262.76877,253.12004,226.30663,218.31906,208.80147,214.96559,217.79631,191.42952,167.35574,170.20473,146.41621,133.85980,123.40675
639.07513,576.27997,586.60486,591.17993,624.31055,653.31488,682.50159,694.78076,691.52948,691.84723,680.69232,635.81964,720.43927,720.20105,703.29413,637.48456,612.28497,617.97040,615.29926,641.38330,613.27356,545.82886,509.26740,489.55447,450.26129,447.83881,439.42682,393.27420,361.61429,324.49176,287.06094,295.68576,265.30823,263.27502,245.21063,253.65352,236.16866,229.91161,230.33624,212.53477,210.28468,207.57922,224.25417,200.18309,207.12686,206.24977,215.86861,187.91817,210.91556,218.83820,204.03841,204.99467,191.85661,206.09468,208.15508,209.02711,183.97205,193.66536,165.91525,186.25151,191.78656,188.58571,190.11937,191.92195,199.10097,178.22047,198.08925,196.43098,171.03194,170.93474,190.93311,168.03612,167.76630,166.17189,168.79263,174.05194,169.40105,176.60068,185.10815,179.70667,188.22534,177.31526,169.06476,177.90417,173.33151,197.85086,184.17207,173.53380,168.44872,171.09244,167.64755,167.93102,160.88200,149.69135,141.66681,134.92625,128.88507,113.13127,120.22973,102.83455,101.23826,101.96593,99.74638,99.16496,113.08611,111.78515,122.24007,125.77489,137.36406,140.76961,162.93686,162.91159,162.40842,189.77264,200.66133,226.05930,216.64569,231.98839,256.47702,253.47894,297.60229,260.61719,273.90860,308.42706,276.14511,339.01907,334.35178,343.20026,310.56964,307.63480,310.27991,301.99094,294.31589,288.25995,248.04529,244.89633,231.32190,244.52058,245.51118,216.12419,185.96463,190.74031,156.61366,143.04103,130.61488
402.82990,357.25000,354.01236,366.90332,379.48035,417.69800,439.98340,478.34671,481.62979,495.05380,489.55820,468.71451,527.37286,528.87762,533.63361,482.70306,464.22049,464.98373,471.65308,479.81677,454.62088,391.90332,372.00140,355.04233,320.43558,310.53870,305.95505,274.20081,249.96701,227.80962,206.77747,213.27075,189.82289,192.30203,178.71669,189.01680,177.46758,176.02388,182.68610,171.16788,179.84373,180.34436,195.63045,183.92529,200.82104,201.47403,214.80655,188.25685,208.26733,212.15097,194.64484,197.53258,181.49231,198.46707,195.62125,200.20869,175.90443,188.85725,161.47269,183.79179,185.70700,185.85100,182.05400,184.05714,190.00026,169.15910,192.88460,193.44913,167.98074,173.37462,205.48787,188.17873,191.21970,201.12216,208.64235,211.69783,215.48311,210.27258,225.03392,207.07019,217.53030,201.56081,186.76332,196.92615,183.37270,197.37863,186.37624,174.49049,165.96313,163.63615,159.94418,160.40550,157.87424,152.59985,153.06908,146.43309,148.06355,148.29248,157.95837,150.43253,144.77594,138.41936,146.82898,139.13907,159.75999,152.02275,165.29414,160.76051,171.78191,171.20389,185.52538,184.95839,168.72379,182.67537,195.99554,206.00426,186.48436,195.71143,213.43341,198.75853,232.20842,203.30820,212.36511,228.76527,204.91927,251.61885,244.69081,247.61037,226.58942,221.73212,222.70320,216.71252,205.82628,197.38838,174.94221,169.69670,158.95848,163.03557,166.59105,153.33719,134.68350,142.54436,123.28297,111.04023,109.73267
