95.60670,39.40454,108.24928,83.34709,96.81807,15.21132,14.14728,0.08212,31.48077,28.46831,28.50883,11.19059,39.03717,7.86118,21.27183,1.30363,78.36345,5.19923,127.38639,8.79640
74.95876,28.95858,83.47057,67.22693,78.46789,11.92546,11.43358,0.47256,24.47618,23.66221,24.07186,8.99342,30.63337,6.25272,15.74420,1.17874,60.20481,4.51195,100.41306,7.73759
81.53059,32.98970,91.83187,76.73637,83.09234,13.59515,12.62533,0.04455,27.27613,25.89960,24.58364,9.71472,33.48608,6.56147,17.46452,1.01715,68.54253,4.47049,107.24801,7.60956
98.69064,39.96124,112.00384,91.71780,100.21727,15.60638,14.24478,0.77510,32.90495,30.46172,29.64600,11.77349,39.71802,7.58134,21.20388,1.50410,81.86122,5.36774,130.89861,9.36944
95.97803,39.64126,108.00849,83.34773,98.71056,15.43630,14.10803,0.66999,31.01060,28.73156,29.96722,11.41812,38.89094,7.90373,20.53638,1.63272,76.15980,5.55276,129.59276,9.69070
92.03923,35.76047,102.51138,83.62373,90.10599,15.06896,14.56744,0.03871,30.52688,28.75543,26.87899,9.88701,37.99675,7.17223,19.81074,1.28784,77.66571,4.78225,119.25798,7.53996
59.58659,22.94073,64.90277,56.63624,61.72778,10.12893,9.34054,0.15674,20.03195,19.15299,19.01929,7.00044,24.47902,5.02321,12.40246,0.81332,49.69725,3.04841,77.07419,5.46592
100.51479,42.28277,115.55037,85.97878,99.16463,15.57905,15.16740,0.63610,32.45158,29.35072,29.07346,11.42787,42.10881,8.53483,23.31077,1.87071,79.63007,6.46581,135.08354,10.05640
100.15463,40.42023,114.29256,86.76009,104.39012,15.82126,15.85604,0.21404,31.15224,30.73992,30.56246,11.54825,41.80618,8.58176,21.76317,1.31232,77.14497,6.58428,134.76048,10.96196
94.79445,39.22080,107.02399,85.68583,94.96898,15.31658,14.27365,0.55353,31.86510,28.83604,28.55152,11.37514,39.37222,7.78320,21.26496,1.54859,78.31161,5.49305,125.56805,8.94753
114.38137,47.48138,127.89272,105.21317,119.00772,19.84157,17.65129,0.68081,38.95932,35.47348,37.41701,14.84260,46.49151,9.61994,25.38660,1.91579,94.45109,6.56414,151.28886,11.58123
110.95120,44.42327,122.29677,100.10857,112.15805,17.76459,16.30088,0.13309,35.42722,32.98193,34.88046,12.60575,44.34579,9.03278,22.69292,1.15487,88.51511,6.15586,144.53627,11.06623
106.60452,45.02713,121.18768,93.11805,111.08443,17.97316,16.63483,1.46601,36.05024,33.17160,33.32131,13.86565,44.20029,9.45881,24.10219,2.42609,87.79650,6.92530,143.41809,11.33809
93.36688,38.81021,105.95841,84.45255,98.61175,15.12793,13.76143,0.63235,30.63152,28.51217,29.74430,11.80253,37.67811,7.78405,20.52046,1.56738,74.16516,6.00209,125.81849,10.40574
117.23572,49.60712,132.40367,103.87113,122.33325,20.04980,17.78304,0.97368,39.39432,36.27732,36.46028,14.95120,47.90590,10.49310,26.44486,2.31293,95.69975,6.84339,157.20580,11.66699
99.69151,41.94194,117.55180,88.66855,102.45258,15.86789,14.83615,0.84729,32.62130,30.95374,28.68320,12.11160,40.20979,7.88192,22.67857,1.85511,80.67150,6.00278,134.94174,9.61015
99.21333,39.99777,112.57671,90.25587,101.22500,16.09125,15.37435,0.05942,31.84254,30.72919,29.43412,11.32753,40.68177,7.63265,21.40386,1.21500,80.42776,5.68688,132.42686,9.39182
112.23356,44.83437,122.96192,103.97234,111.78860,18.94258,17.77865,1.22060,36.69487,33.72638,35.21119,13.22581,46.01059,9.72702,24.06607,2.36254,91.60207,7.25327,145.25554,11.64688
98.79710,40.86779,111.76895,88.60728,99.58009,15.94943,14.67290,0.41315,32.79330,29.52611,29.12462,11.31788,40.87857,7.77125,21.79077,1.47930,81.01127,5.22722,131.49191,8.75677
109.16566,44.57303,121.92667,98.32056,110.24408,18.33022,17.00020,0.63590,36.18485,33.19094,33.41039,13.06673,45.13020,9.33312,23.87229,1.90994,89.62732,6.34566,143.01451,10.49603
99.51241,40.26650,110.90366,85.04377,96.83765,16.25047,15.42795,0.54350,32.32514,28.62083,30.78769,10.89090,40.58754,8.17448,21.68824,1.88562,81.29466,5.85012,128.81337,9.19236
