1077.11719,808.87512,858.44604,954.96582,851.47357,950.35925,1054.36450,817.15820,758.35168,820.38348,633.62622,578.89587,547.68335,577.47803,564.58704,557.42236,515.46143,480.25479,466.42429,496.59515,455.03976,463.46976,371.38849,400.26904,418.82742,382.93674,370.17194,349.93457,345.94299,330.39572,384.49722,348.10706,390.16980,432.42102,462.70322,468.24112,510.44788,512.62982,544.07452,542.46265,535.43732,620.35052,564.33673,624.77728,590.38184,591.30121,702.62012,630.55298,686.29303,723.42084,697.91620,764.41620,734.42029,784.05066,706.97223,730.82233,836.68933,714.74695,833.34906,768.21649,843.76123,874.63257,918.43512,870.00818,841.88385,815.70844,798.90668,821.96326,823.23499,721.49957,769.15192,683.80707,643.64691,542.65753,695.18170,682.99347,654.91425,639.80951,649.17249,606.55243,408.18701,365.65485,424.52298,569.54010,501.30319,514.32806,489.11368,453.10449,390.37186,443.72525,388.64331,435.69620,445.85260,396.02478,341.63797,400.59579,411.27661,385.62350,398.32462,420.21960,451.04279,444.60471,514.57745,538.67010,542.13647,587.76825,562.20563,610.64722,659.98639,652.80969,682.08392,706.76837,798.50488,816.13318,933.29694,846.09088,993.25452,922.00146,990.31085,988.45508,1041.02356,890.83124,879.17188,906.13983,848.50891,809.88690,774.49103,657.08862,646.23737,590.03278,538.41821,565.02429,620.93701,698.33752,627.32697,552.37415,469.87695,508.84497,434.49164,427.03281,474.65744,434.15219,410.58923,438.07193,338.72034,374.55090,372.20071,468.37039,324.27429,354.97766,272.50378,289.06439,337.30380,362.50253,433.74756,385.62195,327.29413,230.62198,266.49142,231.87489,259.75854,222.89575,210.14603,172.65350,185.56287,145.18895,123.22579
961.37738,813.16534,847.00458,946.34290,868.98999,947.85114,1092.36011,870.95740,818.51617,883.92035,708.04907,687.81812,654.96448,668.47223,663.98926,635.43713,578.60083,536.17139,515.13147,547.15686,467.61288,494.36215,401.86954,422.06915,392.75479,313.27328,305.13947,303.56262,308.34814,270.38791,229.90317,254.52328,277.40112,296.10962,304.83072,284.71310,309.81653,301.69400,310.81863,301.87018,288.81311,297.65683,266.05270,264.76868,234.47240,231.56430,261.47092,228.17036,234.72005,236.91655,218.20763,232.81577,221.72159,225.06502,201.05910,204.45699,228.84003,197.29825,225.01820,213.91670,236.77386,248.21059,264.34518,261.95557,251.47620,246.05571,234.30180,248.35799,247.36807,217.18112,229.21213,194.62251,181.94766,148.94731,206.74155,201.19794,192.56975,197.39461,209.85474,187.21457,136.31029,132.05214,156.32350,193.52376,208.42023,211.04498,197.24715,178.17137,154.40923,175.70599,159.42903,173.16856,166.60162,156.89343,132.29768,154.18976,161.19080,147.63158,152.24620,154.29440,163.36298,158.85086,185.52885,192.41911,193.58524,211.45586,206.87004,226.52440,251.29861,251.80319,263.21924,275.43750,315.71527,328.86670,376.83905,340.23865,407.73816,382.29678,408.32883,419.79431,453.69473,395.05890,391.32712,414.09842,395.69098,377.13965,366.57434,320.00470,299.19559,253.54828,234.61360,255.79887,287.24005,333.83313,278.83047,253.08949,185.57072,213.62265,180.28581,184.71678,205.42252,194.97049,178.25409,189.23346,153.83246,154.07997,167.59077,216.87610,149.73563,159.39490,120.08237,123.00874,138.78307,153.07797,183.39378,168.34634,142.51918,103.92460,118.13599,100.15268,112.20281,94.98032,90.76796,70.31885,73.76774,58.99568,46.65429
1870.46277,1745.64624,1786.96545,2128.78979,2097.25000,2519.99561,3077.57129,2395.92749,2374.86572,2399.11963,2101.06738,1972.80994,1910.13257,1991.64893,1962.83008,1888.52295,1746.10083,1633.63074,1610.21912,1690.06726,1567.95496,1569.63220,1269.33008,1359.49963,1376.67139,1230.96912,1207.71704,1122.78589,1132.76550,1039.63245,1006.76495,1048.08350,1146.50732,1233.07678,1273.42151,1228.41870,1342.49585,1322.35913,1376.15503,1368.86133,1312.04553,1440.83569,1292.55298,1337.21021,1239.15698,1204.39917,1389.06775,1164.57019,1273.43787,1306.97009,1251.33118,1347.17944,1290.87891,1319.78394,1179.94104,1193.19995,1317.56116,1116.39978,1269.62317,1156.63501,1245.99231,1301.86902,1325.14185,1250.19092,1139.33899,1148.83850,1118.50024,1170.71069,1159.75159,1053.96729,1167.88171,1061.62524,1003.06976,919.96655,1072.44385,1097.26196,1057.58716,1079.82446,1103.45508,1025.36877,742.99744,693.20667,797.38544,1023.98401,939.24359,942.36749,871.66956,802.28027,680.39850,797.51697,690.82410,732.59631,726.12506,655.48260,576.94556,678.75208,698.69885,665.08929,698.66815,739.95599,808.19299,808.66016,927.46014,954.92145,946.11615,1018.80353,963.81439,1042.78369,1104.51709,1087.80005,1140.79565,1169.44922,1319.36438,1326.63342,1474.39087,1315.96423,1526.19763,1424.02148,1500.31519,1495.24426,1606.20483,1377.88977,1400.51465,1460.86145,1379.14453,1352.08423,1299.36731,1138.71252,1077.79724,925.52362,870.12354,905.06274,980.47913,1027.65393,893.24591,848.60822,664.10242,734.16815,601.41333,612.51440,671.66125,617.50763,581.41217,608.63470,452.18817,419.12701,491.73007,556.31311,435.83734,414.31332,342.78262,347.13034,379.11121,408.94553,465.95306,407.00821,364.56470,266.27637,300.97330,275.64243,292.79108,244.15503,237.92854,196.65923,217.63135,168.74696,146.67769
1644.87622,1289.66064,1313.40039,1515.44641,1434.26648,1630.62146,1933.26880,1449.70667,1389.77356,1461.93933,1201.56335,1159.30518,1152.41321,1215.50427,1217.61816,1197.67163,1091.64893,1033.77551,1008.84967,1051.80188,945.03412,975.58087,798.79279,838.12701,834.02161,735.38367,711.76355,673.24792,671.90100,615.29327,577.40930,621.41925,663.63672,707.83575,706.54303,674.72131,733.38373,707.00574,725.19971,714.98669,684.22626,730.48431,654.08282,671.79602,616.68994,601.02008,697.83984,588.69879,647.16211,672.76044,651.50757,710.42999,683.68353,721.01959,653.38434,668.92389,746.97156,645.56812,733.18353,676.74402,736.07190,775.96222,791.00769,756.87146,701.98535,706.65100,686.97394,717.61102,717.92371,654.09845,748.06360,693.21582,662.06024,632.44342,699.79779,731.91394,716.89349,768.83533,814.86945,736.18390,581.58820,561.90833,645.71405,790.85767,806.56720,860.13190,805.81793,727.97217,591.17987,699.62610,579.66272,593.35504,600.81555,539.51721,479.95163,560.36914,571.80536,546.07080,564.59808,597.35437,644.34534,639.90479,733.67920,746.39709,745.45825,794.62427,746.45740,808.48975,851.15448,840.61377,878.43860,900.16022,1012.06750,1020.18719,1142.93542,1020.13678,1184.97327,1086.47656,1154.53613,1140.82166,1215.78333,1027.05676,1035.07422,1081.21399,1020.90430,1001.38812,964.01007,962.23792,904.80682,787.70215,725.69928,737.31458,811.95117,847.12158,725.67657,709.11688,497.66211,581.73120,483.42453,495.91806,536.90192,481.04868,451.62460,465.21841,315.23169,289.73434,356.88791,360.40237,303.91003,267.74640,205.53423,214.88072,260.32397,271.92880,332.85471,316.47849,254.31700,179.88449,215.55199,181.90955,205.14586,175.58716,168.33417,137.61974,145.06564,116.81564,99.11170
1512.28247,1106.79053,1163.74512,1279.12048,1133.44055,1244.01050,1372.73120,1061.78552,972.25378,1044.29919,778.54999,715.43616,673.85565,708.82275,692.14258,669.45056,612.22656,575.27771,555.61243,583.81915,515.33234,536.20587,435.90915,457.72351,450.76688,385.11777,368.93335,365.05838,363.82111,336.13022,351.74899,339.57513,379.07333,418.16324,449.01562,466.52090,501.30606,522.34894,550.60559,562.95129,525.58466,591.52570,543.15088,545.68164,523.11725,498.76544,572.16461,499.92749,555.84906,584.55347,574.69275,632.96332,608.04816,666.55804,610.84869,635.80707,729.81512,636.10419,741.78717,691.52576,765.68854,795.03314,835.03479,789.48560,734.49744,732.47290,703.10577,719.05817,712.13403,606.73871,630.53101,567.02185,535.26215,477.03073,574.03931,577.63531,554.34027,552.90735,550.71960,518.21918,341.85791,302.10718,358.74121,489.91571,437.62900,453.01938,427.05695,394.07828,336.04227,386.32996,339.15173,380.17709,386.53207,348.89917,308.81082,355.13330,365.04468,344.20380,354.35461,369.54553,399.03494,396.14948,457.69272,472.13132,472.43063,518.42365,494.61844,535.17151,577.20929,562.51050,592.60638,615.06085,682.86359,705.59229,800.33197,734.96967,871.34863,831.76227,893.07111,910.59052,967.04535,843.84796,855.12958,896.19220,844.24609,821.48962,798.06903,744.32471,705.25427,617.75226,569.20746,603.96265,672.96552,732.77454,639.99719,586.16882,427.65491,499.25397,429.50378,429.68695,481.81281,457.86978,417.56186,448.04111,411.52597,407.24075,422.82645,538.09979,382.31760,415.79279,317.02457,322.60666,364.52017,401.39114,486.38806,446.90292,382.27469,301.83469,335.58676,309.27298,317.30945,267.31030,261.47522,215.39937,230.35101,184.33710,152.46587
768.48846,740.72479,737.64990,842.79742,778.67767,831.14801,1014.94025,795.94006,766.79504,806.54681,656.27332,635.33960,632.56940,667.03558,671.76892,641.40527,584.62878,521.37946,494.19244,541.64331,414.25113,471.96823,370.12158,399.99304,363.16373,287.76852,271.43567,271.30341,278.78308,244.87843,195.42317,223.49503,236.99185,249.37276,248.90376,233.28365,252.09090,249.10736,256.49628,253.66574,243.53470,264.06094,234.44029,242.39047,220.59113,213.44562,244.86908,202.99055,220.23985,224.17805,211.02911,231.07658,218.32492,224.67924,203.56096,211.05310,235.81601,204.73685,236.01765,221.80339,245.61626,256.71783,271.96344,265.35675,256.43039,250.67612,243.16035,252.89835,253.69884,213.85576,204.18861,175.33296,170.65791,149.47762,192.24091,185.20474,178.03505,183.35161,201.10721,170.67918,137.32228,124.05158,139.51584,179.42290,168.08054,185.52950,172.56252,159.20242,133.12315,153.56831,132.24167,144.24780,138.02570,118.58956,95.63863,125.01120,130.94228,118.25675,122.21743,128.59959,137.82498,136.56374,162.68159,170.77762,170.74464,191.97044,194.49454,212.01866,237.94482,250.17415,263.66138,282.50751,323.20184,339.80807,388.94516,353.03574,423.93985,408.08035,434.29037,448.71808,482.05020,432.37543,433.24817,454.52365,428.20618,411.65918,388.99762,304.57382,284.66293,229.82881,220.63905,239.70465,262.37646,292.17297,230.63760,221.47641,130.56741,161.24605,120.10677,141.61552,154.69507,139.17136,128.59538,133.54796,104.02542,94.68046,111.77714,134.68396,98.10885,91.37856,58.01500,61.60397,71.74323,85.23743,109.16326,101.06331,81.09407,60.44303,66.43086,57.22616,64.66624,55.12496,52.26107,41.38371,44.99638,34.76081,29.38256
424.89532,372.61374,383.53571,429.43112,391.78497,419.30106,495.57703,390.23782,374.76450,391.47794,324.54645,316.24649,313.53455,326.09207,319.34717,293.77103,267.95389,250.68381,248.71640,261.34103,230.26192,236.08777,189.60390,199.57605,182.58746,138.54440,126.07874,137.17520,138.14284,122.83230,114.79511,113.90472,122.34633,131.19133,133.79317,131.12959,140.23067,140.51888,142.98906,142.95554,135.28831,146.09686,132.83934,134.29953,120.60197,120.12304,137.52640,115.54028,122.28787,124.27882,120.14986,127.95654,119.24654,127.60119,114.26570,115.99168,129.58723,111.56855,129.96870,120.38454,131.40735,137.31462,146.99422,138.61963,133.20775,130.70586,123.14677,129.28654,129.04720,113.59885,123.46796,109.73136,103.72880,95.78921,109.04359,108.10415,102.32443,91.39477,88.10934,88.31722,63.00860,62.94146,69.98830,87.73057,85.29270,87.27602,80.58292,75.98849,66.02068,74.33066,65.20322,70.37137,71.03001,65.47424,57.82071,64.48704,66.03910,61.03072,62.89114,64.40302,68.85114,66.16208,76.99361,79.17271,77.34787,85.15047,82.91235,88.06314,95.34398,97.22344,102.64523,107.60874,124.58591,130.03952,147.57939,134.55682,164.66826,162.40013,170.37741,180.01077,199.03725,180.85953,184.37460,196.42192,186.98524,185.33476,180.87715,174.18355,164.31978,145.34203,124.48335,132.99448,148.55269,175.43517,140.86517,133.18983,90.22483,107.20170,96.78616,93.82804,105.72859,97.82121,88.77227,94.42127,74.42178,60.58559,78.72731,88.47348,68.11287,66.41008,57.78074,52.67281,54.24467,60.93935,71.34518,63.49497,56.28695,40.95224,48.65015,45.62783,47.52813,37.23050,38.32719,31.36869,34.18097,27.22334,22.73286
13.26456,16.43068,14.94992,19.59469,19.55195,21.65992,23.28463,19.21885,21.00649,21.56028,24.03560,23.63366,24.12090,26.42044,26.62494,25.39752,24.46449,23.90268,23.91849,23.39103,25.25865,23.60266,19.33774,20.74085,26.77253,29.79421,28.67974,25.35880,23.83155,24.86961,45.29044,29.56156,34.38714,39.53395,43.59492,43.71405,47.48930,48.53014,52.41607,53.58403,54.33536,64.24876,57.57756,65.80228,61.34237,66.97150,78.64388,76.18738,84.73296,86.44849,91.30161,96.89830,91.83569,92.06945,82.38705,83.57335,86.94463,73.99770,79.82018,73.04453,79.10109,82.60104,79.89871,76.09101,74.30544,73.99382,75.97926,78.96685,78.03114,72.03266,72.97899,69.58412,67.42986,65.05566,69.63866,74.38215,68.36226,71.03074,82.53848,69.26373,55.42234,50.57291,56.67926,72.81091,66.75706,75.15290,73.79691,72.90508,68.30470,68.92295,62.53166,69.00995,71.13295,62.98271,55.46116,64.22436,66.64832,64.47649,67.67467,76.00658,84.15650,84.98786,104.09653,113.22050,118.49721,138.14528,139.18301,152.65341,171.34949,168.12747,181.58675,189.57008,211.08493,209.23663,233.31914,211.94829,246.53223,234.26770,248.30086,250.08661,261.80978,236.31697,247.47667,256.54623,249.39737,254.25150,247.10608,258.78790,252.34898,249.52205,250.72740,257.90875,260.16910,264.33307,208.92392,214.87624,148.93083,182.24962,163.32640,151.74768,163.91528,141.15665,134.77484,141.43076,113.39186,143.97835,123.63063,149.63867,104.28634,111.30024,86.98766,98.65506,117.35510,116.30242,123.90870,107.67833,98.97455,78.31538,88.97121,81.89539,84.27224,70.53652,69.44620,61.63772,67.79746,54.95434,46.32868
588.74213,546.53900,558.93677,647.83978,601.25165,680.79242,841.66565,662.87048,656.33112,679.16779,598.70587,597.61816,598.95508,634.02002,642.57275,633.69562,582.33392,553.12042,537.04663,554.76050,497.78040,514.42554,415.77734,439.34229,426.92087,350.52249,322.23889,324.78760,332.46313,291.74588,240.68690,272.12582,287.98584,305.12955,304.34592,285.06714,310.61783,301.45908,306.40573,303.64456,289.20541,305.27219,275.15250,275.31888,250.99019,246.23521,279.63977,243.17073,266.12851,274.56198,269.77164,290.91464,275.48129,287.29825,257.72391,258.65356,281.09335,235.77969,269.49222,245.99884,259.62283,272.66473,280.40155,266.14386,240.52281,244.93088,233.23262,244.20360,241.33017,215.17390,233.69881,209.59912,194.18622,172.55873,214.86316,223.02962,214.76456,234.16907,255.41174,219.83499,151.03807,143.93639,174.29761,226.90900,239.88017,254.74524,235.99631,215.86697,177.31758,202.08200,174.75761,174.69235,171.90125,152.93015,118.53721,145.38762,156.78474,132.45541,133.47661,135.53421,139.03908,130.26038,150.47008,154.68448,152.78235,167.74693,159.63913,171.45912,188.88080,191.06955,200.79039,210.94640,241.55966,258.08466,298.61407,273.03378,329.31665,316.50641,341.55063,356.16299,385.13199,351.71616,357.36850,380.59756,356.52042,355.55981,349.40469,306.43353,296.14963,261.76529,238.15979,258.27026,284.48386,323.83688,254.97662,243.61967,169.83936,198.49712,164.36855,172.71275,183.82283,159.59291,153.66414,155.89842,104.11856,120.10892,124.34154,169.80009,105.98428,128.46964,111.91155,110.34213,115.42924,121.88793,134.35855,116.60630,107.59970,80.05054,92.49944,82.63066,87.20709,71.59991,70.93519,58.15749,64.67112,50.81368,42.89956
364.90042,330.86386,333.02029,393.50748,379.80054,464.50647,587.47998,448.69507,465.91370,468.28033,452.50751,440.87625,451.23920,476.67822,487.79553,471.34741,446.33914,415.26437,396.72925,413.88937,341.50351,379.95950,301.82227,316.82846,298.24301,241.12984,228.58330,230.56831,229.67249,206.43312,180.67097,195.53510,207.10199,220.30447,218.55142,216.25876,233.22716,234.85138,244.45073,247.70284,235.74792,267.60062,243.05801,256.66739,243.73244,239.35742,280.28568,247.70816,259.27835,268.05203,258.55350,273.48730,262.67169,275.61371,245.16490,245.97961,270.31656,229.00621,261.94073,239.52196,253.74371,267.13516,270.22833,255.83405,228.13162,235.02112,225.88188,240.04083,242.65192,230.91849,292.81766,268.95410,249.52432,227.10577,264.25989,272.15869,262.46899,267.30118,273.35214,254.17514,171.66702,158.14935,183.93956,245.91992,229.18770,234.72527,218.16331,195.66193,159.73195,195.24707,169.57330,191.80794,198.30237,178.08057,157.38081,179.58565,183.19313,173.53944,178.71262,184.80005,197.28258,192.10687,215.41125,218.54697,213.68385,227.46080,209.22476,220.80260,233.08121,224.72864,232.19347,232.92732,262.92151,256.87320,284.94806,251.96994,291.70367,265.63281,285.54315,285.63184,308.11359,267.58435,264.37982,284.75992,269.09485,259.82495,253.09842,223.75310,216.44450,175.95691,154.42990,164.67743,186.95862,213.77383,182.49661,165.20291,123.77894,140.42821,124.40470,120.37196,133.17000,125.27776,114.92580,121.03423,103.33287,101.38910,106.92506,122.80188,93.38089,90.92681,76.10983,75.62413,88.68433,96.22703,113.69021,101.02891,88.55870,63.60324,74.16214,69.03267,73.30786,60.98202,59.62422,48.90668,51.62793,42.33662,32.56179
496.89032,429.87656,441.79852,521.58734,482.00702,536.06830,656.22687,502.93399,487.18021,521.90131,439.15961,431.52933,432.61584,457.49716,486.55289,488.01004,454.12668,427.83780,421.23987,436.51950,429.93277,420.60162,338.56851,371.22025,388.92758,345.74222,327.56427,317.21655,323.03140,293.12289,282.37878,284.67416,310.15662,329.70407,333.48306,317.51596,342.79083,326.85031,327.37384,318.39944,301.37253,293.90891,262.37607,248.02596,223.23364,215.13876,225.30368,185.93205,199.60416,202.55072,186.54720,204.67068,196.48032,203.91455,183.45493,189.36328,214.74663,181.67366,217.82526,197.51334,220.57372,229.59059,241.59970,231.60416,210.50421,213.76073,203.51172,213.34146,212.70892,190.48515,214.81361,191.91910,179.92433,156.13649,195.76842,191.46489,180.30299,165.04048,153.89415,158.42442,108.45950,104.11346,116.09951,151.20508,141.41779,140.12636,128.55083,119.84408,104.48374,120.56416,110.32059,126.53714,122.82177,113.81689,94.22992,112.48563,117.20547,110.02605,114.64572,116.76903,125.22293,121.15737,136.85020,136.30127,128.89047,133.46895,128.88940,131.34944,142.63126,143.77118,150.97664,160.19633,179.08757,188.47876,214.86337,197.51903,232.25055,210.70665,228.46793,227.39926,248.01698,210.12411,205.62971,217.42230,204.22826,198.59685,195.54997,197.94753,180.81798,165.17957,148.28569,157.50665,176.45612,215.54369,180.04185,158.50691,120.76087,133.37186,102.15410,115.70077,126.16910,117.93648,109.37746,117.60359,102.84608,117.37038,109.07498,152.49611,100.25654,113.54117,87.22640,91.54992,96.43147,107.04401,121.73485,107.41627,96.92836,73.09488,81.60780,72.61403,77.29906,63.93791,63.56101,50.39859,54.06493,42.86185,35.71712
141.70097,145.77434,145.39525,175.31619,173.99724,214.63881,276.77179,214.64349,220.92715,218.89659,207.86845,200.06100,205.29680,216.71880,226.47633,225.13449,209.80647,198.24426,194.04315,197.83853,180.48921,185.63919,151.04774,158.65849,156.90720,137.59058,137.72064,129.07014,127.31283,122.06541,132.52489,123.58739,140.27008,153.79581,165.90814,161.95972,174.25012,172.54572,178.36269,176.03299,168.23341,177.78877,159.77565,161.02296,146.37064,142.38602,154.46167,128.21880,132.28316,130.01196,115.42426,120.42419,115.55487,118.95985,105.24910,106.28683,123.71992,108.86214,125.22270,117.50206,130.62474,136.95848,140.63960,135.34273,113.95004,118.90927,112.39861,119.49349,117.97923,109.41631,136.92851,127.86483,119.51769,116.47607,123.63974,128.88776,121.90178,117.90166,112.14538,112.02409,73.50361,65.14635,71.92188,101.93901,81.57253,87.36155,82.36861,76.68865,62.16872,70.97252,58.44315,61.61047,63.48823,56.70963,49.72174,57.45742,58.16190,55.54790,56.89002,60.33286,64.32797,64.43855,73.41248,73.89531,74.58228,80.35419,74.91832,81.20570,86.30997,87.08396,90.57047,92.70594,105.94509,105.97462,118.65361,105.26009,122.80004,112.10388,119.91106,120.34746,130.88937,117.41972,119.00397,129.36005,119.15875,120.63324,121.09772,101.08739,98.89542,90.56403,80.52571,91.21555,99.69772,124.07557,98.17155,88.32244,74.88976,81.39558,73.69442,68.01423,76.78485,74.59065,68.96782,72.88241,60.53362,58.89961,63.93996,71.19801,57.42476,52.21148,43.26209,43.36840,44.12630,47.45564,47.26529,39.89050,39.44368,26.30065,28.83951,25.29683,29.47701,23.02203,21.87520,17.69005,19.69591,14.39694,13.41372
854.55426,814.20557,827.69177,951.22906,909.44885,1066.38123,1316.73584,1035.86609,1029.47583,1065.24329,945.84003,912.14105,893.89777,950.15735,985.99133,981.01825,897.85205,878.97412,860.53052,890.03992,921.74591,862.57031,697.25714,785.72638,846.36560,817.57062,816.91522,723.70001,725.14349,687.67615,697.89032,699.07910,771.58087,838.21362,875.94537,832.00055,903.43268,892.64099,937.84436,926.06970,901.35364,977.71307,862.17444,895.26410,804.50891,796.21716,894.79791,730.69019,790.33783,789.85162,746.04620,791.28735,751.08191,772.57477,687.09131,696.66040,772.46283,654.98120,741.07141,680.50293,721.56812,747.77893,745.75690,685.41339,563.99170,591.77802,570.76361,576.74731,570.53662,497.33994,553.26453,488.53143,453.73581,363.21436,490.39847,483.00604,464.30191,471.32236,520.90778,446.12933,334.93723,317.35880,363.71555,459.76016,452.62238,471.34805,436.16107,406.71658,352.75986,397.29315,356.62354,398.67752,400.94089,368.34714,325.93704,368.60574,380.70010,355.21799,361.76062,373.56345,402.67114,392.61319,453.02652,467.52637,467.83795,509.28738,491.92181,534.35681,582.73987,581.91565,610.10419,627.84399,692.73315,692.13306,751.74561,666.39374,770.50873,709.12628,750.83685,765.25244,843.24841,756.18811,764.01038,818.82410,769.12427,773.70245,755.21564,654.26709,625.62628,528.18542,474.49283,500.01517,557.93567,601.77527,501.94125,482.04276,340.61545,398.85260,346.91428,340.77219,380.07214,351.31461,324.68143,344.16406,252.92638,225.50562,277.25824,296.34430,245.30629,217.21417,169.99829,184.35741,215.16806,223.39854,248.58447,216.55035,191.93228,132.97128,160.55431,140.90373,157.35672,128.77229,122.44324,100.83878,108.94653,84.80707,72.70869
277.10068,235.15324,237.12643,262.52255,241.39188,271.76987,323.67249,243.04602,228.71022,239.20518,183.66208,160.69827,149.73364,161.94455,154.24867,146.73566,136.66046,122.25812,119.37613,126.83188,104.73566,114.71701,90.24686,94.96376,90.18879,72.12717,65.39122,68.22154,70.19138,60.00500,46.77295,52.78294,54.80814,60.12834,61.74897,61.67562,65.78217,67.40446,69.18639,70.86524,69.32988,78.34859,69.56460,77.42297,73.49495,72.59795,88.65895,81.10648,78.62560,81.13700,75.91968,74.38251,70.47736,70.40012,60.86621,59.96196,65.53873,54.64275,65.49600,59.86238,66.98010,69.34753,72.87523,69.62177,63.51160,64.07052,60.83861,60.01621,59.69182,47.04277,44.85349,38.23045,36.86687,32.40292,39.86763,39.45933,37.05875,39.41347,42.19788,36.27986,22.50832,20.09473,24.55753,34.76768,31.67148,33.17967,30.62736,26.80107,21.22315,27.72916,23.52362,32.08815,35.71965,31.75031,26.29706,29.48179,29.66338,30.00029,32.94712,34.05993,35.77801,36.42014,43.33521,44.83209,44.23261,47.49601,47.29175,49.78538,54.65668,55.96092,56.39917,57.61777,67.14987,69.85523,76.68839,68.70007,79.92133,70.56265,77.69435,73.45835,77.44453,68.04179,67.15632,67.52939,61.82740,61.52726,60.01722,51.85427,48.63803,46.24115,38.80073,42.88525,44.94215,63.97608,50.16808,42.38071,35.68367,36.46167,30.16841,31.06267,34.75061,33.65730,30.67567,32.94046,25.59154,20.25658,27.65651,33.40001,25.26814,29.08409,28.97575,24.82572,29.94786,32.15332,39.59207,36.24446,29.76546,26.99624,26.13121,25.12916,25.97045,22.25817,21.93960,18.63548,21.10223,16.07962,13.83710
424.32748,392.52078,416.10730,495.41092,449.02637,481.91949,586.81506,465.82736,464.92334,498.16931,451.93787,453.13129,459.35504,479.39389,479.35782,453.44659,414.29379,380.98007,371.99133,396.92709,327.80157,355.43317,283.75497,301.86871,283.62723,231.90050,218.19368,219.80318,222.22754,200.27876,187.70001,191.53653,208.86896,226.71198,231.73817,222.84175,240.23961,234.88617,240.26646,236.90321,223.88571,229.51212,206.49736,201.18080,181.17130,180.67911,202.88905,172.03345,191.28564,195.27904,192.28133,206.88971,198.67812,208.51529,184.50549,188.74008,209.50459,172.37808,209.69321,188.52847,209.93091,219.18182,233.14076,227.84956,216.44258,217.49373,207.90427,217.73109,219.24823,195.03328,225.86453,206.33673,189.00558,158.97516,197.58492,198.87061,189.52632,183.79128,185.72574,171.26198,116.20854,101.10636,121.27863,162.99211,162.26202,171.54305,161.87073,147.00525,124.95316,141.65768,126.52567,145.01512,149.54338,133.41905,109.32475,130.26256,133.32982,122.40231,127.44418,130.80426,135.48019,130.86859,148.07359,150.82489,148.86595,158.09793,150.26288,161.08601,171.43683,169.69363,171.17757,173.19102,190.80952,192.03928,208.19078,187.47853,220.25371,200.75470,217.31927,216.95293,226.81017,196.95950,197.92300,208.39185,193.26341,196.14552,196.46292,204.62361,198.96289,170.29559,143.21803,151.83286,176.56827,208.77104,181.83469,158.46516,122.74362,137.56302,117.93790,118.04163,128.73810,116.08645,110.24765,114.28295,84.04210,82.97762,92.94049,106.87671,81.43776,82.01277,73.95562,78.52168,97.72424,99.98327,117.29280,105.23950,88.71539,73.57628,78.09649,67.59099,72.34403,64.01540,60.67059,49.95588,51.57219,42.20951,33.08529
